DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Jun 30,@ SEA,L 6-4,Did not play
Jul 1,@ SEA,L 1-0,2,0,0,0,0,0,0,1,1,0,0,.234,.221,.455,.147
Jul 2,vs CLE,L 9-3,Did not play
Jul 3,vs CLE,L 6-4,Did not play
Jul 4,vs CLE,L 3-2,3,0,1,0,0,0,0,0,1,0,0,.236,.224,.460,.153
Jul 6,vs BOS,L 10-5,1,0,0,0,0,0,0,0,0,0,0,.234,.222,.456,.152
Jul 7,vs BOS,L 15-4,Did not play
Jul 8,vs BOS,L 7-4,4,1,2,0,0,0,0,0,0,0,0,.243,.233,.476,.165
Jul 9,@ MIN,L 3-1,Did not play
Jul 10,@ MIN,W 9-4,Did not play
Jul 11,@ MIN,L 8-5,4,0,1,0,0,0,0,0,1,0,0,.244,.234,.478,.168
Jul 13,@ CHW,L 9-6,Did not play
Jul 14,@ CHW,W 5-0,Did not play
Jul 15,@ CHW,L 10-1,3,0,0,0,0,0,0,0,1,0,0,.238,.227,.465,.164
Jul 20,vs MIN,W 6-5,Did not play
Jul 21,vs MIN,W 4-2,Did not play
Jul 22,vs MIN,W 5-3,3,1,1,0,0,1,3,0,1,0,0,.240,.257,.497,.168
Jul 23,vs DET,L 5-4,3,0,3,1,0,0,0,0,0,0,0,.264,.284,.548,.190
Jul 24,vs DET,W 5-4,Did not play
