DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ KC,W 8-4,1.0,1,0,0,0,0,0,2,1,18,5,-,-,-,6.75
Jul 22,vs BOS,L 9-1,3.0,2,2,2,1,0,3,3,4,46,10,-,-,-,6.99
Jul 15,@ HOU,W 6-3,3.0,2,1,1,0,0,2,6,2,34,10,-,W(1-2),-,7.11
Jul 13,@ HOU,L 3-0,1.0,0,0,0,0,0,1,2,0,13,3,-,-,-,7.66
Jul 9,@ TB,L 10-9,2.2,1,0,0,0,1,3,5,1,36,10,-,-,-,8.02
Jun 19,@ CIN,L 9-5,1.0,1,1,1,0,0,2,2,0,10,4,-,-,-,9.16
Jun 16,@ CHW,W 7-5,1.0,2,1,1,0,0,1,1,3,17,5,-,-,BlSv(2),9.17
Jun 13,vs MIN,W 5-2,1.0,0,0,0,0,0,0,2,1,12,3,-,-,-,9.18
Jun 10,vs CLE,L 9-2,2.0,4,3,3,0,0,2,3,4,37,10,-,-,-,9.77
Jun 4,vs NYY,L 7-4,3.2,7,7,7,3,2,2,9,7,91,20,19,L(0-2),-,9.22
Apr 22,vs KC,L 8-5,0.1,0,2,2,0,2,1,0,0,15,3,-,L(0-1),-,6.30
Apr 19,vs BAL,W 13-8,1.0,3,2,2,0,1,2,0,4,25,7,-,-,-,4.66
Apr 18,vs BAL,W 6-5,1.0,2,1,1,0,0,1,2,2,16,5,-,-,BlSv(1),3.12
Apr 13,vs NYY,L 8-6,0.2,0,0,0,0,0,0,0,2,6,2,-,-,-,2.35
Apr 11,@ CLE,L 5-1,2.1,0,0,0,0,2,1,5,1,34,9,-,-,-,2.57
Apr 9,@ CLE,L 2-0,1.2,0,0,0,0,1,3,1,0,26,5,-,-,-,3.86
Apr 3,vs KC,L 1-0,1.0,0,0,0,0,0,0,1,1,6,2,-,-,-,6.00
Apr 1,vs PIT,L 8-6,2.0,0,0,0,0,0,3,0,4,31,7,-,-,-,9.00
Mar 30,vs PIT,L 13-10,0.0,1,2,2,0,1,0,1,0,10,2,-,-,-,INF
