DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
May 29,vs STL,L 6-1,5.0,8,5,5,2,3,4,11,5,81,25,32,L(2-5),-,5.23
May 24,vs NYM,L 5-0,4.0,6,4,4,0,2,2,4,12,81,20,-,L(2-4),-,4.74
Apr 29,@ CHC,L 2-0,5.2,5,2,2,0,2,3,12,7,95,25,52,L(2-3),-,4.24
Apr 24,@ KC,W 5-2,6.0,4,2,2,1,3,2,11,8,97,24,-,W(2-2),-,4.45
Apr 18,vs CIN,W 2-0,6.1,3,0,0,0,2,2,14,8,93,27,67,W(1-2),-,4.84
Apr 13,@ NYM,L 6-5,4.1,7,5,5,2,2,4,7,8,103,21,31,L(0-2),-,6.75
Apr 7,vs CHC,L 5-2,6.0,4,1,1,1,3,8,4,9,101,24,65,-,-,5.40
Apr 2,vs STL,L 8-4,5.2,8,7,6,1,0,6,4,13,88,24,33,L(0-1),-,9.53
