DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Jul 3,vs TB,L 9-6,1,0,0,0,0,0,1,0,0,0,0,.228,.224,.452,.176
Jul 4,vs TB,W 3-0,3,0,0,0,0,0,0,0,1,0,0,.221,.216,.437,.170
Jul 5,@ WSH,L 14-12,1,0,0,0,0,0,0,0,0,0,0,.219,.213,.432,.169
Jul 6,@ WSH,L 3-2,Did not play
Jul 7,@ WSH,L 18-4,1,0,0,0,0,0,0,0,0,0,0,.216,.211,.427,.167
Jul 8,@ WSH,W 10-2,1,0,0,0,0,0,0,0,0,0,0,.214,.209,.423,.165
Jul 9,vs MIL,W 4-3,2,0,1,0,0,0,2,1,1,0,0,.225,.215,.440,.172
Jul 10,vs MIL,L 8-4,4,1,1,0,0,0,0,0,1,0,0,.226,.216,.442,.175
Jul 11,vs MIL,W 5-4,3,0,1,0,0,0,1,1,0,0,0,.243,.220,.463,.180
Jul 13,vs PHI,L 2-0,Did not play
Jul 14,vs PHI,W 2-0,Did not play
Jul 15,vs PHI,W 10-5,Did not play
Jul 20,@ TB,W 6-5,Did not play
Jul 21,@ TB,W 3-2,Did not play
Jul 22,@ TB,L 6-4,4,0,1,0,0,0,1,0,1,0,0,.243,.221,.464,.183
Jul 23,vs ATL,L 12-1,1,0,0,0,0,0,0,0,0,0,0,.241,.219,.460,.181
Jul 24,vs ATL,W 9-3,Did not play
