DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 20,@ WSH,W 8-5,1.0,0,0,0,0,0,1,0,2,10,3,-,-,Sv(5),3.12
Jul 15,vs ARI,W 5-1,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,3.20
Jul 14,vs ARI,L 3-0,1.0,1,0,0,0,0,1,1,2,19,4,-,-,-,3.29
Jul 10,vs TOR,L 6-2,0.1,3,4,3,0,0,0,3,2,25,5,-,L(3-2),-,3.38
Jul 7,@ MIL,W 5-1,1.0,1,0,0,0,0,3,1,0,24,4,-,-,-,2.68
Jul 2,@ NYY,W 5-3,1.0,0,0,0,0,1,2,0,1,17,4,-,-,Sv(4),2.75
Jul 1,@ STL,W 6-5,1.0,0,0,0,0,0,1,0,2,15,3,-,-,Sv(3),2.83
Jun 29,@ STL,W 5-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,2.91
Jun 27,vs CIN,L 6-5,1.0,0,0,0,0,1,0,1,1,11,3,-,-,-,3.00
Jun 25,vs CIN,W 5-4,1.0,0,0,0,0,0,0,1,2,10,3,-,-,-,3.09
Jun 24,vs BAL,W 7-3,1.0,0,0,0,0,0,0,1,2,13,3,-,-,-,3.19
Jun 22,vs BAL,L 10-7,1.0,1,0,0,0,0,1,1,1,17,3,-,-,-,3.30
Jun 20,@ TOR,L 5-4,0.1,1,0,0,0,0,0,0,2,6,2,-,-,-,3.41
Jun 17,vs SD,W 4-1,1.0,2,1,1,0,0,2,2,1,28,5,-,-,H(11),3.45
Jun 16,vs SD,W 1-0,1.0,0,0,0,0,0,2,0,1,9,3,-,-,H(10),3.25
Jun 13,vs NYM,W 2-0,0.2,0,0,0,0,0,1,0,1,10,2,-,-,H(9),3.38
Jun 12,vs NYM,W 8-2,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,3.46
Jun 9,@ LAD,W 5-3,1.1,1,1,1,0,0,2,2,1,22,5,-,-,H(8),3.60
Jun 6,@ SD,L 3-1,1.0,0,0,0,0,0,3,0,0,12,3,-,-,-,3.42
Jun 2,vs WSH,L 5-3,1.0,0,0,0,0,0,0,2,1,9,3,-,-,-,3.57
May 28,vs NYM,L 8-5,0.2,4,3,3,0,0,1,2,3,18,6,-,L(3-1),-,3.74
May 27,@ BOS,W 7-1,1.0,1,0,0,0,1,2,0,2,17,5,-,-,-,2.57
May 22,@ PHI,W 3-1,1.0,2,0,0,0,0,1,1,3,21,5,-,-,H(7),2.70
May 20,vs MIA,W 10-9,1.0,2,1,1,1,0,2,1,2,15,5,-,W(3-0),-,2.84
May 16,vs CHC,W 4-1,1.0,1,0,0,0,0,1,1,2,15,4,-,W(2-0),-,2.50
May 14,@ CHC,W 6-5,1.0,2,1,1,0,1,1,2,2,23,7,-,-,Sv(2),2.65
May 12,@ MIA,W 10-5,0.1,0,0,0,0,1,0,1,0,11,2,-,W(1-0),-,2.25
May 9,@ TB,W 5-2,0.2,1,0,0,0,0,1,1,1,12,3,-,-,H(6),2.30
May 8,@ TB,W 1-0,0.2,1,0,0,0,0,1,0,2,9,3,-,-,H(5),2.40
May 5,vs SF,L 11-2,0.2,3,1,1,0,0,0,3,2,24,5,-,-,-,2.51
May 1,@ NYM,W 3-2,1.0,1,0,0,0,0,1,0,3,14,4,-,-,H(4),1.98
Apr 28,@ PHI,W 4-1,0.1,0,0,0,0,2,0,0,1,17,3,-,-,H(3),2.13
Apr 25,@ CIN,W 5-4,1.0,0,0,0,0,0,1,0,2,11,3,-,-,Sv(1),2.19
Apr 24,@ CIN,L 9-7,1.0,3,2,2,0,1,1,3,1,19,6,-,-,-,2.38
Apr 20,vs NYM,L 5-3,1.0,0,0,0,0,1,1,1,0,15,3,-,-,-,0.87
Apr 18,vs PHI,W 7-3,1.0,1,1,1,0,1,1,1,2,25,5,-,-,-,0.96
Apr 16,vs PHI,W 2-1,1.1,0,0,0,0,2,1,1,2,24,6,-,-,H(2),0.00
Apr 13,@ CHC,W 4-0,1.0,1,0,0,0,0,2,0,2,16,4,-,-,-,0.00
Apr 11,@ WSH,W 5-3,1.0,0,0,0,0,0,3,0,0,13,3,-,-,H(1),0.00
Apr 10,@ WSH,L 4-1,1.0,1,0,0,0,0,1,1,1,14,3,-,-,-,0.00
Apr 7,@ COL,L 3-2,1.0,1,0,0,0,1,0,0,3,12,4,-,-,-,0.00
Apr 4,vs WSH,W 7-1,1.1,0,0,0,0,1,0,1,3,20,5,-,-,-,0.00
Apr 3,vs WSH,W 13-6,1.0,0,0,0,0,1,0,1,2,17,4,-,-,-,0.00
Mar 30,vs PHI,L 5-4,0.2,0,0,0,0,0,0,1,1,12,2,-,-,-,0.00
