DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs MIN,L 12-6,1.0,1,1,1,1,0,1,0,2,18,4,-,-,-,4.76
Jul 24,vs MIN,L 5-0,0.2,1,0,0,0,0,1,1,1,12,3,-,-,-,4.64
Jul 23,vs MIN,L 8-3,0.2,2,0,0,0,0,2,2,0,12,4,-,-,-,4.73
Jul 15,@ BOS,L 5-2,0.0,1,1,1,0,1,0,1,0,16,3,-,-,-,INF
Jul 13,@ BOS,W 13-7,0.1,0,0,0,0,0,0,1,0,1,1,-,-,H(9),4.55
Jul 11,@ ATL,L 9-5,0.2,3,2,2,1,1,1,2,2,21,6,-,-,-,4.60
Jul 10,@ ATL,W 6-2,0.1,2,1,1,0,0,1,1,1,11,3,-,-,-,4.11
Jul 7,vs NYY,L 8-5,0.1,1,0,0,0,0,0,1,1,2,2,-,-,-,3.86
Jul 6,vs NYY,W 6-2,0.1,0,0,0,0,1,1,0,0,16,2,-,-,H(8),3.90
Jul 4,vs NYM,L 6-3,1.0,1,0,0,0,0,2,0,3,18,5,-,-,-,3.94
Jul 3,vs NYM,W 8-6,0.2,1,0,0,0,0,1,0,2,7,3,-,-,-,4.08
Jun 27,@ HOU,L 7-6,1.0,0,0,0,0,0,2,1,0,9,3,-,-,H(7),4.18
Jun 24,@ LAA,W 7-6,0.1,0,2,0,0,1,0,1,1,10,3,-,-,H(6),4.33
Jun 23,@ LAA,W 4-1,0.2,1,0,0,0,0,1,2,0,8,3,-,-,H(5),4.39
Jun 19,vs ATL,L 11-4,1.0,3,2,2,0,0,3,1,2,18,6,-,-,-,4.50
Jun 16,vs WSH,W 2-0,0.2,0,0,0,0,1,1,1,0,14,3,-,-,H(4),3.96
Jun 15,vs WSH,W 6-5,0.0,1,1,1,0,0,0,0,1,4,1,-,-,-,INF
Jun 13,@ TB,L 1-0,0.0,1,0,0,0,0,0,1,0,2,1,-,-,-,3.70
Jun 12,@ TB,L 4-1,1.0,1,0,0,0,0,1,2,0,14,3,-,-,-,3.70
Jun 9,vs BAL,W 4-3,0.1,0,0,0,0,0,0,1,0,6,1,-,-,H(3),3.86
Jun 7,vs BAL,W 5-4,0.1,0,0,0,0,0,0,1,0,2,1,-,-,-,3.91
Jun 5,vs NYY,L 7-2,0.1,1,2,2,1,1,1,0,1,18,4,-,-,-,3.97
Jun 3,@ DET,W 8-4,0.0,2,1,1,0,0,0,2,0,10,2,-,-,-,INF
May 29,@ BOS,L 8-3,1.1,0,0,0,0,1,1,2,0,21,4,-,-,-,2.82
May 26,@ PHI,L 2-1,0.1,0,0,0,0,0,0,1,0,8,2,-,-,-,3.00
May 24,vs LAA,L 8-1,1.2,0,0,0,0,0,2,1,2,15,5,-,-,-,3.05
May 23,vs LAA,L 5-4,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(2),3.32
May 20,vs OAK,L 9-2,0.2,0,1,0,0,0,0,0,3,12,3,-,-,-,3.38
May 18,vs OAK,L 3-1,0.1,0,0,0,0,0,0,1,0,8,1,-,-,-,3.50
May 17,vs OAK,L 10-5,0.1,0,0,0,0,0,0,1,0,4,1,-,-,-,3.57
May 16,@ NYM,W 12-1,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,3.63
May 12,vs BOS,L 5-2,0.2,0,0,0,0,0,1,0,0,5,1,-,-,-,3.86
May 10,vs SEA,L 9-3,2.0,2,0,0,0,1,3,1,4,41,9,-,-,-,4.02
May 8,vs SEA,L 5-0,1.0,1,0,0,0,0,1,2,1,13,4,-,-,-,4.61
May 5,@ TB,L 5-3,1.1,0,0,0,0,2,1,1,2,30,6,-,-,-,4.97
May 2,@ MIN,L 4-0,0.2,3,2,2,0,1,1,0,4,26,6,-,-,-,5.56
Apr 30,@ MIN,W 7-5,0.1,1,1,1,0,0,0,0,2,8,2,-,-,H(1),4.22
Apr 29,vs TEX,W 7-2,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,3.48
Apr 27,vs TEX,L 6-4,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,3.86
Apr 26,vs BOS,L 5-4,2.0,0,0,0,0,0,2,2,2,24,6,-,-,-,4.32
Apr 21,@ NYY,L 9-1,1.0,1,0,0,0,0,1,2,1,13,4,-,-,-,5.68
Apr 18,vs KC,W 15-5,0.2,2,1,1,1,0,0,3,1,11,4,-,-,-,6.75
Apr 17,vs KC,W 11-3,1.0,2,0,0,0,0,0,2,3,16,5,-,-,-,5.79
Apr 8,@ TEX,W 7-4,0.1,2,0,0,0,0,0,2,1,10,3,-,-,-,7.36
Apr 6,@ TEX,W 8-5,0.1,3,3,3,0,0,0,2,2,14,4,-,-,-,8.10
Apr 4,vs CHW,L 4-3,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,0.00
Apr 3,vs CHW,W 14-5,1.0,1,0,0,0,0,2,2,0,20,4,-,-,-,0.00
Mar 29,vs NYY,L 6-1,1.0,1,0,0,0,1,0,2,1,11,4,-,-,-,0.00
