DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ COL,W 8-2,6.1,5,2,2,0,1,9,5,9,102,24,63,-,-,2.54
Jul 14,vs DET,W 9-1,5.2,3,1,1,0,4,8,3,9,107,24,63,W(10-2),-,2.52
Jul 9,vs OAK,L 2-0,6.0,3,0,0,0,3,11,3,6,108,23,-,-,-,2.57
Jul 4,@ TEX,W 5-4,5.0,8,4,4,1,2,7,6,9,108,25,40,-,-,2.70
Jun 29,@ TB,L 3-2,6.0,5,3,1,0,3,5,8,12,103,29,56,L(9-2),-,2.50
Jun 24,vs KC,W 11-3,5.0,2,1,1,1,3,8,4,5,104,20,-,W(9-1),-,2.56
Jun 18,vs TB,W 5-4,7.0,3,4,4,1,5,8,8,7,116,28,58,-,-,2.59
Jun 13,@ OAK,W 13-5,6.0,6,4,4,2,2,6,6,12,99,26,48,W(8-1),-,2.40
Jun 7,@ TEX,W 5-2,6.0,3,1,1,0,3,8,5,8,102,24,67,W(7-1),-,2.16
Jun 1,vs BOS,W 7-3,7.0,5,3,3,2,1,7,7,12,105,27,61,W(6-1),-,2.20
May 27,@ CLE,L 10-9,7.0,4,3,3,1,2,8,8,7,112,26,63,-,-,2.05
May 22,vs SF,W 11-2,6.0,4,2,2,1,3,8,5,7,106,23,61,W(5-1),-,1.86
May 15,@ LAA,W 5-3,5.0,5,3,3,2,2,7,3,8,98,20,50,-,-,1.75
May 9,@ OAK,W 4-1,6.0,4,1,1,0,3,9,2,10,101,24,66,W(4-1),-,1.43
May 4,@ ARI,W 8-0,9.0,1,0,0,0,1,16,4,8,114,29,100,W(3-1),-,1.42
Apr 29,vs OAK,W 8-4,6.2,6,3,3,0,0,12,4,9,100,26,62,-,-,1.73
Apr 23,vs LAA,L 2-0,7.0,4,2,2,0,2,8,6,10,109,26,67,L(2-1),-,1.29
Apr 18,@ SEA,W 7-1,7.0,5,1,0,0,2,5,9,10,95,26,68,W(2-0),-,0.96
Apr 13,vs TEX,W 3-2,7.0,3,2,2,2,1,14,3,7,93,26,76,-,-,1.29
Apr 7,vs SD,W 1-0,7.0,5,0,0,0,0,11,6,9,102,26,78,-,-,0.64
Apr 1,@ TEX,W 8-2,7.0,2,1,1,1,3,11,1,10,102,25,77,W(1-0),-,1.29
