DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ TEX,W 15-3,1.0,1,1,1,0,1,0,2,2,19,5,-,-,-,3.86
Jul 22,vs SF,W 6-5,0.0,1,1,1,0,0,0,0,1,6,1,-,-,-,INF
Jul 20,vs SF,L 5-1,0.1,0,0,0,0,0,0,0,1,9,1,-,-,-,3.51
Jul 11,@ HOU,W 8-3,2.0,1,0,0,0,0,0,2,5,27,7,-,-,-,3.54
Jul 10,@ HOU,L 6-5,1.0,1,1,1,1,0,2,0,2,15,4,-,-,-,3.72
Jul 8,@ CLE,W 6-0,1.0,1,0,0,0,0,1,2,1,13,4,-,-,-,3.58
Jul 6,@ CLE,L 10-4,0.2,3,4,4,0,1,0,1,4,29,6,-,-,-,3.68
Jul 3,vs SD,W 6-2,1.1,1,0,0,0,0,1,0,4,18,5,-,W(2-0),-,2.75
Jun 30,vs CLE,W 7-2,1.0,0,0,0,0,1,2,0,1,21,4,-,-,H(4),2.86
Jun 28,@ DET,W 4-2,1.0,0,0,0,0,0,1,0,2,10,3,-,-,H(3),2.94
Jun 26,@ DET,W 9-7,2.0,0,0,0,0,1,0,2,4,24,7,-,-,-,3.03
Jun 23,@ CHW,W 7-6,2.0,2,0,0,0,0,3,1,4,28,8,-,-,-,3.23
Jun 22,@ CHW,L 6-4,1.0,0,0,0,0,0,1,1,1,8,3,-,-,-,3.45
Jun 19,@ SD,W 4-2,1.0,1,0,0,0,0,3,0,1,24,4,-,-,-,3.58
Jun 17,vs LAA,W 6-5,1.0,1,0,0,0,0,2,1,2,19,5,-,-,-,3.71
Jun 15,vs LAA,L 8-4,1.0,0,0,0,0,1,0,1,1,12,3,-,-,-,3.86
Jun 13,vs HOU,L 13-5,2.2,2,2,2,2,0,5,0,5,46,10,-,-,-,4.01
Jun 8,vs KC,W 7-2,0.0,1,0,0,0,1,0,0,1,9,2,-,-,-,3.68
Jun 5,@ TEX,L 7-4,0.2,0,0,0,0,1,1,0,1,12,3,-,-,-,3.68
Jun 2,@ KC,L 5-4,0.1,0,0,0,0,0,1,0,0,5,2,-,-,-,3.80
Jun 1,@ KC,W 16-0,1.0,1,0,0,0,0,2,1,1,11,4,-,-,-,3.86
May 29,vs TB,L 4-3,2.0,0,0,0,0,0,4,1,1,26,6,-,-,-,4.05
May 25,vs ARI,L 7-1,2.1,1,0,0,0,2,2,3,3,38,10,-,-,-,4.50
May 19,@ TOR,W 5-4,2.0,1,0,0,0,1,1,2,4,29,8,-,W(1-0),-,5.17
Apr 28,@ HOU,L 11-0,1.0,2,1,1,0,2,0,1,4,30,7,-,-,-,5.93
Apr 25,@ TEX,L 4-2,1.2,2,1,1,0,1,3,2,2,31,8,-,-,-,5.68
Apr 20,vs BOS,L 7-3,1.0,2,1,1,1,0,0,1,4,14,5,-,-,-,5.73
Apr 18,vs CHW,W 12-11,1.0,3,1,1,0,0,2,2,2,34,6,-,-,-,5.40
Apr 14,@ SEA,L 10-8,1.1,2,2,2,2,0,0,1,5,23,6,-,-,-,5.00
Apr 11,@ LAD,W 16-6,1.0,2,1,1,1,0,0,2,3,23,5,-,-,-,3.52
Apr 7,@ LAA,W 7-3,0.2,0,0,0,0,0,1,0,1,11,2,-,-,H(2),2.70
Apr 6,@ LAA,L 13-9,0.2,1,0,0,0,1,0,1,2,13,4,-,-,H(1),3.00
Apr 5,vs TEX,L 6-3,0.2,1,0,0,0,0,0,1,2,6,3,-,-,-,3.38
Apr 3,vs TEX,L 4-1,1.2,1,0,0,0,0,0,2,3,18,5,-,-,-,3.86
Mar 31,vs LAA,L 8-3,2.0,2,1,1,0,0,1,2,5,30,9,-,-,-,6.00
Mar 30,vs LAA,L 2-1,1.0,2,1,1,0,0,0,1,4,20,5,-,-,-,9.00
