DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ MIL,L 5-4,1.0,2,1,1,0,0,1,3,1,19,5,-,-,BlSv(3),3.76
Jul 23,@ MIL,L 6-1,1.0,0,0,0,0,0,1,1,1,14,3,-,-,-,3.63
Jul 20,vs ATL,L 8-5,1.0,0,0,0,0,0,0,1,2,7,3,-,-,-,3.72
Jul 15,@ NYM,W 6-1,1.0,0,0,0,0,0,1,2,0,14,3,-,-,-,3.82
Jul 10,@ PIT,W 5-1,1.1,2,1,1,0,0,0,5,1,20,6,-,-,-,3.93
Jul 8,vs MIA,L 10-2,1.0,1,0,0,0,0,1,2,1,17,4,-,-,-,3.82
Jul 6,vs MIA,W 3-2,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,3.93
Jul 5,vs MIA,W 14-12,1.0,0,0,0,0,0,1,2,0,9,3,-,-,H(14),4.05
Jul 4,vs BOS,L 3-0,1.0,2,0,0,0,0,1,2,2,20,5,-,-,-,4.18
Jul 2,vs BOS,L 4-3,1.0,1,1,1,1,0,1,0,3,15,4,-,-,-,4.31
Jul 1,@ PHI,L 4-3,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,4.15
Jun 28,@ PHI,L 4-3,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,4.30
Jun 9,vs SF,W 7-5,0.1,1,0,0,0,0,0,0,2,6,3,-,-,H(13),4.45
Jun 8,vs SF,L 9-5,0.1,3,3,3,0,0,0,0,4,17,5,-,-,-,4.50
Jun 3,@ ATL,L 4-2,1.0,0,0,0,0,1,0,1,1,16,4,-,-,-,3.58
Jun 2,@ ATL,W 5-3,1.0,0,0,0,0,0,0,2,1,8,3,-,-,-,3.71
May 29,@ BAL,W 3-2,1.0,1,0,0,0,0,0,2,2,19,4,-,-,H(12),3.86
May 27,@ MIA,W 5-2,1.0,1,0,0,0,0,0,2,2,22,4,-,-,Sv(2),4.01
May 25,@ MIA,W 9-5,0.2,1,0,0,0,1,1,1,1,21,4,-,-,H(11),4.18
May 22,vs SD,W 2-1,1.0,1,0,0,0,0,0,1,2,10,3,-,-,-,4.30
May 19,vs LAD,L 5-4,0.2,1,0,0,0,1,0,1,1,6,3,-,-,H(10),4.50
May 13,@ ARI,W 6-4,0.2,4,3,3,0,0,2,2,2,26,6,-,-,BlSv(2),4.64
May 11,@ ARI,W 3-1,1.0,0,0,0,0,0,1,1,1,10,3,-,-,H(9),3.48
May 10,@ ARI,W 2-1,1.0,2,0,0,0,1,0,3,1,16,5,-,W(1-2),-,3.66
May 8,@ SD,W 4-0,1.0,1,0,0,0,0,0,2,1,10,3,-,-,H(8),3.86
May 6,vs PHI,W 5-4,0.2,2,1,1,0,0,1,0,3,20,4,-,-,-,4.08
May 4,vs PHI,W 7-3,1.0,1,0,0,0,0,2,0,2,13,4,-,-,-,3.71
May 3,vs PIT,W 3-1,1.0,1,0,0,0,0,0,1,3,15,4,-,-,H(7),3.94
Apr 30,vs PIT,W 3-2,1.0,0,0,0,0,0,0,2,1,11,3,-,-,Sv(1),4.20
Apr 29,vs ARI,W 3-1,1.0,1,0,0,0,0,1,1,1,7,3,-,-,H(6),4.50
Apr 28,vs ARI,L 4-3,1.0,0,0,0,0,0,1,1,1,12,3,-,-,H(5),4.85
Apr 24,@ SF,L 4-3,1.0,1,0,0,0,1,0,3,1,16,5,-,-,-,5.25
Apr 22,@ LAD,L 4-3,1.0,0,0,0,0,1,1,0,1,14,3,-,-,-,5.73
Apr 20,@ LAD,W 5-2,1.0,0,0,0,0,0,0,2,1,8,3,-,-,H(4),6.30
Apr 17,@ NYM,W 5-2,1.0,1,0,0,0,1,2,1,1,27,5,-,-,H(3),7.00
Apr 16,@ NYM,W 8-6,1.0,0,0,0,0,0,0,2,1,10,3,-,-,H(2),7.88
Apr 15,vs COL,L 6-5,1.0,0,0,0,0,0,2,1,0,11,3,-,-,-,9.00
Apr 13,vs COL,L 2-1,1.0,0,0,0,0,0,2,1,0,14,3,-,-,-,10.50
Apr 11,vs ATL,L 5-3,1.0,1,0,0,0,1,2,1,1,23,5,-,-,-,12.60
Apr 8,vs NYM,L 6-5,1.0,2,1,1,0,1,0,2,2,14,5,-,L(0-2),-,15.75
Apr 7,vs NYM,L 3-2,1.0,2,2,2,0,1,1,2,2,15,6,-,L(0-1),BlSv(1),18.00
Apr 5,vs NYM,L 8-2,1.0,2,4,4,1,2,1,0,4,29,7,-,-,-,18.00
Mar 30,@ CIN,W 2-0,1.0,0,0,0,0,0,1,2,0,10,3,-,-,H(1),0.00
