DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ COL,W 8-2,0.2,0,0,0,0,0,0,0,1,1,1,-,-,-,0.94
Jul 20,@ LAA,W 3-1,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(3),0.96
Jul 15,vs DET,L 6-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,0.96
Jul 12,vs OAK,L 6-4,1.2,0,0,0,0,1,2,0,3,31,6,-,-,-,0.99
Jul 10,vs OAK,W 6-5,2.0,1,1,1,1,0,2,1,4,27,7,-,W(5-0),-,1.02
Jul 8,vs CHW,W 2-1,1.0,0,0,0,0,0,1,0,2,15,4,-,-,H(2),0.86
Jul 7,vs CHW,W 12-6,1.0,0,0,0,0,0,2,0,1,13,3,-,-,H(1),0.88
Jul 4,@ TEX,W 5-4,3.0,1,0,0,0,0,1,3,6,45,10,-,W(4-0),-,0.90
Jun 29,@ TB,L 3-2,2.0,0,0,0,0,1,3,2,0,32,6,-,-,-,0.97
Jun 24,vs KC,W 11-3,2.0,1,1,0,0,1,2,3,3,40,9,-,-,-,1.03
Jun 23,vs KC,W 4-3,1.0,0,0,0,0,0,3,0,0,17,3,-,W(3-0),-,1.09
Jun 18,vs TB,W 5-4,1.0,0,0,0,0,0,2,1,0,12,3,-,W(2-0),-,1.13
Jun 15,@ KC,W 7-3,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,1.16
Jun 12,@ OAK,W 6-3,0.2,1,1,0,0,0,1,1,2,21,6,-,-,-,1.20
Jun 8,@ TEX,W 7-3,2.0,0,0,0,0,0,2,2,2,24,6,-,-,-,1.23
Jun 3,vs BOS,L 9-3,1.2,3,1,1,0,0,3,1,3,32,7,-,-,-,1.32
May 30,@ NYY,L 5-3,3.0,1,1,1,0,1,3,3,3,50,10,-,-,-,1.05
May 27,@ CLE,L 10-9,2.0,1,1,1,1,1,3,0,4,36,8,-,-,-,0.79
May 26,@ CLE,L 8-6,1.0,2,0,0,0,0,1,1,3,25,5,-,-,-,0.44
May 24,@ CLE,W 8-2,2.0,1,0,0,0,0,2,1,4,17,7,-,-,-,0.46
May 19,vs CLE,L 5-4,1.0,0,0,0,0,1,2,0,0,23,3,-,-,-,0.51
May 15,@ LAA,W 5-3,2.0,2,0,0,0,0,2,2,3,32,7,-,W(1-0),-,0.54
May 12,vs TEX,W 6-1,1.0,0,0,0,0,0,1,2,0,15,3,-,-,-,0.61
May 11,vs TEX,L 1-0,0.1,2,0,0,0,0,0,0,3,10,3,-,-,-,0.66
May 5,@ ARI,L 4-3,1.1,1,0,0,0,2,1,1,3,33,7,-,-,-,0.68
May 2,vs NYY,L 4-0,1.1,1,0,0,0,0,1,2,2,21,5,-,-,-,0.75
Apr 27,vs OAK,L 8-1,1.0,0,0,0,0,0,3,0,0,13,3,-,-,-,0.84
Apr 23,vs LAA,L 2-0,1.0,0,0,0,0,0,1,2,0,12,3,-,-,-,0.93
Apr 20,@ CHW,W 10-0,1.0,0,0,0,0,0,1,0,2,7,3,-,-,-,1.04
Apr 18,@ SEA,W 7-1,1.0,0,0,0,0,0,2,0,1,18,3,-,-,-,1.17
Apr 10,@ MIN,L 4-1,2.0,1,0,0,0,1,5,1,1,41,8,-,-,-,1.35
Apr 6,vs SD,L 4-1,2.1,2,0,0,0,0,4,4,1,36,10,-,-,-,1.93
Apr 2,vs BAL,W 6-1,1.0,2,1,1,1,0,1,2,2,16,5,-,-,-,3.86
Mar 31,@ TEX,W 9-3,1.1,0,0,0,0,1,0,2,2,21,5,-,-,-,0.00
