DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TB,L 3-2,0.2,2,1,1,1,0,1,0,1,16,4,-,-,-,1.94
Jul 21,vs NYM,W 7-6,1.0,0,0,0,0,0,1,0,2,9,3,-,-,H(5),1.76
Jul 20,vs NYM,L 7-5,1.0,0,0,0,0,0,1,1,1,14,3,-,-,-,1.80
Jul 13,@ CLE,L 6-5,2.0,1,0,0,0,1,2,2,3,26,8,-,-,-,1.85
Jul 10,@ BAL,L 6-5,0.2,0,0,0,0,0,0,0,2,5,2,-,-,-,1.95
Jul 9,@ BAL,L 5-4,1.0,1,0,0,0,1,1,0,3,20,5,-,-,-,1.98
Jul 7,@ TOR,W 8-5,1.0,2,1,1,0,0,0,1,4,16,5,-,-,-,2.04
Jul 4,vs ATL,W 6-2,1.0,1,0,0,0,0,0,2,2,13,4,-,-,-,1.83
Jul 2,vs ATL,L 5-3,2.0,2,0,0,0,0,1,2,5,24,8,-,-,-,1.89
Jun 30,vs BOS,L 11-0,1.0,2,1,1,0,0,0,3,2,19,5,-,-,-,2.01
Jun 27,@ PHI,L 3-0,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,1.78
Jun 24,@ TB,L 7-6,2.1,0,0,0,0,0,2,2,3,25,7,-,-,-,1.84
Jun 20,vs SEA,W 7-5,2.1,0,0,0,0,0,2,2,3,32,8,-,-,-,2.00
Jun 18,@ WSH,W 4-2,1.0,0,0,0,0,0,2,0,1,20,3,-,-,H(4),2.19
Jun 15,vs TB,W 5-0,1.0,0,0,0,0,1,0,1,1,19,3,-,-,H(3),2.28
Jun 13,vs WSH,L 5-4,1.0,1,0,0,0,0,0,3,1,15,4,-,-,-,2.38
Jun 10,@ NYM,L 2-0,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,2.49
Jun 8,@ NYM,W 4-1,1.0,0,0,0,0,0,0,2,1,12,3,-,-,-,2.61
Jun 4,@ DET,W 7-4,0.2,2,2,0,0,0,0,1,3,17,5,-,-,-,2.75
Jun 2,@ BAL,W 8-5,0.2,1,0,0,0,0,1,0,2,16,3,-,-,H(2),2.84
May 29,vs HOU,W 6-5,2.0,1,0,0,0,0,1,1,6,24,8,-,-,-,2.95
May 26,vs LAA,L 11-4,1.1,0,0,0,0,1,3,0,1,20,5,-,-,-,3.31
May 23,@ TEX,L 12-10,0.2,1,0,0,0,0,1,2,0,14,3,-,-,-,3.60
May 21,@ TEX,W 10-5,1.0,0,0,0,0,0,1,0,2,14,3,-,-,-,3.77
May 18,@ KC,L 5-2,1.0,1,0,0,0,0,2,0,2,12,4,-,-,-,4.05
May 12,vs OAK,W 7-6,1.0,0,0,0,0,0,1,1,1,17,3,-,-,-,4.38
May 10,vs BOS,L 5-4,2.0,0,0,0,0,0,2,2,2,17,6,-,-,-,4.76
May 9,vs BOS,W 9-6,0.2,0,0,0,0,1,1,1,0,9,3,-,W(1-1),-,5.79
May 6,vs CLE,W 7-4,1.0,1,1,0,0,0,0,0,4,17,4,-,-,-,6.23
Apr 30,@ HOU,L 2-1,1.0,1,0,0,0,0,0,2,1,9,3,-,-,-,7.04
Apr 27,@ LAA,W 4-3,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,8.10
Apr 24,vs MIN,W 8-3,1.0,0,0,0,0,0,2,1,0,19,3,-,-,-,9.53
Apr 21,vs TOR,W 9-1,2.0,0,0,0,0,0,2,0,4,22,6,-,-,-,11.57
Apr 6,vs BAL,L 7-3,2.0,2,4,3,1,1,2,2,5,42,10,-,L(0-1),-,20.25
Apr 3,vs TB,W 11-4,0.1,4,3,3,0,0,1,1,3,13,5,-,-,H(1),40.50
Mar 31,@ TOR,L 5-3,0.1,1,0,0,0,0,1,0,1,7,2,-,-,-,0.00
