DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Apr 26,vs ATL,L 7-4,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 27,@ MIN,W 15-9,Did not play
Apr 28,@ MIN,L 3-1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 29,@ MIN,W 8-2,Did not play
Apr 30,vs MIL,L 6-5,Did not play
May 1,vs MIL,L 7-6,4,0,1,0,0,0,0,0,1,0,0,.200,.200,.400,.200
May 2,vs MIL,L 3-1,Did not play
May 4,vs MIA,W 4-1,Did not play
May 5,vs MIA,L 6-0,1,0,0,0,0,0,0,0,1,0,0,.167,.167,.334,.167
May 6,vs MIA,L 8-5,Did not play
May 7,vs NYM,L 7-6,1,0,0,0,0,0,0,0,1,0,0,.143,.143,.286,.143
May 8,vs NYM,W 7-2,1,0,0,0,0,0,0,0,1,0,0,.125,.125,.250,.125
May 9,vs NYM,W 2-1,1,0,0,0,0,0,0,0,0,0,0,.111,.111,.222,.111
May 10,@ LAD,W 4-1,Did not play
May 11,@ LAD,W 6-2,1,0,0,0,0,0,0,0,0,0,0,.100,.100,.200,.100
May 12,@ LAD,W 5-3,Did not play
May 13,@ LAD,W 5-3,Did not play
May 14,@ SF,L 10-7,1,0,0,0,0,0,0,0,0,0,1,.091,.091,.182,.091
May 15,@ SF,L 5-3,Did not play
May 16,@ SF,W 6-3,Did not play
May 18,vs CHC,L 8-1,Did not play
May 19,vs CHC,W 5-4,1,0,0,0,0,0,0,0,1,0,0,.083,.083,.166,.083
May 19,vs CHC,L 10-0,1,0,1,0,0,0,0,0,0,0,0,.154,.154,.308,.154
May 20,vs CHC,L 6-1,Did not play
 ,"Previously with CIN, Acquired by KC"
Jun 17,vs HOU,L 7-4,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000
Jun 18,vs TEX,L 6-3,4,0,1,0,1,0,1,0,1,0,0,.167,.500,.667,.167
Jun 19,vs TEX,L 4-1,3,0,2,0,0,0,1,0,0,1,0,.333,.556,.889,.333
Jun 20,vs TEX,L 3-2,4,0,0,0,0,0,0,0,0,0,0,.231,.385,.616,.231
Jun 22,@ HOU,W 1-0,5,0,2,1,1,0,1,0,2,0,0,.278,.556,.834,.278
Jun 23,@ HOU,L 4-3,4,0,0,0,0,0,0,1,1,0,0,.261,.455,.716,.227
Jun 24,@ HOU,L 11-3,5,0,1,0,0,0,1,0,3,0,0,.250,.407,.657,.222
Jun 25,vs LAA,W 2-0,4,0,3,0,0,0,1,0,0,0,1,.313,.452,.765,.290
Jun 26,@ MIL,L 5-1,4,0,1,1,0,0,0,0,0,0,0,.306,.457,.763,.286
Jun 27,@ MIL,W 5-4,4,0,0,0,0,0,0,0,0,0,0,.275,.410,.685,.256
Jun 29,@ SEA,L 4-1,3,0,1,1,0,0,0,0,0,0,0,.279,.429,.708,.262
Jun 30,@ SEA,L 6-4,4,1,1,0,0,0,1,0,1,0,0,.271,.413,.684,.261
Jul 1,@ SEA,L 1-0,4,0,0,0,0,0,0,0,1,0,0,.250,.380,.630,.240
Jul 2,vs CLE,L 9-3,4,1,1,0,0,0,0,0,0,0,0,.250,.370,.620,.241
Jul 3,vs CLE,L 6-4,5,1,3,1,0,0,1,0,2,0,1,.279,.407,.686,.271
Jul 4,vs CLE,L 3-2,3,0,1,0,0,0,0,1,1,0,1,.292,.403,.695,.274
Jul 6,vs BOS,L 10-5,5,1,1,0,0,0,0,0,2,0,0,.286,.388,.674,.269
Jul 7,vs BOS,L 15-4,Did not play
Jul 8,vs BOS,L 7-4,Did not play
Jul 9,@ MIN,L 3-1,4,0,1,0,0,0,0,0,2,0,0,.284,.380,.664,.268
Jul 10,@ MIN,W 9-4,4,0,1,0,0,0,1,0,0,0,0,.291,.373,.664,.267
Jul 11,@ MIN,L 8-5,Did not play
Jul 20,vs MIN,W 6-5,4,0,0,0,0,0,0,0,0,0,0,.277,.354,.631,.253
Jul 21,vs MIN,W 4-2,3,0,1,0,0,0,0,1,1,0,0,.287,.354,.641,.256
Jul 22,vs MIN,W 5-3,2,1,0,0,0,0,0,1,1,0,0,.289,.345,.634,.250
Jul 23,vs DET,L 5-4,5,1,3,1,0,0,0,0,0,0,0,.305,.371,.676,.270
Jul 24,vs DET,W 5-4,4,1,1,0,0,0,0,0,1,0,0,.303,.366,.669,.269
Jul 25,vs DET,L 8-4,5,0,1,0,0,0,1,0,2,0,0,.298,.357,.655,.265
