DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs PIT,L 9-4,1.0,1,0,0,0,0,0,0,4,12,4,-,-,-,4.83
Jul 21,@ TEX,W 16-3,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,4.95
Jul 20,@ TEX,W 9-8,1.0,3,2,2,2,1,2,1,3,28,7,-,-,BlSv(2),4.99
Jul 15,vs NYY,W 5-2,1.0,0,0,0,0,0,2,0,1,12,4,-,-,Sv(20),4.66
Jul 13,vs NYY,W 6-5,1.0,2,1,1,1,1,0,1,3,13,5,-,-,Sv(19),4.78
Jul 10,vs CIN,L 7-4,0.2,3,6,6,0,2,1,1,3,31,8,-,L(2-4),-,4.66
Jul 7,vs OAK,L 6-3,1.1,0,0,0,0,0,1,0,3,16,4,-,-,-,3.25
Jul 4,@ KC,W 3-2,1.0,1,0,0,0,0,3,0,1,17,4,-,-,Sv(18),3.38
Jul 3,@ KC,W 6-4,1.1,2,0,0,0,1,1,2,2,18,6,-,-,Sv(17),3.48
Jun 27,@ STL,W 5-1,1.0,0,0,0,0,0,1,1,1,9,3,-,-,-,3.62
Jun 23,vs DET,W 4-1,1.0,0,0,0,0,0,2,0,1,14,3,-,-,Sv(16),3.73
Jun 19,vs CHW,W 6-3,0.1,0,0,0,0,0,0,0,1,2,1,-,-,Sv(15),3.86
Jun 17,vs MIN,W 4-1,1.0,0,0,0,0,1,1,1,0,11,3,-,-,Sv(14),3.90
Jun 14,@ CHW,W 5-2,1.0,1,0,0,0,0,3,1,0,18,4,-,-,Sv(13),4.03
Jun 9,@ DET,L 4-2,0.2,2,2,2,1,0,1,2,1,12,4,-,L(2-3),-,4.18
Jun 8,@ DET,W 4-1,1.0,0,0,0,0,1,2,0,1,18,4,-,-,Sv(12),3.62
Jun 6,vs MIL,W 3-1,1.1,0,0,0,0,0,3,1,0,22,4,-,-,Sv(11),3.76
Jun 5,vs MIL,W 3-2,1.0,1,1,1,1,0,1,1,2,18,4,-,-,Sv(10),3.96
Jun 3,@ MIN,L 7-5,0.0,1,2,2,1,1,0,0,1,13,2,-,L(2-2),-,INF
May 31,@ MIN,W 9-8,1.1,0,0,0,0,0,2,0,2,19,4,-,-,Sv(9),3.00
May 27,vs HOU,W 10-9,1.0,0,0,0,0,0,1,0,2,14,3,-,-,-,3.18
May 26,vs HOU,W 8-6,1.0,0,0,0,0,0,1,2,0,12,3,-,-,Sv(8),3.32
May 25,vs HOU,L 11-2,0.1,1,1,1,0,1,0,3,0,15,5,-,-,-,3.48
May 23,@ CHC,W 1-0,1.1,0,0,0,0,0,0,2,2,9,4,-,-,Sv(7),3.10
May 20,@ HOU,L 3-1,0.1,0,0,0,0,0,0,0,1,7,1,-,-,-,3.32
May 19,@ HOU,W 5-4,1.2,1,1,1,1,0,1,0,5,28,6,-,-,Sv(6),3.38
May 16,@ DET,W 6-0,1.0,1,0,0,0,0,3,0,1,17,4,-,-,-,3.18
May 12,vs KC,W 6-2,1.0,0,0,0,0,0,2,1,0,10,3,-,-,-,3.38
May 6,@ NYY,L 7-4,0.2,4,3,3,0,1,0,0,6,32,7,-,L(2-1),BlSv(1),3.60
May 4,@ NYY,L 7-6,0.2,1,0,0,0,1,0,1,2,19,4,-,-,-,1.88
May 3,vs TOR,L 13-11,1.0,0,0,0,0,2,1,0,2,22,5,-,-,-,1.98
Apr 30,vs TEX,W 7-5,1.1,2,1,1,0,2,1,3,2,41,9,-,W(2-0),-,2.13
Apr 27,vs SEA,W 6-5,0.1,2,2,2,1,0,0,0,3,8,3,-,-,-,1.59
Apr 25,vs CHC,W 4-1,1.0,0,0,0,0,0,1,0,2,6,3,-,-,Sv(5),0.00
Apr 23,@ BAL,W 2-1,1.0,0,0,0,0,0,3,0,0,16,3,-,-,Sv(4),0.00
Apr 22,@ BAL,W 7-3,1.0,0,0,0,0,0,1,0,2,11,3,-,-,-,0.00
Apr 18,@ MIN,L 2-1,1.0,2,0,0,0,0,1,0,4,18,5,-,-,-,0.00
Apr 17,@ MIN,W 6-1,1.0,1,0,0,0,1,1,1,2,30,5,-,-,-,0.00
Apr 10,vs DET,W 2-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,Sv(3),0.00
Apr 8,vs KC,W 3-1,1.0,0,0,0,0,0,2,0,1,14,3,-,W(1-0),-,0.00
Apr 6,vs KC,W 3-2,1.0,0,0,0,0,1,1,1,0,14,3,-,-,Sv(2),0.00
Apr 4,@ LAA,L 3-2,2.0,2,0,0,0,0,1,4,2,21,7,-,-,-,0.00
Mar 31,@ SEA,W 6-5,1.0,0,0,0,0,0,1,1,1,10,3,-,-,Sv(1),0.00
