DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,vs HOU,L 4-1,3,0,0,0,0,0,0,0,1,0,0,.250,.000,.250,.000
Mar 30,vs HOU,W 5-1,3,2,1,0,0,1,1,1,2,0,0,.375,.667,1.042,.167
Mar 31,vs HOU,L 9-3,4,0,2,0,0,0,1,0,1,0,0,.417,.600,1.017,.300
Apr 1,vs HOU,L 8-2,4,0,0,0,0,0,0,0,1,0,0,.313,.429,.742,.214
Apr 2,@ OAK,L 3-1,4,0,1,0,0,0,0,0,2,0,0,.300,.389,.689,.222
Apr 3,@ OAK,W 4-1,3,2,2,1,0,0,0,1,0,0,0,.375,.476,.851,.286
Apr 4,@ OAK,L 6-2,3,1,2,0,0,0,0,0,0,0,0,.407,.500,.907,.333
Apr 5,@ OAK,W 6-3,4,1,2,0,0,0,0,0,0,0,0,.419,.500,.919,.357
Apr 6,vs TOR,L 8-5,3,0,0,0,0,0,0,1,1,0,0,.400,.452,.852,.323
Apr 7,vs TOR,W 5-1,4,0,0,0,0,0,0,0,1,0,0,.359,.400,.759,.286
Apr 8,vs TOR,L 7-4,1,0,1,0,0,0,0,0,0,0,0,.375,.417,.792,.306
Apr 9,vs LAA,L 8-3,5,0,2,0,0,0,0,0,0,0,0,.378,.415,.793,.317
Apr 10,vs LAA,L 11-1,4,0,2,0,0,0,0,0,2,0,0,.388,.422,.810,.333
Apr 11,vs LAA,L 7-2,4,0,0,0,0,0,0,0,0,0,0,.358,.388,.746,.306
Apr 13,@ HOU,L 3-2,4,0,1,0,0,0,0,0,2,0,0,.351,.377,.728,.302
Apr 14,@ HOU,W 6-5,Did not play
Apr 15,@ HOU,W 3-1,4,0,1,0,0,0,0,0,2,0,0,.344,.368,.712,.298
Apr 16,@ TB,L 8-4,4,1,2,0,0,1,3,0,1,0,0,.354,.426,.780,.311
Apr 17,@ TB,W 7-2,5,1,2,0,0,0,1,0,0,0,0,.357,.424,.781,.318
Apr 18,@ TB,L 4-2,4,0,0,0,0,0,0,0,0,0,0,.338,.400,.738,.300
Apr 20,vs SEA,L 6-2,3,1,1,0,0,0,1,1,0,0,0,.346,.397,.743,.301
Apr 21,vs SEA,L 9-7,4,1,1,1,0,0,1,1,1,0,0,.349,.403,.752,.299
Apr 22,vs SEA,W 7-4,4,1,1,0,0,1,1,0,1,0,0,.345,.432,.777,.296
Apr 23,vs OAK,L 9-4,4,0,0,0,0,0,0,0,2,0,0,.330,.412,.742,.282
Apr 24,vs OAK,L 3-2,3,0,0,0,0,0,0,1,2,0,0,.326,.398,.724,.273
Apr 25,vs OAK,W 4-2,4,1,1,0,0,0,1,0,2,0,0,.323,.391,.714,.272
Apr 27,@ TOR,W 6-4,4,2,3,1,0,0,2,0,0,0,0,.340,.417,.757,.292
Apr 28,@ TOR,W 7-4,5,0,1,0,0,0,0,0,1,0,0,.333,.406,.739,.287
Apr 29,@ TOR,L 7-2,4,0,0,0,0,0,0,0,1,0,0,.321,.390,.711,.276
Apr 30,@ CLE,L 7-5,4,0,2,1,0,0,2,1,0,0,0,.333,.404,.737,.284
May 1,@ CLE,W 8-6,6,1,1,0,0,1,2,0,1,0,0,.325,.417,.742,.278
May 2,@ CLE,L 12-4,3,1,1,0,0,1,1,1,0,0,0,.331,.441,.772,.280
May 3,vs BOS,W 11-5,5,1,2,1,0,1,5,0,1,0,0,.333,.472,.805,.285
May 4,vs BOS,L 5-1,4,1,2,1,0,1,1,0,1,0,0,.338,.504,.842,.291
May 5,vs BOS,L 6-5,3,0,0,0,0,0,0,1,2,0,0,.336,.492,.828,.285
May 6,vs BOS,L 6-1,3,0,0,0,0,0,0,0,2,0,0,.333,.481,.814,.278
May 7,vs DET,W 7-6,3,2,2,0,0,1,1,1,1,0,0,.345,.507,.852,.287
May 8,vs DET,L 7-4,3,0,1,0,0,0,0,1,0,0,0,.349,.504,.853,.288
May 9,vs DET,W 5-4,4,2,2,0,0,2,2,1,0,0,0,.357,.545,.902,.294
May 11,@ HOU,W 1-0,4,1,2,1,0,0,0,0,1,0,0,.360,.551,.911,.299
May 12,@ HOU,L 6-1,4,0,0,0,0,0,0,0,2,0,0,.352,.536,.888,.291
May 13,@ HOU,L 6-1,4,0,0,0,0,0,0,0,1,0,0,.343,.523,.866,.284
May 15,@ SEA,L 9-8,6,1,2,1,0,0,0,0,1,0,0,.343,.522,.865,.286
May 16,@ SEA,W 5-1,4,0,0,0,0,0,0,0,1,0,0,.335,.509,.844,.279
May 17,@ CHW,L 4-2,4,0,1,0,1,0,1,0,1,0,0,.333,.515,.848,.278
May 18,@ CHW,W 12-5,4,2,2,0,0,0,0,1,1,0,0,.340,.514,.854,.283
May 19,@ CHW,L 5-3,4,1,1,1,0,0,0,0,1,0,0,.339,.514,.853,.282
May 20,@ CHW,L 3-0,4,0,0,0,0,0,0,0,1,0,0,.332,.503,.835,.276
May 21,vs NYY,L 10-5,2,0,0,0,0,0,0,2,0,0,0,.335,.497,.832,.273
May 22,vs NYY,W 6-4,2,1,0,0,0,0,1,2,1,0,0,.338,.492,.830,.270
May 23,vs NYY,W 12-10,5,1,2,0,0,1,3,0,1,0,0,.340,.505,.845,.274
May 24,vs KC,L 8-2,3,0,0,0,0,0,0,0,1,0,0,.335,.497,.832,.269
May 25,vs KC,W 8-4,5,1,1,0,0,1,3,0,0,1,0,.332,.505,.837,.268
May 26,vs KC,W 4-3,3,0,1,0,0,0,0,1,1,0,0,.335,.502,.837,.269
May 27,vs KC,L 5-3,3,0,1,0,0,0,0,1,1,0,0,.338,.500,.838,.270
May 28,@ SEA,L 2-1,4,0,0,0,0,0,0,0,2,0,0,.332,.490,.822,.264
May 29,@ SEA,W 9-5,4,1,2,2,0,0,0,0,1,0,0,.338,.500,.838,.269
May 30,@ SEA,W 7-6,4,2,2,0,0,0,2,1,1,0,0,.343,.500,.843,.273
May 31,@ SEA,L 6-1,4,1,2,0,0,1,1,0,0,0,0,.346,.514,.860,.277
Jun 1,@ LAA,L 6-0,3,0,1,0,0,0,0,1,1,0,0,.348,.511,.859,.278
Jun 2,@ LAA,W 3-2,3,0,0,0,0,0,1,1,1,0,0,.347,.504,.851,.274
Jun 3,@ LAA,L 3-1,4,1,1,0,0,1,1,0,2,0,0,.345,.513,.858,.274
