DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,@ TOR,L 4-1,5.0,4,4,1,0,3,4,7,8,88,22,50,L(2-13),-,6.17
Jul 13,vs TEX,L 5-4,6.1,6,2,2,1,0,3,10,11,95,25,56,L(2-12),-,6.41
Jul 8,@ MIN,L 10-1,5.0,7,5,5,2,1,5,8,9,94,23,-,L(2-11),-,6.67
Jul 3,@ PHI,L 3-2,6.2,4,3,3,0,3,5,9,11,99,29,56,L(2-10),-,6.53
Jun 27,vs SEA,L 8-7,4.2,8,5,5,1,3,1,11,10,92,26,26,-,-,6.75
Jun 22,@ ATL,W 10-7,7.0,4,1,1,0,2,6,10,9,107,27,69,-,-,6.56
Jun 16,vs MIA,L 5-4,7.0,7,5,5,2,2,6,12,9,96,29,47,L(2-9),-,7.14
Jun 10,@ TOR,L 13-3,3.2,11,9,9,2,1,5,8,9,83,23,7,L(2-8),-,7.23
Jun 5,@ NYM,W 2-1,6.0,2,1,1,0,1,7,4,9,99,21,70,W(2-7),-,6.19
May 28,vs WSH,L 6-0,7.0,5,3,3,1,3,3,11,11,101,28,55,L(1-7),-,6.80
May 23,@ CHW,L 11-1,3.2,8,6,6,1,2,3,8,8,81,21,-,L(1-6),-,7.32
May 18,@ BOS,W 7-4,6.1,10,3,3,1,1,3,10,13,93,27,43,W(1-5),-,6.56
May 12,vs TB,L 10-3,5.2,7,4,3,2,0,5,7,11,69,23,-,L(0-5),-,7.06
May 6,@ OAK,L 2-1,6.0,5,2,1,0,1,5,12,6,103,24,60,L(0-4),-,7.61
May 1,@ LAA,L 3-2,6.0,7,2,2,1,2,2,17,6,89,27,-,-,-,9.68
Apr 25,vs TB,L 8-4,4.2,10,5,5,0,1,0,14,9,77,25,-,L(0-3),-,13.11
Apr 19,@ DET,L 13-8,3.1,10,7,5,1,1,4,10,6,72,21,19,L(0-2),-,15.43
Apr 14,@ BOS,L 10-3,3.2,10,8,7,2,1,0,5,15,79,21,8,L(0-1),-,17.18
