DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 30,vs PIT,L 13-10,Did not play
Apr 1,vs PIT,L 1-0,Did not play
Apr 1,vs PIT,L 8-6,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 2,vs KC,W 6-1,Did not play
Apr 3,vs KC,L 1-0,Did not play
Apr 5,@ CHW,W 9-7,Did not play
Apr 7,@ CHW,W 6-1,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000
Apr 8,@ CHW,W 1-0,Did not play
Apr 9,@ CLE,L 2-0,Did not play
Apr 10,@ CLE,L 2-1,4,1,1,0,0,0,0,0,2,1,0,.200,.200,.400,.200
Apr 11,@ CLE,L 5-1,Did not play
Apr 12,@ CLE,L 9-3,Did not play
Apr 13,vs NYY,L 8-6,0,1,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 17,vs BAL,W 4-2,0,1,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 18,vs BAL,W 6-5,0,1,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 19,vs BAL,W 13-8,0,1,0,0,0,0,0,0,0,0,0,.200,.200,.400,.200
Apr 20,vs KC,W 3-2,Did not play
Apr 20,vs KC,L 3-2,3,0,0,0,0,0,0,0,0,0,0,.125,.125,.250,.125
Apr 21,vs KC,W 12-4,Did not play
Apr 22,vs KC,L 8-5,Did not play
Apr 25,@ PIT,W 13-10,1,1,0,0,0,0,0,0,0,0,0,.111,.111,.222,.111
Apr 25,@ PIT,L 8-3,Did not play
Apr 26,@ PIT,L 1-0,3,0,0,0,0,0,0,0,0,0,0,.083,.083,.166,.083
Apr 27,@ BAL,L 6-0,Did not play
Apr 28,@ BAL,W 9-5,Did not play
Apr 29,@ BAL,L 5-3,3,0,1,0,0,0,0,0,2,0,0,.133,.133,.266,.133
Apr 30,vs TB,L 3-2,2,0,0,0,0,0,0,0,0,0,0,.118,.118,.236,.118
May 1,vs TB,W 2-1,Did not play
May 2,vs TB,W 3-2,0,0,0,0,0,0,0,0,0,0,0,.118,.118,.236,.118
May 3,@ KC,L 10-6,Did not play
May 4,@ KC,L 4-2,0,1,0,0,0,0,0,0,0,0,0,.118,.118,.236,.118
May 5,@ KC,W 3-2,Did not play
May 6,@ KC,L 4-2,4,0,1,0,0,0,0,0,1,0,0,.143,.143,.286,.143
May 7,@ TEX,L 7-6,0,0,0,0,0,0,0,0,0,0,0,.143,.143,.286,.143
May 8,@ TEX,W 7-4,1,0,0,0,0,0,0,0,0,0,0,.136,.136,.272,.136
May 9,@ TEX,L 5-4,1,0,0,0,0,0,0,0,1,0,0,.130,.130,.260,.130
May 12,vs SEA,W 4-3,0,0,0,0,0,0,0,0,0,0,0,.130,.130,.260,.130
May 12,vs SEA,L 9-5,4,0,0,0,0,0,0,0,2,0,0,.111,.111,.222,.111
May 13,vs SEA,W 5-4,Did not play
May 14,vs CLE,W 6-3,Did not play
May 15,vs CLE,W 9-8,0,0,0,0,0,0,0,0,0,0,0,.111,.111,.222,.111
May 16,vs CLE,L 6-0,3,0,0,0,0,0,0,0,2,0,0,.100,.100,.200,.100
May 17,@ SEA,W 3-2,1,1,0,0,0,0,0,0,0,0,0,.097,.097,.194,.097
May 18,@ SEA,L 5-4,Did not play
May 19,@ SEA,L 7-2,Did not play
May 20,@ SEA,L 3-2,Did not play
May 21,@ MIN,L 4-2,Did not play
May 22,@ MIN,L 6-0,Did not play
May 23,@ MIN,W 4-1,Did not play
May 25,vs CHW,W 5-4,Did not play
May 26,vs CHW,L 8-4,3,0,1,0,0,0,0,0,0,1,0,.118,.118,.236,.118
May 27,vs CHW,W 3-2,0,0,0,0,0,0,0,0,0,0,0,.118,.118,.236,.118
May 28,vs LAA,W 9-3,2,0,1,0,1,0,1,0,1,0,0,.139,.194,.333,.139
May 29,vs LAA,L 9-2,Did not play
May 30,vs LAA,W 6-1,Did not play
May 31,vs LAA,W 6-2,4,1,3,1,1,0,3,0,1,1,0,.200,.325,.525,.200
Jun 1,vs TOR,W 5-2,Did not play
Jun 2,vs TOR,W 7-4,0,1,0,0,0,0,0,0,0,0,0,.200,.325,.525,.200
Jun 3,vs TOR,L 8-4,Did not play
Jun 4,vs NYY,L 7-4,Did not play
Jun 4,vs NYY,W 4-2,4,0,0,0,0,0,0,0,1,0,0,.182,.295,.477,.182
Jun 5,@ BOS,L 6-0,Did not play
Jun 6,@ BOS,L 7-1,Did not play
Jun 7,@ BOS,W 7-2,Did not play
Jun 8,vs CLE,L 4-1,Did not play
Jun 9,vs CLE,W 4-2,2,1,1,0,0,0,0,0,0,1,0,.196,.304,.500,.196
Jun 10,vs CLE,L 9-2,Did not play
Jun 12,vs MIN,L 6-4,Did not play
Jun 13,vs MIN,W 5-2,4,1,2,0,0,0,1,0,0,0,0,.220,.320,.540,.220
Jun 14,vs MIN,W 3-1,0,0,0,0,0,0,0,0,0,0,0,.220,.320,.540,.220
Jun 15,@ CHW,W 4-3,4,0,1,0,0,0,1,0,1,1,0,.222,.315,.537,.222
Jun 16,@ CHW,W 7-5,1,1,0,0,0,0,0,0,1,0,0,.218,.309,.527,.218
Jun 17,@ CHW,W 3-1,Did not play
Jun 19,@ CIN,L 9-5,4,1,1,0,0,0,0,0,0,0,0,.220,.305,.525,.220
Jun 20,@ CIN,L 5-3,Did not play
Jun 22,@ CLE,L 10-0,1,0,0,0,0,0,0,0,0,0,0,.217,.300,.517,.217
Jun 23,@ CLE,L 4-1,Did not play
Jun 24,@ CLE,L 12-2,1,0,0,0,0,0,0,0,0,0,0,.213,.295,.508,.213
Jun 25,vs OAK,L 5-4,0,0,0,0,0,0,0,0,0,0,0,.213,.295,.508,.213
Jun 26,vs OAK,L 9-7,4,1,1,0,0,0,0,0,0,0,0,.215,.292,.507,.215
Jun 27,vs OAK,L 3-0,Did not play
Jun 28,vs OAK,L 4-2,3,0,0,0,0,0,0,0,0,0,0,.206,.279,.485,.206
Jun 29,@ TOR,L 3-2,Did not play
Jun 30,@ TOR,L 4-3,0,0,0,0,0,0,0,0,0,0,0,.206,.279,.485,.206
Jul 1,@ TOR,W 9-1,2,1,1,1,0,0,0,0,0,0,0,.214,.300,.514,.214
Jul 2,@ TOR,W 3-2,Did not play
Jul 3,@ CHC,L 5-3,1,0,0,0,0,0,0,0,1,0,0,.211,.296,.507,.211
Jul 4,@ CHC,L 5-2,0,0,0,0,0,0,0,0,0,0,0,.211,.296,.507,.211
Jul 5,vs TEX,L 7-5,4,0,2,0,0,0,1,0,0,0,0,.227,.307,.534,.227
Jul 6,vs TEX,W 3-1,3,0,1,0,0,0,0,0,0,0,0,.231,.308,.539,.231
Jul 7,vs TEX,W 7-2,1,0,1,0,0,0,0,0,0,0,0,.241,.316,.557,.241
Jul 8,vs TEX,L 3-0,2,0,0,0,0,0,0,1,0,0,0,.244,.309,.553,.235
Jul 9,@ TB,L 10-9,5,1,2,0,0,0,0,0,2,0,0,.253,.314,.567,.244
Jul 10,@ TB,L 5-2,3,0,0,0,0,0,0,0,1,0,0,.244,.303,.547,.236
Jul 11,@ TB,L 4-2,Did not play
Jul 13,@ HOU,L 3-0,Did not play
