DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 30,vs PIT,L 13-10,Did not play
Apr 1,vs PIT,L 1-0,2,0,0,0,0,0,0,1,1,0,0,.333,.000,.333,.000
Apr 1,vs PIT,L 8-6,Did not play
Apr 2,vs KC,W 6-1,Did not play
Apr 3,vs KC,L 1-0,Did not play
Apr 5,@ CHW,W 9-7,Did not play
Apr 7,@ CHW,W 6-1,Did not play
Apr 8,@ CHW,W 1-0,3,0,0,0,0,0,0,0,2,0,0,.167,.000,.167,.000
Apr 9,@ CLE,L 2-0,Did not play
Apr 10,@ CLE,L 2-1,Did not play
Apr 11,@ CLE,L 5-1,Did not play
Apr 12,@ CLE,L 9-3,4,1,1,1,0,0,0,0,2,0,0,.200,.222,.422,.111
Apr 13,vs NYY,L 8-6,Did not play
Apr 17,vs BAL,W 4-2,Did not play
Apr 18,vs BAL,W 6-5,4,1,1,0,0,1,3,0,2,0,0,.214,.462,.676,.154
Apr 19,vs BAL,W 13-8,Did not play
Apr 20,vs KC,W 3-2,Did not play
Apr 20,vs KC,L 3-2,4,0,1,0,0,0,0,0,0,0,0,.222,.412,.634,.176
Apr 21,vs KC,W 12-4,Did not play
Apr 22,vs KC,L 8-5,Did not play
Apr 25,@ PIT,W 13-10,Did not play
Apr 25,@ PIT,L 8-3,4,0,1,1,0,0,0,0,0,0,0,.227,.429,.656,.190
Apr 26,@ PIT,L 1-0,Did not play
Apr 27,@ BAL,L 6-0,Did not play
Apr 28,@ BAL,W 9-5,Did not play
Apr 29,@ BAL,L 5-3,4,1,1,0,0,1,1,0,2,0,0,.231,.520,.751,.200
Apr 30,vs TB,L 3-2,3,0,0,0,0,0,0,1,1,0,0,.233,.464,.697,.179
May 1,vs TB,W 2-1,Did not play
May 2,vs TB,W 3-2,4,1,2,0,0,0,1,1,0,0,0,.286,.469,.755,.219
May 3,@ KC,L 10-6,4,2,2,1,0,0,0,1,1,0,0,.325,.500,.825,.250
May 4,@ KC,L 4-2,4,0,1,0,0,0,0,0,1,0,0,.318,.475,.793,.250
May 5,@ KC,W 3-2,4,0,1,1,0,0,1,0,1,0,0,.313,.477,.790,.250
May 6,@ KC,L 4-2,4,1,3,0,0,1,2,0,1,0,0,.346,.563,.909,.292
May 7,@ TEX,L 7-6,5,0,1,0,0,0,0,0,2,0,0,.333,.528,.861,.283
May 8,@ TEX,W 7-4,3,0,0,0,0,0,1,0,1,0,0,.311,.500,.811,.268
May 9,@ TEX,L 5-4,5,0,0,0,0,0,0,0,3,0,0,.288,.459,.747,.246
May 12,vs SEA,W 4-3,4,1,2,1,0,0,0,0,0,0,0,.300,.477,.777,.262
May 12,vs SEA,L 9-5,4,1,3,0,0,1,2,0,0,0,0,.324,.536,.860,.290
May 13,vs SEA,W 5-4,4,0,1,0,0,0,0,0,0,0,0,.321,.521,.842,.288
May 14,vs CLE,W 6-3,3,2,1,1,0,0,0,1,0,0,0,.329,.526,.855,.289
May 15,vs CLE,W 9-8,3,2,2,0,0,0,2,1,1,0,0,.349,.532,.881,.304
May 16,vs CLE,L 6-0,3,0,0,0,0,0,0,0,2,0,0,.337,.512,.849,.293
May 17,@ SEA,W 3-2,3,1,1,0,0,0,0,1,1,0,0,.344,.506,.850,.294
May 18,@ SEA,L 5-4,4,1,1,1,0,0,2,0,1,0,0,.340,.506,.846,.292
May 19,@ SEA,L 7-2,2,1,1,1,0,0,0,1,1,0,0,.350,.516,.866,.297
May 20,@ SEA,L 3-2,5,1,2,0,0,1,2,0,1,0,0,.352,.542,.894,.302
May 21,@ MIN,L 4-2,4,0,0,0,0,0,0,0,1,0,0,.339,.520,.859,.290
May 22,@ MIN,L 6-0,4,0,0,0,0,0,0,0,1,0,0,.327,.500,.827,.279
May 23,@ MIN,W 4-1,4,0,1,0,0,0,0,0,1,0,0,.325,.491,.816,.278
May 25,vs CHW,W 5-4,2,0,1,0,0,0,0,1,1,0,0,.333,.491,.824,.282
May 26,vs CHW,L 8-4,4,0,1,0,0,0,0,0,1,0,0,.331,.482,.813,.281
May 27,vs CHW,W 3-2,4,0,1,0,0,0,0,0,0,0,0,.328,.475,.803,.280
May 28,vs LAA,W 9-3,4,0,1,0,0,0,0,0,2,0,0,.326,.467,.793,.279
May 29,vs LAA,L 9-2,4,0,1,0,0,0,0,0,1,0,0,.324,.460,.784,.278
May 30,vs LAA,W 6-1,Did not play
May 31,vs LAA,W 6-2,4,1,1,0,0,0,1,0,1,0,0,.321,.454,.775,.277
Jun 1,vs TOR,W 5-2,Did not play
Jun 2,vs TOR,W 7-4,4,0,1,0,0,0,2,0,3,0,0,.319,.448,.767,.276
Jun 3,vs TOR,L 8-4,2,0,0,0,0,0,0,0,1,0,0,.315,.441,.756,.272
Jun 4,vs NYY,L 7-4,4,0,1,0,0,0,0,0,1,0,0,.313,.436,.749,.271
Jun 4,vs NYY,W 4-2,Did not play
Jun 5,@ BOS,L 6-0,Did not play
Jun 6,@ BOS,L 7-1,Did not play
Jun 7,@ BOS,W 7-2,4,1,2,0,0,0,2,0,0,0,0,.318,.438,.756,.278
Jun 8,vs CLE,L 4-1,1,0,0,0,0,0,0,0,1,0,0,.316,.434,.750,.276
Jun 9,vs CLE,W 4-2,Did not play
Jun 10,vs CLE,L 9-2,3,1,2,0,0,0,0,0,1,0,0,.323,.439,.762,.284
Jun 12,vs MIN,L 6-4,3,1,1,0,0,0,0,1,1,0,0,.327,.437,.764,.285
Jun 13,vs MIN,W 5-2,4,0,3,0,0,0,0,0,0,0,0,.337,.445,.782,.297
Jun 14,vs MIN,W 3-1,4,1,1,0,1,0,0,0,1,0,0,.335,.453,.788,.296
Jun 15,@ CHW,W 4-3,4,2,2,0,0,1,1,0,0,0,0,.339,.472,.811,.301
Jun 16,@ CHW,W 7-5,3,1,0,0,0,0,0,2,2,0,0,.341,.464,.805,.295
Jun 17,@ CHW,W 3-1,4,0,0,0,0,0,0,0,2,0,0,.333,.453,.786,.288
Jun 19,@ CIN,L 9-5,5,0,0,0,0,0,0,0,2,0,0,.324,.440,.764,.280
Jun 20,@ CIN,L 5-3,1,0,0,0,0,0,0,0,1,0,0,.323,.438,.761,.278
