DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 20,vs MIA,L 6-5,6.0,6,1,1,1,0,8,4,12,97,24,64,-,-,4.26
Jul 13,@ MIN,L 11-8,2.2,9,8,8,1,2,1,8,8,65,19,7,L(3-4),-,4.59
Jul 8,@ NYM,W 9-0,7.0,1,0,0,0,0,9,5,7,79,21,84,W(3-3),-,3.35
Jul 2,@ MIA,L 3-2,6.0,8,2,2,1,1,5,13,7,93,26,52,-,-,3.92
Jun 26,vs WSH,W 1-0,6.0,1,0,0,0,2,9,5,4,100,21,-,W(2-3),-,4.08
Jun 20,@ HOU,L 5-1,6.0,7,4,4,4,0,5,5,14,96,24,47,L(1-3),-,4.91
Jun 15,@ NYY,L 5-0,7.1,8,5,5,1,1,5,15,10,101,31,46,L(1-2),-,4.63
Jun 10,vs SEA,L 5-4,5.0,4,3,3,2,0,3,6,9,102,18,50,-,-,3.94
Jun 5,@ WSH,L 4-2,5.0,4,4,4,1,1,4,9,7,86,21,46,L(1-1),-,3.27
May 30,@ OAK,W 6-0,6.0,0,0,0,0,1,4,7,7,70,19,75,W(1-0),-,0.00
