DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ MIA,L 9-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,3.07
Jul 22,@ WSH,L 6-2,1.0,2,1,1,1,0,1,1,3,14,5,-,-,-,3.15
Jul 15,vs ARI,W 5-1,1.0,1,1,1,1,0,0,2,2,13,4,-,-,-,3.00
Jul 13,vs ARI,L 2-1,1.0,1,0,0,0,1,1,3,0,21,5,-,-,-,2.84
Jul 11,vs TOR,W 9-5,1.0,1,0,0,0,0,1,2,1,13,4,-,-,H(17),2.92
Jul 7,@ MIL,W 5-1,0.1,0,0,0,0,0,0,1,0,2,1,-,-,H(16),3.00
Jul 5,@ MIL,L 7-2,1.0,3,3,3,1,0,2,2,2,26,6,-,-,-,3.03
Jul 2,@ NYY,W 5-3,1.0,1,0,0,0,1,2,0,2,13,5,-,-,-,2.34
Jul 1,@ STL,W 6-5,1.0,0,0,0,0,0,0,0,3,13,3,-,-,H(15),2.41
Jun 29,@ STL,W 5-1,0.2,0,0,0,0,0,1,1,0,6,2,-,-,Sv(1),2.48
Jun 27,vs CIN,L 6-5,1.1,2,0,0,0,0,0,2,4,18,6,-,-,BlSv(2),2.53
Jun 24,vs BAL,W 7-3,1.0,0,0,0,0,0,0,3,0,16,4,-,-,H(14),2.64
Jun 22,vs BAL,L 10-7,0.1,3,4,4,0,1,1,2,1,20,5,-,-,BlSv(1),2.73
Jun 16,vs SD,W 1-0,1.0,1,0,0,0,0,2,0,2,18,4,-,-,H(13),1.53
Jun 14,vs SD,W 4-2,1.0,3,2,2,0,0,0,2,4,20,6,-,-,H(12),1.59
Jun 13,vs NYM,W 2-0,1.0,0,0,0,0,1,1,0,2,17,4,-,-,H(11),0.99
Jun 9,@ LAD,W 5-3,1.0,1,0,0,0,1,2,0,2,24,5,-,-,H(10),1.03
Jun 6,@ SD,L 3-1,1.0,2,1,1,0,0,0,3,2,19,5,-,-,-,1.07
Jun 3,vs WSH,W 4-2,1.0,0,0,0,0,0,1,1,1,10,3,-,-,-,0.74
May 31,vs WSH,W 4-2,1.0,0,0,0,0,0,2,0,1,22,3,-,-,H(9),0.77
May 29,vs NYM,W 7-6,1.0,1,0,0,0,0,2,1,1,18,5,-,W(2-0),-,0.81
May 26,@ BOS,L 8-6,1.0,1,2,0,0,1,1,2,2,26,6,-,-,-,0.84
May 22,@ PHI,W 3-1,1.0,1,0,0,0,0,1,2,0,12,3,-,-,H(8),0.89
May 19,vs MIA,W 8-1,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,0.93
May 15,vs CHC,L 3-2,0.2,0,0,0,0,0,2,0,0,12,2,-,-,-,0.98
May 13,@ MIA,W 4-3,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(7),1.02
May 12,@ MIA,W 10-5,1.0,1,0,0,0,0,0,2,2,19,4,-,-,H(6),1.08
May 8,@ TB,W 1-0,0.1,1,0,0,0,0,1,1,0,8,2,-,-,H(5),1.15
May 6,vs SF,L 4-3,1.0,0,0,0,0,0,1,0,2,9,3,-,-,-,1.17
May 5,vs SF,L 11-2,0.1,0,0,0,0,0,0,0,1,4,1,-,-,-,1.26
May 1,@ NYM,W 3-2,1.0,0,0,0,0,0,2,0,1,15,3,-,-,H(4),1.29
Apr 28,@ PHI,W 4-1,0.2,0,0,0,0,0,2,0,0,8,2,-,-,H(3),1.38
Apr 25,@ CIN,W 5-4,1.0,0,0,0,0,0,0,2,1,6,3,-,W(1-0),-,1.46
Apr 24,@ CIN,L 9-7,1.0,0,0,0,0,1,1,0,2,22,4,-,-,-,1.59
Apr 20,vs NYM,L 5-3,1.0,0,0,0,0,1,3,0,0,22,4,-,-,-,1.74
Apr 18,vs PHI,W 7-3,1.0,0,0,0,0,0,1,1,1,15,3,-,-,H(2),1.93
Apr 17,vs PHI,L 5-1,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,2.16
Apr 14,@ CHC,L 14-10,1.2,1,2,2,0,1,2,1,3,32,7,-,-,-,2.25
Apr 11,@ WSH,W 5-3,1.0,1,0,0,0,1,1,0,2,19,5,-,-,H(1),0.00
Apr 7,@ COL,L 3-2,1.2,1,0,0,0,0,2,3,1,27,6,-,-,-,0.00
Apr 4,vs WSH,W 7-1,0.2,1,0,0,0,0,1,1,1,14,3,-,-,-,0.00
Apr 3,vs WSH,W 13-6,1.0,0,1,0,0,1,1,1,1,21,4,-,-,-,0.00
Mar 31,vs PHI,W 15-2,0.2,0,0,0,0,0,2,0,0,7,2,-,-,-,0.00
Mar 29,vs PHI,W 8-5,1.1,1,0,0,0,0,2,0,3,23,5,-,-,-,0.00
