DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ LAA,L 14-5,4.1,6,5,5,1,5,3,6,8,92,22,29,L(10-5),-,4.01
Jul 11,vs OAK,L 8-3,4.0,4,6,6,1,5,1,9,7,87,24,26,L(10-4),-,3.77
Jul 6,vs CHW,W 11-4,7.0,3,1,1,0,0,12,8,3,93,24,-,W(10-3),-,3.41
Jun 28,@ TB,W 1-0,7.0,3,0,0,0,2,7,14,2,101,26,76,W(9-3),-,3.55
Jun 23,vs KC,W 4-3,6.0,4,3,3,1,2,9,5,8,103,24,59,-,-,3.82
Jun 17,@ KC,W 7-4,6.0,6,4,2,1,2,9,7,8,97,26,55,-,-,3.77
Jun 12,@ OAK,W 6-3,7.0,5,2,2,0,3,5,10,10,97,28,61,W(8-3),-,3.83
Jun 6,vs SEA,W 7-5,6.0,7,4,3,2,2,4,12,8,94,26,46,-,-,3.94
May 31,vs BOS,W 4-2,6.0,4,2,2,0,2,4,9,9,107,24,-,W(7-3),-,3.89
May 26,@ CLE,L 8-6,4.1,6,7,7,3,2,2,7,11,93,22,23,L(6-3),-,3.98
May 20,vs CLE,W 3-1,7.0,1,0,0,0,2,8,4,10,96,24,81,W(6-2),-,3.20
May 14,@ LAA,L 2-1,6.0,4,2,2,0,2,6,7,7,98,22,60,L(5-2),-,3.63
May 8,@ OAK,W 4-2,5.0,5,2,2,0,4,3,9,6,89,22,-,W(5-1),-,3.72
May 3,vs NYY,L 6-5,7.0,5,3,3,0,3,5,13,7,108,29,57,-,-,3.73
Apr 28,vs OAK,W 11-0,7.0,2,0,0,0,0,7,8,7,100,22,80,W(4-1),-,3.71
Apr 22,@ CHW,W 7-1,6.0,8,1,1,0,1,3,12,8,96,26,54,W(3-1),-,4.67
Apr 17,@ SEA,W 4-1,7.0,1,1,1,1,1,11,8,3,102,23,81,W(2-1),-,5.57
Apr 11,@ MIN,L 9-8,3.2,7,8,8,1,6,6,6,6,95,24,15,-,-,7.71
Apr 6,vs SD,L 4-1,5.0,7,3,2,0,3,7,9,4,91,23,47,L(1-1),-,3.48
Mar 31,@ TEX,W 9-3,5.1,4,2,2,1,1,10,8,2,91,21,61,W(1-0),-,3.38
