DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs SD,W 6-4,5.0,3,2,2,1,2,4,5,5,62,19,55,W(1-2),-,5.27
Jul 15,vs WSH,L 6-1,5.0,2,1,1,0,0,1,8,7,59,16,60,-,-,5.64
Jul 9,vs PHI,L 3-1,6.0,1,3,3,0,3,7,8,4,87,22,62,L(0-2),-,6.75
Jul 4,@ TOR,W 6-3,4.0,5,2,2,1,1,2,5,10,65,18,45,-,-,7.94
Jun 29,@ MIA,L 8-2,2.2,6,6,6,2,2,1,6,6,59,15,21,L(0-1),-,9.82
Apr 25,@ STL,L 9-1,4.2,2,2,2,1,0,4,6,7,64,18,-,-,-,3.86
