DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ SEA,W 4-3,5.2,8,3,3,1,2,1,9,13,89,25,40,-,-,3.99
Jul 15,vs OAK,L 6-2,5.0,4,4,4,0,2,5,7,7,90,21,46,L(3-6),-,3.94
Jul 9,vs CHC,W 2-1,6.0,3,1,1,0,4,5,8,7,103,24,63,-,-,3.75
Jul 4,@ COL,L 1-0,7.0,5,1,1,1,0,6,12,8,89,26,69,L(3-5),-,3.92
Jun 29,@ ARI,W 2-1,6.0,7,1,1,0,2,5,14,6,101,27,-,W(3-4),-,4.18
Jun 23,vs SD,W 5-3,5.2,8,1,1,1,1,4,11,6,76,22,52,-,-,4.43
Jun 18,vs MIA,L 5-4,6.1,5,2,2,0,1,7,8,8,79,24,61,-,-,4.70
Jun 13,@ MIA,L 5-4,5.0,5,2,2,0,2,3,9,6,77,20,50,-,-,4.92
Jun 8,@ WSH,W 9-5,4.1,6,4,4,1,1,5,6,8,85,20,39,-,-,5.06
Jun 2,vs PHI,W 2-0,7.0,3,0,0,0,0,5,13,6,86,24,76,W(2-4),-,4.74
May 28,@ COL,L 6-5,5.0,5,4,3,1,1,7,10,4,87,23,49,-,-,5.65
May 22,@ HOU,L 11-2,4.0,7,5,5,0,2,2,5,11,68,20,28,L(1-4),-,5.68
May 16,vs CIN,L 6-3,6.0,8,5,4,1,1,5,11,10,96,27,42,L(1-3),-,4.88
May 11,@ PIT,L 11-2,4.0,7,5,5,2,2,5,3,10,88,20,31,L(1-2),-,4.57
May 6,@ ATL,W 4-3,5.1,7,1,0,0,1,6,11,4,93,22,57,W(1-1),-,3.06
May 1,vs SD,L 3-2,7.0,4,2,2,1,1,5,5,12,84,23,65,-,-,4.38
Apr 11,vs ARI,L 7-3,5.1,4,4,4,2,0,7,8,5,83,20,51,L(0-1),-,6.75
