DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ MIA,W 8-4,3,0,0,0,0,0,1,1,1,0,0,.400,.000,.400,.000
Mar 30,@ MIA,L 2-1,7,0,0,0,0,0,0,0,2,0,0,.167,.000,.167,.000
Mar 31,@ MIA,W 10-6,1,1,1,1,0,0,0,0,0,0,0,.231,.182,.413,.091
Apr 1,@ MIA,L 6-0,4,0,0,0,0,0,0,0,1,0,0,.176,.133,.309,.067
Apr 2,@ CIN,L 1-0,3,0,1,0,1,0,0,0,1,0,0,.200,.278,.478,.111
Apr 5,@ MIL,W 8-0,1,2,1,0,0,0,2,3,0,0,0,.360,.316,.676,.158
Apr 6,@ MIL,L 5-4,4,1,1,0,1,0,1,0,1,0,0,.345,.391,.736,.174
Apr 7,@ MIL,W 5-2,3,1,0,0,0,0,0,1,0,0,0,.333,.346,.679,.154
Apr 8,@ MIL,W 3-0,1,0,0,0,0,0,0,0,1,0,0,.324,.333,.657,.148
Apr 10,vs PIT,L 8-5,4,2,2,0,0,2,2,0,2,0,0,.342,.548,.890,.194
Apr 11,vs PIT,W 13-5,4,3,2,0,0,2,4,1,1,1,0,.372,.714,1.086,.229
Apr 12,vs PIT,L 6-1,4,0,0,0,0,0,0,0,0,0,0,.340,.641,.981,.205
Apr 13,vs ATL,L 4-0,3,0,0,0,0,0,0,0,2,0,0,.320,.595,.915,.190
Apr 14,vs ATL,W 14-10,5,1,1,1,0,0,4,0,1,0,0,.309,.574,.883,.191
Apr 17,vs STL,L 5-3,4,1,3,1,0,1,2,0,0,0,0,.339,.667,1.006,.235
Apr 19,vs STL,W 8-5,5,2,2,0,1,0,0,0,1,0,0,.344,.679,1.023,.250
Apr 20,@ COL,W 16-5,6,2,4,1,0,1,4,0,0,0,0,.371,.742,1.113,.290
Apr 21,@ COL,L 5-2,4,1,1,0,0,0,0,0,0,0,0,.365,.712,1.077,.288
Apr 22,@ COL,W 9-7,6,1,2,1,0,1,3,0,3,0,0,.363,.736,1.099,.292
Apr 24,@ CLE,W 10-3,5,1,2,2,0,0,1,0,1,0,0,.365,.740,1.105,.299
Apr 25,@ CLE,L 4-1,4,0,2,0,0,0,0,0,1,0,0,.371,.728,1.099,.309
Apr 26,vs MIL,W 1-0,3,0,1,0,0,0,0,0,0,0,1,.370,.714,1.084,.310
Apr 27,vs MIL,W 3-2,4,1,1,0,0,0,1,0,0,1,0,.365,.693,1.058,.307
Apr 28,vs MIL,W 3-0,4,0,1,1,0,0,1,0,2,1,0,.360,.685,1.045,.304
Apr 29,vs MIL,W 2-0,4,0,0,0,0,0,0,0,1,0,0,.346,.656,1.002,.292
Apr 30,vs COL,W 3-2,4,0,0,0,0,0,0,0,2,0,0,.333,.630,.963,.280
May 1,vs COL,L 3-1,Did not play
May 2,vs COL,L 11-2,4,0,1,1,0,0,0,0,1,0,0,.330,.625,.955,.279
May 4,@ STL,L 3-2,4,1,2,0,0,0,0,0,0,0,0,.336,.620,.956,.287
May 5,@ STL,L 8-6,5,1,1,0,0,1,2,0,1,0,0,.331,.628,.959,.283
May 6,@ STL,L 4-3,6,1,2,0,0,1,1,0,0,0,0,.331,.639,.970,.286
May 7,vs MIA,W 14-2,4,1,1,0,0,1,3,0,0,0,0,.328,.650,.978,.285
May 8,vs MIA,W 4-3,1,0,1,0,0,0,0,0,0,0,0,.333,.653,.986,.290
May 9,vs MIA,W 13-4,5,1,1,0,0,0,1,0,1,0,0,.328,.636,.964,.287
May 11,vs CHW,W 11-2,4,0,0,0,0,0,1,0,2,0,0,.317,.617,.934,.278
May 12,vs CHW,W 8-4,5,2,2,0,1,0,0,0,1,1,0,.320,.623,.943,.283
May 13,vs CHW,L 5-3,4,0,1,0,0,0,2,0,0,1,0,.318,.613,.931,.282
May 14,vs ATL,L 6-5,4,0,0,0,0,0,0,0,1,0,0,.310,.596,.906,.274
May 15,@ ATL,W 3-2,4,0,0,0,0,0,0,0,3,0,0,.302,.580,.882,.267
May 16,@ ATL,L 4-1,4,0,1,0,0,0,0,0,3,0,0,.301,.571,.872,.266
May 18,@ CIN,W 8-1,5,0,1,0,0,0,1,0,1,0,0,.298,.560,.858,.264
May 19,@ CIN,L 5-4,5,0,0,0,0,0,0,0,2,0,0,.289,.543,.832,.256
May 19,@ CIN,W 10-0,Did not play
May 20,@ CIN,W 6-1,4,1,3,0,0,1,1,0,0,0,0,.299,.565,.864,.268
May 22,vs CLE,L 10-1,4,0,2,0,1,0,0,0,1,1,0,.304,.576,.880,.273
May 23,vs CLE,L 1-0,4,0,0,0,0,0,0,0,1,0,0,.297,.563,.860,.267
May 25,vs SF,W 6-2,3,1,0,0,0,0,0,0,0,1,0,.296,.553,.849,.263
May 26,vs SF,L 5-4,4,1,1,0,0,1,1,0,1,0,0,.295,.563,.858,.262
May 27,vs SF,W 8-3,5,1,2,0,0,1,3,0,0,0,0,.298,.574,.872,.266
May 28,@ PIT,W 7-0,5,1,2,0,0,0,0,0,2,0,0,.300,.570,.870,.269
May 29,@ PIT,W 8-6,1,0,0,0,0,0,0,0,1,0,0,.299,.567,.866,.268
May 30,@ PIT,L 2-1,5,0,2,0,0,0,1,0,0,0,0,.301,.563,.864,.271
May 31,@ NYM,W 5-1,4,1,1,1,0,0,0,1,3,0,0,.304,.562,.866,.271
Jun 1,@ NYM,W 7-4,3,0,0,0,0,0,0,0,2,0,0,.300,.553,.853,.267
Jun 2,@ NYM,W 7-1,1,1,1,0,0,1,2,0,0,0,0,.303,.570,.873,.271
Jun 3,@ NYM,W 2-0,4,1,1,0,0,0,0,0,1,1,0,.302,.564,.866,.270
Jun 5,vs PHI,L 6-1,4,0,0,0,0,0,0,0,2,0,0,.296,.553,.849,.265
Jun 6,vs PHI,W 7-5,3,0,0,0,0,0,1,0,1,1,0,.291,.546,.837,.261
Jun 7,vs PHI,W 4-3,3,0,0,0,0,0,0,0,1,0,0,.288,.538,.826,.258
Jun 8,vs PIT,W 3-1,3,0,0,0,0,0,0,0,1,0,0,.284,.531,.815,.254
Jun 9,vs PIT,W 2-0,0,0,0,0,0,0,0,0,0,0,0,.284,.531,.815,.254
Jun 10,vs PIT,L 7-1,4,0,0,0,0,0,0,0,2,0,0,.279,.522,.801,.250
Jun 11,@ MIL,W 7-2,4,2,2,0,0,0,0,1,2,2,0,.286,.522,.808,.254
Jun 12,@ MIL,L 4-0,3,0,0,0,0,0,0,0,2,0,0,.282,.515,.797,.251
Jun 13,@ MIL,L 1-0,4,0,2,1,0,0,0,0,1,1,0,.286,.519,.805,.255
Jun 15,@ STL,W 13-5,3,2,1,0,0,0,0,2,1,0,0,.292,.517,.809,.256
Jun 16,@ STL,W 6-3,1,0,0,0,0,0,0,0,1,0,0,.291,.514,.805,.255
Jun 17,@ STL,L 5-0,0,0,0,0,0,0,0,0,0,0,0,.293,.514,.807,.255
Jun 19,vs LAD,L 4-3,1,0,1,0,0,0,0,0,0,0,0,.296,.516,.812,.258
Jun 19,vs LAD,W 2-1,4,0,1,0,0,0,0,1,0,0,0,.298,.512,.810,.258
Jun 20,vs LAD,W 4-0,4,2,3,2,1,0,0,0,0,1,0,.305,.532,.837,.266
Jun 21,@ CIN,L 6-2,4,0,1,1,0,0,2,1,0,0,0,.307,.531,.838,.266
Jun 22,@ CIN,L 6-3,3,1,1,0,0,0,1,0,2,0,0,.309,.529,.838,.266
Jun 23,@ CIN,L 11-2,1,0,0,0,0,0,0,0,0,0,0,.308,.527,.835,.265
Jun 24,@ CIN,L 8-6,4,1,2,1,0,0,1,0,1,0,0,.311,.530,.841,.269
Jun 25,@ LAD,L 2-1,3,0,0,0,0,0,1,0,3,0,0,.307,.524,.831,.266
Jun 26,@ LAD,W 9-4,5,2,4,1,0,2,5,0,1,0,0,.315,.555,.870,.276
Jun 27,@ LAD,L 7-5,4,2,2,1,0,0,0,0,0,0,0,.318,.558,.876,.279
Jun 28,@ LAD,W 11-5,5,2,3,1,0,0,1,0,1,0,0,.322,.562,.884,.285
Jun 29,vs MIN,W 10-6,1,0,0,0,0,0,0,0,1,0,0,.321,.560,.881,.284
Jun 30,vs MIN,W 14-9,6,2,2,1,0,0,2,0,2,0,0,.321,.559,.880,.285
Jul 1,vs MIN,W 11-10,5,2,3,2,0,0,2,0,0,0,0,.326,.567,.893,.290
Jul 3,vs DET,W 5-3,4,0,0,0,0,0,0,0,3,0,0,.322,.559,.881,.286
Jul 4,vs DET,W 5-2,4,1,1,0,0,0,0,0,1,2,0,.321,.555,.876,.286
Jul 6,vs CIN,L 3-2,4,1,1,0,0,0,0,0,0,0,0,.320,.551,.871,.285
Jul 7,vs CIN,W 8-7,5,1,4,0,0,1,2,0,0,1,0,.327,.565,.892,.294
Jul 8,vs CIN,W 6-5,5,0,2,1,0,0,2,0,0,0,0,.328,.565,.893,.295
Jul 9,@ SF,L 2-1,4,0,0,0,0,0,0,1,1,1,0,.326,.558,.884,.292
Jul 10,@ SF,W 2-0,4,0,1,1,0,0,0,0,2,0,0,.326,.557,.883,.291
Jul 11,@ SF,L 5-4,6,1,1,0,0,1,1,0,2,0,0,.323,.559,.882,.289
Jul 13,@ SD,W 5-4,4,2,2,1,0,0,0,1,1,1,1,.327,.562,.889,.291
Jul 14,@ SD,W 11-6,5,1,2,1,0,1,5,0,2,0,0,.328,.571,.899,.293
Jul 15,@ SD,W 7-4,5,1,1,0,0,0,1,0,2,0,0,.326,.566,.892,.292
Jul 19,vs STL,W 9-6,1,0,0,0,0,0,0,0,0,0,0,.325,.564,.889,.291
Jul 20,vs STL,L 18-5,5,1,1,0,0,0,0,0,4,0,0,.323,.559,.882,.289
Jul 21,vs STL,W 7-2,4,1,3,1,0,0,2,0,1,1,0,.328,.564,.892,.295
Jul 21,vs STL,L 6-3,3,0,0,0,0,0,0,0,1,0,0,.325,.559,.884,.292
Jul 22,vs STL,W 7-2,5,0,1,0,0,0,0,0,0,0,1,.324,.554,.878,.291
Jul 23,vs ARI,L 7-1,4,0,2,0,0,0,0,0,1,0,0,.326,.553,.879,.293
Jul 24,vs ARI,L 5-1,3,0,1,0,0,0,0,0,0,0,0,.326,.552,.878,.293
Jul 25,vs ARI,W 2-1,1,0,1,0,0,0,0,0,0,0,0,.327,.553,.880,.295
