DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 15,@ SD,W 7-4,1.0,1,0,0,0,0,1,1,2,17,4,-,-,Sv(22),1.47
Jul 13,@ SD,W 5-4,1.0,1,0,0,0,0,1,2,1,12,4,-,-,Sv(21),1.52
Jul 11,@ SF,L 5-4,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,1.57
Jul 8,vs CIN,W 6-5,1.0,2,1,1,1,0,1,2,2,19,5,-,-,BlSv(2),1.63
Jul 7,vs CIN,W 8-7,1.0,0,0,0,0,0,1,2,0,10,3,-,-,Sv(20),1.35
Jul 4,vs DET,W 5-2,1.0,1,0,0,0,0,1,2,1,16,4,-,-,Sv(19),1.40
Jul 1,vs MIN,W 11-10,1.1,1,0,0,0,0,0,1,4,19,5,-,-,Sv(18),1.46
Jun 29,vs MIN,W 10-6,0.1,0,0,0,0,0,0,0,1,1,1,-,-,Sv(17),1.54
Jun 28,@ LAD,W 11-5,0.1,1,0,0,0,0,0,1,1,6,2,-,-,-,1.57
Jun 16,@ STL,W 6-3,1.0,2,0,0,0,0,2,3,0,25,5,-,-,Sv(16),1.59
Jun 7,vs PHI,W 4-3,1.0,0,0,0,0,1,1,1,1,21,4,-,-,Sv(15),1.66
Jun 6,vs PHI,W 7-5,0.1,2,2,2,1,1,1,1,1,21,5,-,-,-,1.74
Jun 2,@ NYM,W 7-1,1.0,1,0,0,0,0,0,1,2,15,3,-,-,-,0.89
Jun 1,@ NYM,W 7-4,1.0,0,0,0,0,1,1,1,1,17,4,-,-,Sv(14),0.93
May 31,@ NYM,W 5-1,0.1,0,0,0,0,0,0,1,0,2,1,-,-,Sv(13),0.98
May 29,@ PIT,W 8-6,0.2,2,0,0,0,0,1,1,2,16,4,-,-,Sv(12),1.00
May 25,vs SF,W 6-2,0.1,0,0,0,0,0,1,0,0,3,1,-,-,Sv(11),1.04
May 23,vs CLE,L 1-0,1.0,1,0,0,0,0,2,0,2,12,4,-,-,-,1.06
May 20,@ CIN,W 6-1,1.0,0,0,0,0,0,3,0,0,13,3,-,-,-,1.13
May 15,@ ATL,W 3-2,1.0,0,0,0,0,0,0,2,1,10,3,-,-,Sv(10),1.20
May 12,vs CHW,W 8-4,1.0,0,0,0,0,1,2,1,0,18,4,-,-,Sv(9),1.29
May 8,vs MIA,W 4-3,1.0,0,0,0,0,0,0,3,0,5,3,-,-,Sv(8),1.38
May 6,@ STL,L 4-3,1.0,1,0,0,0,1,1,2,0,14,4,-,-,-,1.50
May 5,@ STL,L 8-6,1.0,2,2,2,0,1,1,0,4,23,6,-,-,BlSv(1),1.64
Apr 29,vs MIL,W 2-0,1.0,0,0,0,0,0,0,2,1,14,3,-,-,Sv(7),0.00
Apr 27,vs MIL,W 3-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,Sv(6),0.00
Apr 26,vs MIL,W 1-0,1.0,2,0,0,0,0,0,3,1,16,4,-,-,Sv(5),0.00
Apr 22,@ COL,W 9-7,1.0,2,0,0,0,1,1,2,1,23,5,-,-,Sv(4),0.00
Apr 19,vs STL,W 8-5,1.0,0,0,0,0,0,1,1,1,13,3,-,-,Sv(3),0.00
Apr 17,vs STL,L 5-3,1.0,0,0,0,0,1,1,1,1,23,4,-,-,-,0.00
Apr 14,vs ATL,W 14-10,1.0,0,0,0,0,1,1,1,1,16,4,-,-,-,0.00
Apr 13,vs ATL,L 4-0,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,0.00
Apr 8,@ MIL,W 3-0,1.0,0,0,0,0,0,0,2,1,13,3,-,-,Sv(2),0.00
Apr 7,@ MIL,W 5-2,1.0,1,0,0,0,0,2,1,1,17,4,-,-,Sv(1),0.00
Mar 30,@ MIA,L 2-1,0.0,1,0,0,0,0,0,0,1,2,1,-,-,-,0.00
