DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ MIA,W 8-4,Did not play
Mar 30,@ MIA,L 2-1,7,0,3,1,0,0,0,0,1,0,0,.429,.571,1.000,.429
Mar 31,@ MIA,W 10-6,3,0,1,0,0,0,1,2,0,0,0,.500,.500,1.000,.400
Apr 1,@ MIA,L 6-0,1,0,0,0,0,0,0,0,0,0,0,.462,.455,.917,.364
Apr 2,@ CIN,L 1-0,0,0,0,0,0,0,0,1,0,0,0,.500,.455,.955,.364
Apr 5,@ MIL,W 8-0,5,0,2,0,0,0,0,0,0,0,0,.474,.438,.912,.375
Apr 6,@ MIL,L 5-4,4,0,0,0,0,0,0,1,1,0,0,.417,.350,.767,.300
Apr 7,@ MIL,W 5-2,1,1,1,0,0,0,1,0,0,0,0,.440,.381,.821,.333
Apr 8,@ MIL,W 3-0,4,1,2,0,0,1,1,0,0,0,0,.448,.520,.968,.360
Apr 10,vs PIT,L 8-5,5,0,0,0,0,0,0,0,1,0,0,.382,.433,.815,.300
Apr 11,vs PIT,W 13-5,5,1,2,0,0,0,2,0,0,0,0,.385,.429,.814,.314
Apr 12,vs PIT,L 6-1,4,0,0,0,0,0,0,0,1,0,0,.349,.385,.734,.282
Apr 13,vs ATL,L 4-0,1,0,0,0,0,0,0,0,1,0,0,.341,.375,.716,.275
Apr 14,vs ATL,W 14-10,3,3,3,0,1,0,2,2,0,0,0,.408,.465,.873,.326
Apr 17,vs STL,L 5-3,Did not play
Apr 19,vs STL,W 8-5,Did not play
Apr 20,@ COL,W 16-5,Did not play
Apr 21,@ COL,L 5-2,Did not play
Apr 22,@ COL,W 9-7,Did not play
Apr 24,@ CLE,W 10-3,Did not play
Apr 25,@ CLE,L 4-1,Did not play
Apr 26,vs MIL,W 1-0,Did not play
Apr 27,vs MIL,W 3-2,Did not play
Apr 28,vs MIL,W 3-0,3,1,1,0,0,0,0,0,1,0,0,.404,.457,.861,.326
Apr 29,vs MIL,W 2-0,0,0,0,0,0,0,0,0,0,0,0,.404,.457,.861,.326
Apr 30,vs COL,W 3-2,3,1,1,1,0,0,0,0,0,0,0,.400,.469,.869,.327
May 1,vs COL,L 3-1,2,0,0,0,0,0,0,2,0,0,0,.407,.451,.858,.314
May 2,vs COL,L 11-2,4,0,0,0,0,0,0,0,1,0,0,.381,.418,.799,.291
May 4,@ STL,L 3-2,5,0,1,0,0,0,1,0,1,0,0,.368,.400,.768,.283
May 5,@ STL,L 8-6,5,0,2,0,0,0,1,0,1,0,0,.370,.400,.770,.292
May 6,@ STL,L 4-3,2,0,1,0,0,0,0,0,0,0,0,.373,.403,.776,.299
May 7,vs MIA,W 14-2,4,3,2,1,0,0,0,1,0,0,0,.388,.423,.811,.310
May 8,vs MIA,W 4-3,4,0,0,0,0,0,0,0,2,0,0,.369,.400,.769,.293
May 9,vs MIA,W 13-4,Did not play
May 11,vs CHW,W 11-2,6,2,3,1,0,0,0,0,1,0,0,.378,.420,.798,.309
May 12,vs CHW,W 8-4,0,0,0,0,0,0,0,0,0,0,0,.378,.420,.798,.309
May 13,vs CHW,L 5-3,4,0,0,0,0,0,0,1,0,0,0,.368,.400,.768,.294
May 14,vs ATL,L 6-5,4,0,1,0,0,0,0,0,0,0,0,.364,.393,.757,.292
May 15,@ ATL,W 3-2,4,0,1,0,0,0,1,1,1,0,0,.365,.387,.752,.290
May 16,@ ATL,L 4-1,1,0,0,0,0,0,0,0,0,0,0,.362,.383,.745,.287
May 18,@ CIN,W 8-1,4,1,1,0,0,0,0,2,0,0,0,.369,.378,.747,.286
May 19,@ CIN,L 5-4,1,0,0,0,0,0,0,0,0,0,0,.366,.374,.740,.283
May 19,@ CIN,W 10-0,4,3,2,0,0,0,0,2,0,0,0,.381,.379,.760,.291
May 20,@ CIN,W 6-1,4,2,1,0,0,1,1,1,1,0,0,.382,.402,.784,.290
May 22,vs CLE,L 10-1,4,0,1,0,0,0,0,1,0,0,0,.383,.396,.779,.288
May 23,vs CLE,L 1-0,Did not play
May 25,vs SF,W 6-2,4,2,2,1,0,0,2,0,1,0,0,.386,.409,.795,.296
May 26,vs SF,L 5-4,4,0,0,0,0,0,0,0,1,0,0,.375,.395,.770,.286
May 27,vs SF,W 8-3,Did not play
May 28,@ PIT,W 7-0,4,0,0,0,0,0,0,1,0,0,1,.369,.382,.751,.276
May 29,@ PIT,W 8-6,5,2,2,1,0,1,2,1,1,0,0,.374,.414,.788,.281
May 30,@ PIT,L 2-1,1,0,0,0,0,0,0,0,1,0,0,.372,.411,.783,.279
May 31,@ NYM,W 5-1,5,1,3,1,0,1,2,0,0,0,0,.379,.448,.827,.291
Jun 1,@ NYM,W 7-4,4,1,3,1,0,0,1,1,0,0,0,.392,.464,.856,.304
Jun 2,@ NYM,W 7-1,6,1,2,1,0,0,2,2,1,1,0,.398,.465,.863,.306
Jun 3,@ NYM,W 2-0,0,0,0,0,0,0,1,0,0,0,0,.395,.465,.860,.306
Jun 5,vs PHI,L 6-1,4,0,1,0,0,0,0,0,0,0,0,.392,.459,.851,.304
Jun 6,vs PHI,W 7-5,5,1,0,0,0,0,0,0,2,0,0,.381,.444,.825,.294
Jun 7,vs PHI,W 4-3,1,0,0,0,0,0,0,0,1,0,0,.379,.442,.821,.292
Jun 8,vs PIT,W 3-1,3,0,1,0,0,0,2,1,1,0,1,.381,.439,.820,.293
Jun 9,vs PIT,W 2-0,4,0,1,0,0,0,1,0,0,0,0,.378,.435,.813,.292
Jun 10,vs PIT,L 7-1,1,0,0,0,0,0,0,0,0,0,0,.376,.432,.808,.290
Jun 11,@ MIL,W 7-2,2,2,1,0,0,0,1,1,1,0,0,.381,.433,.814,.293
Jun 12,@ MIL,L 4-0,2,0,0,0,0,0,0,1,1,0,0,.380,.428,.808,.289
Jun 13,@ MIL,L 1-0,3,0,0,0,0,0,0,1,0,0,0,.378,.420,.798,.284
Jun 15,@ STL,W 13-5,1,0,0,0,0,0,0,0,0,0,0,.376,.418,.794,.282
Jun 16,@ STL,W 6-3,5,2,2,0,0,0,0,1,0,0,0,.379,.417,.796,.286
Jun 17,@ STL,L 5-0,4,0,0,0,0,0,0,0,1,0,0,.372,.408,.780,.279
Jun 19,vs LAD,L 4-3,2,0,1,0,0,0,0,2,1,0,0,.379,.409,.788,.282
Jun 19,vs LAD,W 2-1,1,0,0,0,0,0,0,0,0,0,0,.377,.407,.784,.280
Jun 20,vs LAD,W 4-0,4,0,1,0,0,0,0,0,1,0,0,.375,.403,.778,.280
Jun 21,@ CIN,L 6-2,Did not play
Jun 22,@ CIN,L 6-3,3,1,2,1,0,0,0,1,0,0,0,.382,.413,.795,.286
Jun 23,@ CIN,L 11-2,4,1,2,0,0,1,1,0,2,0,0,.384,.430,.814,.290
Jun 24,@ CIN,L 8-6,1,0,0,0,0,0,0,0,0,0,0,.382,.428,.810,.289
Jun 25,@ LAD,L 2-1,3,1,1,0,0,0,0,1,1,0,0,.384,.426,.810,.289
Jun 26,@ LAD,W 9-4,6,2,3,0,0,0,1,0,0,0,0,.387,.429,.816,.296
Jun 27,@ LAD,L 7-5,4,0,0,0,0,0,0,0,1,0,0,.381,.420,.801,.290
Jun 28,@ LAD,W 11-5,Did not play
Jun 29,vs MIN,W 10-6,3,2,1,0,0,1,2,1,0,0,0,.385,.433,.818,.290
Jun 30,vs MIN,W 14-9,2,0,2,0,0,0,3,2,0,0,0,.394,.439,.833,.297
Jul 1,vs MIN,W 11-10,3,1,0,0,0,0,0,1,0,0,0,.391,.433,.824,.293
Jul 3,vs DET,W 5-3,4,0,1,0,0,0,0,0,0,0,0,.389,.429,.818,.292
Jul 4,vs DET,W 5-2,4,1,2,0,0,0,0,0,0,0,0,.391,.430,.821,.296
Jul 6,vs CIN,L 3-2,2,0,0,0,0,0,1,1,0,1,0,.389,.427,.816,.293
Jul 7,vs CIN,W 8-7,5,1,2,1,0,0,2,0,2,0,0,.389,.430,.819,.296
Jul 8,vs CIN,W 6-5,1,0,0,0,0,0,0,0,0,0,0,.387,.429,.816,.294
Jul 9,@ SF,L 2-1,3,0,1,1,0,0,0,1,0,0,0,.389,.432,.821,.295
Jul 10,@ SF,W 2-0,0,0,0,0,0,0,0,0,0,0,0,.389,.432,.821,.295
Jul 11,@ SF,L 5-4,6,0,1,0,0,0,0,0,1,0,0,.387,.425,.812,.292
Jul 13,@ SD,W 5-4,3,0,0,0,0,0,0,1,0,0,0,.385,.420,.805,.288
Jul 14,@ SD,W 11-6,1,0,0,0,0,0,0,0,0,0,0,.383,.418,.801,.287
Jul 15,@ SD,W 7-4,5,0,1,0,0,0,1,0,0,0,0,.380,.414,.794,.285
Jul 19,vs STL,W 9-6,4,0,1,0,0,0,2,0,1,0,1,.377,.411,.788,.285
Jul 20,vs STL,L 18-5,Did not play
Jul 21,vs STL,W 7-2,4,2,4,0,0,0,0,1,0,0,0,.387,.420,.807,.296
Jul 21,vs STL,L 6-3,2,0,0,0,0,0,0,0,0,0,0,.385,.417,.802,.293
Jul 22,vs STL,W 7-2,Did not play
Jul 23,vs ARI,L 7-1,3,0,0,0,0,0,0,0,1,0,0,.381,.412,.793,.290
Jul 24,vs ARI,L 5-1,2,0,1,0,0,0,0,0,1,0,0,.382,.413,.795,.292
Jul 25,vs ARI,W 2-1,3,0,1,0,0,0,1,0,1,0,0,.381,.412,.793,.292
