DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 4,vs HOU,L 5-4,1.0,1,1,1,0,2,0,2,2,26,7,-,L(1-2),-,4.32
Jun 30,vs CHW,W 13-4,1.0,1,0,0,0,0,1,3,0,17,4,-,-,-,4.13
Jun 27,vs SD,W 5-2,0.1,3,2,2,0,0,1,0,3,13,4,-,-,-,4.30
Jun 25,vs SD,W 7-4,1.0,0,0,0,0,0,0,1,2,10,3,-,-,H(10),3.57
Jun 22,@ MIN,W 8-1,1.0,0,0,0,0,0,1,1,1,19,3,-,-,H(9),3.74
Jun 9,vs HOU,L 4-3,1.0,1,0,0,0,0,0,1,2,10,3,-,-,-,3.92
Jun 5,vs OAK,W 7-4,1.0,0,0,0,0,0,0,2,1,13,3,-,W(1-1),-,4.12
May 29,@ SEA,W 9-5,0.2,2,1,1,0,0,1,1,2,20,5,-,-,BlSv(3),4.34
May 26,vs KC,W 4-3,1.0,1,0,0,0,0,0,1,3,13,4,-,-,-,4.00
May 25,vs KC,W 8-4,1.0,1,0,0,0,0,2,2,0,14,4,-,-,H(8),4.24
May 23,vs NYY,W 12-10,1.0,0,0,0,0,0,0,1,2,15,4,-,-,H(7),4.50
May 20,@ CHW,L 3-0,1.0,0,0,0,0,0,2,0,1,17,3,-,-,-,4.80
Apr 30,@ CLE,L 7-5,0.2,4,4,4,0,0,0,1,5,19,6,-,L(0-1),BlSv(2),5.14
Apr 27,@ TOR,W 6-4,1.0,0,0,0,0,1,0,2,1,10,4,-,-,H(6),2.70
Apr 25,vs OAK,W 4-2,1.0,0,0,0,0,0,1,1,1,12,3,-,-,H(5),2.92
Apr 24,vs OAK,L 3-2,1.0,1,0,0,0,0,2,0,2,14,4,-,-,-,3.18
Apr 21,vs SEA,L 9-7,1.0,2,1,1,1,1,0,3,1,13,5,-,-,-,3.48
Apr 20,vs SEA,L 6-2,1.0,1,1,1,1,0,1,1,2,13,4,-,-,BlSv(1),2.89
Apr 18,@ TB,L 4-2,0.2,0,0,0,0,0,1,0,1,9,2,-,-,-,2.16
Apr 14,@ HOU,W 6-5,0.2,2,0,0,0,0,0,3,1,15,4,-,-,H(4),2.35
Apr 13,@ HOU,L 3-2,1.0,1,0,0,0,0,1,3,0,14,4,-,-,-,2.57
Apr 11,vs LAA,L 7-2,1.0,0,0,0,0,0,0,0,2,9,2,-,-,-,3.00
Apr 8,vs TOR,L 7-4,0.2,1,0,0,0,0,1,1,1,11,3,-,-,-,3.60
Apr 5,@ OAK,W 6-3,1.0,1,0,0,0,0,0,0,3,11,3,-,-,H(3),4.15
Apr 3,@ OAK,W 4-1,1.0,1,0,0,0,0,1,1,2,16,4,-,-,H(2),5.40
Apr 1,vs HOU,L 8-2,0.2,2,2,2,0,0,1,1,2,17,4,-,-,-,7.71
Mar 30,vs HOU,W 5-1,0.2,1,0,0,0,1,2,1,1,23,5,-,-,H(1),0.00
Mar 29,vs HOU,L 4-1,1.0,0,0,0,0,0,2,1,0,12,3,-,-,-,0.00
