DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs ARI,L 7-1,2.2,0,0,0,0,1,2,3,3,39,9,-,-,-,6.68
Jul 20,vs STL,L 18-5,0.2,2,3,3,1,1,0,1,3,19,5,-,-,-,7.31
Jul 19,vs STL,W 9-6,0.1,0,0,0,0,0,0,1,0,7,1,-,W(3-0),-,6.51
Jul 14,@ SD,W 11-6,1.0,0,0,0,0,1,0,0,3,16,4,-,-,-,6.59
Jul 13,@ SD,W 5-4,0.1,0,0,0,0,1,1,0,0,7,2,-,-,-,6.84
Jun 30,vs MIN,W 14-9,1.0,2,2,2,0,2,0,1,4,25,7,-,-,BlSv(2),6.92
Jun 27,@ LAD,L 7-5,1.1,1,0,0,0,2,0,4,1,23,7,-,-,-,6.48
Jun 26,@ LAD,W 9-4,0.1,1,2,2,0,1,1,0,1,13,3,-,-,-,6.85
Jun 23,@ CIN,L 11-2,1.1,4,5,5,1,1,1,3,4,33,9,-,-,-,6.17
Jun 17,@ STL,L 5-0,1.1,2,2,2,1,1,1,1,3,30,6,-,-,-,4.50
Jun 13,@ MIL,L 1-0,0.2,0,0,0,0,0,1,0,1,5,2,-,-,-,3.92
Jun 10,vs PIT,L 7-1,0.1,2,4,4,0,2,0,1,2,25,5,-,-,-,4.05
Jun 7,vs PHI,W 4-3,1.0,2,2,1,0,0,1,3,2,23,6,-,W(2-0),-,2.29
Jun 3,@ NYM,W 2-0,1.0,1,0,0,0,0,0,1,2,16,3,-,-,Sv(1),1.93
Jun 1,@ NYM,W 7-4,0.0,1,0,0,0,0,0,0,1,3,1,-,-,-,2.04
May 31,@ NYM,W 5-1,0.2,1,1,1,1,0,0,1,2,15,3,-,-,-,2.04
May 29,@ PIT,W 8-6,0.1,2,2,2,0,0,0,0,3,8,3,-,-,-,1.59
May 27,vs SF,W 8-3,2.0,1,0,0,0,0,1,3,2,29,7,-,-,-,0.54
May 25,vs SF,W 6-2,0.0,0,0,0,0,1,0,0,0,10,1,-,-,-,0.61
May 19,@ CIN,L 5-4,0.2,0,0,0,0,0,1,0,1,7,2,-,-,-,0.61
May 16,@ ATL,L 4-1,0.2,0,0,0,0,1,0,1,0,12,2,-,-,-,0.64
May 14,vs ATL,L 6-5,1.0,0,0,0,0,3,1,0,2,21,6,-,-,-,0.68
May 13,vs CHW,L 5-3,0.1,1,1,1,0,1,0,1,1,10,3,-,-,-,0.73
May 11,vs CHW,W 11-2,0.1,1,0,0,0,0,0,0,2,7,2,-,-,-,0.00
May 6,@ STL,L 4-3,1.2,0,0,0,0,0,1,3,1,25,5,-,-,-,0.00
May 4,@ STL,L 3-2,1.0,1,0,0,0,0,0,3,0,10,3,-,-,-,0.00
May 2,vs COL,L 11-2,0.2,0,0,0,0,1,1,1,0,12,3,-,-,-,0.00
Apr 30,vs COL,W 3-2,0.1,1,0,0,0,0,1,0,1,12,2,-,-,H(3),0.00
Apr 28,vs MIL,W 3-0,0.1,0,0,0,0,0,0,1,0,4,1,-,-,H(2),0.00
Apr 27,vs MIL,W 3-2,0.1,0,0,0,0,0,0,0,1,4,1,-,-,BlSv(1),0.00
Apr 21,@ COL,L 5-2,0.1,0,0,0,0,1,0,1,0,16,3,-,-,-,0.00
Apr 17,vs STL,L 5-3,0.1,1,0,0,0,0,0,1,1,6,2,-,-,-,0.00
Apr 13,vs ATL,L 4-0,0.1,0,0,0,0,0,0,1,0,5,1,-,-,-,0.00
Apr 11,vs PIT,W 13-5,1.0,0,0,0,0,0,1,0,2,11,3,-,W(1-0),-,0.00
Apr 10,vs PIT,L 8-5,1.0,0,0,0,0,0,1,0,2,13,3,-,-,-,0.00
Apr 7,@ MIL,W 5-2,0.1,0,0,0,0,0,0,1,0,3,1,-,-,-,0.00
Apr 6,@ MIL,L 5-4,0.1,1,0,0,0,1,0,1,1,10,3,-,-,-,0.00
Apr 1,@ MIA,L 6-0,2.0,2,0,0,0,1,3,1,4,32,9,-,-,-,0.00
Mar 31,@ MIA,W 10-6,0.2,0,0,0,0,0,0,1,1,5,2,-,-,-,0.00
Mar 29,@ MIA,W 8-4,1.0,0,0,0,0,1,1,1,1,17,4,-,-,H(1),0.00
