DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ TEX,W 13-10,1.0,0,0,0,0,0,1,1,1,15,3,-,-,Sv(25),1.06
Jul 21,vs SF,W 4-3,2.0,1,1,1,0,2,3,4,1,40,10,-,-,BlSv(4),1.08
Jul 15,@ SF,W 6-2,1.0,0,0,0,0,1,3,0,0,18,4,-,-,-,0.94
Jul 14,@ SF,W 4-3,1.0,0,0,0,0,2,2,0,1,23,5,-,-,Sv(24),0.96
Jul 10,@ HOU,L 6-5,0.1,1,2,1,0,1,0,2,1,19,5,-,L(5-2),BlSv(3),0.98
Jul 9,@ HOU,W 2-0,1.0,2,0,0,0,0,2,1,2,18,5,-,-,Sv(23),0.79
Jul 7,@ CLE,W 6-3,2.0,0,0,0,0,0,2,4,0,24,6,-,W(5-1),-,0.81
Jul 4,vs SD,W 4-2,1.0,2,0,0,0,0,2,1,2,13,5,-,-,Sv(22),0.84
Jul 3,vs SD,W 6-2,1.0,1,0,0,0,0,1,0,3,14,4,-,-,-,0.86
Jun 29,vs CLE,W 3-1,1.0,1,0,0,0,1,1,0,3,16,5,-,-,Sv(21),0.89
Jun 28,@ DET,W 4-2,1.0,0,0,0,0,1,1,1,0,14,3,-,-,Sv(20),0.91
Jun 26,@ DET,W 9-7,1.0,0,0,0,0,0,1,0,2,12,3,-,-,Sv(19),0.93
Jun 25,@ DET,W 5-4,1.0,1,0,0,0,0,1,2,1,13,4,-,-,Sv(18),0.96
Jun 23,@ CHW,W 7-6,1.2,0,0,0,0,0,2,4,0,25,6,-,-,Sv(17),0.98
Jun 19,@ SD,W 4-2,1.0,1,0,0,0,0,3,0,1,16,4,-,-,Sv(16),1.03
Jun 17,vs LAA,W 6-5,2.0,0,0,0,0,0,3,0,3,21,6,-,W(4-1),-,1.06
Jun 16,vs LAA,W 6-4,1.0,1,1,1,0,2,1,1,2,26,6,-,-,Sv(15),1.13
Jun 10,vs KC,W 3-2,1.2,1,0,0,0,0,0,3,3,20,6,-,W(3-1),-,0.87
Jun 7,vs KC,W 4-1,1.0,0,0,0,0,0,1,0,2,13,3,-,-,Sv(14),0.92
Jun 3,@ KC,W 5-1,1.0,0,0,0,0,0,2,1,0,10,3,-,-,-,0.95
May 31,vs TB,W 7-3,0.1,0,0,0,0,0,0,0,1,1,1,-,-,Sv(13),0.99
May 28,vs TB,L 1-0,1.0,0,0,0,0,0,0,2,1,10,3,-,-,-,1.00
May 27,vs ARI,W 2-1,1.0,0,0,0,0,0,1,1,1,9,3,-,-,Sv(12),1.04
May 24,vs SEA,W 4-3,1.1,1,0,0,0,0,2,0,3,19,5,-,-,Sv(11),1.08
May 22,vs SEA,L 3-2,1.0,0,0,0,0,1,3,0,0,24,4,-,-,-,1.14
May 19,@ TOR,W 5-4,1.0,0,0,0,0,1,2,1,0,20,4,-,-,Sv(10),1.19
May 18,@ TOR,W 3-1,1.1,0,0,0,0,0,3,1,0,21,4,-,-,Sv(9),1.25
May 15,@ BOS,W 5-3,1.0,1,1,1,0,0,1,2,2,18,5,-,-,Sv(8),1.33
May 14,@ BOS,W 6-5,1.0,0,0,0,0,0,0,2,1,8,3,-,-,Sv(7),0.93
May 12,@ NYY,L 7-6,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,0.98
May 11,@ NYY,W 10-5,1.1,1,0,0,0,0,2,2,0,13,4,-,-,Sv(6),1.04
May 6,vs BAL,W 2-1,1.0,1,0,0,0,1,0,3,1,10,5,-,-,Sv(5),1.13
May 4,vs BAL,W 6-4,1.0,0,0,0,0,0,1,2,0,17,3,-,-,Sv(4),1.20
May 2,@ SEA,W 3-2,2.0,4,0,0,0,2,3,5,2,37,12,-,W(2-1),-,1.29
Apr 24,@ TEX,W 3-2,0.0,1,1,1,0,0,0,0,1,1,1,-,-,-,INF
Apr 22,vs BOS,W 4-1,1.2,0,0,0,0,0,3,2,1,24,6,-,W(1-1),-,0.75
Apr 18,vs CHW,W 12-11,3.0,4,1,1,0,1,3,5,5,44,14,-,-,BlSv(2),0.87
Apr 15,@ SEA,W 2-1,1.1,0,0,0,0,0,1,1,2,16,4,-,-,Sv(3),0.00
Apr 7,@ LAA,W 7-3,2.0,2,0,0,0,0,4,2,2,31,8,-,-,Sv(2),0.00
Apr 6,@ LAA,L 13-9,0.1,1,3,0,1,1,1,1,1,19,4,-,L(0-1),BlSv(1),0.00
Apr 2,vs TEX,W 3-1,1.2,1,0,0,0,1,1,2,3,29,7,-,-,Sv(1),0.00
Mar 29,vs LAA,W 6-5,2.0,3,0,0,0,0,1,2,6,25,9,-,-,-,0.00
