DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ KC,W 5-4,0.1,1,0,0,0,0,1,0,1,8,2,-,-,-,6.43
Jul 22,vs BOS,L 9-1,0.1,2,3,3,0,1,1,1,1,21,4,-,-,-,6.53
Jul 20,vs BOS,L 1-0,0.1,0,0,0,0,0,0,0,1,2,1,-,-,-,5.31
Jul 11,@ TB,L 4-2,0.1,1,0,0,0,0,1,0,1,6,2,-,-,-,5.40
Jul 8,vs TEX,L 3-0,0.2,0,0,0,0,1,0,1,0,7,2,-,-,-,5.49
Jul 5,vs TEX,L 7-5,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,5.68
Jul 3,@ CHC,L 5-3,0.2,2,1,1,0,0,1,3,0,16,4,-,L(1-4),-,6.00
May 28,vs LAA,W 9-3,0.0,0,0,0,0,1,0,0,0,4,1,-,-,-,5.71
May 25,vs CHW,W 5-4,0.2,0,0,0,0,0,1,0,1,10,2,-,-,-,5.71
May 22,@ MIN,L 6-0,1.0,0,0,0,0,0,0,1,2,8,3,-,-,-,5.94
May 21,@ MIN,L 4-2,0.1,1,2,2,0,3,1,0,1,21,5,-,L(1-3),-,6.32
May 18,@ SEA,L 5-4,0.1,0,0,0,0,0,0,0,1,2,1,-,-,H(8),5.28
May 15,vs CLE,W 9-8,1.0,1,0,0,0,2,1,2,0,25,5,-,-,H(7),5.40
May 14,vs CLE,W 6-3,0.1,0,0,0,0,0,0,0,1,1,1,-,-,H(6),5.79
May 12,vs SEA,L 9-5,0.1,4,3,3,0,0,1,1,3,19,5,-,-,-,5.93
May 9,@ TEX,L 5-4,0.1,1,1,1,1,0,0,1,1,8,2,-,-,BlSv(3),4.05
May 8,@ TEX,W 7-4,0.1,1,0,0,0,1,0,0,2,12,3,-,-,-,3.46
May 7,@ TEX,L 7-6,0.1,2,1,1,0,0,1,1,1,21,3,-,L(1-2),BlSv(2),3.55
May 5,@ KC,W 3-2,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(5),2.92
May 4,@ KC,L 4-2,0.1,2,2,2,0,0,0,2,1,10,3,-,L(1-1),H(4),3.00
May 2,vs TB,W 3-2,0.1,1,0,0,0,0,0,1,1,7,2,-,-,-,1.54
Apr 30,vs TB,L 3-2,1.0,0,0,0,0,0,1,1,1,13,3,-,-,-,1.59
Apr 29,@ BAL,L 5-3,1.0,0,0,0,0,2,2,0,1,24,5,-,-,-,1.74
Apr 26,@ PIT,L 1-0,1.0,0,0,0,0,0,0,1,2,13,3,-,-,-,1.93
Apr 25,@ PIT,W 13-10,1.1,0,0,0,0,0,1,1,2,23,4,-,W(1-0),-,2.16
Apr 21,vs KC,W 12-4,1.1,1,0,0,0,0,0,3,2,12,5,-,-,H(3),2.57
Apr 20,vs KC,W 3-2,1.0,2,0,0,0,0,1,2,2,24,5,-,-,-,3.18
Apr 18,vs BAL,W 6-5,0.0,2,2,2,0,0,0,2,0,6,2,-,-,-,INF
Apr 17,vs BAL,W 4-2,0.2,0,0,0,0,1,1,0,1,14,3,-,-,H(2),0.00
Apr 11,@ CLE,L 5-1,1.0,1,0,0,0,0,1,1,2,14,4,-,-,-,0.00
Apr 8,@ CHW,W 1-0,0.1,0,0,0,0,0,0,0,1,3,1,-,-,H(1),0.00
Apr 7,@ CHW,W 6-1,0.2,0,0,0,0,1,0,2,1,22,4,-,-,-,0.00
Apr 3,vs KC,L 1-0,0.1,1,0,0,0,1,0,1,1,10,3,-,-,-,0.00
Apr 2,vs KC,W 6-1,0.2,0,0,0,0,0,1,1,0,7,2,-,-,-,0.00
Mar 30,vs PIT,L 13-10,1.0,1,0,0,0,0,0,0,3,11,3,-,-,BlSv(1),0.00
