DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,@ TB,L 7-6,1.0,1,0,0,0,0,1,1,2,16,4,-,-,-,2.63
Jul 20,vs NYM,L 7-5,1.0,0,0,0,0,1,0,2,1,29,4,-,-,-,2.68
Jul 15,@ CLE,L 5-2,1.2,3,3,3,1,1,2,2,4,37,10,-,L(5-2),-,2.74
Jul 10,@ BAL,L 6-5,2.0,2,2,2,1,0,1,2,5,29,8,-,-,-,2.23
Jul 8,@ TOR,W 2-1,1.0,0,0,0,0,0,1,0,2,11,3,-,W(5-1),-,1.91
Jul 4,vs ATL,W 6-2,1.0,2,0,0,0,0,0,1,4,24,5,-,-,H(11),1.96
Jul 2,vs ATL,L 5-3,2.0,0,0,0,0,0,1,1,4,30,6,-,-,-,2.01
Jun 29,vs BOS,W 8-1,1.0,0,0,0,0,0,1,0,2,14,3,-,-,-,2.11
Jun 24,@ TB,L 7-6,2.0,0,0,0,0,1,4,1,1,35,7,-,-,-,2.17
Jun 23,@ TB,L 4-0,1.0,2,0,0,0,0,2,1,2,15,5,-,-,-,2.29
Jun 14,vs TB,W 4-3,1.0,1,0,0,0,0,1,1,1,12,3,-,-,H(10),2.36
Jun 12,vs WSH,W 3-0,1.1,1,0,0,0,0,2,1,1,21,4,-,-,H(9),2.43
Jun 8,@ NYM,W 4-1,1.0,2,0,0,0,0,2,1,2,24,5,-,W(4-1),-,2.53
Jun 6,@ TOR,W 3-0,2.0,0,0,0,0,0,2,0,4,23,6,-,-,-,2.61
Jun 2,@ BAL,W 8-5,1.0,0,0,0,0,1,0,0,3,18,4,-,-,H(8),2.79
Jun 1,@ BAL,W 4-1,1.0,1,0,0,0,1,2,0,2,18,5,-,-,H(7),2.89
May 25,vs LAA,W 2-1,1.0,2,0,0,0,0,0,2,2,14,4,-,W(3-1),-,3.00
May 21,@ TEX,W 10-5,2.0,2,1,1,1,0,1,1,6,29,8,-,-,-,3.12
May 19,@ KC,W 8-3,1.0,1,0,0,0,0,2,1,1,14,4,-,-,H(6),3.00
May 15,@ WSH,L 5-3,1.0,3,2,2,1,0,2,1,3,32,6,-,L(2-1),-,3.13
May 13,vs OAK,W 6-2,1.0,0,0,0,0,0,1,0,2,14,3,-,-,H(5),2.45
May 12,vs OAK,W 7-6,1.0,0,0,0,0,0,3,0,0,12,3,-,-,-,2.57
May 9,vs BOS,W 9-6,1.2,2,2,2,1,1,2,1,4,33,8,-,-,BlSv(2),2.70
May 8,vs BOS,W 3-2,1.0,1,0,0,0,0,0,1,2,11,3,-,-,H(4),1.96
May 5,vs CLE,W 5-2,2.0,0,0,0,0,0,4,0,2,24,6,-,-,H(3),2.08
May 3,@ HOU,W 6-5,1.1,3,2,1,1,0,1,3,3,25,7,-,-,BlSv(1),2.35
May 1,@ HOU,W 4-0,1.0,0,0,0,0,0,1,2,0,9,3,-,-,-,1.93
Apr 29,@ LAA,W 2-1,1.0,1,0,0,0,1,1,1,2,23,5,-,-,H(2),2.08
Apr 25,vs MIN,W 7-4,1.2,3,1,1,0,1,2,1,5,34,9,-,W(2-0),-,2.25
Apr 23,vs MIN,W 14-1,0.1,0,0,0,0,1,0,0,1,12,2,-,-,-,1.74
Apr 19,vs TOR,W 4-3,1.2,0,0,0,0,0,2,1,2,18,5,-,W(1-0),-,1.80
Apr 17,vs MIA,L 9-1,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,2.16
Apr 13,@ DET,W 8-6,0.1,0,0,0,0,0,1,0,0,5,1,-,-,H(1),2.45
Apr 11,@ BOS,W 10-7,2.0,1,0,0,0,0,1,4,1,31,6,-,-,-,2.57
Apr 6,vs BAL,L 7-3,1.0,1,0,0,0,1,2,0,2,27,5,-,-,-,3.60
Apr 5,vs BAL,L 5-2,0.2,3,2,2,0,0,2,2,1,20,5,-,-,-,4.50
Apr 1,@ TOR,L 7-4,2.0,1,0,0,0,0,4,1,2,26,7,-,-,-,0.00
Mar 29,@ TOR,W 6-1,1.1,0,0,0,0,0,3,1,0,22,4,-,-,-,0.00
