DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TB,L 3-2,1.0,1,0,0,0,0,2,1,0,15,4,-,-,-,2.49
Jul 21,vs NYM,W 7-6,1.0,0,0,0,0,0,2,0,1,14,3,-,-,H(16),2.55
Jul 14,@ CLE,W 5-4,1.0,0,0,0,0,0,2,0,1,18,3,-,-,H(15),2.61
Jul 12,@ CLE,W 7-4,1.0,0,0,0,0,1,1,0,2,15,4,-,-,H(14),2.68
Jul 10,@ BAL,L 6-5,0.2,2,1,1,0,1,1,1,2,19,6,-,L(1-3),-,2.75
Jul 7,@ TOR,W 8-5,1.0,0,0,0,0,0,2,0,1,23,3,-,-,H(13),2.56
Jul 4,vs ATL,W 6-2,1.0,1,0,0,0,0,2,1,1,20,4,-,-,-,2.63
Jul 2,vs ATL,L 5-3,1.0,1,0,0,0,1,1,3,0,20,5,-,-,-,2.70
Jul 1,vs BOS,W 11-1,0.2,0,0,0,0,0,1,1,0,9,2,-,-,-,2.78
Jun 25,@ PHI,W 4-2,1.0,0,0,0,0,2,1,1,1,24,5,-,-,H(12),2.83
Jun 24,@ TB,L 7-6,1.0,0,0,0,0,1,1,0,2,14,4,-,-,-,2.91
Jun 21,vs SEA,W 4-3,1.0,0,0,0,0,1,2,0,0,19,3,-,-,H(11),3.00
Jun 18,@ WSH,W 4-2,1.0,0,0,0,0,0,3,0,0,15,3,-,-,H(10),3.09
Jun 15,vs TB,W 5-0,1.0,0,0,0,0,0,2,1,0,13,3,-,-,H(9),3.19
Jun 14,vs TB,W 4-3,1.0,0,0,0,0,1,2,1,0,22,4,-,-,H(8),3.30
Jun 12,vs WSH,W 3-0,1.0,0,0,0,0,0,2,0,1,20,4,-,-,H(7),3.41
Jun 9,@ NYM,W 4-3,1.0,0,0,0,0,0,3,0,0,11,3,-,-,H(6),3.54
Jun 8,@ NYM,W 4-1,1.0,0,0,0,0,0,1,1,1,9,3,-,-,H(5),3.67
Jun 6,@ TOR,W 3-0,1.0,1,0,0,0,0,2,0,2,16,4,-,-,-,3.81
Jun 2,@ BAL,W 8-5,1.0,0,0,0,0,0,2,0,1,14,3,-,-,-,3.96
Jun 1,@ BAL,W 4-1,1.0,0,0,0,0,2,1,1,1,27,6,-,-,H(4),4.13
May 29,vs HOU,W 6-5,1.0,0,0,0,0,2,2,1,0,20,5,-,-,-,4.30
May 27,vs LAA,W 3-1,1.0,0,0,0,0,1,0,2,0,15,3,-,-,H(3),4.50
May 23,@ TEX,L 12-10,2.0,1,1,1,0,0,4,2,2,28,8,-,-,-,4.71
May 19,@ KC,W 8-3,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(2),4.74
May 13,vs OAK,W 6-2,1.0,0,0,0,0,1,2,1,0,15,4,-,-,-,5.00
May 12,vs OAK,W 7-6,1.0,0,0,0,0,0,1,1,1,11,3,-,-,-,5.29
May 10,vs BOS,L 5-4,2.0,1,1,1,1,0,3,2,2,29,7,-,L(1-2),-,5.63
May 6,vs CLE,W 7-4,1.0,3,3,3,0,0,2,2,2,32,6,-,-,-,5.79
May 4,vs CLE,W 7-6,1.0,1,0,0,0,0,2,2,0,15,4,-,-,-,4.15
May 1,@ HOU,W 4-0,1.0,1,0,0,0,0,3,1,0,19,4,-,-,-,4.50
Apr 30,@ HOU,L 2-1,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,4.91
Apr 26,vs MIN,W 4-3,1.0,0,0,0,0,0,3,0,0,13,3,-,W(1-1),-,5.40
Apr 24,vs MIN,W 8-3,0.1,1,1,0,0,2,1,0,1,21,4,-,-,-,6.00
Apr 19,vs TOR,W 4-3,1.0,0,0,0,0,0,1,2,0,15,3,-,-,H(1),6.23
Apr 16,vs MIA,W 12-1,1.0,1,0,0,0,0,2,1,1,15,4,-,-,-,7.04
Apr 13,@ DET,W 8-6,0.2,5,3,3,1,0,2,3,2,24,7,-,-,-,8.10
Apr 8,vs BAL,L 8-7,1.0,1,0,0,0,0,2,0,2,19,4,-,-,-,4.50
Apr 6,vs BAL,L 7-3,1.0,0,0,0,0,1,1,1,0,15,3,-,-,-,5.40
Apr 5,vs BAL,L 5-2,1.0,0,0,0,0,1,3,0,0,18,4,-,-,-,6.75
Mar 31,@ TOR,L 5-3,2.0,3,2,2,1,1,4,2,2,40,9,-,L(0-1),-,9.00
Mar 29,@ TOR,W 6-1,1.0,1,1,1,1,0,0,1,3,13,4,-,-,-,9.00
