DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,@ PHI,L 5-0,6.1,5,3,3,1,1,5,7,12,99,26,55,L(1-5),-,6.99
Jul 14,vs CHC,L 11-6,4.1,7,5,5,2,2,6,6,8,88,22,33,L(1-4),-,7.55
Jul 9,vs LAD,L 8-2,7.0,10,6,6,0,3,0,12,18,111,33,30,L(1-3),-,7.09
Jul 4,@ OAK,L 4-2,5.2,4,2,2,0,4,3,8,9,91,25,52,-,-,6.86
Apr 18,vs LAD,L 13-4,3.0,10,9,7,1,2,4,6,9,79,21,-,L(1-2),-,8.36
Apr 11,@ COL,L 6-4,2.0,5,0,0,0,0,2,5,3,39,11,48,-,-,4.91
Apr 6,@ HOU,W 4-1,5.0,4,1,1,0,3,4,6,9,97,22,56,W(1-1),-,6.00
Mar 31,vs MIL,L 7-3,4.0,7,5,5,0,4,7,4,8,96,23,31,L(0-1),-,11.25
