DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs OAK,L 13-10,1.2,2,1,1,1,0,2,1,4,40,7,-,-,BlSv(1),3.28
Jul 20,vs CLE,L 9-8,1.0,0,0,0,0,1,1,2,0,18,4,-,-,-,3.18
Jul 13,@ BAL,W 5-4,1.0,1,0,0,0,0,1,2,1,15,4,-,-,Sv(23),3.27
Jul 8,@ DET,W 3-0,1.0,1,0,0,0,0,2,0,2,14,4,-,-,Sv(22),3.38
Jul 5,@ DET,W 7-5,1.0,2,1,1,0,0,1,4,1,18,6,-,-,Sv(21),3.48
Jul 4,vs HOU,L 5-4,1.0,0,0,0,0,0,0,1,2,12,3,-,-,-,3.30
Jun 27,vs SD,W 5-2,1.0,0,0,0,0,0,2,0,1,13,3,-,-,Sv(20),3.41
Jun 25,vs SD,W 7-4,1.0,2,0,0,0,0,1,3,1,13,5,-,-,Sv(19),3.54
Jun 23,@ MIN,W 9-6,0.2,1,0,0,0,1,2,0,1,19,4,-,-,Sv(18),3.67
Jun 19,@ KC,W 4-1,1.0,0,0,0,0,0,0,2,1,12,3,-,-,Sv(17),3.76
Jun 18,@ KC,W 6-3,1.0,0,0,0,0,0,1,1,1,14,3,-,-,Sv(16),3.91
Jun 16,vs COL,W 5-2,1.0,0,0,0,0,1,1,2,0,20,4,-,-,Sv(15),4.07
Jun 10,vs HOU,L 8-7,1.0,0,1,1,0,2,2,0,1,18,5,-,L(3-3),-,4.24
Jun 5,vs OAK,W 7-4,1.0,0,0,0,0,0,3,0,0,21,3,-,-,Sv(14),4.03
Jun 2,@ LAA,W 3-2,1.0,0,0,0,0,0,1,0,2,13,3,-,-,Sv(13),4.22
May 30,@ SEA,W 7-6,1.0,2,1,1,0,0,1,2,2,21,5,-,-,Sv(12),4.43
May 29,@ SEA,W 9-5,1.0,0,0,0,0,0,0,2,1,13,3,-,-,-,4.19
May 25,vs KC,W 8-4,0.1,0,0,0,0,1,0,0,1,9,2,-,-,Sv(11),4.42
May 23,vs NYY,W 12-10,1.0,0,0,0,0,0,3,0,0,12,3,-,-,Sv(10),4.50
May 22,vs NYY,W 6-4,1.0,0,0,0,0,0,0,1,2,15,3,-,-,Sv(9),4.76
May 16,@ SEA,W 5-1,1.0,1,1,1,1,1,0,2,1,25,4,-,-,-,5.06
May 11,@ HOU,W 1-0,1.0,0,0,0,0,1,1,1,1,17,4,-,-,Sv(8),4.80
May 9,vs DET,W 5-4,2.0,1,0,0,0,0,3,2,2,23,7,-,W(3-2),-,5.14
May 7,vs DET,W 7-6,1.0,1,0,0,0,0,2,0,2,13,4,-,-,Sv(7),6.00
May 5,vs BOS,L 6-5,1.0,1,1,1,0,0,0,1,3,15,4,-,L(2-2),-,6.55
May 1,@ CLE,W 8-6,1.0,5,4,4,1,0,2,2,4,29,8,-,-,-,6.30
Apr 28,@ TOR,W 7-4,0.1,0,0,0,0,0,0,0,1,4,1,-,-,Sv(6),3.00
Apr 27,@ TOR,W 6-4,1.0,0,0,0,0,0,1,0,2,5,3,-,-,Sv(5),3.12
Apr 25,vs OAK,W 4-2,1.0,0,0,0,0,0,2,0,1,15,3,-,-,Sv(4),3.52
Apr 22,vs SEA,W 7-4,1.0,2,0,0,0,0,2,1,2,15,5,-,-,Sv(3),4.05
Apr 20,vs SEA,L 6-2,0.1,3,3,3,0,0,0,1,3,18,4,-,L(2-1),-,4.76
Apr 15,@ HOU,W 3-1,1.0,1,0,0,0,1,1,1,2,24,5,-,W(2-0),-,0.00
Apr 14,@ HOU,W 6-5,1.0,0,0,0,0,1,1,1,1,18,4,-,W(1-0),-,0.00
Apr 9,vs LAA,L 8-3,0.1,0,0,0,0,0,1,0,0,4,1,-,-,-,0.00
Apr 5,@ OAK,W 6-3,1.0,0,0,0,0,1,2,0,1,16,4,-,-,Sv(2),0.00
Apr 3,@ OAK,W 4-1,1.0,1,0,0,0,0,1,1,2,19,4,-,-,Sv(1),0.00
Mar 30,vs HOU,W 5-1,1.0,0,0,0,0,1,0,0,3,16,4,-,-,-,0.00
