DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 23,vs DET,L 5-4,0.0,3,3,3,0,0,0,0,3,11,3,-,L(0-4),BlSv(4),INF
Jul 20,vs MIN,W 6-5,0.1,1,0,0,0,1,0,1,1,13,3,-,-,Sv(1),12.00
Jul 9,@ MIN,L 3-1,1.0,2,1,1,0,1,0,2,3,22,6,-,-,-,12.34
Jul 7,vs BOS,L 15-4,0.2,5,5,5,0,0,0,4,3,30,7,-,-,-,12.66
Jul 6,vs BOS,L 10-5,0.2,0,0,0,0,1,0,0,2,15,3,-,-,-,9.00
Jul 3,vs CLE,L 6-4,1.0,1,0,0,0,1,0,3,1,8,5,-,-,-,9.64
Jun 29,@ SEA,L 4-1,1.0,1,1,1,0,2,1,2,1,28,6,-,-,-,10.80
Jun 23,@ HOU,L 4-3,1.0,2,1,1,0,1,1,2,2,20,6,-,-,BlSv(3),11.05
Jun 19,vs TEX,L 4-1,1.0,0,0,0,0,1,0,1,1,22,3,-,-,-,11.37
Jun 17,vs HOU,L 7-4,0.0,2,2,2,1,0,0,1,1,7,2,-,L(0-3),BlSv(2),INF
Jun 16,vs HOU,L 10-2,1.0,0,0,0,0,0,2,0,1,11,3,-,-,-,10.13
Apr 12,vs LAA,L 7-1,1.1,3,1,1,1,0,0,2,5,29,7,-,-,-,12.46
Apr 9,vs SEA,W 10-0,1.0,1,0,0,0,0,1,1,1,9,3,-,-,-,15.00
Apr 8,@ CLE,L 3-1,0.1,1,2,2,1,1,1,0,1,18,3,-,L(0-2),-,22.50
Mar 31,vs CHW,L 4-3,1.0,3,3,3,1,1,0,3,3,23,7,-,L(0-1),BlSv(1),16.20
Mar 29,vs CHW,L 14-7,0.2,0,0,0,0,1,1,0,1,13,3,-,-,-,0.00
