DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,vs OAK,L 13-10,5.0,4,2,2,2,1,5,5,9,104,20,55,-,-,4.83
Jul 15,@ BAL,L 6-5,2.2,4,6,5,1,2,1,3,8,68,14,27,L(6-6),-,4.89
Jul 9,@ BOS,L 5-0,5.1,6,2,2,1,0,4,5,13,93,22,52,L(6-5),-,4.56
Jul 4,vs HOU,L 5-4,6.0,7,4,3,2,3,4,8,13,97,28,45,-,-,4.63
Jun 27,vs SD,W 5-2,7.0,1,0,0,0,0,5,4,13,85,22,80,W(6-4),-,4.64
Jun 22,@ MIN,W 8-1,6.0,3,1,1,0,2,3,5,11,93,21,63,W(5-4),-,5.06
Jun 16,vs COL,W 5-2,7.0,5,2,2,0,2,6,6,14,102,28,63,-,-,5.35
Jun 9,vs HOU,L 4-3,6.0,6,3,3,1,1,4,4,14,91,23,-,-,-,5.65
May 31,@ SEA,L 6-1,5.0,6,5,4,1,2,2,8,11,96,23,37,L(4-4),-,5.76
May 25,vs KC,W 8-4,6.0,7,4,4,2,1,4,9,12,99,26,45,W(4-3),-,5.63
May 20,@ CHW,L 3-0,5.0,6,3,3,1,0,9,7,5,90,21,52,L(3-3),-,5.59
May 15,@ SEA,L 9-8,3.1,8,6,6,1,2,5,5,8,88,21,23,-,-,5.61
May 8,vs DET,L 7-4,7.0,7,5,5,3,0,4,8,15,97,28,47,L(3-2),-,4.73
May 3,vs BOS,W 11-5,6.0,7,3,3,1,3,4,11,10,96,28,47,W(3-1),-,4.36
Apr 27,@ TOR,W 6-4,6.0,9,4,4,0,0,4,10,11,94,26,42,W(2-1),-,4.33
Apr 20,vs SEA,L 6-2,5.1,6,1,1,0,1,6,9,6,102,23,57,-,-,3.86
Apr 14,@ HOU,W 6-5,5.0,5,5,5,1,1,2,5,13,90,22,38,-,-,4.60
Apr 7,vs TOR,W 5-1,6.0,2,1,1,1,2,7,4,8,93,21,69,W(1-1),-,2.53
Apr 1,vs HOU,L 8-2,4.2,3,2,2,0,2,5,0,12,93,20,53,L(0-1),-,3.86
