DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 21,vs NYM,W 7-6,0.0,1,3,3,0,3,0,1,0,19,5,-,-,-,INF
Jul 14,@ CLE,W 5-4,1.0,0,0,0,0,1,1,1,1,15,4,-,-,Sv(26),1.35
Jul 12,@ CLE,W 7-4,1.0,0,0,0,0,0,1,1,1,11,3,-,-,Sv(25),1.38
Jul 7,@ TOR,W 8-5,0.1,0,0,0,0,0,1,0,0,6,1,-,-,-,1.42
Jul 3,vs ATL,W 8-5,1.0,0,0,0,0,0,2,0,1,14,3,-,-,Sv(24),1.43
Jul 2,vs ATL,L 5-3,1.0,0,0,0,0,0,3,0,0,18,3,-,-,-,1.47
Jul 1,vs BOS,W 11-1,0.2,2,1,1,0,0,0,3,1,16,4,-,-,-,1.51
Jun 25,@ PHI,W 4-2,1.1,1,1,1,1,0,3,0,2,20,5,-,-,Sv(23),1.29
Jun 21,vs SEA,W 4-3,1.0,0,0,0,0,1,1,1,1,17,4,-,-,Sv(22),1.07
Jun 20,vs SEA,W 7-5,1.0,0,0,0,0,0,1,2,0,10,3,-,W(3-0),-,1.10
Jun 18,@ WSH,W 4-2,1.0,1,0,0,0,1,2,0,2,25,5,-,-,Sv(21),1.14
Jun 16,vs TB,W 4-1,1.0,0,0,0,0,0,1,2,0,10,3,-,-,Sv(20),1.17
Jun 14,vs TB,W 4-3,1.0,0,0,0,0,0,2,0,1,14,3,-,-,Sv(19),1.21
Jun 12,vs WSH,W 3-0,1.0,0,0,0,0,0,2,0,1,12,3,-,-,Sv(18),1.26
Jun 9,@ NYM,W 4-3,1.0,0,0,0,0,2,2,0,1,24,5,-,-,Sv(17),1.30
Jun 8,@ NYM,W 4-1,1.0,1,0,0,0,0,0,2,2,13,5,-,-,Sv(16),1.35
Jun 6,@ TOR,W 3-0,1.0,1,0,0,0,0,1,2,1,13,4,-,-,Sv(15),1.40
Jun 4,@ DET,W 7-4,0.1,0,0,0,0,0,1,0,0,6,1,-,-,Sv(14),1.46
Jun 1,@ BAL,W 4-1,1.0,0,0,0,0,0,3,0,0,17,3,-,-,Sv(13),1.48
May 30,vs HOU,W 5-3,1.0,2,1,1,0,0,1,2,2,10,5,-,-,Sv(12),1.54
May 29,vs HOU,W 6-5,1.0,0,0,0,0,1,1,1,0,18,3,-,W(2-0),-,1.21
May 27,vs LAA,W 3-1,1.0,0,0,0,0,1,2,1,0,25,4,-,-,Sv(11),1.27
May 25,vs LAA,W 2-1,1.1,0,0,0,0,0,1,2,1,18,4,-,-,Sv(10),1.33
May 19,@ KC,W 8-3,1.0,0,0,0,0,1,1,1,0,21,3,-,-,-,1.42
May 12,vs OAK,W 7-6,1.0,0,0,0,0,3,1,0,1,22,5,-,-,-,1.50
May 9,vs BOS,W 9-6,1.0,1,0,0,0,0,3,1,0,20,4,-,-,Sv(9),1.59
May 8,vs BOS,W 3-2,1.0,0,0,0,0,0,1,2,0,15,4,-,-,Sv(8),1.69
May 4,vs CLE,W 7-6,1.0,1,1,1,0,0,3,0,1,18,5,-,W(1-0),BlSv(1),1.80
May 3,@ HOU,W 6-5,1.0,1,0,0,0,0,3,1,1,15,5,-,-,Sv(7),1.29
May 1,@ HOU,W 4-0,1.0,0,0,0,0,0,3,0,0,14,3,-,-,-,1.38
Apr 29,@ LAA,W 2-1,1.0,0,0,0,0,1,2,0,1,21,4,-,-,Sv(6),1.50
Apr 27,@ LAA,W 4-3,1.0,1,0,0,0,0,0,0,4,15,4,-,-,Sv(5),1.64
Apr 25,vs MIN,W 7-4,1.0,1,0,0,0,0,1,1,2,11,4,-,-,Sv(4),1.80
Apr 22,vs TOR,W 5-1,1.0,0,0,0,0,2,1,2,0,21,5,-,-,-,2.00
Apr 19,vs TOR,W 4-3,1.0,0,0,0,0,0,3,0,0,12,3,-,-,Sv(3),2.25
Apr 13,@ DET,W 8-6,1.0,0,0,0,0,0,3,0,0,17,3,-,-,Sv(2),2.57
Apr 11,@ BOS,W 10-7,1.0,2,1,1,0,0,2,1,2,22,5,-,-,-,3.00
Apr 8,vs BAL,L 8-7,1.0,0,0,0,0,0,1,2,0,14,3,-,-,-,1.80
Apr 6,vs BAL,L 7-3,1.0,0,0,0,0,2,2,1,0,26,5,-,-,-,2.25
Apr 4,vs TB,W 7-2,1.0,0,0,0,0,0,1,0,2,12,3,-,-,-,3.00
Mar 30,@ TOR,W 4-2,1.0,2,1,1,0,0,3,0,2,23,5,-,-,Sv(1),4.50
Mar 29,@ TOR,W 6-1,1.0,0,0,0,0,0,2,0,1,10,3,-,-,-,0.00
