DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Mar 29,@ LAD,W 1-0,4,0,1,0,0,0,0,0,0,0,0,.250,.250,.500,.250
Mar 30,@ LAD,W 1-0,3,0,1,0,0,0,0,0,1,0,0,.286,.286,.572,.286
Mar 31,@ LAD,L 5-0,4,0,0,0,0,0,0,0,2,0,0,.182,.182,.364,.182
Apr 1,@ LAD,L 9-0,3,0,1,0,0,0,0,1,1,0,0,.267,.214,.481,.214
Apr 3,vs SEA,L 6-4,2,0,0,0,0,0,0,0,0,0,0,.235,.188,.423,.188
Apr 4,vs SEA,W 10-1,4,1,2,0,0,1,2,0,0,0,0,.273,.400,.673,.250
Apr 7,vs LAD,W 7-5,5,0,0,0,0,0,0,1,2,0,0,.250,.320,.570,.200
Apr 8,vs LAD,L 2-1,1,0,0,0,0,0,0,0,1,0,0,.241,.308,.549,.192
Apr 9,vs ARI,L 2-1,3,1,2,1,0,0,0,0,0,0,0,.281,.379,.660,.241
Apr 10,vs ARI,W 5-4,4,0,1,0,0,0,0,0,3,0,0,.278,.364,.642,.242
Apr 11,vs ARI,L 7-3,4,0,0,0,0,0,0,0,3,0,0,.250,.324,.574,.216
Apr 12,@ SD,W 7-0,3,0,1,0,0,0,0,2,1,0,0,.289,.325,.614,.225
Apr 13,@ SD,L 5-1,4,0,3,0,0,0,0,0,0,0,0,.327,.364,.691,.273
Apr 14,@ SD,L 5-4,3,1,1,0,1,0,0,1,2,0,0,.340,.404,.744,.277
Apr 15,@ SD,L 10-1,Did not play
Apr 17,@ ARI,L 1-0,3,0,0,0,0,0,0,0,1,0,0,.321,.380,.701,.260
Apr 18,@ ARI,W 4-3,4,0,0,0,0,0,0,0,0,0,0,.300,.352,.652,.241
Apr 19,@ ARI,L 3-1,3,0,0,0,0,0,0,0,1,0,0,.286,.333,.619,.228
Apr 20,@ LAA,W 8-1,Did not play
Apr 21,@ LAA,L 4-3,4,0,0,0,0,0,0,0,3,0,0,.269,.311,.580,.213
Apr 22,@ LAA,W 4-2,4,0,1,0,0,0,0,0,1,0,0,.268,.308,.576,.215
Apr 23,vs WSH,W 4-2,3,0,0,0,0,0,0,0,1,0,0,.257,.294,.551,.206
Apr 24,vs WSH,W 4-3,3,0,0,0,0,0,0,0,0,0,0,.247,.282,.529,.197
Apr 25,vs WSH,L 15-2,4,1,1,1,0,0,0,0,2,0,0,.247,.293,.540,.200
Apr 27,vs LAD,W 6-4,3,2,1,0,0,1,1,1,1,0,0,.259,.333,.592,.205
Apr 28,vs LAD,L 15-6,3,0,0,0,0,0,0,0,1,0,0,.250,.321,.571,.198
Apr 28,vs LAD,W 8-3,4,1,1,0,0,0,0,0,0,0,0,.250,.318,.568,.200
Apr 29,vs LAD,W 4-2,4,0,0,0,0,0,0,0,1,0,0,.240,.303,.543,.191
Apr 30,vs SD,W 6-5,1,0,0,0,0,0,0,0,0,0,0,.237,.300,.537,.189
May 1,vs SD,L 3-2,4,0,1,0,0,0,0,0,1,0,0,.238,.298,.536,.191
May 2,vs SD,W 9-4,4,0,2,0,0,0,3,0,1,0,0,.245,.306,.551,.204
May 4,@ ATL,W 9-4,5,2,3,0,0,1,2,0,0,0,0,.261,.350,.611,.223
May 5,@ ATL,W 11-2,5,2,3,1,0,0,2,0,0,0,0,.276,.370,.646,.241
May 6,@ ATL,W 4-3,4,0,2,1,0,0,0,0,1,0,0,.283,.384,.667,.250
May 7,@ PHI,L 11-0,4,0,1,0,0,0,0,0,0,0,0,.282,.379,.661,.250
May 8,@ PHI,L 4-2,4,0,0,0,0,0,1,0,2,0,0,.273,.367,.640,.242
May 9,@ PHI,L 11-3,4,1,2,0,0,0,0,0,2,0,0,.280,.371,.651,.250
May 10,@ PHI,L 6-3,3,0,1,1,0,0,0,1,1,0,0,.287,.378,.665,.252
May 11,@ PIT,L 11-2,3,0,1,0,0,0,0,0,2,0,0,.293,.377,.670,.254
May 12,@ PIT,L 6-5,3,0,0,0,0,0,1,0,0,0,0,.285,.368,.653,.248
May 13,@ PIT,W 5-0,4,1,3,1,0,0,1,0,0,0,0,.297,.387,.684,.263
May 14,vs CIN,W 10-7,4,1,2,2,0,0,2,1,0,0,0,.307,.404,.711,.270
May 15,vs CIN,W 5-3,4,2,4,1,0,0,0,0,0,0,0,.325,.428,.753,.290
May 16,vs CIN,L 6-3,1,0,1,0,0,0,0,0,0,0,0,.329,.432,.761,.295
May 17,vs COL,L 5-3,5,0,1,0,0,0,0,0,1,1,0,.325,.424,.749,.291
May 18,vs COL,L 6-1,3,0,1,0,0,0,0,0,0,0,0,.325,.422,.747,.292
May 19,vs COL,W 9-4,5,1,3,1,0,1,4,0,1,0,0,.333,.453,.786,.302
May 20,vs COL,W 9-5,3,1,1,0,0,0,0,1,1,0,1,.337,.451,.788,.302
May 22,@ HOU,L 11-2,3,1,2,0,0,1,2,0,0,0,1,.343,.473,.816,.309
May 23,@ HOU,L 4-1,3,0,1,0,0,0,0,1,1,0,0,.346,.470,.816,.310
May 25,@ CHC,L 6-2,2,0,0,0,0,0,0,2,0,0,0,.349,.465,.814,.306
May 26,@ CHC,W 5-4,3,1,2,1,0,1,2,1,1,0,1,.358,.491,.849,.312
May 27,@ CHC,L 8-3,5,1,2,0,0,0,0,0,1,0,0,.359,.489,.848,.315
May 28,@ COL,L 6-5,5,1,1,0,0,0,0,0,0,0,0,.355,.481,.836,.311
May 29,@ COL,L 11-4,4,0,0,0,0,0,0,0,1,0,0,.348,.471,.819,.305
May 30,@ COL,W 7-4,5,1,2,0,0,0,1,0,1,0,0,.349,.469,.818,.307
Jun 1,vs PHI,W 4-0,4,1,2,1,0,0,0,0,0,0,0,.352,.474,.826,.311
Jun 2,vs PHI,W 2-0,4,0,1,0,0,0,0,0,1,0,0,.350,.470,.820,.310
Jun 3,vs PHI,W 6-1,4,0,2,0,0,0,0,0,0,0,1,.353,.471,.824,.314
Jun 4,vs ARI,W 10-3,2,2,2,1,0,1,1,1,0,0,0,.364,.495,.859,.320
Jun 5,vs ARI,L 3-2,2,0,1,1,0,0,1,2,0,0,0,.371,.500,.871,.322
Jun 6,vs ARI,W 5-4,5,0,2,0,0,0,1,0,1,0,0,.372,.498,.870,.324
Jun 8,@ WSH,W 9-5,4,1,2,2,0,0,1,0,1,1,0,.377,.507,.884,.327
Jun 9,@ WSH,L 7-5,1,0,0,0,0,0,0,0,1,0,0,.375,.505,.880,.326
Jun 10,@ WSH,W 2-0,4,1,4,2,0,1,2,0,0,0,0,.385,.536,.921,.338
Jun 11,@ MIA,L 7-5,3,0,0,0,0,0,1,1,1,0,0,.382,.529,.911,.333
Jun 12,@ MIA,L 3-1,3,0,0,0,0,0,1,0,0,0,0,.377,.522,.899,.329
Jun 13,@ MIA,L 5-4,4,1,1,0,0,0,0,1,1,0,0,.377,.517,.894,.328
Jun 14,@ MIA,W 6-3,6,1,2,0,0,0,0,1,0,0,0,.379,.513,.892,.328
Jun 15,@ LAD,L 3-2,4,1,0,0,0,0,0,0,2,0,0,.373,.504,.877,.322
Jun 16,@ LAD,L 3-1,4,0,0,0,0,0,0,0,1,0,0,.368,.496,.864,.317
Jun 17,@ LAD,W 4-1,2,0,0,0,0,0,0,2,0,0,0,.370,.492,.862,.315
Jun 18,vs MIA,L 5-4,Did not play
Jun 19,vs MIA,W 6-3,Did not play
Jun 20,vs MIA,W 6-5,Did not play
Jun 21,vs SD,W 3-0,4,0,0,0,0,0,0,0,2,0,0,.364,.484,.848,.310
Jun 22,vs SD,L 6-2,4,0,0,0,0,0,0,0,1,0,0,.359,.477,.836,.305
Jun 23,vs SD,W 5-3,3,1,3,2,1,0,3,1,0,0,0,.368,.498,.866,.313
Jun 24,vs SD,W 3-2,4,0,0,0,0,0,0,0,0,0,0,.365,.490,.855,.308
Jun 26,vs COL,W 3-2,3,1,3,0,0,0,0,1,0,1,0,.374,.496,.870,.316
Jun 27,vs COL,W 1-0,4,1,2,0,0,1,1,0,0,0,0,.375,.507,.882,.319
Jun 28,vs COL,L 9-8,5,0,0,0,0,0,0,0,2,0,0,.369,.498,.867,.313
Jun 29,@ ARI,W 2-1,3,1,1,0,0,0,0,1,1,0,1,.371,.496,.867,.313
Jun 30,@ ARI,W 7-0,3,2,1,0,0,1,2,2,1,0,0,.375,.505,.880,.313
Jul 1,@ ARI,W 9-6,5,1,2,1,0,0,1,1,2,0,0,.377,.507,.884,.315
Jul 2,@ COL,L 5-2,3,0,0,0,0,0,0,0,2,0,0,.375,.502,.877,.311
Jul 3,@ COL,L 8-1,4,0,1,0,0,0,0,0,0,0,0,.374,.498,.872,.311
Jul 4,@ COL,L 1-0,1,0,0,0,0,0,0,0,0,0,0,.373,.497,.870,.310
Jul 5,vs STL,L 11-2,2,0,0,0,0,0,0,0,0,0,0,.370,.493,.863,.307
Jul 6,vs STL,W 3-2,3,1,0,0,0,0,0,1,1,0,0,.369,.488,.857,.304
Jul 7,vs STL,L 3-2,4,0,0,0,0,0,0,0,0,0,0,.365,.482,.847,.300
Jul 8,vs STL,W 13-8,4,1,1,0,0,0,0,1,1,0,0,.365,.479,.844,.300
Jul 9,vs CHC,W 2-1,4,0,0,0,0,0,0,1,1,0,0,.363,.473,.836,.296
Jul 10,vs CHC,L 2-0,3,0,1,0,0,0,0,0,1,0,0,.363,.471,.834,.296
Jul 11,vs CHC,W 5-4,5,1,1,0,0,0,0,1,1,0,0,.362,.467,.829,.295
Jul 13,vs OAK,W 7-1,3,0,0,0,0,0,0,1,0,0,0,.361,.463,.824,.292
Jul 14,vs OAK,L 4-3,3,0,0,0,0,0,0,1,1,0,0,.361,.458,.819,.289
Jul 15,vs OAK,L 6-2,4,1,2,1,0,0,0,0,2,0,0,.363,.462,.825,.292
Jul 20,@ OAK,W 5-1,4,0,1,0,0,0,1,0,0,0,0,.362,.459,.821,.291
Jul 21,@ OAK,L 4-3,4,0,0,0,0,0,0,1,3,0,0,.360,.454,.814,.288
Jul 22,@ OAK,L 6-5,4,0,0,0,0,0,0,0,1,0,0,.356,.449,.805,.284
Jul 24,@ SEA,W 4-3,4,1,1,0,0,0,0,0,1,0,0,.355,.446,.801,.284
Jul 25,@ SEA,L 3-2,4,1,1,1,0,0,1,0,1,0,0,.354,.447,.801,.284
