DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,@ TB,L 3-2,5.1,4,2,2,1,0,3,5,8,74,20,55,L(1-2),-,3.10
Jul 9,@ BAL,W 10-2,6.0,3,0,0,0,3,4,8,7,85,22,67,W(1-1),-,3.00
Jun 27,@ PHI,L 3-0,3.0,5,3,3,1,2,2,8,4,74,16,37,L(0-1),-,5.00
Jun 22,@ TB,L 2-1,2.0,0,0,0,0,2,2,3,1,26,8,-,-,-,3.00
Apr 17,vs MIA,L 9-1,2.0,3,2,2,0,1,2,3,3,28,9,-,-,-,4.50
Apr 10,@ BOS,L 14-1,1.0,0,0,0,0,0,1,1,1,12,3,-,-,-,0.00
Apr 7,vs BAL,W 8-3,1.0,0,0,0,0,0,2,0,1,10,3,-,-,-,0.00
