DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
May 29,@ NYY,L 6-5,Did not play
May 30,@ NYY,L 5-3,Did not play
May 31,vs BOS,W 4-2,3,1,1,1,0,0,0,0,1,0,0,.333,.667,1.000,.333
Jun 1,vs BOS,W 7-3,Did not play
Jun 2,vs BOS,L 5-4,Did not play
Jun 3,vs BOS,L 9-3,Did not play
Jun 5,vs SEA,L 7-1,Did not play
Jun 6,vs SEA,W 7-5,4,0,0,0,0,0,0,0,2,0,0,.143,.286,.429,.143
Jun 7,@ TEX,W 5-2,Did not play
Jul 3,@ TEX,W 5-3,3,1,1,0,0,0,0,0,2,0,0,.200,.300,.500,.200
Jul 4,@ TEX,W 5-4,4,0,1,1,0,0,0,1,0,0,0,.267,.357,.624,.214
Jul 5,vs CHW,W 4-3,Did not play
Jul 6,vs CHW,W 11-4,5,1,2,1,0,0,2,0,1,0,0,.300,.421,.721,.263
Jul 7,vs CHW,W 12-6,Did not play
Jul 8,vs CHW,W 2-1,Did not play
Jul 9,vs OAK,L 2-0,3,0,0,0,0,0,0,0,2,0,0,.261,.364,.625,.227
Jul 10,vs OAK,W 6-5,Did not play
Jul 11,vs OAK,L 8-3,4,0,0,0,0,0,0,0,1,0,0,.222,.308,.530,.192
Jul 12,vs OAK,L 6-4,Did not play
Jul 13,vs DET,W 3-0,Did not play
Jul 14,vs DET,W 9-1,4,1,1,0,0,0,0,0,2,0,0,.226,.300,.526,.200
Jul 15,vs DET,L 6-3,0,0,0,0,0,0,0,0,0,0,0,.226,.300,.526,.200
Jul 20,@ LAA,W 3-1,Did not play
Jul 21,@ LAA,W 7-0,Did not play
Jul 22,@ LAA,L 14-5,4,0,1,0,0,0,0,0,2,0,0,.229,.294,.523,.206
Jul 24,@ COL,W 8-2,Did not play
