DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 24,@ COL,W 8-2,1.0,1,0,0,0,0,1,2,0,12,3,-,-,-,2.89
Jul 22,@ LAA,L 14-5,0.1,1,0,0,0,0,1,0,1,10,2,-,-,-,2.95
Jul 21,@ LAA,W 7-0,1.0,0,0,0,0,2,1,1,0,21,4,-,-,-,2.98
Jul 13,vs DET,W 3-0,1.0,0,0,0,0,1,2,1,0,18,4,-,-,H(7),3.05
Jul 11,vs OAK,L 8-3,1.2,3,1,1,0,0,2,1,4,30,7,-,-,-,3.12
Jul 9,vs OAK,L 2-0,0.2,2,1,1,1,0,0,1,3,17,4,-,L(1-4),-,3.03
Jul 6,vs CHW,W 11-4,2.0,2,3,3,2,1,1,0,7,37,9,-,-,Sv(2),2.84
Jul 1,@ TB,L 3-2,1.0,1,1,1,1,0,2,1,1,18,4,-,-,-,2.25
Jun 27,vs TOR,W 7-6,1.2,0,0,0,0,0,3,1,1,23,5,-,-,-,2.06
Jun 25,vs TOR,L 6-3,1.0,1,0,0,0,0,3,1,0,21,4,-,-,-,2.16
Jun 23,vs KC,W 4-3,1.0,0,0,0,0,0,1,1,2,19,4,-,-,-,2.23
Jun 20,vs TB,W 5-1,1.0,0,0,0,0,0,1,1,1,8,3,-,-,H(6),2.30
Jun 19,vs TB,L 2-1,1.1,0,0,0,0,1,2,0,2,20,5,-,-,-,2.37
Jun 16,@ KC,W 10-2,1.0,0,0,0,0,0,3,0,0,16,4,-,-,-,2.48
Jun 15,@ KC,W 7-3,1.0,0,0,0,0,0,1,0,2,11,3,-,-,H(5),2.57
Jun 12,@ OAK,W 6-3,0.1,0,0,0,0,0,1,0,0,4,1,-,-,H(4),2.67
Jun 9,@ TEX,W 4-3,1.2,3,1,1,0,1,2,3,3,39,10,-,-,-,2.70
Jun 7,@ TEX,W 5-2,1.0,0,0,0,0,0,0,1,2,10,3,-,-,-,2.52
Jun 5,vs SEA,L 7-1,1.1,1,0,0,0,0,2,2,1,17,5,-,-,-,2.63
Jun 1,vs BOS,W 7-3,1.0,1,0,0,0,0,3,0,1,15,4,-,-,-,2.78
May 29,@ NYY,L 6-5,0.2,2,1,1,0,0,1,1,2,20,4,-,L(1-3),-,2.91
May 27,@ CLE,L 10-9,0.0,1,1,1,1,0,0,0,1,1,1,-,L(1-2),-,INF
May 26,@ CLE,L 8-6,1.1,1,1,1,1,2,1,1,3,32,7,-,-,-,2.14
May 23,vs SF,W 4-1,1.0,1,0,0,0,0,1,0,3,15,4,-,-,H(3),1.83
May 22,vs SF,W 11-2,1.0,2,0,0,0,0,0,1,4,14,5,-,-,-,1.93
May 14,@ LAA,L 2-1,1.0,0,0,0,0,0,2,0,1,20,3,-,-,-,2.04
May 13,vs TEX,W 6-1,1.0,0,0,0,0,0,3,0,0,16,3,-,-,-,2.16
May 8,@ OAK,W 4-2,2.0,0,0,0,0,0,3,2,1,21,6,-,-,H(2),2.30
May 5,@ ARI,L 4-3,0.0,1,0,0,0,0,0,1,0,1,1,-,-,-,2.63
May 3,vs NYY,L 6-5,1.0,1,0,0,0,0,1,1,2,10,4,-,-,BlSv(2),2.63
Apr 30,vs NYY,W 2-1,0.0,0,0,0,0,1,0,0,0,6,1,-,-,-,2.84
Apr 24,vs LAA,L 8-7,2.0,0,0,0,0,0,2,1,3,30,6,-,-,-,2.84
Apr 21,@ CHW,W 10-1,1.0,0,0,0,0,2,1,2,0,22,5,-,-,-,3.38
Apr 19,@ SEA,W 9-2,1.0,1,0,0,0,0,2,0,2,20,4,-,-,-,3.72
Apr 14,vs TEX,L 6-5,0.2,3,3,3,2,0,0,1,4,27,5,-,-,BlSv(1),4.15
Apr 11,@ MIN,L 9-8,1.2,1,1,1,1,0,2,2,2,33,6,-,L(1-1),-,1.13
Apr 9,@ MIN,W 2-0,0.1,1,0,0,0,1,1,1,1,21,4,-,-,H(1),0.00
Apr 8,vs SD,W 4-1,1.0,0,0,0,0,0,1,0,2,8,3,-,-,Sv(1),0.00
Apr 4,vs BAL,W 3-2,3.0,2,0,0,0,0,5,2,4,39,11,-,W(1-0),-,0.00
Apr 2,vs BAL,W 6-1,1.0,0,0,0,0,0,1,2,0,10,3,-,-,-,0.00
Mar 29,@ TEX,W 4-1,1.0,0,0,0,0,0,1,1,1,14,3,-,-,-,0.00
