DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 22,vs CHW,W 8-2,1.0,0,0,0,0,0,2,1,1,19,4,-,-,-,3.99
Jul 21,vs CHW,L 5-0,1.0,0,0,0,0,0,1,0,2,12,4,-,-,-,4.13
Jul 15,@ COL,L 4-3,0.0,1,1,1,1,0,0,0,1,6,1,-,L(3-2),-,INF
Jul 12,@ LAA,L 11-2,1.0,0,0,0,0,0,2,0,1,15,3,-,-,-,3.95
Jul 4,vs LAA,L 7-4,1.0,1,1,0,0,1,0,2,3,23,6,-,-,-,4.10
Jun 28,@ BAL,W 4-2,1.0,1,0,0,0,1,1,0,3,15,5,-,-,-,4.26
Jun 27,@ BAL,W 8-7,1.0,0,0,0,0,0,0,2,1,11,3,-,-,-,4.44
Jun 24,@ BOS,L 5-0,1.0,0,0,0,0,0,0,1,2,9,3,-,-,-,4.63
Jun 22,@ BOS,L 14-10,0.1,3,2,2,1,0,0,2,2,18,4,-,-,-,4.84
May 26,vs MIN,W 4-3,0.2,0,1,1,0,1,1,0,1,13,3,-,-,H(10),4.09
May 25,vs MIN,W 2-1,1.0,1,0,0,0,0,0,1,3,12,4,-,-,H(9),3.80
May 22,@ OAK,W 3-2,1.1,0,0,0,0,0,1,1,2,11,4,-,W(3-1),-,3.98
May 20,vs DET,W 3-2,1.0,1,0,0,0,0,2,0,2,21,4,-,W(2-1),-,4.26
May 17,vs DET,L 3-2,0.2,3,2,2,0,1,1,2,2,20,6,-,L(1-1),BlSv(1),4.50
May 16,vs TEX,L 5-1,0.2,2,1,0,0,0,1,0,3,10,4,-,-,-,3.63
May 14,@ MIN,W 1-0,1.0,0,0,0,0,0,0,1,2,16,3,-,-,H(8),3.78
May 13,@ DET,L 5-4,1.0,0,0,0,0,0,0,0,3,8,3,-,-,-,4.02
May 12,@ DET,W 9-5,1.0,1,0,0,0,0,2,1,1,14,4,-,-,-,4.30
May 9,@ TOR,L 5-2,1.1,1,0,0,0,1,1,0,4,21,6,-,-,H(7),4.61
May 5,vs LAA,W 9-8,1.0,1,0,0,0,0,1,0,3,18,4,-,-,-,5.11
May 1,vs OAK,W 6-3,1.0,1,0,0,0,0,2,2,0,16,4,-,-,H(6),5.56
Apr 28,@ CLE,W 12-4,1.0,0,0,0,0,0,0,1,2,8,3,-,-,-,6.10
Apr 26,@ CLE,W 5-4,0.1,0,1,1,0,0,0,1,0,8,2,-,-,H(5),6.75
Apr 22,@ TEX,L 7-4,0.2,2,2,2,0,2,1,1,2,14,6,-,-,-,6.00
Apr 20,@ TEX,W 6-2,1.1,0,0,0,0,0,4,0,0,18,4,-,-,-,4.32
Apr 18,vs HOU,L 7-1,0.1,3,2,1,0,0,1,2,2,16,5,-,-,-,5.14
Apr 16,vs HOU,W 2-1,1.0,0,0,0,0,0,1,0,2,12,3,-,-,H(4),4.05
Apr 15,vs OAK,L 2-1,1.0,0,0,0,0,0,2,0,1,13,3,-,-,-,4.76
Apr 14,vs OAK,W 10-8,0.1,1,1,1,1,0,0,0,2,5,2,-,-,-,5.79
Apr 11,@ KC,W 4-2,1.0,0,0,0,0,0,0,2,1,6,3,-,W(1-0),-,4.15
Apr 7,@ MIN,W 11-4,0.1,2,0,0,0,1,1,0,2,20,4,-,-,H(3),5.40
Apr 5,@ MIN,L 4-2,1.2,1,1,1,1,0,1,1,4,17,6,-,-,-,6.00
Apr 3,@ SF,W 6-4,0.2,0,0,0,0,0,0,0,2,3,2,-,-,H(2),6.75
Mar 29,vs CLE,W 2-1,0.2,3,1,1,0,0,0,1,4,13,5,-,-,H(1),13.50
