DATE,OPP,RESULT,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,OBP,SLG,OPS,AVG
Jul 2,@ STL,W 7-2,1,0,0,0,0,0,0,0,1,0,0,.348,.443,.791,.311
Jul 3,vs NYM,W 3-2,0,0,0,0,0,0,0,1,0,0,0,.357,.443,.800,.311
Jul 4,vs NYM,W 11-4,4,0,1,1,0,0,0,0,1,0,0,.351,.446,.797,.308
Jul 6,vs ATL,L 5-2,1,0,0,0,0,0,0,0,1,0,0,.347,.439,.786,.303
Jul 7,vs ATL,W 5-4,3,1,1,1,0,0,0,0,1,0,0,.346,.449,.795,.304
Jul 8,vs ATL,L 13-0,4,0,0,0,0,0,0,0,1,0,0,.329,.425,.754,.288
Jul 9,vs ATL,W 10-5,1,0,0,0,0,0,0,0,0,0,0,.325,.419,.744,.284
Jul 14,@ CIN,W 5-0,4,0,1,0,0,0,1,0,1,0,0,.322,.410,.732,.282
Jul 15,@ CIN,W 10-7,4,1,1,0,0,0,0,0,1,0,0,.319,.402,.721,.280
Jul 16,@ CIN,W 14-4,1,0,0,0,0,0,0,0,0,0,0,.315,.398,.713,.277
Jul 17,@ CIN,W 6-1,5,1,1,0,0,0,0,0,1,0,0,.309,.386,.695,.273
Jul 18,@ LAA,W 4-3,Did not play
Jul 19,@ LAA,L 7-0,3,0,0,0,0,0,0,0,1,0,0,.300,.374,.674,.264
Jul 21,@ ARI,L 6-5,1,0,0,0,0,0,0,0,0,0,0,.297,.370,.667,.261
Jul 22,@ ARI,W 4-3,Did not play
Jul 23,@ ARI,W 6-2,1,0,0,0,0,0,0,0,0,0,0,.294,.366,.660,.258
Jul 25,vs MIL,L 8-0,2,0,0,0,0,0,0,2,0,0,0,.302,.358,.660,.253
Jul 26,vs MIL,W 8-5,Did not play
Jul 27,vs MIL,W 15-2,Did not play
Jul 29,vs COL,L 4-2,Did not play
Jul 30,vs COL,L 10-6,Did not play
Jul 30,vs COL,W 3-1,Did not play
Jul 31,@ MIA,W 1-0,Did not play
Aug 1,@ MIA,L 7-6,Did not play
Aug 2,@ MIA,L 7-0,Did not play
Aug 4,@ CHC,W 4-2,Did not play
Aug 5,@ CHC,L 7-4,Did not play
Aug 6,@ CHC,W 9-4,Did not play
Aug 7,vs MIA,W 3-2,Did not play
Aug 8,vs MIA,L 7-3,Did not play
Aug 9,vs MIA,W 10-1,Did not play
Aug 10,vs MIA,W 3-2,Did not play
Aug 12,vs SF,W 3-1,Did not play
Aug 13,vs SF,L 4-2,Did not play
Aug 13,vs SF,W 6-2,Did not play
Aug 15,vs LAA,W 3-1,Did not play
Aug 16,vs LAA,L 3-2,Did not play
Aug 17,@ SD,W 2-1,Did not play
Aug 18,@ SD,W 7-1,Did not play
Aug 19,@ SD,L 3-1,Did not play
Aug 20,@ SD,W 4-1,Did not play
Aug 22,@ HOU,W 4-3,Did not play
Aug 23,@ HOU,L 6-1,Did not play
Aug 24,@ HOU,W 5-4,Did not play
Aug 25,vs NYM,L 4-2,Did not play
Aug 26,vs NYM,W 9-4,Did not play
Aug 27,vs NYM,L 6-5,Did not play
Aug 27,vs NYM,W 5-4,Did not play
Aug 28,vs MIA,W 11-2,Did not play
Aug 29,vs MIA,W 8-3,Did not play
Aug 30,vs MIA,W 4-0,Did not play
Aug 31,@ MIL,L 6-3,Did not play
Sep 1,@ MIL,L 1-0,Did not play
Sep 2,@ MIL,W 3-2,Did not play
Sep 3,@ MIL,L 7-2,Did not play
Sep 4,@ MIA,W 7-2,Did not play
Sep 5,@ MIA,W 2-1,Did not play
Sep 6,@ MIA,W 8-1,Did not play
Sep 7,vs PHI,W 4-3,Did not play
Sep 8,vs PHI,W 11-10,Did not play
Sep 9,vs PHI,L 5-4,Did not play
Sep 10,vs PHI,W 3-2,Did not play
Sep 12,vs ATL,L 8-0,Did not play
Sep 13,vs ATL,L 8-2,Did not play
Sep 14,vs ATL,W 5-2,Did not play
Sep 15,vs LAD,L 7-0,Did not play
Sep 16,vs LAD,L 3-2,Did not play
Sep 17,vs LAD,W 7-1,Did not play
Sep 19,@ ATL,W 4-2,Did not play
Sep 20,@ ATL,W 7-3,Did not play
Sep 21,@ ATL,L 3-2,Did not play
