DATE,OPPONENT,RESULT,IP,H,R,ER,HR,BB,SO,GB,FB,Pit,BF,GSc,Dec.,Rel.,ERA
Jul 25,vs SF,W 3-2,1.0,1,0,0,0,0,1,1,1,14,4,-,W(3-5),-,3.77
Jul 24,vs SF,L 4-3,1.0,1,0,0,0,0,1,1,1,11,3,-,-,-,3.86
Jul 22,vs CHW,W 8-2,1.0,1,0,0,0,0,2,2,0,12,4,-,-,H(16),3.95
Jul 20,vs CHW,W 3-1,0.2,1,0,0,0,0,0,1,2,4,3,-,-,H(15),4.05
Jul 15,@ COL,L 4-3,1.0,1,0,0,0,0,1,0,3,16,4,-,-,-,4.12
Jul 11,@ LAA,W 3-0,1.0,0,0,0,0,0,1,2,0,15,4,-,-,H(14),4.23
Jul 8,vs COL,W 6-4,1.0,0,0,0,0,0,3,0,0,17,3,-,-,H(13),4.34
Jul 5,vs LAA,W 4-1,1.0,1,0,0,0,1,2,1,1,20,5,-,-,H(12),4.46
Jul 3,vs LAA,W 4-1,1.0,1,0,0,0,1,0,0,4,17,5,-,-,H(11),4.58
Jun 30,vs KC,W 6-4,1.0,1,0,0,0,1,0,2,2,20,5,-,-,H(10),4.72
Jun 27,@ BAL,W 8-7,1.0,4,3,3,1,0,0,1,5,12,6,-,-,BlSv(4),4.86
Jun 26,@ BAL,W 3-2,1.0,1,0,0,0,0,1,1,2,18,4,-,-,H(9),4.18
Jun 25,@ BAL,W 5-3,1.0,0,0,0,0,0,2,1,0,20,3,-,-,H(8),4.31
Jun 20,@ NYY,L 7-5,1.1,1,2,2,1,1,2,0,3,20,6,-,-,BlSv(3),4.45
Jun 16,vs BOS,W 1-0,0.1,0,0,0,0,0,0,0,1,2,1,-,-,H(7),4.03
Jun 12,vs LAA,W 6-3,1.0,0,0,0,0,0,0,1,3,14,4,-,-,H(6),4.08
Jun 10,@ TB,W 5-4,0.2,1,0,0,0,1,0,2,1,16,4,-,-,H(5),4.23
Jun 8,@ TB,W 4-3,0.1,1,1,1,1,0,0,0,2,8,2,-,-,H(4),4.33
Jun 7,@ TB,W 5-4,1.0,2,2,2,0,0,1,2,2,22,6,-,-,-,4.05
Jun 2,vs TB,W 3-1,1.0,0,0,0,0,0,1,1,1,13,3,-,-,H(3),3.51
Jun 1,vs TB,W 4-3,1.0,0,0,0,0,0,1,1,1,10,4,-,-,H(2),3.65
May 28,vs TEX,W 2-1,1.0,1,0,0,0,0,2,0,2,16,4,-,-,H(1),3.80
May 27,vs MIN,W 3-1,1.0,0,0,0,0,0,0,2,1,9,3,-,-,Sv(12),3.97
"Previously with TB, Acquired by SEA"
May 24,vs BOS,W 6-3,0.1,0,0,0,0,0,0,1,0,2,1,-,-,Sv(11),4.15
May 23,vs BOS,L 4-1,0.2,1,3,1,0,1,1,1,2,22,5,-,L(2-5),-,4.22
May 19,@ LAA,W 5-3,1.0,0,0,0,0,0,1,2,0,11,3,-,-,Sv(10),3.92
May 16,@ KC,W 5-3,1.0,1,0,0,0,0,2,0,2,17,4,-,-,Sv(9),4.12
May 15,@ KC,W 6-5,1.0,1,0,0,0,0,1,1,2,16,4,-,-,Sv(8),4.34
May 14,@ KC,W 2-1,1.0,1,0,0,0,0,1,1,2,12,4,-,-,Sv(7),4.58
May 12,@ BAL,W 10-3,1.0,0,0,0,0,0,0,2,1,8,3,-,-,-,4.86
May 6,vs TOR,L 2-1,1.0,1,1,1,0,0,0,3,1,14,4,-,L(2-4),-,5.17
May 5,vs TOR,W 5-3,1.2,0,0,0,0,0,2,2,1,19,5,-,-,Sv(6),4.91
May 4,vs TOR,W 6-2,1.0,0,0,0,0,0,2,2,0,14,4,-,-,-,5.54
Apr 29,@ BOS,L 4-3,1.0,2,1,1,0,1,1,2,2,24,6,-,L(2-3),-,6.00
Apr 27,@ BOS,W 4-3,1.0,1,0,0,0,0,2,1,1,19,4,-,-,Sv(5),5.73
Apr 26,@ BAL,W 9-5,1.0,2,0,0,0,0,1,1,3,21,5,-,-,-,6.30
Apr 22,vs MIN,W 8-6,1.0,0,0,0,0,0,3,0,0,17,3,-,W(2-2),-,7.00
Apr 20,vs MIN,W 8-7,1.0,0,0,0,0,0,0,3,0,11,3,-,W(1-2),-,7.88
Apr 18,vs TEX,W 4-2,1.0,1,1,1,0,2,1,1,1,20,5,-,-,Sv(4),9.00
Apr 17,vs TEX,L 7-2,1.0,1,0,0,0,0,1,2,1,16,4,-,-,-,9.00
Apr 13,vs PHI,L 2-1,1.0,2,1,1,0,0,3,1,1,20,5,-,L(0-2),-,10.80
Apr 10,@ CHW,W 6-5,0.2,1,1,1,1,1,0,1,2,17,4,-,-,Sv(3),11.25
Apr 9,@ CHW,W 5-4,1.0,1,0,0,0,1,0,4,0,15,5,-,-,Sv(2),10.80
Apr 8,@ BOS,L 8-7,0.1,3,2,2,0,0,1,0,3,17,4,-,L(0-1),BlSv(2),15.43
Apr 5,@ BOS,L 3-2,1.0,4,2,2,0,2,0,4,2,29,8,-,-,BlSv(1),9.00
Mar 29,vs BOS,W 6-4,1.0,1,0,0,0,0,0,2,2,16,4,-,-,Sv(1),0.00
