Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Kris Bryant,$5.4K,R,CHC,3B,@ COL,3 ,Tyler Anderson,L,,,,,,100, ,9.5,-129,5,-0.21,20,0.500,0.568,0.300,0.524,0.800,1.324,0.14,0.05,0.563,11.35,2.1
Victor Martinez,$3.3K,S,DET,1B,KCR,5 ,Danny Duffy,L,,,,,,800,-12,8.5,-114,4.33,0.02,6,0.167,0.212,0.166,0.167,0.333,0.500,0.17,0.00,0.200,6.89,2.09
Andrew McCutchen,$3.5K,R,SFG,OF,@ LAA,3 ,Garrett Richards,R, ,,,,, ,16,9.5,183,3.83,0.39,36,0.222,0.265,0.111,0.263,0.333,0.596,0.18,0.05,0.250,7.33,2.09
Carlos Asuaje,$2.9K,L,SDP,2B,@ ARI,7 ,Zack Godley,R,,,,,,600,2,8.0,150,3.49,0.24,46,0.239,0.305,0.131,0.314,0.370,0.684,0.20,0.10,0.286,6.02,2.08
Nelson Cruz,$4.3K,R,SEA,OF,@ TEX,4 ,Bartolo Colon,R, ,,,,,1000,-17,9.0,-162,5.03,0.06,24,0.167,0.249,0.250,0.167,0.417,0.584,0.21,0.00,0.118,8.95,2.08
Joey Votto,$4.2K,L,CIN,1B,@ STL,3 ,Carlos Martinez,R,,,,,,600,-1,8.0,198,3.13,-0.04,50,0.280,0.290,0.020,0.339,0.300,0.639,0.07,0.09,0.298,8.74,2.08
Wilson Ramos,$2.9K,R,TBR,C,MIN,7 ,Kyle Gibson,R, ,,,,,600,-35,7.5,-128,3.94,0.09,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6,2.07
Jonathan Villar,$3.5K,S,MIL,2B,MIA,7 ,Jose Urena,R,,,,,,300,3,9.0,-195,5.28,0.2,50,0.280,0.297,0.060,0.321,0.340,0.661,0.38,0.06,0.448,7.26,2.07
Aaron Hicks,$3.3K,S,NYY,OF,TOR,5 ,Marcus Stroman,R,,,,,,-400,29,8.5,-158,4.72,-0.19,18,0.333,0.487,0.334,0.478,0.667,1.145,0.26,0.22,0.400,6.81,2.06
Pedro Alvarez,$3.0K,L,BAL,1B/3B,CLE,2 ,Michael Clevinger,R,,,,,,300,5,9.0,178,3.67,-0.15,34,0.265,0.391,0.235,0.390,0.500,0.890,0.22,0.17,0.304,6.17,2.06
JaCoby Jones,$2.8K,R,DET,OF,KCR,6 ,Danny Duffy,L,,,,,,500,2,8.5,-114,4.33,0.02,4,0.500,0.493,0.000,0.600,0.500,1.100,0.20,0.20,0.667,5.78,2.06
Jose Iglesias,$2.8K,R,DET,SS,KCR,8 ,Danny Duffy,L,,,,,,600,-8,8.5,-114,4.33,0.02,4,0.000,0.230,0.000,0.333,0.000,0.333,0.17,0.33,0.000,5.74,2.05
Yadier Molina,$3.5K,R,STL,C,CIN,2 ,Homer Bailey,R, ,,,,,200,-12,8.0,-226,4.88,0.05,55,0.291,0.346,0.218,0.298,0.509,0.807,0.12,0.02,0.267,7.19,2.05
Jay Bruce,$3.9K,L,NYM,OF,@ ATL,4 ,Julio Teheran,R,,,,,,1000,-16,9.0,-165,5.06,0.78,46,0.152,0.236,0.131,0.235,0.283,0.518,0.22,0.10,0.176,7.98,2.05
Whit Merrifield,$3.9K,R,KCR,2B/OF,@ DET,2 ,Michael Fiers,R, ,,,,,600,-2,8.5,101,4.17,-0.02,41,0.220,0.246,0.048,0.273,0.268,0.541,0.18,0.07,0.273,7.95,2.04
Matt Davidson,$3.7K,R,CHW,3B,HOU,5 ,Dallas Keuchel,L,,,,,,-200,8,8.5,188,3.39,0.05,14,0.214,0.421,0.429,0.353,0.643,0.996,0.23,0.18,0.125,7.53,2.04
Josh Bell,$3.7K,S,PIT,1B,@ PHI,4 ,Aaron Nola,R,,,,,,100,10,8.0,158,3.42,-0.04,62,0.258,0.299,0.113,0.303,0.371,0.674,0.21,0.06,0.319,7.56,2.04
Scooter Gennett,$3.2K,L,CIN,2B,@ STL,4 ,Carlos Martinez,R,,,,,,100,6,8.0,198,3.13,-0.04,61,0.295,0.312,0.066,0.338,0.361,0.699,0.15,0.06,0.353,6.51,2.03
Brian Anderson,$3.3K,R,MIA,3B,@ MIL,4 ,Brent Suter,L,,,,,,700,-8,9.0,174,3.72,-0.2,15,0.400,0.521,0.333,0.500,0.733,1.233,0.11,0.17,0.417,6.69,2.03
Mitchell Garver,$2.8K,R,MIN,1B/C,@ TBR,6 ,Blake Snell,L,,,,,,800,-19,7.5,114,3.56,-0.09,5,0.200,0.178,0.000,0.200,0.200,0.400,0.60,0.00,0.500,5.67,2.03
Starlin Castro,$3.6K,R,MIA,2B,@ MIL,3 ,Brent Suter,L,,,,,,800,-4,9.0,174,3.72,-0.2,10,0.500,0.526,0.000,0.667,0.500,1.167,0.07,0.33,0.556,7.32,2.03
Yoenis Cespedes,$4.0K,R,NYM,OF,@ ATL,2 ,Julio Teheran,R, ,,,,,400,3,9.0,-165,5.06,0.78,59,0.254,0.327,0.221,0.279,0.475,0.754,0.38,0.03,0.344,8.1,2.03
Michael Taylor,$3.0K,R,WAS,OF,@ LAD,7 ,Hyun-Jin Ryu,L,,,,,,800,-21,7.0,-118,3.6,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.05,2.02
Brett Gardner,$4.1K,L,NYY,OF,TOR,1 ,Marcus Stroman,R,,,,,,700,-5,8.5,-158,4.72,-0.19,57,0.228,0.299,0.105,0.323,0.333,0.656,0.23,0.12,0.293,8.3,2.02
Miguel Cabrera,$4.1K,R,DET,1B,KCR,3 ,Danny Duffy,L,,,,,,400,2,8.5,-114,4.33,0.02,10,0.100,0.089,0.000,0.100,0.100,0.200,0.30,0.00,0.143,8.28,2.02
Wilmer Difo,$2.9K,S,WAS,2B/3B,@ LAD,8 ,Hyun-Jin Ryu,L,,,,,,700,1,7.0,-118,3.6,0.01,16,0.125,0.168,0.063,0.176,0.188,0.364,0.23,0.06,0.167,5.85,2.02
Joc Pederson,$3.0K,L,LAD,OF,WAS,5 ,Stephen Strasburg,R,,,,,,900,-25,7.0,105,3.4,-0.01,26,0.192,0.292,0.077,0.344,0.269,0.613,0.09,0.19,0.217,6.07,2.02
Abraham Almonte,$2.6K,S,KCR,OF,@ DET,7 ,Michael Fiers,R,,,,,,600,-2,8.5,101,4.17,-0.02,13,0.154,0.137,0.000,0.154,0.154,0.308,0.23,0.00,0.200,5.24,2.02
Rene Rivera,$2.5K,R,LAA,C,SFG,9 ,Derek Holland,L,,,,,,-300,-4,9.5,-209,5.67,0.61,2,0.500,0.567,0.000,0.750,0.500,1.250,0.25,0.50,1.000,5.05,2.02
Miguel Sano,$4.1K,R,MIN,T6,@ TBR,3 ,Blake Snell,L,,,,,,500,-12,7.5,114,3.56,-0.09,9,0.222,0.368,0.334,0.300,0.556,0.856,0.60,0.10,0.500,8.23,2.01
Robinson Chirinos,$2.9K,R,TEX,C,SEA,7 ,James Paxton,L,,,,,,600,-35,9.0,145,3.97,-0.06,13,0.077,0.105,0.000,0.133,0.077,0.210,0.27,0.07,0.100,5.82,2.01
Carlos Gomez,$3.7K,R,TBR,OF,MIN,3 ,Kyle Gibson,R, ,,,,,1000,-19,7.5,-128,3.94,0.09,48,0.167,0.195,0.041,0.216,0.208,0.424,0.29,0.06,0.242,7.41,2
Jose Peraza,$3.0K,R,CIN,SS,@ STL,2 ,Carlos Martinez,R, ,,,,,500,-6,8.0,198,3.13,-0.04,50,0.280,0.289,0.100,0.288,0.380,0.668,0.19,0.02,0.341,6.01,2
Jefry Marte,$3.2K,R,LAA,1B,SFG,7 ,Derek Holland,L,,,,,,600,-4,9.5,-209,5.67,0.61,13,0.462,0.495,0.230,0.462,0.692,1.154,0.08,0.00,0.500,6.39,2
Tim Beckham,$3.0K,R,BAL,3B,CLE,6 ,Michael Clevinger,R, ,,,,, ,6,9.0,178,3.67,-0.15,55,0.164,0.198,0.054,0.217,0.218,0.435,0.30,0.07,0.237,6.01,2
Justin Upton,$4.5K,R,LAA,OF,SFG,3 ,Derek Holland,L,,,,,,600,-1,9.5,-209,5.67,0.61,15,0.200,0.263,0.000,0.333,0.200,0.533,0.17,0.17,0.250,8.95,1.99
Joseph Wendle,$2.8K,L,TBR,2B,MIN,6 ,Kyle Gibson,R,,,,,,100,8,7.5,-128,3.94,0.09,37,0.216,0.300,0.162,0.302,0.378,0.680,0.19,0.12,0.241,5.58,1.99
Chris Davis,$3.2K,L,BAL,1B,CLE,5 ,Michael Clevinger,R,,,,,,300,4,9.0,178,3.67,-0.15,51,0.196,0.271,0.098,0.293,0.294,0.587,0.21,0.12,0.237,6.36,1.99
George Springer,$4.8K,R,HOU,OF,@ CHW,1 ,Lucas Giolito,R, ,,,,,100, ,8.5,-215,5.11,-0.05,58,0.207,0.267,0.103,0.281,0.310,0.591,0.20,0.09,0.267,9.54,1.99
Drew Butera,$2.3K,R,KCR,C,@ DET,9 ,Michael Fiers,R, ,,,,,300,-33,8.5,101,4.17,-0.02,26,0.192,0.235,0.077,0.250,0.269,0.519,0.21,0.07,0.250,4.58,1.99
