Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Abraham Almonte,$2.9K,S,KCR,OF,TEX,8 ,Cole Hamels,L,,,,,,600,5,9.0,122,4.2,-0.03,33,0.091,0.177,0.091,0.189,0.182,0.371,21.10,10.50,0.083,6.49,2.24
Asdrubal Cabrera,$4.4K,S,NYM,2B,@ COL,2 ,German Marquez,R,,,,,,400,1,11.5,135,5.2,0.04,188,0.271,0.346,0.229,0.312,0.500,0.812,21.20,5.10,0.307,9.84,2.24
Logan Forsythe,$2.9K,R,LAD,2B/3B,@ CHC,7 ,Mike Montgomery,L,,,,,,600,8,8.0,115,3.79,3.79,44,0.182,0.244,0.114,0.250,0.295,0.545,14.60,8.30,0.194,6.51,2.24
Dexter Fowler,$3.2K,S,STL,OF,@ PHI,6 ,Vincent Velasquez,R,,,,,,300,19,8.5,101,4.17,0.09,157,0.185,0.271,0.134,0.279,0.318,0.597,18.30,11.10,0.200,7.15,2.23
Chris Taylor,$3.9K,R,LAD,OF/SS,@ CHC,1 ,Mike Montgomery,L,,,,,,400,29,8.0,115,3.79,3.79,76,0.224,0.339,0.211,0.333,0.434,0.767,17.40,15.20,0.254,8.66,2.22
Johan Camargo,$3.1K,S,ATL,3B/SS,@ TOR,9 ,Jaime Garcia,L,,,,,,400,-4,9.0,-106,4.42,-0.15,55,0.218,0.283,0.2,0.246,0.418,0.664,17.20,5.20,0.233,6.87,2.22
Kevin Kiermaier,$3.0K,L,TBR,OF,@ HOU,1 ,Justin Verlander,R,,,,,,1000,-13,7.0,201,2.75,0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.65,2.22
Kurt Suzuki,$3.4K,R,ATL,C,@ TOR,6 ,Jaime Garcia,L,,,,,,700,-26,9.0,-106,4.42,-0.15,44,0.273,0.351,0.227,0.319,0.500,0.819,13.00,6.50,0.257,7.56,2.22
Brandon Nimmo,$5.0K,L,NYM,OF,@ COL,1 ,German Marquez,R,,,,,,700, ,11.5,135,5.2,0.04,123,0.309,0.459,0.358,0.430,0.667,1.097,22.10,12.80,0.358,11.04,2.21
Ian Desmond,$4.4K,R,COL,1B/OF,NYM,5 ,Jason Vargas,L,,,,,,700,3,11.5,-150,6.3,-0.04,76,0.289,0.402,0.316,0.345,0.605,0.950,21.20,7.10,0.288,9.74,2.21
Adrian Beltre,$3.6K,R,TEX,3B,@ KCR,4 ,Jason Hammel,R, ,,,,,200,2,9.0,-136,4.8,0.03,110,0.309,0.354,0.145,0.360,0.455,0.815,17.20,9.40,0.348,7.92,2.2
Addison Russell,$3.1K,R,CHC,SS,LAD,6 ,Rich Hill,L,,,,,,600,-1,8.0,-130,4.21,4.21,49,0.327,0.396,0.224,0.377,0.551,0.928,18.20,9.10,0.378,6.83,2.2
Jonathan Villar,$3.3K,S,MIL,2B,@ PIT,6 ,Jameson Taillon,R,,,,,,200,9,7.5,106,3.63,-0.25,163,0.270,0.297,0.092,0.310,0.362,0.672,32.20,5.70,0.390,7.27,2.2
Jackie Bradley,$3.0K,L,BOS,OF,@ MIN,9 ,Jose Berrios,R,,,,,,300,13,7.0,-175,4.01,-0.2,156,0.205,0.287,0.135,0.300,0.340,0.640,23.80,9.90,0.259,6.58,2.19
Willson Contreras,$3.7K,R,CHC,C,LAD,5 ,Rich Hill,L,,,,,,600,-23,8.0,-130,4.21,4.21,47,0.277,0.354,0.149,0.382,0.426,0.808,21.40,16.10,0.371,8.11,2.19
Alcides Escobar,$2.6K,R,KCR,SS,TEX,7 ,Cole Hamels,L,,,,,,300, ,9.0,122,4.2,-0.03,61,0.262,0.324,0.164,0.303,0.426,0.729,19.10,4.40,0.312,5.66,2.18
Adeiny Hechavarria,$2.7K,R,TBR,SS,@ HOU,9 ,Justin Verlander,R, ,,,,, ,7,7.0,201,2.75,0.18,88,0.227,0.249,0.091,0.255,0.318,0.573,15.80,4.20,0.247,5.88,2.18
Chris Iannetta,$3.6K,R,COL,C,NYM,7 ,Jason Vargas,L,,,,,,300,-13,11.5,-150,6.3,-0.04,58,0.190,0.261,0.086,0.294,0.276,0.570,17.60,13.20,0.217,7.83,2.18
Hunter Dozier,$3.0K,R,KCR,1B,TEX,5 ,Cole Hamels,L,,,,,,400,9,9.0,122,4.2,-0.03,22,0.318,0.358,0.091,0.400,0.409,0.809,20.00,12.00,0.412,6.53,2.18
Tyler Flowers,$3.5K,R,ATL,C,@ TOR,5 ,Jaime Garcia,L,,,,,,200,-10,9.0,-106,4.42,-0.15,32,0.469,0.571,0.312,0.585,0.781,1.366,16.70,19.00,0.545,7.59,2.17
Jake Marisnick,$2.8K,R,HOU,OF,TBR,9 ,Blake Snell,L,,,,,,800,-6,7.0,-218,4.25,-0.18,57,0.158,0.203,0.123,0.186,0.281,0.467,47.50,3.40,0.259,6.07,2.17
Mark Trumbo,$3.5K,R,BAL,OF,@ WAS,4 ,Jefry Rodriguez,R, ,,,,,500,9,9.0,156,3.88,0.11,95,0.295,0.352,0.179,0.343,0.474,0.817,19.60,5.90,0.347,7.56,2.16
Javier Baez,$4.0K,R,CHC,2B/SS,LAD,2 ,Rich Hill,L,,,,,, ,6,8.0,-130,4.21,4.21,56,0.214,0.284,0.232,0.228,0.446,0.674,16.70,5.00,0.209,8.65,2.16
Danny Valencia,$3.3K,R,BAL,3B,@ WAS,6 ,Jefry Rodriguez,R, ,,,,,100,3,9.0,156,3.88,0.11,74,0.297,0.360,0.189,0.354,0.486,0.840,19.50,8.50,0.339,7.08,2.15
Alen Hanson,$3.6K,S,SFG,2B/3B,MIA,7 ,Dan Straily,R,,,,,,700,-1,8.0,-153,4.41,0.19,63,0.317,0.430,0.365,0.348,0.683,1.031,19.70,4.50,0.333,7.74,2.15
Dominic Smith,$4.0K,L,NYM,1B,@ COL,5 ,German Marquez,R,,,,,,1000,-14,11.5,135,5.2,0.04,17,0.235,0.319,0.235,0.278,0.471,0.749,29.40,5.90,0.273,8.6,2.15
Miguel Rojas,$2.7K,R,MIA,3B/SS,@ SFG,6 ,Dereck Rodriguez,R, ,,,,,400,-6,8.0,138,3.59,0.31,179,0.246,0.293,0.117,0.299,0.363,0.662,13.10,5.10,0.262,5.79,2.14
Tucker Barnhart,$3.2K,S,CIN,C,DET,2 ,Matt Boyd,L,,,,,,700,-28,9.0,-125,4.69,-0.03,39,0.410,0.445,0.128,0.489,0.538,1.027,22.20,13.30,0.552,6.85,2.14
Colin Moran,$3.5K,L,PIT,3B,MIL,4 ,Freddy Peralta,R,,,,,,500,-4,7.5,-120,3.87,-0.25,175,0.280,0.347,0.177,0.348,0.457,0.805,15.50,9.50,0.300,7.49,2.14
Chad Pinder,$3.4K,R,OAK,OF,@ SDP,2 ,Eric Lauer,L,,,,,,1200,27,8.5,-106,4.18,0.23,65,0.308,0.381,0.2,0.366,0.508,0.874,30.10,9.60,0.425,7.26,2.14
Jarrod Dyson,$3.0K,L,ARI,OF,@ LAA,9 ,Felix Pena,R,,,,,,700,-1,9.0,129,4.12,0.07,130,0.169,0.231,0.069,0.250,0.238,0.488,11.50,12.20,0.180,6.41,2.14
John Hicks,$3.5K,R,DET,1B/C,@ CIN,5 ,Sal Romano,R, ,,,,,1000,-15,9.0,111,4.31,0.03,124,0.274,0.321,0.169,0.302,0.444,0.746,30.20,3.90,0.362,7.47,2.13
Aaron Hicks,$4.0K,S,NYY,OF,SEA,1 ,Marco Gonzales,L,,,,,,200,19,9.5,-162,5.32,0.28,54,0.259,0.367,0.259,0.339,0.519,0.858,15.90,12.70,0.262,8.5,2.13
J.T. Riddle,$2.8K,L,MIA,SS,@ SFG,7 ,Dereck Rodriguez,R,,,,,,600,-7,8.0,138,3.59,0.31,52,0.231,0.285,0.154,0.273,0.385,0.658,26.30,5.30,0.286,5.97,2.13
Matt Carpenter,$4.2K,L,STL,2B/3B,@ PHI,1 ,Vincent Velasquez,R,,,,,,300,-1,8.5,101,4.17,0.09,193,0.249,0.343,0.212,0.335,0.461,0.796,25.20,12.20,0.305,8.92,2.12
Tommy Pham,$4.4K,R,STL,OF,@ PHI,2 ,Vincent Velasquez,R, ,,,,,400,13,8.5,101,4.17,0.09,191,0.262,0.339,0.178,0.336,0.440,0.776,26.50,10.70,0.325,9.33,2.12
Trea Turner,$4.7K,R,WAS,SS,BAL,6 ,David Hess,R, ,,,,,800,-1,9.0,-172,5.12,-0.11,201,0.259,0.321,0.134,0.329,0.393,0.722,20.40,9.80,0.309,9.91,2.11
Derek Dietrich,$3.6K,L,MIA,OF,@ SFG,1 ,Dereck Rodriguez,R,,,,,,800,-4,8.0,138,3.59,0.31,194,0.289,0.342,0.155,0.343,0.443,0.786,21.30,5.20,0.350,7.58,2.11
Martin Maldonado,$2.7K,R,LAA,C,ARI,7 ,Matt Koch,R, ,,,,,600,-32,9.0,-144,4.88,-0.07,141,0.248,0.285,0.099,0.298,0.348,0.646,24.00,3.30,0.320,5.68,2.1
Yan Gomes,$3.6K,R,CLE,C,CHW,7 ,Carlos Rodon,L,,,,,,700,-30,8.5,-179,4.89,-0.43,55,0.327,0.420,0.255,0.373,0.582,0.955,30.60,8.10,0.455,7.51,2.09
Carlos Gomez,$3.0K,R,TBR,OF,@ HOU,8 ,Justin Verlander,R, ,,,,,800,-5,7.0,201,2.75,0.18,145,0.200,0.270,0.131,0.275,0.331,0.606,24.20,6.80,0.238,6.28,2.09
Pablo Sandoval,$3.3K,S,SFG,1B/3B,MIA,5 ,Dan Straily,R,,,,,,600,9,8.0,-153,4.41,0.19,100,0.300,0.366,0.2,0.349,0.500,0.849,27.90,9.00,0.385,6.89,2.09
Orlando Arcia,$2.7K,R,MIL,SS,@ PIT,8 ,Jameson Taillon,R, ,,,,,700,-8,7.5,106,3.63,-0.25,144,0.229,0.246,0.069,0.260,0.299,0.559,24.70,4.00,0.295,5.65,2.09
Whit Merrifield,$3.9K,R,KCR,2B/OF,TEX,1 ,Cole Hamels,L,,,,,,700,-1,9.0,122,4.2,-0.03,85,0.400,0.463,0.259,0.427,0.659,1.086,13.20,6.60,0.435,8.12,2.08
Manny Pina,$2.7K,R,MIL,C,@ PIT,7 ,Jameson Taillon,R, ,,,,,600,-32,7.5,106,3.63,-0.25,132,0.220,0.263,0.121,0.257,0.341,0.598,19.10,5.00,0.252,5.62,2.08
Rhys Hoskins,$4.6K,R,PHI,OF,STL,2 ,Luke Weaver,R, ,,,,,400,10,8.5,-115,4.33,-0.09,159,0.239,0.352,0.239,0.332,0.478,0.810,28.30,13.40,0.300,9.59,2.08
Nolan Arenado,$5.7K,R,COL,3B,NYM,3 ,Jason Vargas,L,,,,,,900,-1,11.5,-150,6.3,-0.04,82,0.390,0.500,0.341,0.480,0.732,1.212,13.00,17.00,0.415,11.83,2.08
Todd Frazier,$4.6K,R,NYM,3B,@ COL,4 ,German Marquez,R, ,,,,,700, ,11.5,135,5.2,0.04,126,0.254,0.341,0.190,0.340,0.444,0.784,24.30,11.50,0.299,9.51,2.07
Salvador Perez,$3.7K,R,KCR,C,TEX,4 ,Cole Hamels,L,,,,,,600,-23,9.0,122,4.2,-0.03,45,0.200,0.314,0.289,0.245,0.489,0.734,24.00,8.00,0.167,7.66,2.07
Sandy Leon,$2.7K,S,BOS,C,@ MIN,8 ,Jose Berrios,R,,,,,,700,-37,7.0,-175,4.01,-0.2,70,0.243,0.286,0.143,0.274,0.386,0.660,27.40,2.70,0.312,5.6,2.07
Trevor Story,$5.5K,R,COL,SS,NYM,4 ,Jason Vargas,L,,,,,,800,-1,11.5,-150,6.3,-0.04,84,0.286,0.406,0.321,0.351,0.607,0.958,27.40,10.50,0.340,11.4,2.07
Kevin Pillar,$3.4K,R,TOR,OF,ATL,5 ,Mike Soroka,R, ,,,,,600,2,9.0,-108,4.58,0.15,188,0.287,0.334,0.170,0.323,0.457,0.780,19.50,5.00,0.336,7.04,2.07
Mallex Smith,$3.1K,L,TBR,OF,@ HOU,7 ,Justin Verlander,R,,,,,,800,-4,7.0,201,2.75,0.18,173,0.277,0.317,0.092,0.344,0.370,0.714,19.30,8.30,0.350,6.41,2.07
Adam Eaton,$4.3K,L,WAS,OF,BAL,1 ,David Hess,R,,,,,,500,11,9.0,-172,5.12,-0.11,47,0.383,0.452,0.234,0.442,0.617,1.059,11.80,5.90,0.410,8.84,2.06
Corey Dickerson,$3.8K,L,PIT,OF,MIL,2 ,Freddy Peralta,R,,,,,,900,-9,7.5,-120,3.87,-0.25,199,0.302,0.337,0.166,0.322,0.467,0.789,10.40,4.30,0.316,7.84,2.06
Carlos Santana,$3.8K,S,PHI,1B,STL,4 ,Luke Weaver,R,,,,,,200,11,8.5,-115,4.33,-0.09,167,0.222,0.348,0.216,0.356,0.437,0.793,14.20,20.40,0.218,7.78,2.05
Amed Rosario,$3.5K,R,NYM,SS,@ COL,9 ,German Marquez,R, ,,,,,200,2,11.5,135,5.2,0.04,167,0.246,0.275,0.108,0.278,0.353,0.631,19.80,4.00,0.292,7.18,2.05
Wilson Ramos,$3.3K,R,TBR,C,@ HOU,4 ,Justin Verlander,R, ,,,,,600,-25,7.0,201,2.75,0.18,151,0.285,0.337,0.152,0.333,0.437,0.770,20.90,7.40,0.333,6.78,2.05
Wilmer Flores,$4.2K,R,NYM,1B/3B,@ COL,6 ,German Marquez,R, ,,,,,900,-6,11.5,135,5.2,0.04,69,0.290,0.369,0.203,0.367,0.493,0.860,12.70,10.10,0.298,8.56,2.04
Cesar Hernandez,$4.0K,S,PHI,2B,STL,1 ,Luke Weaver,R,,,,,,500, ,8.5,-115,4.33,-0.09,194,0.253,0.328,0.144,0.339,0.397,0.736,24.00,13.30,0.313,8.14,2.04
Dee Gordon,$3.8K,L,SEA,2B/OF,@ NYY,1 ,Domingo German,R,,,,,,600,2,9.5,147,4.18,0.22,173,0.277,0.280,0.069,0.296,0.347,0.643,16.50,1.60,0.329,7.77,2.04
Aaron Altherr,$3.2K,R,PHI,OF,STL,5 ,Luke Weaver,R, ,,,,,800,-4,8.5,-115,4.33,-0.09,117,0.188,0.284,0.145,0.294,0.333,0.627,33.10,12.50,0.261,6.48,2.03
Joseph Wendle,$3.0K,L,TBR,2B,@ HOU,5 ,Justin Verlander,R,,,,,,700,6,7.0,201,2.75,0.18,170,0.271,0.296,0.094,0.310,0.365,0.675,22.20,5.40,0.338,6.09,2.03
Ian Kinsler,$4.0K,R,LAA,2B,ARI,1 ,Matt Koch,R, ,,,,,700,-3,9.0,-144,4.88,-0.07,176,0.244,0.326,0.199,0.315,0.443,0.758,8.10,9.10,0.227,8.06,2.02
Ronald Guzman,$3.3K,L,TEX,1B,@ KCR,8 ,Jason Hammel,R,,,,,,800,-11,9.0,-136,4.8,0.03,135,0.207,0.299,0.185,0.282,0.393,0.675,30.70,9.80,0.277,6.62,2.01
Kyle Seager,$3.7K,L,SEA,3B,@ NYY,5 ,Domingo German,R,,,,,,600,-7,9.5,147,4.18,0.22,185,0.205,0.277,0.195,0.246,0.400,0.646,18.90,5.60,0.214,7.43,2.01
Justin Bour,$3.7K,L,MIA,1B,@ SFG,4 ,Dereck Rodriguez,R,,,,,,100,14,8.0,138,3.59,0.31,151,0.252,0.377,0.272,0.352,0.523,0.875,23.00,16.90,0.273,7.41,2
Jonathan Lucroy,$2.8K,R,OAK,C,@ SDP,8 ,Eric Lauer,L,,,,,,700,-35,8.5,-106,4.18,0.23,58,0.155,0.205,0.052,0.222,0.207,0.429,15.60,9.40,0.188,5.59,2
Travis Jankowski,$3.7K,L,SDP,OF,OAK,1 ,Paul Blackburn,R,,,,,,1000,-14,8.5,-107,4.32,0.27,119,0.277,0.313,0.076,0.348,0.353,0.701,12.30,10.00,0.314,7.37,1.99
Kevin Plawecki,$3.5K,R,NYM,C,@ COL,7 ,German Marquez,R, ,,,,,500,-22,11.5,135,5.2,0.04,48,0.188,0.288,0.083,0.328,0.271,0.599,25.40,15.30,0.273,6.96,1.99
Isiah Kiner-Falefa,$3.2K,R,TEX,2B/3B,@ KCR,6 ,Jason Hammel,R, ,,,,,400,6,9.0,-136,4.8,0.03,137,0.248,0.288,0.088,0.302,0.336,0.638,19.20,5.80,0.302,6.35,1.98
Starling Marte,$4.3K,R,PIT,OF,MIL,3 ,Freddy Peralta,R, ,,,,,900,-6,7.5,-120,3.87,-0.25,186,0.296,0.339,0.151,0.338,0.446,0.784,19.40,6.50,0.347,8.5,1.98
Devon Travis,$3.2K,R,TOR,2B,ATL,9 ,Mike Soroka,R, ,,,,,800,4,9.0,-108,4.58,0.15,88,0.227,0.272,0.102,0.284,0.330,0.614,25.00,5.20,0.302,6.35,1.98
Jose Abreu,$3.8K,R,CHW,1B,@ CLE,3 ,Mike Clevinger,R, ,,,,,400,5,8.5,163,3.61,-0.07,215,0.279,0.342,0.205,0.313,0.484,0.797,16.50,5.90,0.304,7.54,1.98
Cory Spangenberg,$3.5K,L,SDP,2B/3B,OAK,2 ,Paul Blackburn,R,,,,,,700,-2,8.5,-107,4.32,0.27,113,0.239,0.299,0.177,0.277,0.416,0.693,30.00,3.30,0.306,6.93,1.98
Matt Kemp,$4.1K,R,LAD,OF,@ CHC,3 ,Mike Montgomery,L,,,,,,400,10,8.0,115,3.79,3.79,72,0.361,0.466,0.347,0.412,0.708,1.120,25.90,9.90,0.435,8.09,1.97
Michael Conforto,$4.8K,L,NYM,OF,@ COL,3 ,German Marquez,R,,,,,,1100,-10,11.5,135,5.2,0.04,142,0.225,0.331,0.155,0.353,0.380,0.733,20.50,17.60,0.260,9.47,1.97
Hernan Perez,$3.2K,R,MIL,2B/OF,@ PIT,5 ,Jameson Taillon,R, ,,,,,400,-25,7.5,106,3.63,-0.25,90,0.300,0.334,0.122,0.344,0.422,0.766,15.60,6.20,0.342,6.29,1.97
Randal Grichuk,$3.6K,R,TOR,OF,ATL,6 ,Mike Soroka,R, ,,,,,800,-4,9.0,-108,4.58,0.15,72,0.222,0.361,0.333,0.296,0.556,0.852,26.80,8.50,0.205,7.06,1.96
Manuel Margot,$3.2K,R,SDP,OF,OAK,7 ,Paul Blackburn,R, ,,,,,800,-4,8.5,-107,4.32,0.27,146,0.240,0.278,0.096,0.296,0.336,0.632,19.40,7.50,0.296,6.27,1.96
Jose Pirela,$3.3K,R,SDP,2B/OF,OAK,4 ,Paul Blackburn,R, ,,,,,600,1,8.5,-107,4.32,0.27,201,0.274,0.294,0.080,0.313,0.353,0.666,21.90,5.10,0.351,6.45,1.95
Yadier Molina,$3.5K,R,STL,C,@ PHI,5 ,Vincent Velasquez,R, ,,,,,300,-13,8.5,101,4.17,0.09,122,0.303,0.347,0.180,0.333,0.484,0.817,13.70,5.30,0.307,6.84,1.95
Gleyber Torres,$4.1K,R,NYY,2B,SEA,6 ,Marco Gonzales,L,,,,,,200,2,9.5,-162,5.32,0.28,45,0.311,0.418,0.311,0.367,0.622,0.989,24.00,10.00,0.345,7.96,1.94
Starlin Castro,$3.4K,R,MIA,2B,@ SFG,5 ,Dereck Rodriguez,R, ,,,,,500,4,8.0,138,3.59,0.31,214,0.280,0.305,0.112,0.308,0.393,0.701,21.00,5.20,0.347,6.59,1.94
Ozzie Albies,$4.5K,S,ATL,2B,@ TOR,1 ,Jaime Garcia,L,,,,,,300,1,9.0,-106,4.42,-0.15,89,0.303,0.379,0.270,0.330,0.573,0.903,12.80,4.30,0.301,8.72,1.94
Josh Harrison,$4.0K,R,PIT,2B,MIL,1 ,Freddy Peralta,R, ,,,,,600,-1,7.5,-120,3.87,-0.25,128,0.297,0.327,0.117,0.340,0.414,0.754,14.90,5.00,0.327,7.73,1.93
