Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Yadiel Rivera,$2.0K,R,MIA,2B/SS,@ CIN,8 ,Brandon Finnegan,L,,,,,, ,9,9.5,117,4.49,0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.43,2.72
Kyle Farmer,$2.4K,R,LAD,3B,@ SDP,6 ,Eric Lauer,L,,,,,,300,-6,9.0,-143,4.87,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.52,2.72
Eric Sogard,$2.4K,L,MIL,2B/SS,PIT,6 ,Chad Kuhl,R,,,,,,300,12,9.0,-123,4.68,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.36,2.65
Matt Joyce,$3.1K,L,OAK,OF,BAL,2 ,Alex Cobb,R,,,,,,600,8,9.0,-166,5.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.21,2.65
Matt Duffy,$2.8K,R,TBR,3B,TOR,3 ,Marco Estrada,R, ,,,,, ,2,8.0,-134,4.25,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.38,2.64
Gregor Blanco,$2.6K,L,SFG,OF,@ ATL,1 ,Mike Soroka,R,,,,,,100,26,9.0,132,4.1,-0.06,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,2.6
Ehire Adrianza,$2.6K,S,MIN,SS,@ CHW,8 ,James Shields,R,,,,,,300,-8,9.0,-154,4.96,-0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.7,2.58
Omar Narvaez,$2.2K,L,CHW,C,MIN,6 ,Kyle Gibson,R,,,,,, ,-20,9.0,138,4.04,-0.31,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.65,2.57
Enrique Hernandez,$3.2K,R,LAD,2B/SS,@ SDP,2 ,Eric Lauer,L,,,,,,500,-8,9.0,-143,4.87,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.18,2.56
Juan Lagares,$2.7K,R,NYM,OF,COL,1 ,Kyle Freeland,L,,,,,,700,-3,6.5,-198,3.83,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.81,2.52
Cheslor Cuthbert,$2.9K,R,KCR,1B/3B,DET,5 ,Matt Boyd,L,,,,,,400,5,9.0,-151,4.94,0.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.28,2.51
Chris Taylor,$3.7K,R,LAD,OF,@ SDP,1 ,Eric Lauer,L,,,,,,200,29,9.0,-143,4.87,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.24,2.5
Chris Young,$2.5K,R,LAA,OF,@ SEA,8 ,Felix Hernandez,R, ,,,,,500,4,8.5,-124,4.43,-0.04,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.24,2.5
Logan Morrison,$3.4K,L,MIN,1B,@ CHW,7 ,James Shields,R,,,,,,400,5,9.0,-154,4.96,-0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.48,2.49
Whit Merrifield,$3.9K,R,KCR,2B,DET,1 ,Matt Boyd,L,,,,,,200,-1,9.0,-151,4.94,0.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.68,2.48
Gerardo Parra,$2.7K,L,COL,OF,@ NYM,4 ,Noah Syndergaard,R,,,,,,400,9,6.5,176,2.67,-0.28,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.68,2.47
Grayson Greiner,$2.3K,R,DET,C,@ KCR,8 ,Jakob Junis,R, ,,,,,300,-30,9.0,135,4.06,0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.64,2.45
Bobby Wilson,$2.1K,R,MIN,C,@ CHW,9 ,James Shields,R, ,,,,,2100,28,9.0,-154,4.96,-0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.14,2.45
Matt Olson,$3.8K,L,OAK,1B,BAL,5 ,Alex Cobb,R,,,,,,900,-6,9.0,-166,5.06,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,9.12,2.4
Victor Martinez,$2.9K,S,DET,1B,@ KCR,3 ,Jakob Junis,R,,,,,,500,-6,9.0,135,4.06,0.18,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.91,2.38
Jose Martinez,$3.6K,R,STL,1B,CHC,3 ,Jon Lester,L,,,,,,300,2,8.0,-105,4.06,-0.34,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.56,2.38
Wilmer Flores,$3.0K,R,NYM,1B,COL,5 ,Kyle Freeland,L,,,,,,700,-12,6.5,-198,3.83,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.1,2.37
Austin Barnes,$2.8K,R,LAD,2B/C,@ SDP,5 ,Eric Lauer,L,,,,,,400,-13,9.0,-143,4.87,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.63,2.37
Domingo Santana,$3.2K,R,MIL,OF,PIT,5 ,Chad Kuhl,R, ,,,,,300,18,9.0,-123,4.68,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.56,2.36
Matt Kemp,$3.4K,R,LAD,OF,@ SDP,3 ,Eric Lauer,L,,,,,,600,3,9.0,-143,4.87,0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8,2.35
Brett Gardner,$3.4K,L,NYY,OF,CLE,1 ,Michael Clevinger,R,,,,,,400,11,9.0,-130,4.74,-0.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.95,2.34
Chris Davis,$2.9K,L,BAL,1B,@ OAK,4 ,Andrew Triggs,R,,,,,,100,10,9.0,148,3.94,0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.79,2.34
Neil Walker,$2.9K,S,NYY,1B/2B,CLE,6 ,Michael Clevinger,R,,,,,,200,2,9.0,-130,4.74,-0.37,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.75,2.33
Drew Butera,$2.3K,R,KCR,C,DET,9 ,Matt Boyd,L,,,,,,100,-22,9.0,-151,4.94,0.32,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.36,2.33
Brad Miller,$3.1K,L,TBR,1B,TOR,4 ,Marco Estrada,R,,,,,,300,6,8.0,-134,4.25,-0.03,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,7.22,2.33
Amed Rosario,$2.8K,R,NYM,SS,COL,9 ,Kyle Freeland,L,,,,,,400,-6,6.5,-198,3.83,-0.22,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.49,2.32
