Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Jonathan Lucroy,$2.9K,R,OAK,C,TOR,9 ,Marco Estrada,R, ,,,,,600,-7,8.5,-129,4.48,-0.23,196,0.235,0.264,0.071,0.284,0.306,0.590,14.20,5.70,0.271,5.85,2.02
Roman Quinn,$3.0K,S,PHI,OF,@ BOS,8 ,David Price,L,,,,,,1000,-4,9.0,129,4.11,0.01,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.02,2.01
Justin Bour,$3.8K,L,MIA,1B,@ ATL,4 ,Julio Teheran,R,,,,,,1300,-5,9.0,148,3.95,0.23,233,0.236,0.357,0.219,0.358,0.455,0.813,26.90,16.10,0.283,7.63,2.01
Evan Longoria,$3.9K,R,SFG,3B,@ SDP,3 ,Eric Lauer,L,,,,,,1000,-2,8.0,-107,4.06,0.01,90,0.311,0.388,0.278,0.340,0.589,0.929,13.40,5.20,0.301,7.84,2.01
Edwin Encarnacion,$4.4K,R,CLE,1B,@ MIN,4 ,Ervin Santana,R, ,,,,,700,4,10.0,-143,5.41,0.41,263,0.243,0.353,0.270,0.314,0.513,0.827,23.90,8.40,0.250,8.82,2
Austin Hedges,$3.2K,R,SDP,C,SFG,8 ,Derek Holland,L,,,,,,600,-8,8.0,-106,3.94,-0.01,39,0.231,0.302,0.154,0.302,0.385,0.687,37.20,9.30,0.333,6.37,1.99
Miguel Sano,$3.4K,R,MIN,1B/3B,CLE,7 ,Shane Bieber,R, ,,,,,900,5,10.0,128,4.59,0.09,118,0.212,0.303,0.220,0.268,0.432,0.700,42.50,7.10,0.328,6.75,1.99
Ketel Marte,$4.2K,S,ARI,2B/SS,TEX,7 ,Martin Perez,L,,,,,,900, ,8.5,-191,4.96,-0.14,128,0.289,0.395,0.266,0.372,0.555,0.927,9.00,11.00,0.291,8.3,1.98
Ronald Acuna,$4.5K,R,ATL,OF,MIA,1 ,Wei-Yin Chen,L,,,,,,1000,1,9.0,-164,5.05,0.27,61,0.197,0.284,0.131,0.290,0.328,0.618,29.00,8.70,0.256,8.91,1.98
Teoscar Hernandez,$3.9K,R,TOR,OF,@ OAK,6 ,Edwin Jackson,R, ,,,,,600,14,8.5,116,4.02,0.23,227,0.242,0.321,0.207,0.298,0.449,0.747,27.00,6.50,0.305,7.69,1.97
Kendrys Morales,$3.7K,S,TOR,1B,@ OAK,4 ,Edwin Jackson,R,,,,,,500,7,8.5,116,4.02,0.23,179,0.268,0.361,0.207,0.350,0.475,0.825,20.20,11.30,0.295,7.29,1.97
Andrew Romine,$2.5K,S,SEA,2B/SS,HOU,9 ,Gerrit Cole,R,,,,,,500,3,7.0,-100,3.43,-0.02,52,0.192,0.222,0.019,0.263,0.212,0.475,31.10,6.60,0.303,4.9,1.96
A.J. Pollock,$5.2K,R,ARI,OF,TEX,4 ,Martin Perez,L,,,,,,1300,-1,8.5,-191,4.96,-0.14,74,0.284,0.410,0.365,0.341,0.649,0.990,18.30,7.30,0.264,10.19,1.96
Dexter Fowler,$3.3K,S,STL,OF,COL,7 ,Tyler Anderson,L,,,,,,600,14,7.5,-127,3.93,-0.59,57,0.175,0.270,0.140,0.284,0.316,0.600,25.40,11.90,0.205,6.39,1.94
Curtis Granderson,$3.9K,L,TOR,OF,@ OAK,1 ,Edwin Jackson,R,,,,,,800,10,8.5,116,4.02,0.23,234,0.244,0.340,0.197,0.341,0.440,0.781,27.40,12.20,0.311,7.58,1.94
Marcell Ozuna,$3.5K,R,STL,OF,COL,4 ,Tyler Anderson,L,,,,,,400,22,7.5,-127,3.93,-0.59,89,0.292,0.341,0.146,0.340,0.438,0.778,18.60,6.20,0.324,6.79,1.94
Yangervis Solarte,$3.6K,S,TOR,2B/3B,@ OAK,5 ,Edwin Jackson,R,,,,,,700,1,8.5,116,4.02,0.23,265,0.238,0.299,0.151,0.294,0.389,0.683,15.90,6.90,0.255,6.99,1.94
Joc Pederson,$4.1K,L,LAD,OF,MIL,1 ,Freddy Peralta,R,,,,,,900,4,7.5,-147,4.08,-0.13,220,0.286,0.403,0.295,0.373,0.582,0.955,16.60,11.10,0.297,7.87,1.92
Tyler White,$3.4K,R,HOU,1B,@ SEA,5 ,James Paxton,L,,,,,,1400,-15,7.0,-116,3.57,0.02,17,0.353,0.455,0.235,0.476,0.588,1.064,23.80,19.00,0.455,6.52,1.92
Marwin Gonzalez,$3.1K,S,HOU,OF/SS,@ SEA,6 ,James Paxton,L,,,,,,500,38,7.0,-116,3.57,0.02,110,0.264,0.288,0.082,0.305,0.345,0.650,19.50,5.90,0.330,5.91,1.91
Manuel Margot,$4.0K,R,SDP,OF,SFG,1 ,Derek Holland,L,,,,,,800,11,8.0,-106,3.94,-0.01,88,0.227,0.278,0.159,0.261,0.386,0.647,18.50,4.30,0.271,7.65,1.91
Starlin Castro,$3.9K,R,MIA,2B,@ ATL,5 ,Julio Teheran,R, ,,,,,1100,-2,9.0,148,3.95,0.23,309,0.291,0.322,0.123,0.327,0.414,0.741,18.90,5.70,0.343,7.4,1.9
Buster Posey,$4.1K,R,SFG,C,@ SDP,2 ,Eric Lauer,L,,,,,,900,-6,8.0,-107,4.06,0.01,109,0.312,0.386,0.165,0.402,0.477,0.879,10.20,13.40,0.330,7.78,1.9
Francisco Lindor,$5.3K,S,CLE,SS,@ MIN,1 ,Ervin Santana,R,,,,,,900, ,10.0,-143,5.41,0.41,308,0.260,0.379,0.292,0.339,0.552,0.891,16.80,9.40,0.253,10.01,1.89
Matt Chapman,$4.5K,R,OAK,3B,TOR,2 ,Marco Estrada,R, ,,,,,900,-1,8.5,-129,4.48,-0.23,231,0.268,0.371,0.225,0.363,0.494,0.857,22.80,10.90,0.323,8.5,1.89
Sandy Leon,$2.9K,S,BOS,C,PHI,9 ,Aaron Nola,R,,,,,,800,-12,9.0,-146,4.89,-0.01,125,0.216,0.260,0.12,0.258,0.336,0.594,26.90,3.70,0.279,5.46,1.88
Nick Martini,$3.7K,L,OAK,OF,TOR,1 ,Marco Estrada,R,,,,,,1200,-2,8.5,-129,4.48,-0.23,35,0.314,0.391,0.171,0.415,0.486,0.901,17.10,9.80,0.393,6.95,1.88
Austin Slater,$3.8K,R,SFG,OF,@ SDP,5 ,Eric Lauer,L,,,,,,1700,-16,8.0,-107,4.06,0.01,23,0.261,0.314,0.130,0.333,0.391,0.724,14.80,7.40,0.300,7.14,1.88
Mitch Moreland,$4.2K,L,BOS,1B,PHI,4 ,Aaron Nola,R,,,,,,1000,1,9.0,-146,4.89,-0.01,201,0.279,0.372,0.234,0.358,0.512,0.870,18.80,11.40,0.307,7.88,1.88
Wil Myers,$4.6K,R,SDP,OF,SFG,2 ,Derek Holland,L,,,,,,1100,-2,8.0,-106,3.94,-0.01,52,0.250,0.393,0.346,0.339,0.596,0.935,32.20,11.90,0.286,8.62,1.87
Hunter Renfroe,$4.1K,R,SDP,OF,SFG,3 ,Derek Holland,L,,,,,,1600,-17,8.0,-106,3.94,-0.01,68,0.250,0.356,0.221,0.350,0.471,0.821,23.80,12.50,0.312,7.68,1.87
Elvis Andrus,$4.4K,R,TEX,SS,@ ARI,3 ,Robbie Ray,L,,,,,,500,2,8.5,170,3.54,0.14,47,0.234,0.303,0.170,0.294,0.404,0.698,5.90,7.80,0.233,8.16,1.85
Jose Ramirez,$5.4K,S,CLE,3B,@ MIN,3 ,Ervin Santana,R,,,,,,700, ,10.0,-143,5.41,0.41,272,0.290,0.450,0.357,0.423,0.647,1.070,11.20,18.00,0.256,9.98,1.85
Ryan Braun,$3.9K,R,MIL,1B/OF,@ LAD,5 ,Kenta Maeda,R, ,,,,,900,-15,7.5,131,3.42,0.13,183,0.246,0.303,0.186,0.271,0.432,0.703,23.80,3.60,0.288,7.2,1.85
Christian Villanueva,$3.9K,R,SDP,3B,SFG,5 ,Derek Holland,L,,,,,,1300,-6,8.0,-106,3.94,-0.01,93,0.323,0.465,0.430,0.373,0.753,1.126,33.30,7.80,0.362,7.12,1.83
Chase Utley,$3.0K,L,LAD,2B,MIL,7 ,Freddy Peralta,R,,,,,,900,2,7.5,-147,4.08,-0.13,132,0.242,0.298,0.098,0.320,0.341,0.661,17.00,8.20,0.292,5.5,1.83
Mitch Haniger,$3.9K,R,SEA,OF,HOU,5 ,Gerrit Cole,R, ,,,,,800,10,7.0,-100,3.43,-0.02,260,0.254,0.364,0.227,0.357,0.481,0.838,22.70,12.00,0.281,7.13,1.83
Jason Kipnis,$3.5K,L,CLE,2B,@ MIN,7 ,Ervin Santana,R,,,,,,500,4,10.0,-143,5.41,0.41,271,0.207,0.280,0.129,0.292,0.336,0.628,18.40,9.80,0.234,6.39,1.83
Ryan McMahon,$3.6K,L,COL,1B/3B,@ STL,5 ,Carlos Martinez,R,,,,,,1500,-13,7.5,113,3.57,-0.41,78,0.205,0.269,0.128,0.267,0.333,0.600,31.40,8.10,0.280,6.56,1.82
Nick Ahmed,$3.9K,R,ARI,SS,TEX,6 ,Martin Perez,L,,,,,,1100,-4,8.5,-191,4.96,-0.14,118,0.280,0.359,0.263,0.312,0.542,0.854,16.80,4.80,0.286,7.08,1.82
Ian Desmond,$3.9K,R,COL,1B,@ STL,2 ,Carlos Martinez,R, ,,,,,700,3,7.5,113,3.57,-0.41,234,0.209,0.298,0.192,0.282,0.402,0.684,27.80,8.50,0.255,7.08,1.82
Gerardo Parra,$3.3K,L,COL,OF,@ STL,7 ,Carlos Martinez,R,,,,,,900,2,7.5,113,3.57,-0.41,213,0.319,0.358,0.122,0.374,0.441,0.815,17.40,7.60,0.376,5.99,1.82
Charlie Blackmon,$4.8K,L,COL,OF,@ STL,1 ,Carlos Martinez,R,,,,,,1000,-1,7.5,113,3.57,-0.41,238,0.282,0.384,0.261,0.358,0.542,0.900,19.40,10.10,0.306,8.68,1.81
Brock Holt,$3.5K,L,BOS,2B/SS,PHI,8 ,Aaron Nola,R,,,,,,1100,-1,9.0,-146,4.89,-0.01,162,0.259,0.313,0.099,0.341,0.358,0.699,14.60,8.60,0.301,6.32,1.81
Nelson Cruz,$4.1K,R,SEA,OF,HOU,4 ,Gerrit Cole,R, ,,,,,500,14,7.0,-100,3.43,-0.02,234,0.265,0.367,0.239,0.342,0.504,0.846,19.00,7.60,0.268,7.39,1.8
Greg Allen,$2.7K,S,CLE,OF,@ MIN,9 ,Ervin Santana,R,,,,,,500,3,10.0,-143,5.41,0.41,114,0.211,0.246,0.096,0.254,0.307,0.561,21.00,4.80,0.261,4.84,1.79
Carlos Santana,$4.3K,S,PHI,1B,@ BOS,4 ,David Price,L,,,,,,600,5,9.0,129,4.11,0.01,103,0.243,0.348,0.223,0.328,0.466,0.794,9.50,10.30,0.230,7.66,1.78
Martin Prado,$3.2K,R,MIA,3B,@ ATL,6 ,Julio Teheran,R, ,,,,,800,-3,9.0,148,3.95,0.23,121,0.248,0.266,0.083,0.278,0.331,0.609,19.00,4.00,0.302,5.71,1.78
Randal Grichuk,$4.1K,R,TOR,OF,@ OAK,3 ,Edwin Jackson,R, ,,,,,1100,-3,8.5,116,4.02,0.23,160,0.231,0.351,0.294,0.299,0.525,0.824,24.30,6.20,0.236,7.28,1.78
Nolan Arenado,$4.8K,R,COL,3B,@ STL,3 ,Carlos Martinez,R, ,,,,,600,-1,7.5,113,3.57,-0.41,244,0.250,0.339,0.197,0.330,0.447,0.777,19.60,10.90,0.268,8.52,1.78
Harrison Bader,$3.2K,R,STL,OF,COL,8 ,Tyler Anderson,L,,,,,,1100,-3,7.5,-127,3.93,-0.59,68,0.294,0.383,0.206,0.377,0.500,0.877,26.00,7.80,0.378,5.68,1.78
Gorkys Hernandez,$3.7K,R,SFG,OF,@ SDP,8 ,Eric Lauer,L,,,,,,1000,4,8.0,-107,4.06,0.01,103,0.243,0.313,0.175,0.297,0.417,0.714,26.80,7.10,0.304,6.56,1.77
Cody Bellinger,$3.9K,L,LAD,1B/OF,MIL,5 ,Freddy Peralta,R,,,,,,900,-15,7.5,-147,4.08,-0.13,256,0.254,0.355,0.238,0.331,0.492,0.823,22.60,10.50,0.291,6.92,1.77
Khris Davis,$5.1K,R,OAK,OF,TOR,4 ,Marco Estrada,R, ,,,,,1000,2,8.5,-129,4.48,-0.23,280,0.268,0.384,0.314,0.328,0.582,0.910,25.70,6.80,0.287,9.02,1.77
Derek Dietrich,$4.3K,L,MIA,OF,@ ATL,1 ,Julio Teheran,R,,,,,,1800,-25,9.0,148,3.95,0.23,278,0.291,0.355,0.158,0.363,0.450,0.813,23.20,6.40,0.364,7.56,1.76
Eric Thames,$4.6K,L,MIL,1B/OF,@ LAD,6 ,Kenta Maeda,R,,,,,,1300,-14,7.5,131,3.42,0.13,156,0.256,0.386,0.301,0.345,0.558,0.903,29.90,10.70,0.308,8.05,1.75
Stephen Piscotty,$3.7K,R,OAK,OF,TOR,6 ,Marco Estrada,R, ,,,,,900,6,8.5,-129,4.48,-0.23,243,0.280,0.350,0.218,0.326,0.498,0.824,19.70,5.30,0.311,6.46,1.75
Scott Kingery,$3.3K,R,PHI,SS,@ BOS,9 ,David Price,L,,,,,,900,-4,9.0,129,4.11,0.01,88,0.193,0.227,0.068,0.245,0.261,0.506,30.90,6.40,0.276,5.78,1.75
Eduardo Nunez,$3.5K,R,BOS,2B/3B,PHI,7 ,Aaron Nola,R, ,,,,,1000,1,9.0,-146,4.89,-0.01,243,0.272,0.296,0.119,0.295,0.391,0.686,15.70,2.80,0.305,6.14,1.75
Yan Gomes,$3.2K,R,CLE,C,@ MIN,8 ,Ervin Santana,R, ,,,,,900,-17,10.0,-143,5.41,0.41,197,0.213,0.267,0.142,0.259,0.355,0.614,29.70,4.20,0.277,5.56,1.74
Delino DeShields,$3.4K,R,TEX,OF,@ ARI,8 ,Robbie Ray,L,,,,,,1300,-7,8.5,170,3.54,0.14,85,0.259,0.319,0.094,0.351,0.353,0.704,14.30,11.20,0.300,5.9,1.74
Johan Camargo,$3.9K,S,ATL,3B/SS,MIA,6 ,Wei-Yin Chen,L,,,,,,1100,-4,9.0,-164,5.05,0.27,83,0.277,0.373,0.277,0.326,0.554,0.880,16.90,6.70,0.274,6.79,1.74
Jon Jay,$4.2K,L,ARI,OF,TEX,1 ,Martin Perez,L, ,,,,,1600,-21,8.5,-191,4.96,-0.14,106,0.226,0.275,0,0.344,0.226,0.570,20.00,9.60,0.296,7.28,1.73
Freddie Freeman,$4.7K,L,ATL,1B,MIA,3 ,Wei-Yin Chen,L, ,,,,,800,1,9.0,-164,5.05,0.27,135,0.341,0.424,0.252,0.404,0.593,0.997,21.20,8.60,0.396,8.15,1.73
Luke Maile,$3.0K,R,TOR,C,@ OAK,9 ,Edwin Jackson,R, ,,,,,700,-11,8.5,116,4.02,0.23,104,0.240,0.287,0.077,0.322,0.317,0.639,34.70,10.20,0.391,5.17,1.72
Robinson Chirinos,$3.9K,R,TEX,C,@ ARI,6 ,Robbie Ray,L,,,,,,1500,-19,8.5,170,3.54,0.14,58,0.224,0.354,0.259,0.343,0.483,0.826,35.70,14.30,0.300,6.72,1.72
Brian Anderson,$4.2K,R,MIA,3B/OF,@ ATL,2 ,Julio Teheran,R, ,,,,,1300,-23,9.0,148,3.95,0.23,297,0.290,0.339,0.114,0.361,0.404,0.765,18.10,6.90,0.348,7.23,1.72
Yulieski Gurriel,$3.7K,R,HOU,1B,@ SEA,3 ,James Paxton,L,,,,,,1100,-1,7.0,-116,3.57,0.02,106,0.283,0.310,0.104,0.325,0.387,0.712,13.20,6.10,0.311,6.38,1.72
Carlos Gonzalez,$4.5K,L,COL,OF,@ STL,4 ,Carlos Martinez,R,,,,,,1800,-23,7.5,113,3.57,-0.41,192,0.292,0.366,0.219,0.346,0.510,0.856,23.70,8.10,0.353,7.64,1.7
Jose Pirela,$3.4K,R,SDP,2B/OF,SFG,6 ,Derek Holland,L,,,,,,1200, ,8.0,-106,3.94,-0.01,105,0.276,0.331,0.143,0.342,0.419,0.761,12.00,9.40,0.300,5.76,1.69
George Springer,$4.6K,R,HOU,OF,@ SEA,1 ,James Paxton,L,,,,,,700,2,7.0,-116,3.57,0.02,126,0.286,0.366,0.222,0.354,0.508,0.862,20.80,9.70,0.315,7.75,1.68
Brandon Crawford,$3.8K,L,SFG,SS,@ SDP,4 ,Eric Lauer,L, ,,,,,900,-2,8.0,-107,4.06,0.01,136,0.287,0.357,0.191,0.349,0.478,0.827,18.40,6.60,0.324,6.4,1.68
Manny Machado,$4.8K,R,LAD,SS,MIL,2 ,Freddy Peralta,R, ,,,,,600,-1,7.5,-147,4.08,-0.13,297,0.320,0.411,0.256,0.392,0.576,0.968,15.90,10.80,0.336,8.03,1.67
Max Muncy,$4.3K,L,LAD,1B/3B,MIL,3 ,Freddy Peralta,R,,,,,,700,3,7.5,-147,4.08,-0.13,192,0.245,0.405,0.328,0.382,0.573,0.955,24.80,18.10,0.248,7.2,1.67
Yadier Molina,$4.1K,R,STL,C,COL,2 ,Tyler Anderson,L,,,,,,1100,-11,7.5,-127,3.93,-0.59,63,0.254,0.330,0.175,0.329,0.429,0.758,14.30,7.10,0.275,6.81,1.66
Dee Gordon,$3.9K,L,SEA,2B/OF,HOU,1 ,Gerrit Cole,R,,,,,,800, ,7.0,-100,3.43,-0.02,276,0.275,0.276,0.065,0.292,0.341,0.633,14.20,1.70,0.319,6.47,1.66
Rhys Hoskins,$5.5K,R,PHI,OF,@ BOS,2 ,David Price,L,,,,,,1000,2,9.0,129,4.11,0.01,71,0.225,0.348,0.127,0.400,0.352,0.752,17.90,21.10,0.259,9.11,1.66
Ender Inciarte,$3.9K,L,ATL,OF,MIA,7 ,Wei-Yin Chen,L, ,,,,,1000,2,9.0,-164,5.05,0.27,110,0.209,0.247,0.027,0.287,0.236,0.523,14.80,7.40,0.250,6.44,1.65
Yonder Alonso,$4.6K,L,CLE,1B,@ MIN,5 ,Ervin Santana,R,,,,,,1200,-2,10.0,-143,5.41,0.41,253,0.273,0.362,0.213,0.347,0.486,0.833,19.30,10.20,0.296,7.57,1.65
Jed Lowrie,$4.2K,S,OAK,2B,TOR,3 ,Marco Estrada,R,,,,,,800,1,8.5,-129,4.48,-0.23,265,0.275,0.374,0.226,0.366,0.502,0.868,20.30,12.10,0.309,6.91,1.65
Mike Zunino,$3.1K,R,SEA,C,HOU,8 ,Gerrit Cole,R, ,,,,,800,-14,7.0,-100,3.43,-0.02,153,0.203,0.301,0.235,0.263,0.438,0.701,35.90,4.20,0.250,5.1,1.65
Nick Markakis,$4.4K,L,ATL,OF,MIA,4 ,Wei-Yin Chen,L, ,,,,,900,3,9.0,-164,5.05,0.27,139,0.317,0.381,0.180,0.385,0.496,0.881,15.40,9.60,0.363,7.17,1.63
Eduardo Escobar,$4.7K,S,ARI,3B/SS,TEX,2 ,Martin Perez,L,,,,,,1200,-4,8.5,-191,4.96,-0.14,113,0.257,0.319,0.115,0.338,0.372,0.710,20.80,10.80,0.314,7.62,1.62
Travis Shaw,$4.2K,L,MIL,2B/3B,@ LAD,4 ,Kenta Maeda,R,,,,,,900, ,7.5,131,3.42,0.13,264,0.258,0.386,0.288,0.361,0.545,0.906,15.50,13.90,0.242,6.79,1.62
Ben Gamel,$3.4K,L,SEA,OF,HOU,6 ,Gerrit Cole,R,,,,,,900,6,7.0,-100,3.43,-0.02,161,0.311,0.350,0.106,0.380,0.416,0.796,17.90,8.90,0.383,5.5,1.62
Aledmys Diaz,$3.7K,R,TOR,SS,@ OAK,7 ,Edwin Jackson,R, ,,,,,1000,-3,8.5,116,4.02,0.23,182,0.269,0.323,0.192,0.293,0.462,0.755,11.50,3.10,0.266,6.01,1.62
Maikel Franco,$4.0K,R,PHI,3B,@ BOS,6 ,David Price,L,,,,,,700,-1,9.0,129,4.11,0.01,79,0.203,0.293,0.190,0.270,0.392,0.662,11.20,9.00,0.179,6.42,1.61
Shin-Soo Choo,$4.6K,L,TEX,OF,@ ARI,1 ,Robbie Ray,L, ,,,,,1700,-21,8.5,170,3.54,0.14,109,0.248,0.329,0.101,0.364,0.349,0.713,24.80,12.40,0.342,7.41,1.61
Cesar Hernandez,$4.6K,S,PHI,2B,@ BOS,1 ,David Price,L,,,,,,1300,-2,9.0,129,4.11,0.01,101,0.277,0.332,0.050,0.387,0.327,0.714,18.50,15.10,0.354,7.34,1.6
Marcus Semien,$3.7K,R,OAK,SS,TOR,8 ,Marco Estrada,R, ,,,,,700,1,8.5,-129,4.48,-0.23,295,0.247,0.288,0.092,0.304,0.339,0.643,17.30,7.70,0.291,5.93,1.6
Magneuris Sierra,$3.5K,L,MIA,OF,@ ATL,8 ,Julio Teheran,R,,,,,,1500,-13,9.0,148,3.95,0.23,9,0.222,0.195,0,0.222,0.222,0.444,44.40,0.00,0.400,5.55,1.59
Odubel Herrera,$4.4K,L,PHI,OF,@ BOS,3 ,David Price,L, ,,,,,1000,-1,9.0,129,4.11,0.01,106,0.292,0.338,0.151,0.336,0.443,0.779,20.40,4.40,0.342,7,1.59
Yasmani Grandal,$4.6K,S,LAD,C,MIL,4 ,Freddy Peralta,R,,,,,,1500,-11,7.5,-147,4.08,-0.13,221,0.271,0.388,0.267,0.365,0.538,0.903,18.80,11.80,0.278,7.31,1.59
Brandon Drury,$3.3K,R,TOR,2B/3B,@ OAK,8 ,Edwin Jackson,R, ,,,,,1100,2,8.5,116,4.02,0.23,39,0.205,0.273,0.128,0.279,0.333,0.612,20.90,7.00,0.241,5.26,1.59
Andrew Benintendi,$5.6K,L,BOS,OF,PHI,2 ,Aaron Nola,R,,,,,,1500,-1,9.0,-146,4.89,-0.01,289,0.325,0.408,0.218,0.413,0.543,0.956,14.20,13.60,0.355,8.88,1.59
Freddy Galvis,$3.3K,S,SDP,SS,SFG,7 ,Derek Holland,L,,,,,,700,-1,8.0,-106,3.94,-0.01,108,0.259,0.299,0.139,0.296,0.398,0.694,17.40,4.30,0.299,5.22,1.58
Evan Gattis,$4.0K,R,HOU,C,@ SEA,4 ,James Paxton,L,,,,,,1300,-10,7.0,-116,3.57,0.02,113,0.239,0.346,0.257,0.304,0.496,0.800,13.60,8.00,0.213,6.26,1.57
