Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Logan Forsythe,$2.7K,R,LAD,2B/3B,ATL,8 ,Anibal Sanchez,R, ,,,,,500,6,7.5,-160,4.18,-0.45,74,0.230,0.260,0.108,0.266,0.338,0.604,12.50,6.20,0.250,5.98,2.21
Andrew McCutchen,$3.4K,R,SFG,OF,@ WAS,3 ,Gio Gonzalez,L,,,,,,600,8,8.5,160,3.62,0.12,81,0.235,0.315,0.173,0.303,0.407,0.710,24.70,10.10,0.298,7.5,2.21
Ian Desmond,$4.2K,R,COL,1B/OF,ARI,6 ,Matt Koch,R, ,,,,,600,-2,13.0,-135,6.93,0.5,146,0.164,0.248,0.171,0.231,0.336,0.567,25.80,7.50,0.180,9.27,2.21
Ian Kinsler,$3.8K,R,LAA,2B,@ MIN,1 ,Kyle Gibson,R, ,,,,,700, ,8.5,-101,4.18,-0.38,146,0.233,0.309,0.185,0.305,0.418,0.723,8.50,9.10,0.219,8.37,2.2
Jarrod Dyson,$3.5K,L,ARI,OF,@ COL,6 ,Chad Bettis,R,,,,,,300,15,13.0,122,6.07,0.5,114,0.184,0.241,0.079,0.256,0.263,0.519,10.30,11.10,0.192,7.7,2.2
Marcus Semien,$3.9K,R,OAK,SS,KCR,1 ,Danny Duffy,L,,,,,,600,-3,8.5,-162,4.76,0.09,79,0.266,0.313,0.177,0.307,0.443,0.750,22.70,6.80,0.317,8.59,2.2
Scott Kingery,$2.9K,R,PHI,3B/SS,MIL,6 ,Brent Suter,L,,,,,,600,-1,8.0,-110,4.07,-0.12,54,0.185,0.228,0.111,0.228,0.296,0.524,31.60,5.30,0.257,6.37,2.2
Jay Bruce,$3.3K,L,NYM,OF,NYY,5 ,Domingo German,R,,,,,,800,-3,8.5,145,3.74,-0.08,141,0.241,0.299,0.128,0.301,0.369,0.670,16.70,11.50,0.277,7.27,2.2
Paulo Orlando,$2.4K,R,KCR,OF,@ OAK,8 ,Chris Bassitt,R, ,,,,,400,5,8.5,147,3.74,0.41,32,0.094,0.135,0,0.171,0.094,0.265,28.60,8.60,0.136,5.26,2.19
Marwin Gonzalez,$3.4K,S,HOU,1B/OF,@ TEX,6 ,Mike Minor,L,,,,,,600,8,9.5,-185,5.49,-0.3,62,0.274,0.294,0.113,0.292,0.387,0.679,23.10,4.60,0.354,7.43,2.19
Matt Adams,$3.9K,L,WAS,1B/OF,SFG,5 ,Dereck Rodriguez,R,,,,,,200,9,8.5,-179,4.88,0.38,122,0.262,0.390,0.336,0.333,0.598,0.931,20.10,10.40,0.241,8.44,2.16
Salvador Perez,$3.8K,R,KCR,C,@ OAK,3 ,Chris Bassitt,R, ,,,,,700,-16,8.5,147,3.74,0.41,134,0.239,0.310,0.209,0.285,0.448,0.733,14.60,3.50,0.234,8.2,2.16
Wilmer Difo,$3.1K,S,WAS,2B/3B,SFG,7 ,Dereck Rodriguez,R,,,,,,500,9,8.5,-179,4.88,0.38,121,0.248,0.307,0.124,0.319,0.372,0.691,14.50,10.90,0.280,6.65,2.15
Buster Posey,$3.5K,R,SFG,C,@ WAS,2 ,Gio Gonzalez,L,,,,,,600,-17,8.5,160,3.62,0.12,63,0.270,0.363,0.222,0.356,0.492,0.848,8.20,13.70,0.255,7.52,2.15
Matt Carpenter,$4.1K,L,STL,2B/3B,@ CIN,1 ,Luis Castillo,R,,,,,,400,3,9.0,-103,4.57,0.1,168,0.238,0.332,0.196,0.337,0.435,0.772,24.40,13.70,0.293,8.81,2.15
Randal Grichuk,$3.3K,R,TOR,OF,BAL,6 ,Kevin Gausman,R, ,,,,,900,-8,9.0,-110,4.58,-0.17,51,0.157,0.288,0.294,0.241,0.451,0.692,27.60,8.60,0.125,7.11,2.15
Anthony Rizzo,$4.7K,L,CHC,1B,PIT,4 ,Nick Kingham,R,,,,,,200, ,8.0,-167,4.51,4.51,153,0.255,0.344,0.209,0.341,0.464,0.805,9.90,11.10,0.237,10.08,2.14
Carlos Santana,$3.7K,S,PHI,1B,MIL,4 ,Brent Suter,L,,,,,,100,10,8.0,-110,4.07,-0.12,68,0.235,0.311,0.147,0.316,0.382,0.698,13.20,10.50,0.250,7.92,2.14
Kevin Pillar,$3.4K,R,TOR,OF,BAL,5 ,Kevin Gausman,R, ,,,,,400,18,9.0,-110,4.58,-0.17,160,0.294,0.341,0.175,0.335,0.469,0.804,18.60,5.80,0.341,7.26,2.14
Anthony Rendon,$3.9K,R,WAS,3B,SFG,4 ,Dereck Rodriguez,R, ,,,,,200,2,8.5,-179,4.88,0.38,113,0.239,0.320,0.195,0.312,0.434,0.746,14.40,9.60,0.244,8.32,2.13
Carlos Gomez,$3.1K,R,TBR,OF,SEA,5 ,Felix Hernandez,R, ,,,,,700,-2,7.0,-136,3.73,-0.25,126,0.198,0.271,0.143,0.273,0.341,0.614,23.60,6.40,0.227,6.6,2.13
Trea Turner,$4.6K,R,WAS,SS,SFG,2 ,Dereck Rodriguez,R, ,,,,,500, ,8.5,-179,4.88,0.38,180,0.256,0.318,0.144,0.323,0.400,0.723,21.10,10.10,0.303,9.81,2.13
Mac Williamson,$3.0K,R,SFG,OF,@ WAS,6 ,Gio Gonzalez,L,,,,,,500,5,8.5,160,3.62,0.12,15,0.333,0.446,0.333,0.412,0.667,1.079,17.60,11.80,0.364,6.4,2.13
Alex Bregman,$4.4K,R,HOU,3B,@ TEX,2 ,Mike Minor,L,,,,,, ,5,9.5,-185,5.49,-0.3,71,0.225,0.327,0.183,0.337,0.408,0.745,10.80,13.30,0.220,9.35,2.13
Gary Sanchez,$4.2K,R,NYY,C,@ NYM,4 ,Steven Matz,L,,,,,,800,-13,8.5,-164,4.76,0.08,42,0.286,0.421,0.310,0.412,0.595,1.007,19.60,17.60,0.310,8.96,2.13
Giancarlo Stanton,$5.0K,R,NYY,OF,@ NYM,3 ,Steven Matz,L,,,,,,200,6,8.5,-164,4.76,0.08,57,0.368,0.490,0.456,0.406,0.825,1.231,25.00,7.80,0.389,10.62,2.12
Jason Heyward,$3.4K,L,CHC,OF,PIT,2 ,Nick Kingham,R,,,,,,700,2,8.0,-167,4.51,4.51,121,0.298,0.345,0.149,0.360,0.446,0.806,8.10,8.80,0.309,7.2,2.12
Trevor Story,$4.7K,R,COL,SS,ARI,4 ,Matt Koch,R, ,,,,,500,1,13.0,-135,6.93,0.5,167,0.222,0.298,0.180,0.279,0.401,0.680,28.00,8.80,0.277,9.98,2.12
Chance Sisco,$2.8K,L,BAL,C,@ TOR,9 ,Aaron Sanchez,R,,,,,,700,-28,9.0,-104,4.42,0.17,96,0.198,0.279,0.094,0.300,0.292,0.592,36.40,8.20,0.327,5.93,2.12
Guillermo Heredia,$2.8K,R,SEA,OF,@ TBR,8 ,Blake Snell,L,,,,,,700,1,7.0,119,3.27,-0.25,50,0.220,0.280,0.08,0.316,0.300,0.616,15.30,10.20,0.250,5.9,2.11
Jedd Gyorko,$3.5K,R,STL,3B,@ CIN,6 ,Luis Castillo,R, ,,,,,1200,-8,9.0,-103,4.57,0.1,91,0.231,0.260,0.066,0.286,0.297,0.583,27.60,6.10,0.317,7.4,2.11
Nick Ahmed,$3.8K,R,ARI,SS,@ COL,7 ,Chad Bettis,R, ,,,,,400, ,13.0,122,6.07,0.5,129,0.171,0.231,0.132,0.229,0.302,0.531,23.90,7.70,0.196,8,2.11
Tyler Austin,$3.4K,R,NYY,1B,@ NYM,7 ,Steven Matz,L,,,,,,300,2,8.5,-164,4.76,0.08,49,0.245,0.348,0.286,0.296,0.531,0.827,35.20,7.40,0.296,7.19,2.11
Jake Lamb,$4.9K,L,ARI,3B,@ COL,3 ,Chad Bettis,R,,,,,,1000,-3,13.0,122,6.07,0.5,57,0.246,0.337,0.211,0.338,0.456,0.794,25.00,13.20,0.282,10.32,2.11
Orlando Arcia,$2.7K,R,MIL,SS,@ PHI,8 ,Jake Arrieta,R, ,,,,,700,-10,8.0,-104,3.93,0.12,125,0.232,0.254,0.08,0.267,0.312,0.579,24.40,4.60,0.297,5.71,2.11
Franmil Reyes,$3.4K,R,SDP,OF,@ MIA,4 ,Dan Straily,R, ,,,,, ,28,7.5,-113,3.82,0.07,44,0.227,0.317,0.273,0.261,0.500,0.761,34.80,4.30,0.250,7.15,2.1
Alen Hanson,$3.3K,S,SFG,2B,@ WAS,1 ,Gio Gonzalez,L,,,,,,400,6,8.5,160,3.62,0.12,8,0.250,0.318,0.125,0.364,0.375,0.739,0.00,18.20,0.222,6.92,2.1
Mark Canha,$3.5K,R,OAK,OF,KCR,2 ,Danny Duffy,L,,,,,,800,-7,8.5,-162,4.76,0.09,58,0.310,0.402,0.328,0.333,0.638,0.971,23.00,4.90,0.333,7.33,2.09
Yonder Alonso,$3.8K,L,CLE,1B,@ DET,5 ,Mike Fiers,R,,,,,,300,7,9.0,-170,5.09,-0.23,152,0.270,0.343,0.197,0.329,0.467,0.796,23.40,9.00,0.311,7.89,2.08
Noel Cuevas,$3.7K,R,COL,OF,ARI,7 ,Matt Koch,R, ,,,,,700,3,13.0,-135,6.93,0.5,29,0.276,0.293,0.069,0.323,0.345,0.668,22.60,6.50,0.364,7.69,2.08
Austin Jackson,$2.7K,R,SFG,OF,@ WAS,7 ,Gio Gonzalez,L,,,,,,700,-2,8.5,160,3.62,0.12,69,0.290,0.299,0.029,0.347,0.319,0.666,29.90,10.40,0.435,5.62,2.08
Ryan Goins,$2.6K,L,KCR,2B,@ OAK,7 ,Chris Bassitt,R,,,,,,500,8,8.5,147,3.74,0.41,75,0.267,0.288,0.093,0.304,0.360,0.664,23.80,5.00,0.357,5.42,2.08
Yangervis Solarte,$3.8K,S,TOR,2B/3B,BAL,1 ,Kevin Gausman,R,,,,,,700,-4,9.0,-110,4.58,-0.17,150,0.247,0.311,0.173,0.305,0.420,0.725,17.00,7.90,0.265,7.91,2.08
Eric Hosmer,$4.0K,L,SDP,1B,@ MIA,2 ,Dan Straily,R,,,,,,300,6,7.5,-113,3.82,0.07,159,0.314,0.377,0.182,0.381,0.497,0.878,21.70,12.20,0.391,8.3,2.08
Rajai Davis,$3.0K,R,CLE,OF,@ DET,9 ,Mike Fiers,R, ,,,,,800,-6,9.0,-170,5.09,-0.23,48,0.250,0.277,0.062,0.308,0.313,0.621,20.40,5.60,0.324,6.23,2.08
Alex Gordon,$2.9K,L,KCR,OF,@ OAK,4 ,Chris Bassitt,R,,,,,,500,4,8.5,147,3.74,0.41,136,0.294,0.323,0.118,0.333,0.412,0.745,19.60,4.90,0.346,5.99,2.07
David Freese,$3.1K,R,PIT,1B/3B,@ CHC,5 ,Jon Lester,L,,,,,,800,5,8.0,149,3.49,3.49,42,0.214,0.230,0.024,0.255,0.238,0.493,19.60,8.70,0.257,6.41,2.07
Yan Gomes,$3.2K,R,CLE,C,@ DET,8 ,Mike Fiers,R, ,,,,,900,-28,9.0,-170,5.09,-0.23,102,0.186,0.242,0.147,0.229,0.333,0.562,33.90,4.60,0.242,6.61,2.07
Daniel Descalso,$4.3K,L,ARI,2B/3B,@ COL,4 ,Chad Bettis,R,,,,,,400,1,13.0,122,6.07,0.5,121,0.281,0.387,0.248,0.392,0.529,0.921,21.20,15.80,0.330,8.88,2.07
Tommy Pham,$4.5K,R,STL,OF,@ CIN,2 ,Luis Castillo,R, ,,,,,1100,-18,9.0,-103,4.57,0.1,166,0.259,0.332,0.169,0.337,0.428,0.765,26.20,11.20,0.324,9.23,2.05
Cody Bellinger,$4.2K,L,LAD,1B/OF,ATL,4 ,Anibal Sanchez,R,,,,,,300,4,7.5,-160,4.18,-0.45,160,0.250,0.336,0.231,0.309,0.481,0.790,22.20,9.70,0.281,8.6,2.05
Nelson Cruz,$3.9K,R,SEA,OF,@ TBR,3 ,Blake Snell,L,,,,,,100,23,7.0,119,3.27,-0.25,50,0.260,0.369,0.26,0.345,0.520,0.865,20.30,10.20,0.278,7.98,2.05
Whit Merrifield,$4.0K,R,KCR,2B/OF,@ OAK,1 ,Chris Bassitt,R, ,,,,,800, ,8.5,147,3.74,0.41,164,0.232,0.285,0.067,0.328,0.299,0.627,17.60,10.40,0.286,8.18,2.05
Trey Mancini,$3.2K,R,BAL,1B/OF,@ TOR,8 ,Aaron Sanchez,R, ,,,,,400,-22,9.0,-104,4.42,0.17,152,0.217,0.279,0.118,0.284,0.336,0.620,23.10,10.10,0.261,6.56,2.05
J.T. Riddle,$2.8K,L,MIA,SS,SDP,6 ,Tyson Ross,R,,,,,,500,-7,7.5,-102,3.68,-0.07,33,0.212,0.233,0.091,0.235,0.303,0.538,32.40,2.90,0.286,5.72,2.04
Xander Bogaerts,$4.6K,R,BOS,SS,CHW,2 ,Carlos Rodon,L,,,,,,400,2,9.5,-187,5.53,-0.01,37,0.297,0.370,0.135,0.409,0.432,0.841,27.30,15.90,0.440,9.39,2.04
Hunter Dozier,$2.8K,R,KCR,1B,@ OAK,5 ,Chris Bassitt,R, ,,,,,700,5,8.5,147,3.74,0.41,60,0.233,0.276,0.1,0.292,0.333,0.625,30.80,7.70,0.333,5.71,2.04
Rafael Devers,$3.3K,L,BOS,3B,CHW,6 ,Carlos Rodon,L, ,,,,,400,-1,9.5,-187,5.53,-0.01,55,0.218,0.267,0.164,0.246,0.382,0.628,28.10,3.50,0.250,6.73,2.04
Dansby Swanson,$3.6K,R,ATL,SS,@ LAD,2 ,Alex Wood,L,,,,,,600,-2,7.5,143,3.32,-0.05,37,0.189,0.247,0.189,0.211,0.378,0.589,31.70,9.80,0.227,7.33,2.04
J.D. Martinez,$5.2K,R,BOS,OF,CHW,3 ,Carlos Rodon,L,,,,,,600,-1,9.5,-187,5.53,-0.01,50,0.300,0.322,0.1,0.340,0.400,0.740,32.10,5.70,0.438,10.53,2.03
David Peralta,$4.7K,L,ARI,OF,@ COL,5 ,Chad Bettis,R,,,,,,1100,-7,13.0,122,6.07,0.5,148,0.291,0.371,0.25,0.346,0.541,0.887,18.90,9.10,0.312,9.52,2.03
Ryan LaMarre,$2.9K,R,MIN,OF,LAA,8 ,Tyler Skaggs,L,,,,,,600, ,8.5,-113,4.32,-0.12,20,0.250,0.219,0,0.250,0.250,0.500,40.00,0.00,0.417,5.89,2.03
Teoscar Hernandez,$4.3K,R,TOR,OF,BAL,2 ,Kevin Gausman,R, ,,,,,800,-5,9.0,-110,4.58,-0.17,122,0.254,0.332,0.246,0.298,0.500,0.798,21.40,4.60,0.289,8.74,2.03
Josh Bell,$3.5K,S,PIT,1B,@ CHC,6 ,Jon Lester,L,,,,,,900,-11,8.0,149,3.49,3.49,51,0.255,0.305,0.137,0.310,0.392,0.702,20.70,10.30,0.317,7.07,2.02
Miguel Cabrera,$3.9K,R,DET,1B,CLE,3 ,Mike Clevinger,R, ,,,,,900,-8,9.0,151,3.91,-0.27,87,0.333,0.386,0.172,0.398,0.506,0.904,14.90,12.90,0.371,7.86,2.02
Asdrubal Cabrera,$3.8K,S,NYM,2B,NYY,4 ,Domingo German,R,,,,,,900,-3,8.5,145,3.74,-0.08,164,0.287,0.354,0.226,0.328,0.512,0.840,20.20,5.20,0.328,7.68,2.02
Danny Valencia,$3.3K,R,BAL,3B,@ TOR,4 ,Aaron Sanchez,R, ,,,,,400,-1,9.0,-104,4.42,0.17,60,0.300,0.353,0.217,0.328,0.517,0.845,23.40,4.70,0.349,6.68,2.02
Spencer Kieboom,$2.5K,R,WAS,C,SFG,8 ,Dereck Rodriguez,R, ,,,,,500,-24,8.5,-179,4.88,0.38,18,0.111,0.097,0,0.111,0.111,0.222,27.80,0.00,0.154,5.04,2.02
Todd Frazier,$3.5K,R,NYM,3B,NYY,2 ,Domingo German,R, ,,,,,600,-4,8.5,145,3.74,-0.08,100,0.250,0.339,0.16,0.358,0.410,0.768,21.70,14.20,0.292,7.05,2.01
Manuel Margot,$3.0K,R,SDP,OF,@ MIA,7 ,Dan Straily,R, ,,,,,500,5,7.5,-113,3.82,0.07,121,0.215,0.259,0.091,0.278,0.306,0.584,19.40,8.20,0.263,6.03,2.01
Sean Rodriguez,$2.7K,R,PIT,OF/SS,@ CHC,8 ,Jon Lester,L,,,,,,700,55,8.0,149,3.49,3.49,31,0.323,0.444,0.290,0.447,0.613,1.060,23.70,18.40,0.400,5.42,2.01
Charlie Blackmon,$5.8K,L,COL,OF,ARI,2 ,Matt Koch,R,,,,,,900,-1,13.0,-135,6.93,0.5,146,0.267,0.376,0.274,0.352,0.541,0.893,20.70,12.20,0.291,11.67,2.01
Aaron Hicks,$3.8K,S,NYY,OF,@ NYM,1 ,Steven Matz,L,,,,,,100,24,8.5,-164,4.76,0.08,44,0.250,0.341,0.227,0.333,0.477,0.810,13.70,11.80,0.250,7.65,2.01
Johan Camargo,$3.4K,S,ATL,3B/SS,@ LAD,8 ,Alex Wood,L,,,,,,800,-7,7.5,143,3.32,-0.05,45,0.178,0.248,0.2,0.213,0.378,0.591,18.80,6.20,0.176,6.85,2.01
Dexter Fowler,$3.3K,S,STL,OF,@ CIN,7 ,Luis Castillo,R,,,,,,-400,49,9.0,-103,4.57,0.1,146,0.192,0.279,0.144,0.287,0.336,0.623,16.20,11.40,0.200,6.59,2
Joey Votto,$4.4K,L,CIN,1B,STL,3 ,Michael Wacha,R,,,,,,200,2,9.0,-109,4.43,0.4,149,0.362,0.420,0.148,0.458,0.510,0.968,11.70,15.60,0.400,8.82,2
Blake Swihart,$2.7K,S,BOS,C/OF,CHW,8 ,Carlos Rodon,L,,,,,,400,-50,9.5,-187,5.53,-0.01,15,0.200,0.281,0.067,0.333,0.267,0.600,22.20,16.70,0.273,5.4,2
