Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Logan Forsythe,$2.7K,R,LAD,2B/3B,@ MIA,7 ,Caleb Smith,L,,,,,,500,1,7.5,-164,4.21,-0.24,15,0.000,0.115,0,0.167,0.000,0.167,11.10,16.70,0.000,6.58,2.44
Maxwell Moroff,$2.9K,S,PIT,SS,SDP,1 ,Eric Lauer,L,,,,,,700,-7,8.0,-143,4.33,-0.44,10,0.300,0.409,0.4,0.300,0.700,1.000,30.00,0.00,0.333,7.09,2.44
Justin Smoak,$3.7K,S,TOR,1B,OAK,3 ,Andrew Triggs,R,,,,,,100,5,9.5,-119,4.89, ,87,0.207,0.314,0.184,0.314,0.391,0.705,26.20,15.50,0.259,8.97,2.42
Joey Gallo,$4.0K,L,TEX,1B/OF,@ CHW,5 ,James Shields,R,,,,,,600,-10,9.5,-113,4.83,0.08,119,0.218,0.321,0.269,0.268,0.487,0.755,30.20,9.30,0.239,9.62,2.41
Gorkys Hernandez,$2.9K,R,SFG,OF,COL,1 ,Chad Bettis,R, ,,,,,900,-9,8.0,-141,4.31,0.31,37,0.216,0.261,0.162,0.237,0.378,0.615,34.20,2.60,0.273,6.97,2.4
Robinson Chirinos,$3.1K,R,TEX,C,@ CHW,8 ,James Shields,R, ,,,,,800,-21,9.5,-113,4.83,0.08,84,0.202,0.315,0.25,0.287,0.452,0.739,42.60,5.30,0.308,7.42,2.39
Bryan Holaday,$2.2K,R,MIA,C,LAD,8 ,Kenta Maeda,R, ,,,,,100,-19,7.5,147,3.29,-0.26,31,0.161,0.201,0.032,0.212,0.194,0.406,8.80,11.80,0.179,5.2,2.36
Jose Martinez,$3.3K,R,STL,1B,PHI,2 ,Vincent Velasquez,R, ,,,,,-100,8,8.5,-137,4.54,0.07,112,0.286,0.344,0.170,0.349,0.455,0.804,11.10,8.70,0.292,7.7,2.33
Derek Dietrich,$2.6K,L,MIA,OF,LAD,5 ,Kenta Maeda,R,,,,,,400,7,7.5,147,3.29,-0.26,114,0.246,0.264,0.079,0.277,0.325,0.602,23.30,1.70,0.318,6,2.31
Matt Olson,$3.5K,L,OAK,1B,@ TOR,5 ,Aaron Sanchez,R,,,,,,500,1,9.5,106,4.61, ,103,0.243,0.333,0.194,0.328,0.437,0.765,34.20,12.00,0.345,8.08,2.31
Adeiny Hechavarria,$2.9K,R,TBR,SS,@ LAA,5 ,Tyler Skaggs,L,,,,,,300,-1,7.5,156,3.23,-0.37,44,0.341,0.317,0.023,0.362,0.364,0.726,10.40,6.20,0.375,6.66,2.3
Matt Joyce,$3.2K,L,OAK,OF,@ TOR,2 ,Aaron Sanchez,R,,,,,,400,5,9.5,106,4.61, ,103,0.204,0.319,0.175,0.331,0.379,0.710,23.20,18.40,0.239,7.34,2.29
Kole Calhoun,$2.6K,L,LAA,OF,TBR,8 ,Chris Archer,R,,,,,,400,7,7.5,-174,4.27,-0.13,106,0.160,0.180,0.047,0.196,0.208,0.404,29.50,4.50,0.219,5.95,2.29
Yasiel Puig,$3.0K,R,LAD,OF,@ MIA,8 ,Caleb Smith,L,,,,,,300,10,7.5,-164,4.21,-0.24,36,0.194,0.235,0.056,0.268,0.250,0.518,17.10,9.80,0.233,6.87,2.29
Eric Hosmer,$3.9K,L,SDP,1B,@ PIT,2 ,Chad Kuhl,R,,,,,,200,4,8.0,128,3.67,-0.06,104,0.288,0.370,0.212,0.362,0.500,0.862,22.90,12.70,0.356,8.93,2.29
Carlos Gonzalez,$3.4K,L,COL,OF,@ SFG,4 ,Jeff Samardzija,R,,,,,,800,-8,8.0,126,3.69,-0.31,64,0.234,0.310,0.266,0.250,0.500,0.750,26.10,5.80,0.250,7.67,2.26
Rougned Odor,$3.3K,L,TEX,2B,@ CHW,7 ,James Shields,R,,,,,,700,5,9.5,-113,4.83,0.08,38,0.184,0.232,0.026,0.262,0.211,0.473,28.60,9.50,0.269,7.46,2.26
Freddy Galvis,$2.7K,S,SDP,SS,@ PIT,7 ,Chad Kuhl,R,,,,,,300, ,8.0,128,3.67,-0.06,103,0.214,0.256,0.039,0.297,0.252,0.549,21.40,11.10,0.275,6.08,2.25
Kendrys Morales,$2.9K,S,TOR,1B,OAK,7 ,Andrew Triggs,R,,,,,,800,-11,9.5,-119,4.89, ,62,0.129,0.195,0.113,0.194,0.242,0.436,22.90,11.40,0.136,6.5,2.24
Nick Castellanos,$4.0K,R,DET,OF,@ SEA,3 ,Marco Gonzales,L,,,,,,700,-3,8.0,166,3.36,-0.36,32,0.500,0.544,0.25,0.543,0.750,1.293,10.80,10.80,0.538,8.94,2.24
Daniel Robertson,$3.2K,R,TBR,2B/3B,@ LAA,3 ,Tyler Skaggs,L,,,,,,700,5,7.5,156,3.23,-0.37,32,0.219,0.397,0.312,0.405,0.531,0.936,16.70,23.80,0.217,7.16,2.24
Sean Rodriguez,$2.8K,R,PIT,2B/OF,SDP,7 ,Eric Lauer,L,,,,,,200,13,8.0,-143,4.33,-0.44,16,0.375,0.530,0.438,0.500,0.813,1.313,35.00,20.00,0.571,6.27,2.24
Robert Refsnyder,$2.7K,R,TBR,OF,@ LAA,9 ,Tyler Skaggs,L,,,,,,600,-1,7.5,156,3.23,-0.37,29,0.138,0.284,0.138,0.306,0.276,0.582,24.30,21.60,0.158,6.03,2.23
Victor Martinez,$2.9K,S,DET,1B,@ SEA,4 ,Marco Gonzales,L,,,,,,600,-3,8.0,166,3.36,-0.36,32,0.156,0.213,0.125,0.206,0.281,0.487,14.30,8.60,0.154,6.48,2.23
Benjamin Gamel,$2.7K,L,SEA,OF,DET,8 ,Matt Boyd,L, ,,,,,300,8,8.0,-187,4.64,-0.14,11,0.182,0.260,0.182,0.250,0.364,0.614,25.00,8.30,0.250,6.02,2.23
Isiah Kiner-Falefa,$3.2K,R,TEX,2B/3B,@ CHW,6 ,James Shields,R, ,,,,,500,-3,9.5,-113,4.83,0.08,80,0.263,0.295,0.138,0.280,0.400,0.680,20.00,3.50,0.311,7.11,2.22
Raffy Lopez,$3.0K,L,SDP,C,@ PIT,5 ,Chad Kuhl,R,,,,,,700,-19,8.0,128,3.67,-0.06,23,0.261,0.367,0.261,0.346,0.522,0.868,33.30,14.80,0.333,6.63,2.21
Jonathan Schoop,$4.1K,R,BAL,2B,@ BOS,4 ,David Price,L,,,,,,500,1,9.5,145,4.19,4.19,21,0.381,0.380,0,0.458,0.381,0.839,12.50,8.30,0.444,9.01,2.2
Sandy Leon,$2.6K,S,BOS,C,BAL,8 ,Kevin Gausman,R,,,,,,400,-15,9.5,-161,5.31,5.31,29,0.241,0.279,0.103,0.290,0.345,0.635,19.40,3.20,0.273,5.65,2.17
Cory Spangenberg,$2.9K,L,SDP,3B/OF,@ PIT,6 ,Chad Kuhl,R,,,,,,900,-6,8.0,128,3.67,-0.06,50,0.200,0.246,0.12,0.245,0.320,0.565,35.20,3.70,0.300,6.25,2.16
Justin Bour,$3.6K,L,MIA,1B,LAD,3 ,Kenta Maeda,R,,,,,, ,7,7.5,147,3.29,-0.26,80,0.237,0.381,0.312,0.351,0.550,0.901,18.90,16.80,0.204,7.73,2.15
James McCann,$3.1K,R,DET,C,@ SEA,7 ,Marco Gonzales,L,,,,,,500,-12,8.0,166,3.36,-0.36,29,0.310,0.420,0.276,0.412,0.586,0.998,17.60,14.70,0.333,6.67,2.15
Jorge Alfaro,$3.0K,R,PHI,C,@ STL,8 ,Luke Weaver,R, ,,,,,800,-22,8.5,122,3.96,-0.07,66,0.227,0.269,0.136,0.261,0.364,0.625,45.70,4.30,0.387,6.42,2.14
Delino DeShields,$3.8K,R,TEX,OF,@ CHW,1 ,James Shields,R, ,,,,,700,-1,9.5,-113,4.83,0.08,68,0.221,0.263,0.088,0.284,0.309,0.593,25.30,8.00,0.292,8.15,2.14
Yangervis Solarte,$3.6K,S,TOR,2B/3B,OAK,4 ,Andrew Triggs,R,,,,,,600,-2,9.5,-119,4.89, ,98,0.286,0.356,0.214,0.343,0.500,0.843,18.30,9.20,0.311,7.64,2.12
Curtis Granderson,$3.9K,L,TOR,OF,OAK,1 ,Andrew Triggs,R,,,,,,1200,-17,9.5,-119,4.89, ,76,0.276,0.393,0.197,0.427,0.474,0.901,31.20,18.80,0.419,8.26,2.12
Trey Mancini,$4.1K,R,BAL,1B/OF,@ BOS,1 ,David Price,L,,,,,,600,-8,9.5,145,4.19,4.19,45,0.333,0.420,0.267,0.400,0.600,1.000,20.00,10.00,0.375,8.64,2.11
Jose Abreu,$4.3K,R,CHW,1B,TEX,3 ,Doug Fister,R, ,,,,,900,-9,9.5,-100,4.67,0.42,113,0.292,0.368,0.212,0.352,0.504,0.856,12.80,7.20,0.301,9.05,2.1
Lewis Brinson,$2.7K,R,MIA,OF,LAD,7 ,Kenta Maeda,R, ,,,,,600,-1,7.5,147,3.29,-0.26,95,0.147,0.208,0.116,0.206,0.263,0.469,39.80,4.90,0.216,5.67,2.1
Jordy Mercer,$3.0K,R,PIT,SS,SDP,8 ,Eric Lauer,L,,,,,,700,-7,8.0,-143,4.33,-0.44,25,0.200,0.231,0.08,0.250,0.280,0.530,10.30,6.90,0.217,6.27,2.09
Andrew McCutchen,$3.5K,R,SFG,OF,COL,2 ,Chad Bettis,R, ,,,,,-100,18,8.0,-141,4.31,0.31,92,0.261,0.338,0.109,0.384,0.370,0.754,18.20,16.40,0.319,7.3,2.09
Mike Zunino,$3.4K,R,SEA,C,DET,6 ,Matt Boyd,L,,,,,,800,-17,8.0,-187,4.64,-0.14,28,0.179,0.196,0.107,0.179,0.286,0.465,42.90,0.00,0.267,7.07,2.08
Khris Davis,$4.0K,R,OAK,OF,@ TOR,4 ,Aaron Sanchez,R, ,,,,,700,-3,9.5,106,4.61, ,124,0.218,0.333,0.290,0.274,0.508,0.782,23.90,8.20,0.205,8.3,2.08
Miguel Rojas,$2.6K,R,MIA,SS,LAD,6 ,Kenta Maeda,R, ,,,,,200,1,7.5,147,3.29,-0.26,118,0.263,0.297,0.136,0.293,0.398,0.691,11.20,4.00,0.270,5.39,2.07
Dee Gordon,$3.9K,L,SEA,OF,DET,1 ,Matt Boyd,L, ,,,,,800,-5,8.0,-187,4.64,-0.14,50,0.280,0.286,0.08,0.302,0.360,0.662,7.30,0.00,0.298,8.06,2.07
Wilson Ramos,$3.2K,R,TBR,C,@ LAA,4 ,Tyler Skaggs,L,,,,,,400,-13,7.5,156,3.23,-0.37,39,0.282,0.357,0.231,0.333,0.513,0.846,11.90,7.10,0.281,6.62,2.07
Ronald Guzman,$3.0K,L,TEX,1B,@ CHW,9 ,James Shields,R,,,,,,600,-1,9.5,-113,4.83,0.08,71,0.211,0.282,0.155,0.273,0.366,0.639,36.40,6.50,0.317,6.18,2.06
Dexter Fowler,$3.4K,S,STL,OF,PHI,5 ,Vincent Velasquez,R,,,,,,400,4,8.5,-137,4.54,0.07,101,0.168,0.269,0.178,0.261,0.347,0.608,17.40,11.30,0.156,7.02,2.06
Albert Pujols,$3.3K,R,LAA,1B,TBR,4 ,Chris Archer,R, ,,,,,700, ,7.5,-174,4.27,-0.13,136,0.257,0.304,0.176,0.273,0.434,0.707,12.80,4.30,0.265,6.76,2.05
Josh Donaldson,$4.5K,R,TOR,3B,OAK,2 ,Andrew Triggs,R, ,,,,,400, ,9.5,-119,4.89, ,64,0.203,0.316,0.25,0.271,0.453,0.724,26.80,12.70,0.220,9.21,2.05
Marcell Ozuna,$3.4K,R,STL,OF,PHI,4 ,Vincent Velasquez,R, ,,,,,500,-1,8.5,-137,4.54,0.07,121,0.231,0.251,0.083,0.256,0.314,0.570,25.00,4.00,0.295,6.98,2.05
Mark Trumbo,$3.6K,R,BAL,1B,@ BOS,6 ,David Price,L,,,,,,600,-13,9.5,145,4.19,4.19,14,0.286,0.276,0.071,0.286,0.357,0.643,21.40,0.00,0.364,7.33,2.04
Adam Jones,$3.8K,R,BAL,OF,@ BOS,2 ,David Price,L,,,,,,500,4,9.5,145,4.19,4.19,43,0.279,0.257,0.023,0.289,0.302,0.591,17.80,2.20,0.333,7.76,2.04
Mitch Haniger,$4.4K,R,SEA,OF,DET,3 ,Matt Boyd,L,,,,,,500,2,8.0,-187,4.64,-0.14,50,0.380,0.451,0.26,0.436,0.640,1.076,17.90,10.70,0.447,8.97,2.04
Rhys Hoskins,$4.5K,R,PHI,OF,@ STL,4 ,Luke Weaver,R, ,,,,,400,2,8.5,122,3.96,-0.07,99,0.253,0.359,0.222,0.350,0.475,0.825,30.80,15.40,0.344,9.14,2.03
Nomar Mazara,$4.2K,L,TEX,OF,@ CHW,4 ,James Shields,R,,,,,,700,1,9.5,-113,4.83,0.08,109,0.303,0.373,0.239,0.339,0.541,0.880,17.10,6.80,0.317,8.54,2.03
Martin Maldonado,$2.7K,R,LAA,C,TBR,9 ,Chris Archer,R, ,,,,,600,-21,7.5,-174,4.27,-0.13,76,0.276,0.325,0.105,0.353,0.382,0.735,14.10,5.90,0.317,5.44,2.01
Evan Longoria,$3.4K,R,SFG,3B,COL,5 ,Chad Bettis,R, ,,,,,100,6,8.0,-141,4.31,0.31,103,0.204,0.247,0.175,0.212,0.379,0.591,25.00,0.00,0.243,6.82,2.01
Franchy Cordero,$3.6K,L,SDP,OF,@ PIT,3 ,Chad Kuhl,R,,,,,,300,8,8.0,128,3.67,-0.06,76,0.276,0.374,0.224,0.368,0.500,0.868,31.00,13.80,0.378,7.22,2.01
Starlin Castro,$3.4K,R,MIA,2B,LAD,2 ,Kenta Maeda,R, ,,,,,300,3,7.5,147,3.29,-0.26,124,0.266,0.285,0.097,0.288,0.363,0.651,18.90,5.30,0.310,6.8,2
Andrew Benintendi,$4.6K,L,BOS,OF,BAL,2 ,Kevin Gausman,R,,,,,,200,3,9.5,-161,5.31,5.31,118,0.297,0.368,0.203,0.366,0.500,0.866,11.90,11.90,0.317,9.17,1.99
Matt Chapman,$3.6K,R,OAK,3B,@ TOR,6 ,Aaron Sanchez,R, ,,,,,800,-6,9.5,106,4.61, ,112,0.223,0.323,0.205,0.310,0.429,0.739,24.60,11.90,0.253,7.11,1.98
Welington Castillo,$3.4K,R,CHW,C,TEX,6 ,Doug Fister,R, ,,,,,1200,-29,9.5,-100,4.67,0.42,63,0.270,0.351,0.254,0.313,0.524,0.837,31.30,4.50,0.342,6.74,1.98
Brock Holt,$3.5K,L,BOS,2B/SS,BAL,7 ,Kevin Gausman,R,,,,,,1000,-1,9.5,-161,5.31,5.31,55,0.309,0.355,0.182,0.345,0.491,0.836,8.60,5.20,0.327,6.94,1.98
Chris Davis,$3.2K,L,BAL,1B,@ BOS,5 ,David Price,L, ,,,,,700,-2,9.5,145,4.19,4.19,31,0.129,0.275,0.290,0.229,0.419,0.648,45.70,8.60,0.083,6.33,1.98
Gordon Beckham,$2.7K,R,SEA,2B/3B,DET,9 ,Matt Boyd,L,,,,,,500,10,8.0,-187,4.64,-0.14,4,0.500,0.527,0.25,0.500,0.750,1.250,50.00,0.00,1.000,5.34,1.98
Charlie Blackmon,$5.0K,L,COL,OF,@ SFG,1 ,Jeff Samardzija,R,,,,,,700,-1,8.0,126,3.69,-0.31,89,0.236,0.368,0.292,0.340,0.528,0.868,22.50,14.70,0.237,9.91,1.98
JaCoby Jones,$3.1K,R,DET,OF,@ SEA,1 ,Marco Gonzales,L,,,,,,600,2,8.0,166,3.36,-0.36,35,0.200,0.257,0.086,0.282,0.286,0.568,20.50,5.10,0.259,6.11,1.97
Richard Urena,$2.8K,S,TOR,SS,OAK,9 ,Andrew Triggs,R,,,,,,500,-3,9.5,-119,4.89, ,8,0.250,0.219,0,0.250,0.250,0.500,50.00,0.00,0.500,5.52,1.97
Trayce Thompson,$2.8K,R,CHW,OF,TEX,9 ,Doug Fister,R, ,,,,,800,-8,9.5,-100,4.67,0.42,31,0.097,0.173,0.194,0.125,0.290,0.415,34.40,3.10,0.056,5.49,1.96
C.J. Cron,$3.7K,R,TBR,1B,@ LAA,2 ,Tyler Skaggs,L,,,,,,-200,7,7.5,156,3.23,-0.37,45,0.378,0.443,0.244,0.429,0.622,1.051,22.40,6.10,0.452,7.26,1.96
Buster Posey,$3.8K,R,SFG,C,COL,3 ,Chad Bettis,R, ,,,,,900,-16,8.0,-141,4.31,0.31,86,0.314,0.333,0.081,0.359,0.395,0.754,15.20,7.60,0.375,7.42,1.95
Marcus Semien,$3.8K,R,OAK,SS,@ TOR,1 ,Aaron Sanchez,R, ,,,,,600,-4,9.5,106,4.61, ,123,0.252,0.279,0.081,0.295,0.333,0.628,21.20,6.80,0.309,7.42,1.95
Rafael Devers,$3.8K,L,BOS,3B,BAL,6 ,Kevin Gausman,R,,,,,,600,-2,9.5,-161,5.31,5.31,118,0.254,0.299,0.169,0.280,0.424,0.704,28.90,7.00,0.329,7.42,1.95
Aaron Altherr,$3.3K,R,PHI,OF,@ STL,2 ,Luke Weaver,R, ,,,,,800,-7,8.5,122,3.96,-0.07,79,0.190,0.280,0.127,0.297,0.316,0.613,25.60,13.30,0.241,6.43,1.95
Travis Jankowski,$3.8K,L,SDP,OF,@ PIT,1 ,Chad Kuhl,R,,,,,,1000,-11,8.0,128,3.67,-0.06,39,0.385,0.445,0.179,0.478,0.564,1.042,8.70,15.20,0.412,7.37,1.94
John Hicks,$3.4K,R,DET,1B/C,@ SEA,5 ,Marco Gonzales,L,,,,,,400,2,8.0,166,3.36,-0.36,17,0.353,0.414,0.176,0.455,0.529,0.984,9.10,18.20,0.375,6.6,1.94
Matt Davidson,$3.9K,R,CHW,1B/3B,TEX,5 ,Doug Fister,R, ,,,,,700,3,9.5,-100,4.67,0.42,87,0.276,0.393,0.287,0.375,0.563,0.938,31.10,14.60,0.340,7.58,1.94
Matt Carpenter,$3.4K,L,STL,2B/3B,PHI,7 ,Vincent Velasquez,R,,,,,,400, ,8.5,-137,4.54,0.07,93,0.151,0.264,0.161,0.277,0.312,0.589,29.50,15.20,0.186,6.59,1.94
Danny Valencia,$3.7K,R,BAL,3B,@ BOS,7 ,David Price,L,,,,,,800,-3,9.5,145,4.19,4.19,35,0.229,0.354,0.286,0.325,0.514,0.839,14.60,14.60,0.192,7.19,1.94
Andrew Susac,$2.9K,R,BAL,C,@ BOS,9 ,David Price,L,,,,,,900,-28,9.5,145,4.19,4.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.6,1.93
Russell Martin,$3.3K,R,TOR,C,OAK,6 ,Andrew Triggs,R, ,,,,,900,-21,9.5,-119,4.89, ,74,0.162,0.291,0.243,0.271,0.405,0.676,24.70,11.80,0.146,6.34,1.92
Jose Iglesias,$3.0K,R,DET,SS,@ SEA,8 ,Marco Gonzales,L,,,,,,200,1,8.0,166,3.36,-0.36,24,0.333,0.405,0.25,0.393,0.583,0.976,10.30,6.90,0.300,5.72,1.91
Jackie Bradley,$3.0K,L,BOS,OF,BAL,9 ,Kevin Gausman,R,,,,,,700,-1,9.5,-161,5.31,5.31,84,0.202,0.282,0.119,0.299,0.321,0.620,21.60,10.30,0.242,5.73,1.91
Leury Garcia,$3.3K,S,CHW,OF,TEX,7 ,Doug Fister,R,,,,,,900,-10,9.5,-100,4.67,0.42,66,0.242,0.256,0.045,0.286,0.288,0.574,18.30,4.20,0.288,6.26,1.9
Austin Jackson,$3.1K,R,SFG,OF,COL,7 ,Chad Bettis,R, ,,,,,1000,-10,8.0,-141,4.31,0.31,42,0.190,0.223,0.048,0.255,0.238,0.493,44.70,8.50,0.364,5.89,1.9
Brandon Crawford,$3.4K,L,SFG,SS,COL,6 ,Chad Bettis,R,,,,,,100,3,8.0,-141,4.31,0.31,92,0.283,0.290,0.087,0.299,0.370,0.669,23.50,4.10,0.366,6.44,1.89
Brian Anderson,$3.5K,R,MIA,3B/OF,LAD,4 ,Kenta Maeda,R, ,,,,,600, ,7.5,147,3.29,-0.26,112,0.241,0.292,0.080,0.320,0.321,0.641,21.80,8.10,0.310,6.62,1.89
Stephen Piscotty,$3.3K,R,OAK,OF,@ TOR,7 ,Aaron Sanchez,R, ,,,,,1000,-12,9.5,106,4.61, ,83,0.265,0.314,0.157,0.315,0.422,0.737,19.60,6.50,0.308,6.22,1.88
Kyle Seager,$4.0K,L,SEA,3B,DET,4 ,Matt Boyd,L, ,,,,,300, ,8.0,-187,4.64,-0.14,59,0.271,0.332,0.153,0.343,0.424,0.767,17.90,4.50,0.304,7.53,1.88
Cesar Hernandez,$3.9K,S,PHI,2B,@ STL,1 ,Luke Weaver,R,,,,,,-100,3,8.5,122,3.96,-0.07,110,0.227,0.312,0.155,0.323,0.382,0.705,26.60,14.10,0.288,7.3,1.87
Kelby Tomlinson,$2.9K,R,SFG,2B/SS,COL,8 ,Chad Bettis,R, ,,,,,800,3,8.0,-141,4.31,0.31,36,0.278,0.288,0.028,0.333,0.306,0.639,12.80,5.10,0.323,5.43,1.87
Hanley Ramirez,$4.3K,R,BOS,1B,BAL,3 ,Kevin Gausman,R, ,,,,,300,-1,9.5,-161,5.31,5.31,113,0.248,0.314,0.168,0.298,0.416,0.714,18.50,8.10,0.264,8.04,1.87
Dixon Machado,$2.8K,R,DET,2B,@ SEA,9 ,Marco Gonzales,L,,,,,,600,7,8.0,166,3.36,-0.36,31,0.290,0.289,0.097,0.290,0.387,0.677,16.10,0.00,0.346,5.24,1.87
Jedd Gyorko,$3.8K,R,STL,3B,PHI,6 ,Vincent Velasquez,R, ,,,,,1100,-7,8.5,-137,4.54,0.07,34,0.235,0.326,0.118,0.366,0.353,0.719,29.30,14.60,0.333,7.12,1.87
Zack Cozart,$3.4K,R,LAA,2B/3B,TBR,1 ,Chris Archer,R, ,,,,,700,-8,7.5,-174,4.27,-0.13,117,0.231,0.310,0.197,0.297,0.427,0.724,20.30,4.70,0.264,6.36,1.87
David Freese,$3.3K,R,PIT,1B/3B,SDP,6 ,Eric Lauer,L,,,,,,900,1,8.0,-143,4.33,-0.44,20,0.200,0.233,0,0.261,0.200,0.461,18.20,13.60,0.235,6.16,1.87
Yolmer Sanchez,$3.6K,S,CHW,3B,TEX,2 ,Doug Fister,R,,,,,,700,-2,9.5,-100,4.67,0.42,105,0.333,0.362,0.181,0.351,0.514,0.865,14.40,1.80,0.378,6.71,1.86
Cody Bellinger,$3.6K,L,LAD,1B,@ MIA,6 ,Caleb Smith,L, ,,,,,100,5,7.5,-164,4.21,-0.24,53,0.208,0.273,0.132,0.283,0.340,0.623,28.30,8.30,0.278,6.71,1.86
Francisco Cervelli,$3.9K,R,PIT,C,SDP,3 ,Eric Lauer,L,,,,,,700,-13,8.0,-143,4.33,-0.44,14,0.286,0.444,0.429,0.375,0.714,1.089,29.40,17.60,0.286,7.25,1.86
Brandon Belt,$4.1K,L,SFG,1B,COL,4 ,Chad Bettis,R,,,,,,-200,5,8.0,-141,4.31,0.31,95,0.316,0.437,0.337,0.398,0.653,1.051,20.90,13.60,0.344,7.59,1.85
Manuel Margot,$3.2K,R,SDP,OF,@ PIT,8 ,Chad Kuhl,R, ,,,,,900,-8,8.0,128,3.67,-0.06,88,0.193,0.226,0.091,0.234,0.284,0.518,20.20,4.30,0.232,5.89,1.84
Gerardo Parra,$3.2K,L,COL,OF,@ SFG,2 ,Jeff Samardzija,R,,,,,,700,-3,8.0,126,3.69,-0.31,80,0.275,0.306,0.1,0.326,0.375,0.701,11.50,8.00,0.304,5.88,1.84
Johnny Field,$3.3K,R,TBR,OF,@ LAA,8 ,Tyler Skaggs,L,,,,,,1200,-19,7.5,156,3.23,-0.37,25,0.320,0.395,0.28,0.346,0.600,0.946,26.90,3.80,0.375,6.04,1.83
Jean Segura,$4.6K,R,SEA,SS,DET,2 ,Matt Boyd,L,,,,,,700,-1,8.0,-187,4.64,-0.14,57,0.368,0.371,0.105,0.390,0.474,0.864,15.00,3.30,0.438,8.42,1.83
Ian Kinsler,$3.3K,R,LAA,2B,TBR,7 ,Chris Archer,R, ,,,,,800,3,7.5,-174,4.27,-0.13,88,0.227,0.292,0.114,0.317,0.341,0.658,10.90,10.90,0.237,5.99,1.82
Kevin Pillar,$3.9K,R,TOR,OF,OAK,5 ,Andrew Triggs,R, ,,,,,900,-8,9.5,-119,4.89, ,110,0.336,0.392,0.209,0.383,0.545,0.928,17.60,6.70,0.391,7.07,1.81
Josh Bell,$4.0K,S,PIT,1B,SDP,4 ,Eric Lauer,L,,,,,,800,-6,8.0,-143,4.33,-0.44,28,0.250,0.334,0.179,0.333,0.429,0.762,24.20,15.20,0.333,7.25,1.81
