Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Brett Gardner,$4.2K,L,NYY,OF,@ DET,1 ,Mike Fiers,R,,,,,,1000,-6,10.0,-194,5.86,1.28,138,0.254,0.342,0.159,0.361,0.413,0.774,16.70,14.30,0.284,8.8,2.1
Gary Sanchez,$4.3K,R,NYY,C,@ DET,3 ,Mike Fiers,R, ,,,,,700,-3,10.0,-194,5.86,1.28,136,0.176,0.294,0.25,0.261,0.426,0.687,25.00,10.50,0.167,8.89,2.07
Giancarlo Stanton,$4.8K,R,NYY,OF,@ DET,4 ,Mike Fiers,R, ,,,,,100, ,10.0,-194,5.86,1.28,148,0.189,0.264,0.128,0.275,0.318,0.593,32.90,9.00,0.267,9.7,2.02
Albert Pujols,$3.5K,R,LAA,1B,KCR,4 ,Danny Duffy,L,,,,,,800,-2,8.5,-191,4.97,0.06,34,0.206,0.233,0.088,0.243,0.294,0.537,18.90,5.40,0.222,6.97,1.99
Franmil Reyes,$3.2K,R,SDP,OF,ATL,5 ,Julio Teheran,R, ,,,,, ,6,7.5,-106,3.81,0.11,22,0.136,0.120,0,0.136,0.136,0.272,36.40,0.00,0.214,6.37,1.99
Jefry Marte,$3.3K,R,LAA,1B/3B,KCR,7 ,Danny Duffy,L,,,,,,1100,-5,8.5,-191,4.97,0.06,39,0.256,0.335,0.256,0.293,0.513,0.806,24.40,4.90,0.296,6.53,1.98
Jose Pirela,$3.2K,R,SDP,2B/OF,ATL,3 ,Julio Teheran,R, ,,,,,300,1,7.5,-106,3.81,0.11,156,0.276,0.297,0.077,0.319,0.353,0.672,22.90,6.00,0.364,6.31,1.97
Pablo Sandoval,$3.0K,S,SFG,1B/3B,ARI,6 ,Zack Godley,R,,,,,,900,1,7.5,-107,3.81,-0.25,59,0.254,0.300,0.153,0.286,0.407,0.693,31.70,6.30,0.342,5.83,1.94
Tyler Flowers,$3.5K,R,ATL,C,@ SDP,5 ,Clayton Richard,L,,,,,,500,-3,7.5,-107,3.69,-0.11,20,0.450,0.554,0.3,0.593,0.750,1.343,18.50,25.90,0.538,6.79,1.94
Eric Hosmer,$4.0K,L,SDP,1B,ATL,2 ,Julio Teheran,R,,,,,,300,1,7.5,-106,3.81,0.11,141,0.312,0.378,0.184,0.382,0.496,0.878,21.70,13.00,0.392,7.73,1.93
Mike Moustakas,$4.2K,L,KCR,3B,@ LAA,3 ,Nick Tropeano,R,,,,,,200,1,8.5,173,3.53,-0.06,157,0.280,0.364,0.261,0.329,0.541,0.870,15.10,8.10,0.279,8.04,1.91
Alcides Escobar,$2.7K,R,KCR,SS,@ LAA,8 ,Nick Tropeano,R, ,,,,,500,-2,8.5,173,3.53,-0.06,150,0.193,0.213,0.047,0.236,0.240,0.476,9.80,5.50,0.207,5.17,1.91
Neil Walker,$3.6K,S,NYY,1B/2B,@ DET,7 ,Mike Fiers,R,,,,,,1200,-6,10.0,-194,5.86,1.28,102,0.216,0.279,0.108,0.296,0.324,0.620,20.20,11.40,0.256,6.84,1.9
Brandon Crawford,$3.5K,L,SFG,SS,ARI,4 ,Zack Godley,R,,,,,,200,1,7.5,-107,3.81,-0.25,132,0.318,0.337,0.121,0.343,0.439,0.782,19.90,5.00,0.385,6.6,1.89
Andrew McCutchen,$3.7K,R,SFG,OF,ARI,3 ,Zack Godley,R, ,,,,,400,4,7.5,-107,3.81,-0.25,124,0.250,0.326,0.105,0.365,0.355,0.720,21.90,15.80,0.326,6.96,1.88
Johan Camargo,$3.6K,S,ATL,3B/SS,@ SDP,2 ,Clayton Richard,L,,,,,,800,-1,7.5,-107,3.69,-0.11,32,0.188,0.213,0.094,0.212,0.281,0.493,14.70,5.90,0.222,6.75,1.88
Hunter Dozier,$3.0K,R,KCR,1B,@ LAA,7 ,Nick Tropeano,R, ,,,,,700,3,8.5,173,3.53,-0.06,36,0.194,0.229,0.056,0.256,0.250,0.506,30.80,7.70,0.292,5.62,1.87
Ronny Rodriguez,$2.9K,R,DET,3B/SS,NYY,8 ,Domingo German,R, ,,,,,800,-1,10.0,173,4.14,0.22,1,0.000,0,0,0.000,0.000,0.000,100.00,0.00,0.000,5.38,1.86
Raffy Lopez,$2.7K,L,SDP,C,ATL,8 ,Julio Teheran,R,,,,,,500,-6,7.5,-106,3.81,0.11,45,0.178,0.235,0.133,0.235,0.311,0.546,37.70,11.30,0.240,5.02,1.86
Alex Gordon,$3.2K,L,KCR,OF,@ LAA,6 ,Nick Tropeano,R,,,,,,800,-3,8.5,173,3.53,-0.06,112,0.304,0.341,0.143,0.345,0.446,0.791,21.00,5.00,0.361,5.89,1.84
Andrelton Simmons,$4.0K,R,LAA,SS,KCR,5 ,Danny Duffy,L,,,,,,500, ,8.5,-191,4.97,0.06,55,0.327,0.396,0.091,0.464,0.418,0.882,5.80,18.80,0.340,7.37,1.84
James McCann,$3.2K,R,DET,C,NYY,7 ,Domingo German,R, ,,,,,1200,-11,10.0,173,4.14,0.22,122,0.238,0.259,0.074,0.275,0.311,0.586,20.80,5.40,0.292,5.88,1.84
Ozzie Albies,$4.8K,S,ATL,2B,@ SDP,1 ,Clayton Richard,L,,,,,,500, ,7.5,-107,3.69,-0.11,62,0.371,0.458,0.355,0.394,0.726,1.120,13.60,4.50,0.367,8.8,1.83
Victor Reyes,$3.1K,S,DET,OF,NYY,9 ,Domingo German,R,,,,,,900,-3,10.0,173,4.14,0.22,30,0.100,0.110,0.067,0.100,0.167,0.267,33.30,0.00,0.150,5.68,1.83
Niko Goodrum,$3.7K,S,DET,1B/OF,NYY,5 ,Domingo German,R,,,,,,1000,-13,10.0,173,4.14,0.22,75,0.213,0.310,0.24,0.280,0.453,0.733,32.90,8.50,0.273,6.72,1.82
Buster Posey,$3.8K,R,SFG,C,ARI,2 ,Zack Godley,R, ,,,,,800,-5,7.5,-107,3.81,-0.25,105,0.295,0.312,0.076,0.336,0.371,0.707,15.00,7.10,0.348,6.89,1.81
Dansby Swanson,$3.7K,R,ATL,SS,@ SDP,8 ,Clayton Richard,L,,,,,,800,-1,7.5,-107,3.69,-0.11,26,0.269,0.348,0.269,0.296,0.538,0.834,24.10,10.30,0.294,6.69,1.81
Aaron Judge,$5.4K,R,NYY,OF,@ DET,2 ,Mike Fiers,R, ,,,,,300, ,10.0,-194,5.86,1.28,145,0.324,0.448,0.331,0.421,0.655,1.076,26.50,15.30,0.386,9.71,1.8
Mike Trout,$6.0K,R,LAA,OF,KCR,2 ,Danny Duffy,L,,,,,,600, ,8.5,-191,4.97,0.06,42,0.333,0.484,0.405,0.451,0.738,1.189,21.60,17.60,0.370,10.75,1.79
Abraham Almonte,$3.1K,S,KCR,OF,@ LAA,9 ,Nick Tropeano,R,,,,,,1000,-4,8.5,173,3.53,-0.06,59,0.254,0.280,0.119,0.279,0.373,0.652,19.70,3.30,0.289,5.49,1.77
Tyler Austin,$3.6K,R,NYY,1B,@ DET,8 ,Mike Fiers,R, ,,,,,500,-1,10.0,-194,5.86,1.28,61,0.197,0.295,0.262,0.246,0.459,0.705,43.80,4.70,0.276,6.36,1.77
Salvador Perez,$4.1K,R,KCR,C,@ LAA,4 ,Nick Tropeano,R, ,,,,,900,-4,8.5,173,3.53,-0.06,120,0.233,0.299,0.2,0.273,0.433,0.706,14.80,2.30,0.229,7.27,1.77
Miguel Cabrera,$4.5K,R,DET,1B,NYY,3 ,Domingo German,R, ,,,,,1100,-3,10.0,173,4.14,0.22,68,0.309,0.359,0.162,0.368,0.471,0.839,15.20,12.70,0.345,7.92,1.76
Jorge Soler,$4.0K,R,KCR,OF,@ LAA,5 ,Nick Tropeano,R, ,,,,,400,6,8.5,173,3.53,-0.06,131,0.237,0.309,0.122,0.331,0.359,0.690,25.20,11.30,0.308,7.04,1.76
Clint Frazier,$3.7K,R,NYY,OF,@ DET,9 ,Mike Fiers,R, ,,,,,900,-3,10.0,-194,5.86,1.28,2,0.500,0.616,0.5,0.500,1.000,1.500,0.00,0.00,0.500,6.42,1.74
Ender Inciarte,$4.1K,L,ATL,OF,@ SDP,6 ,Clayton Richard,L, ,,,,,1300,-6,7.5,-107,3.69,-0.11,58,0.207,0.248,0.034,0.281,0.241,0.522,17.20,9.40,0.255,7.13,1.74
Whit Merrifield,$4.3K,R,KCR,2B/OF,@ LAA,2 ,Nick Tropeano,R, ,,,,,600, ,8.5,173,3.53,-0.06,139,0.216,0.269,0.058,0.313,0.273,0.586,18.30,11.00,0.268,7.46,1.73
Nick Castellanos,$4.6K,R,DET,OF,NYY,2 ,Domingo German,R, ,,,,,600, ,10.0,173,4.14,0.22,163,0.288,0.339,0.184,0.326,0.472,0.798,22.10,4.10,0.355,7.94,1.73
Martin Maldonado,$2.9K,R,LAA,C,KCR,8 ,Danny Duffy,L,,,,,,800,-9,8.5,-191,4.97,0.06,33,0.152,0.215,0.121,0.216,0.273,0.489,34.20,5.30,0.200,4.99,1.72
Gleyber Torres,$4.7K,R,NYY,2B,@ DET,5 ,Mike Fiers,R, ,,,,,600, ,10.0,-194,5.86,1.28,75,0.307,0.408,0.32,0.361,0.627,0.988,24.70,7.10,0.333,8.02,1.71
Evan Longoria,$3.9K,R,SFG,3B,ARI,5 ,Zack Godley,R, ,,,,,1000, ,7.5,-107,3.81,-0.25,127,0.220,0.261,0.150,0.244,0.370,0.614,22.90,2.30,0.266,6.59,1.69
Miguel Andujar,$4.1K,R,NYY,3B,@ DET,6 ,Mike Fiers,R, ,,,,,1200,-1,10.0,-194,5.86,1.28,125,0.320,0.360,0.208,0.333,0.528,0.861,20.30,2.30,0.375,6.8,1.66
Hunter Renfroe,$4.2K,R,SDP,OF,ATL,4 ,Julio Teheran,R, ,,,,,1300,-8,7.5,-106,3.81,0.11,29,0.172,0.272,0.207,0.250,0.379,0.629,28.10,6.20,0.167,6.87,1.64
Gorkys Hernandez,$3.4K,R,SFG,OF,ARI,8 ,Zack Godley,R, ,,,,,500,2,7.5,-107,3.81,-0.25,81,0.296,0.336,0.185,0.318,0.481,0.799,29.40,3.50,0.377,5.56,1.64
Jake Lamb,$3.8K,L,ARI,3B,@ SFG,5 ,Derek Holland,L, ,,,,,600,2,7.5,-105,3.69,-0.25,7,0.286,0.444,0.143,0.545,0.429,0.974,27.30,36.40,0.500,6.18,1.63
Leonys Martin,$4.3K,L,DET,OF,NYY,6 ,Domingo German,R,,,,,,1000,-4,10.0,173,4.14,0.22,138,0.290,0.366,0.217,0.347,0.507,0.854,18.10,9.40,0.324,6.91,1.61
David Peralta,$4.0K,L,ARI,OF,@ SFG,2 ,Derek Holland,L, ,,,,,700,2,7.5,-105,3.69,-0.25,57,0.228,0.278,0.070,0.313,0.298,0.611,32.80,7.80,0.343,6.42,1.61
Jeimer Candelario,$4.7K,S,DET,3B,NYY,1 ,Domingo German,R,,,,,,800,-1,10.0,173,4.14,0.22,116,0.267,0.369,0.233,0.361,0.500,0.861,20.60,11.40,0.310,7.36,1.57
Nick Markakis,$4.2K,L,ATL,OF,@ SDP,4 ,Clayton Richard,L, ,,,,,700,-1,7.5,-107,3.69,-0.11,81,0.333,0.393,0.198,0.386,0.531,0.917,14.90,9.20,0.369,6.28,1.5
Freddie Freeman,$5.1K,L,ATL,1B,@ SDP,3 ,Clayton Richard,L, ,,,,,400, ,7.5,-107,3.69,-0.11,62,0.371,0.459,0.290,0.444,0.661,1.105,19.20,12.30,0.409,7.49,1.47
