Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Elvis Andrus,$3.8K,R,TEX,SS,SDP,2 ,Joey Lucchesi,L,,,,,,600,1,9.5,-130,5,-0.32,13,0.231,0.294,0,0.375,0.231,0.606,0.00,18.80,0.231,8.6,2.26
Robinson Chirinos,$3.2K,R,TEX,C,SDP,7 ,Joey Lucchesi,L,,,,,,500,-11,9.5,-130,5,-0.32,39,0.179,0.324,0.231,0.327,0.410,0.737,32.70,16.30,0.190,7.22,2.26
Adrian Beltre,$3.9K,R,TEX,3B,SDP,4 ,Joey Lucchesi,L,,,,,,600,-3,9.5,-130,5,-0.32,40,0.350,0.344,0.1,0.364,0.450,0.814,20.00,6.70,0.424,8.81,2.26
Jarrod Dyson,$3.1K,L,ARI,OF,@ MIA,7 ,Dan Straily,R,,,,,,800,-8,8.0,-127,4.19,-0.23,146,0.171,0.227,0.068,0.244,0.240,0.484,12.80,11.00,0.187,7.02,2.26
Jonathan Schoop,$3.3K,R,BAL,2B,SEA,7 ,Felix Hernandez,R, ,,,,,800,7,9.5,104,4.62,0.19,160,0.188,0.249,0.175,0.220,0.362,0.582,24.30,3.00,0.217,7.47,2.26
Colby Rasmus,$3.2K,L,BAL,OF,SEA,1 ,Felix Hernandez,R,,,,,,900,-12,9.5,104,4.62,0.19,33,0.182,0.247,0.121,0.250,0.303,0.553,44.40,5.60,0.312,7.2,2.25
Martin Maldonado,$2.8K,R,LAA,C,@ KCR,8 ,Brad Keller,R, ,,,,,400,-12,9.0,-171,5.11,0.34,152,0.257,0.300,0.105,0.311,0.362,0.673,23.20,4.30,0.330,6.31,2.25
Justin Turner,$3.6K,R,LAD,3B,CHC,3 ,Duane Underwood,R, ,,,,,400,2,8.5,-164,4.76,0.74,78,0.218,0.263,0.128,0.256,0.346,0.602,7.20,4.80,0.214,8.1,2.25
Jake Marisnick,$2.7K,R,HOU,OF,TOR,9 ,J.A. Happ,L,,,,,,400,2,7.0,-216,4.24,-0.4,61,0.164,0.212,0.115,0.203,0.279,0.482,45.30,3.10,0.267,6.07,2.25
Kolten Wong,$2.6K,L,STL,2B,CLE,8 ,Mike Clevinger,R,,,,,,400,11,8.0,110,3.84,-0.23,144,0.188,0.279,0.146,0.282,0.333,0.615,17.30,7.10,0.200,5.83,2.24
Kole Calhoun,$3.0K,L,LAA,OF,@ KCR,7 ,Brad Keller,R,,,,,,300,19,9.0,-171,5.11,0.34,156,0.173,0.210,0.083,0.217,0.256,0.473,24.10,5.40,0.211,6.73,2.24
Kyle Seager,$3.7K,L,SEA,3B,@ BAL,5 ,Andrew Cashner,R,,,,,,900,-2,9.5,-118,4.88,-0.19,198,0.207,0.284,0.202,0.252,0.409,0.661,20.40,6.20,0.219,8.21,2.22
Colin Moran,$3.3K,L,PIT,3B,@ NYM,4 ,Seth Lugo,R,,,,,,900,-5,7.5,-116,3.83,0.02,185,0.270,0.333,0.168,0.335,0.438,0.773,16.10,9.00,0.291,7.31,2.22
Alcides Escobar,$2.6K,R,KCR,SS,LAA,6 ,Tyler Skaggs,L,,,,,,500, ,9.0,155,3.89,0.66,66,0.273,0.335,0.167,0.319,0.439,0.758,18.90,5.40,0.327,5.74,2.21
John Hicks,$3.2K,R,DET,1B/C,OAK,5 ,Edwin Jackson,R, ,,,,,1100,-18,9.5,101,4.65,-0.19,141,0.255,0.295,0.149,0.281,0.404,0.685,32.20,3.40,0.348,7.07,2.21
Dee Gordon,$3.9K,L,SEA,2B/OF,@ BAL,1 ,Andrew Cashner,R,,,,,,1100,-2,9.5,-118,4.88,-0.19,190,0.274,0.278,0.068,0.294,0.342,0.636,15.90,2.00,0.323,8.57,2.2
Caleb Joseph,$2.7K,R,BAL,C,SEA,9 ,Felix Hernandez,R, ,,,,,500,-19,9.5,104,4.62,0.19,57,0.158,0.212,0.175,0.172,0.333,0.505,33.90,1.70,0.222,5.91,2.19
Kevin Kiermaier,$3.2K,L,TBR,OF,WAS,1 ,Gio Gonzalez,L, ,,,,,800,-9,7.0,-113,3.56,-0.27,22,0.091,0.160,0.091,0.167,0.182,0.349,33.30,8.30,0.143,7,2.19
Daniel Robertson,$3.3K,R,TBR,2B/SS,WAS,3 ,Gio Gonzalez,L,,,,,,1000,8,7.0,-113,3.56,-0.27,58,0.259,0.386,0.241,0.397,0.500,0.897,15.10,17.80,0.267,7.24,2.19
Wilmer Difo,$2.9K,S,WAS,2B/3B,@ TBR,7 ,Blake Snell,L,,,,,,400,11,7.0,-101,3.44,-0.23,64,0.203,0.228,0.094,0.227,0.297,0.524,22.70,4.50,0.250,6.35,2.19
Grayson Greiner,$2.8K,R,DET,C,OAK,7 ,Edwin Jackson,R, ,,,,,600,-23,9.5,101,4.65,-0.19,31,0.226,0.286,0.097,0.314,0.323,0.637,28.60,11.40,0.333,6.1,2.18
Dominic Smith,$3.4K,L,NYM,1B/OF,PIT,4 ,Jameson Taillon,R,,,,,,1100,-15,7.5,101,3.67,-0.02,29,0.276,0.332,0.207,0.300,0.483,0.783,34.50,3.40,0.389,7.4,2.18
Trey Mancini,$3.2K,R,BAL,1B/OF,SEA,6 ,Felix Hernandez,R, ,,,,,600,-22,9.5,104,4.62,0.19,178,0.225,0.298,0.157,0.289,0.382,0.671,24.00,9.50,0.264,6.95,2.17
Nick Williams,$3.3K,L,PHI,OF,NYY,5 ,Jonathan Loaisiga,R,,,,,,800,-3,8.5,130,3.88,-0.29,137,0.234,0.332,0.234,0.305,0.467,0.772,23.50,8.50,0.258,7.14,2.16
Rosell Herrera,$3.1K,S,KCR,2B/SS,LAA,2 ,Tyler Skaggs,L,,,,,,900,-43,9.0,155,3.89,0.66,9,0.333,0.334,0.111,0.333,0.444,0.777,11.10,0.00,0.375,6.66,2.15
Jeff Mathis,$2.5K,R,ARI,C,@ MIA,8 ,Dan Straily,R, ,,,,,500,-26,8.0,-127,4.19,-0.23,59,0.153,0.198,0.017,0.242,0.169,0.411,31.80,10.60,0.237,5.36,2.14
Jose Pirela,$3.3K,R,SDP,2B/OF,@ TEX,5 ,Cole Hamels,L,,,,,,1100,4,9.5,115,4.5,0.32,83,0.277,0.315,0.096,0.344,0.373,0.717,10.90,9.80,0.311,7.03,2.13
Scott Kingery,$2.9K,R,PHI,SS,NYY,6 ,Jonathan Loaisiga,R, ,,,,,600,1,8.5,130,3.88,-0.29,170,0.235,0.279,0.112,0.286,0.347,0.633,22.20,6.50,0.295,6.15,2.12
Chris Owings,$3.0K,R,ARI,OF,@ MIA,6 ,Dan Straily,R, ,,,,,1000,-12,8.0,-127,4.19,-0.23,117,0.179,0.230,0.085,0.244,0.265,0.509,26.60,7.80,0.235,6.37,2.12
Hunter Dozier,$3.1K,R,KCR,1B,LAA,4 ,Tyler Skaggs,L,,,,,,800,-6,9.0,155,3.89,0.66,30,0.267,0.298,0.067,0.333,0.333,0.666,24.20,9.10,0.364,6.56,2.12
Maikel Franco,$3.2K,R,PHI,3B,NYY,7 ,Jonathan Loaisiga,R, ,,,,,500,-1,8.5,130,3.88,-0.29,151,0.272,0.313,0.159,0.293,0.430,0.723,16.20,5.00,0.292,6.74,2.11
Jake Lamb,$4.0K,L,ARI,3B,@ MIA,3 ,Dan Straily,R,,,,,,600,-4,8.0,-127,4.19,-0.23,107,0.243,0.315,0.168,0.314,0.411,0.725,24.80,9.10,0.284,8.44,2.11
Dustin Fowler,$3.6K,L,OAK,OF,@ DET,1 ,Jordan Zimmermann,R,,,,,,1100,-12,9.5,-116,4.85,0.19,99,0.253,0.304,0.152,0.292,0.404,0.696,17.80,5.60,0.273,7.57,2.1
Matt Olson,$4.3K,L,OAK,1B,@ DET,5 ,Jordan Zimmermann,R,,,,,,800,2,9.5,-116,4.85,0.19,186,0.237,0.355,0.269,0.321,0.505,0.826,28.00,10.40,0.265,9,2.09
Gregory Bird,$3.8K,L,NYY,1B,@ PHI,6 ,Vincent Velasquez,R,,,,,,1500,-22,8.5,-147,4.62,-0.21,70,0.214,0.308,0.243,0.257,0.457,0.714,28.00,5.30,0.261,7.92,2.08
Ketel Marte,$3.6K,S,ARI,2B/SS,@ MIA,5 ,Dan Straily,R,,,,,,500,8,8.0,-127,4.19,-0.23,168,0.208,0.263,0.137,0.260,0.345,0.605,14.30,6.60,0.223,7.47,2.08
Jason Heyward,$3.5K,L,CHC,OF,@ LAD,2 ,Kenta Maeda,R,,,,,,300,22,8.5,146,3.74,0.26,165,0.297,0.349,0.158,0.352,0.455,0.807,9.80,8.20,0.315,7.23,2.07
Lonnie Chisenhall,$3.3K,L,CLE,OF,@ STL,5 ,John Gant,R,,,,,,800,-3,8.0,-124,4.16,-0.27,58,0.310,0.351,0.086,0.394,0.397,0.791,11.90,10.40,0.360,6.83,2.07
Pedro Severino,$2.5K,R,WAS,C,@ TBR,8 ,Blake Snell,L,,,,,,500,-26,7.0,-101,3.44,-0.23,44,0.227,0.251,0.045,0.286,0.273,0.559,21.60,9.80,0.294,5.18,2.07
Leonys Martin,$4.3K,L,DET,OF,OAK,1 ,Edwin Jackson,R,,,,,,1300,-13,9.5,101,4.65,-0.19,192,0.281,0.358,0.188,0.350,0.469,0.819,20.80,10.60,0.333,8.9,2.07
Miguel Andujar,$4.0K,R,NYY,3B,@ PHI,5 ,Vincent Velasquez,R, ,,,,,200,-1,8.5,-147,4.62,-0.21,182,0.302,0.358,0.220,0.319,0.522,0.841,18.20,3.20,0.338,8.26,2.07
Nick Castellanos,$4.4K,R,DET,OF,OAK,3 ,Edwin Jackson,R, ,,,,,1400,-14,9.5,101,4.65,-0.19,234,0.269,0.331,0.188,0.313,0.457,0.770,23.70,4.80,0.333,9.07,2.06
Wilson Ramos,$3.4K,R,TBR,C,WAS,4 ,Gio Gonzalez,L,,,,,,1000,-20,7.0,-113,3.56,-0.27,73,0.315,0.359,0.178,0.342,0.493,0.835,17.10,3.90,0.351,6.99,2.06
Daniel Descalso,$3.6K,L,ARI,2B/3B,@ MIA,4 ,Dan Straily,R,,,,,,700,6,8.0,-127,4.19,-0.23,154,0.266,0.373,0.234,0.379,0.500,0.879,23.30,16.40,0.321,7.4,2.06
Tim Beckham,$3.0K,R,BAL,3B,SEA,8 ,Felix Hernandez,R, ,,,,,1000,-5,9.5,104,4.62,0.19,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,6.16,2.05
Salvador Perez,$3.6K,R,KCR,C,LAA,3 ,Tyler Skaggs,L,,,,,,1000,-20,9.0,155,3.89,0.66,52,0.192,0.291,0.25,0.232,0.442,0.674,22.80,7.00,0.167,7.39,2.05
Corey Dickerson,$3.6K,L,PIT,OF,@ NYM,6 ,Seth Lugo,R,,,,,,1100,-12,7.5,-116,3.83,0.02,207,0.295,0.330,0.159,0.318,0.454,0.772,10.90,4.10,0.311,7.35,2.04
Carlos Santana,$4.1K,S,PHI,1B,NYY,4 ,Jonathan Loaisiga,R,,,,,,600,3,8.5,130,3.88,-0.29,182,0.220,0.350,0.231,0.352,0.451,0.803,13.90,20.00,0.207,8.36,2.04
Marcell Ozuna,$3.6K,R,STL,OF,CLE,4 ,Mike Clevinger,R, ,,,,,500,14,8.0,110,3.84,-0.23,222,0.270,0.312,0.131,0.309,0.401,0.710,19.30,6.30,0.312,7.27,2.02
Whit Merrifield,$3.9K,R,KCR,2B/OF,LAA,1 ,Tyler Skaggs,L,,,,,,1100,-2,9.0,155,3.89,0.66,91,0.385,0.446,0.242,0.417,0.626,1.043,14.30,7.10,0.425,7.88,2.02
Guillermo Heredia,$2.6K,R,SEA,OF,@ BAL,9 ,Andrew Cashner,R, ,,,,,600,-5,9.5,-118,4.88,-0.19,89,0.270,0.338,0.112,0.371,0.382,0.753,18.30,12.80,0.333,5.25,2.02
Chris Gimenez,$2.5K,R,CHC,C,@ LAD,8 ,Kenta Maeda,R, ,,,,,500,-26,8.5,146,3.74,0.26,21,0.143,0.145,0,0.174,0.143,0.317,17.40,4.30,0.167,5.02,2.01
Austin Hedges,$3.1K,R,SDP,C,@ TEX,8 ,Cole Hamels,L,,,,,,1100,-37,9.5,115,4.5,0.32,24,0.208,0.250,0.125,0.240,0.333,0.573,40.00,4.00,0.308,6.23,2.01
Rhys Hoskins,$4.7K,R,PHI,OF,NYY,2 ,Jonathan Loaisiga,R, ,,,,,800, ,8.5,130,3.88,-0.29,177,0.254,0.367,0.243,0.350,0.497,0.847,26.80,13.40,0.316,9.4,2
Brett Gardner,$3.9K,L,NYY,OF,@ PHI,1 ,Vincent Velasquez,R,,,,,,800,3,8.5,-147,4.62,-0.21,187,0.262,0.338,0.155,0.350,0.417,0.767,15.80,11.80,0.293,7.79,2
Josh Bell,$3.4K,S,PIT,1B,@ NYM,2 ,Seth Lugo,R,,,,,,900,-6,7.5,-116,3.83,0.02,207,0.246,0.304,0.126,0.313,0.372,0.685,17.70,9.90,0.287,6.75,1.99
Marwin Gonzalez,$3.4K,S,HOU,1B/OF,TOR,7 ,J.A. Happ,L,,,,,,900,-33,7.0,-216,4.24,-0.4,78,0.282,0.306,0.103,0.313,0.385,0.698,23.80,6.00,0.373,6.77,1.99
Derek Dietrich,$4.1K,L,MIA,OF,ARI,1 ,Shelby Miller,R,,,,,,700,7,8.0,112,3.81,-0.27,205,0.307,0.372,0.190,0.363,0.498,0.861,21.00,5.40,0.367,8.13,1.98
Jose Martinez,$4.0K,R,STL,1B,CLE,3 ,Mike Clevinger,R, ,,,,,600,2,8.0,110,3.84,-0.23,215,0.307,0.380,0.209,0.367,0.516,0.883,14.90,9.10,0.322,7.87,1.97
Adeiny Hechavarria,$2.7K,R,TBR,SS,WAS,8 ,Gio Gonzalez,L,,,,,,100,7,7.0,-113,3.56,-0.27,49,0.388,0.355,0.020,0.404,0.408,0.812,9.40,5.70,0.422,5.31,1.97
Albert Pujols,$3.7K,R,LAA,1B,@ KCR,4 ,Brad Keller,R, ,,,,,700,5,9.0,-171,5.11,0.34,231,0.264,0.315,0.177,0.283,0.442,0.725,14.10,4.10,0.273,7.3,1.97
Andrelton Simmons,$3.7K,R,LAA,SS,@ KCR,6 ,Brad Keller,R, ,,,,,700, ,9.0,-171,5.11,0.34,184,0.304,0.336,0.125,0.345,0.429,0.774,4.00,6.10,0.305,7.29,1.97
Carlos Gomez,$3.0K,R,TBR,OF,WAS,7 ,Gio Gonzalez,L,,,,,,500,10,7.0,-113,3.56,-0.27,71,0.197,0.279,0.169,0.269,0.366,0.635,27.30,2.60,0.250,5.89,1.96
Michael Conforto,$4.0K,L,NYM,OF,PIT,1 ,Jameson Taillon,R,,,,,,1100,-9,7.5,101,3.67,-0.02,151,0.232,0.327,0.146,0.350,0.377,0.727,20.40,16.70,0.269,7.85,1.96
Christian Villanueva,$3.8K,R,SDP,3B,@ TEX,4 ,Cole Hamels,L,,,,,,1000,-5,9.5,115,4.5,0.32,68,0.324,0.496,0.5,0.378,0.824,1.202,32.40,8.10,0.333,7.43,1.96
Jose Reyes,$3.2K,S,NYM,3B/SS,PIT,6 ,Jameson Taillon,R,,,,,,1200,-8,7.5,101,3.67,-0.02,65,0.154,0.210,0.062,0.225,0.215,0.440,9.60,11.00,0.158,6.28,1.96
George Springer,$4.9K,R,HOU,OF,TOR,1 ,J.A. Happ,L,,,,,,800,1,7.0,-216,4.24,-0.4,90,0.311,0.412,0.278,0.390,0.589,0.979,20.40,11.70,0.328,9.55,1.95
Mark Trumbo,$3.8K,R,BAL,1B/OF,SEA,4 ,Felix Hernandez,R, ,,,,,600,-10,9.5,104,4.62,0.19,107,0.299,0.379,0.243,0.348,0.542,0.890,22.60,6.10,0.347,7.42,1.95
Russell Martin,$2.8K,R,TOR,C,@ HOU,6 ,Justin Verlander,R, ,,,,,400,-12,7.0,199,2.76,-0.1,125,0.168,0.300,0.168,0.316,0.336,0.652,23.50,16.30,0.181,5.47,1.95
Manny Machado,$4.7K,R,BAL,SS,SEA,3 ,Felix Hernandez,R, ,,,,,500,2,9.5,104,4.62,0.19,210,0.314,0.400,0.262,0.367,0.576,0.943,16.90,11.00,0.331,9.18,1.95
Chris Herrmann,$2.6K,L,SEA,C/OF,@ BAL,8 ,Andrew Cashner,R,,,,,,400,-18,9.5,-118,4.88,-0.19,6,0.333,0.349,0,0.429,0.333,0.762,28.60,14.30,0.500,5.04,1.94
Miguel Rojas,$2.8K,R,MIA,3B/SS,ARI,6 ,Shelby Miller,R, ,,,,,500,-3,8.0,112,3.81,-0.27,187,0.257,0.299,0.112,0.307,0.369,0.676,13.60,4.90,0.277,5.42,1.94
Brian Anderson,$3.8K,R,MIA,3B/OF,ARI,2 ,Shelby Miller,R, ,,,,,800,-24,8.0,112,3.81,-0.27,211,0.294,0.335,0.100,0.362,0.393,0.755,21.20,8.10,0.375,7.36,1.94
Dixon Machado,$2.8K,R,DET,2B,OAK,9 ,Edwin Jackson,R, ,,,,,800,6,9.5,101,4.65,-0.19,165,0.188,0.226,0.067,0.242,0.255,0.497,18.40,6.70,0.227,5.42,1.94
Ronald Guzman,$3.4K,L,TEX,1B,SDP,8 ,Joey Lucchesi,L, ,,,,,1200,-20,9.5,-130,5,-0.32,38,0.263,0.322,0.184,0.300,0.447,0.747,30.00,5.00,0.333,6.6,1.94
JaCoby Jones,$3.3K,R,DET,OF,OAK,6 ,Edwin Jackson,R, ,,,,,900,-14,9.5,101,4.65,-0.19,176,0.244,0.299,0.165,0.282,0.409,0.691,28.00,3.70,0.317,6.41,1.94
Josh Harrison,$3.7K,R,PIT,2B,@ NYM,3 ,Seth Lugo,R, ,,,,,900,2,7.5,-116,3.83,0.02,139,0.273,0.303,0.108,0.316,0.381,0.697,15.70,4.60,0.304,7.14,1.93
Mitch Haniger,$4.5K,R,SEA,OF,@ BAL,3 ,Andrew Cashner,R, ,,,,,1300,-8,9.5,-118,4.88,-0.19,198,0.247,0.358,0.247,0.336,0.495,0.831,23.50,12.20,0.263,8.7,1.93
Scott Schebler,$4.1K,L,CIN,OF,@ ATL,1 ,Mike Foltynewicz,R,,,,,,500,10,9.0,127,4.15,0.29,146,0.253,0.345,0.212,0.329,0.466,0.795,21.80,7.90,0.288,7.91,1.93
Wil Myers,$4.6K,R,SDP,OF,@ TEX,2 ,Cole Hamels,L,,,,,,2000,-38,9.5,115,4.5,0.32,17,0.118,0.165,0,0.211,0.118,0.329,40.00,15.00,0.222,8.81,1.92
Ian Happ,$3.5K,S,CHC,OF,@ LAD,7 ,Kenta Maeda,R,,,,,,800,1,8.5,146,3.74,0.26,130,0.238,0.350,0.231,0.340,0.469,0.809,37.60,17.20,0.375,6.7,1.91
Niko Goodrum,$3.6K,S,DET,2B/OF,OAK,2 ,Edwin Jackson,R,,,,,,900,-28,9.5,101,4.65,-0.19,133,0.233,0.330,0.226,0.311,0.459,0.770,31.60,9.90,0.309,6.86,1.91
Ryon Healy,$3.8K,R,SEA,1B,@ BAL,6 ,Andrew Cashner,R, ,,,,,1100,-9,9.5,-118,4.88,-0.19,164,0.262,0.328,0.213,0.292,0.476,0.768,21.20,3.50,0.280,7.24,1.91
Alex Bregman,$4.9K,R,HOU,3B,TOR,2 ,J.A. Happ,L,,,,,,600,1,7.0,-216,4.24,-0.4,83,0.241,0.340,0.193,0.347,0.434,0.781,12.20,13.30,0.246,9.35,1.91
Cesar Hernandez,$4.2K,S,PHI,2B,NYY,1 ,Jonathan Loaisiga,R,,,,,,400,1,8.5,130,3.88,-0.29,208,0.255,0.337,0.149,0.353,0.404,0.757,22.40,14.70,0.308,8.04,1.91
Bryan Holaday,$2.6K,R,MIA,C,ARI,8 ,Shelby Miller,R, ,,,,,500,-23,8.0,112,3.81,-0.27,49,0.163,0.182,0.020,0.196,0.184,0.380,13.20,7.50,0.190,4.96,1.91
Marcus Semien,$4.1K,R,OAK,SS,@ DET,7 ,Jordan Zimmermann,R, ,,,,,800,1,9.5,-116,4.85,0.19,217,0.253,0.291,0.092,0.309,0.346,0.655,18.60,8.00,0.300,7.81,1.9
Aledmys Diaz,$3.0K,R,TOR,SS,@ HOU,8 ,Justin Verlander,R, ,,,,,400,5,7.0,199,2.76,-0.1,134,0.269,0.333,0.216,0.293,0.485,0.778,13.50,3.50,0.266,5.69,1.9
Matt Duffy,$3.8K,R,TBR,3B,WAS,2 ,Gio Gonzalez,L,,,,,,1000,-5,7.0,-113,3.56,-0.27,73,0.247,0.282,0.082,0.304,0.329,0.633,21.50,6.30,0.309,7.17,1.89
Starling Marte,$4.3K,R,PIT,OF,@ NYM,1 ,Seth Lugo,R, ,,,,,1000,-3,7.5,-116,3.83,0.02,201,0.294,0.342,0.164,0.336,0.458,0.794,18.90,6.50,0.340,8.09,1.88
Starlin Castro,$3.4K,R,MIA,2B,ARI,4 ,Shelby Miller,R, ,,,,,700,9,8.0,112,3.81,-0.27,228,0.276,0.298,0.105,0.302,0.382,0.684,20.50,4.90,0.339,6.39,1.88
Kurt Suzuki,$3.7K,R,ATL,C,CIN,5 ,Tyler Mahle,R, ,,,,,900,-18,9.0,-141,4.85,0.21,128,0.281,0.344,0.172,0.345,0.453,0.798,9.70,5.50,0.283,6.94,1.88
Michael Taylor,$3.7K,R,WAS,OF,@ TBR,5 ,Blake Snell,L,,,,,,700,6,7.0,-101,3.44,-0.23,73,0.233,0.299,0.192,0.263,0.425,0.688,36.70,6.30,0.341,6.97,1.88
Jed Lowrie,$4.4K,S,OAK,2B,@ DET,3 ,Jordan Zimmermann,R,,,,,,900,-2,9.5,-116,4.85,0.19,197,0.284,0.367,0.223,0.350,0.508,0.858,22.30,9.50,0.329,8.29,1.88
J.T. Riddle,$3.2K,L,MIA,SS,ARI,5 ,Shelby Miller,R,,,,,,1100,-5,8.0,112,3.81,-0.27,62,0.242,0.298,0.177,0.277,0.419,0.696,26.90,4.50,0.310,5.99,1.87
A.J. Ellis,$3.0K,R,SDP,C,@ TEX,6 ,Cole Hamels,L,,,,,,600,-14,9.5,115,4.5,0.32,39,0.359,0.379,0.103,0.405,0.462,0.867,18.60,9.30,0.433,5.62,1.87
Lewis Brinson,$3.0K,R,MIA,OF,ARI,7 ,Shelby Miller,R, ,,,,,700,-4,8.0,112,3.81,-0.27,174,0.155,0.217,0.144,0.200,0.299,0.499,34.90,3.80,0.202,5.6,1.87
Denard Span,$3.8K,L,SEA,OF,@ BAL,7 ,Andrew Cashner,R,,,,,,1300,-22,9.5,-118,4.88,-0.19,162,0.241,0.328,0.160,0.337,0.401,0.738,13.80,13.30,0.258,7.11,1.87
Anthony Rendon,$4.1K,R,WAS,3B,@ TBR,3 ,Blake Snell,L,,,,,,200,-1,7.0,-101,3.44,-0.23,60,0.317,0.391,0.25,0.364,0.567,0.931,19.10,11.80,0.370,7.67,1.87
Jose Bautista,$3.7K,R,NYM,3B/OF,PIT,2 ,Jameson Taillon,R, ,,,,,700,-21,7.5,101,3.67,-0.02,49,0.245,0.347,0.184,0.367,0.429,0.796,31.70,16.70,0.367,6.89,1.86
Stephen Piscotty,$3.7K,R,OAK,OF,@ DET,6 ,Jordan Zimmermann,R, ,,,,,900,-3,9.5,-116,4.85,0.19,158,0.285,0.338,0.158,0.341,0.443,0.784,21.10,7.40,0.342,6.87,1.86
Chris Young,$3.1K,R,LAA,OF,@ KCR,9 ,Brad Keller,R, ,,,,,500,10,9.0,-171,5.11,0.34,61,0.164,0.271,0.180,0.268,0.344,0.612,32.40,11.30,0.194,5.72,1.85
Ozzie Albies,$5.0K,S,ATL,2B,CIN,2 ,Tyler Mahle,R,,,,,,500, ,9.0,-141,4.85,0.21,231,0.247,0.324,0.216,0.291,0.463,0.754,18.10,5.20,0.261,9.24,1.85
Asdrubal Cabrera,$4.1K,S,NYM,2B,PIT,3 ,Jameson Taillon,R,,,,,,900, ,7.5,101,3.67,-0.02,198,0.273,0.347,0.222,0.318,0.495,0.813,20.00,5.70,0.306,7.58,1.85
Jesse Winker,$3.5K,L,CIN,OF,@ ATL,6 ,Mike Foltynewicz,R,,,,,,700,5,9.0,127,4.15,0.29,164,0.280,0.339,0.110,0.367,0.390,0.757,12.50,13.50,0.312,6.46,1.85
Harrison Bader,$3.2K,R,STL,OF,CLE,7 ,Mike Clevinger,R, ,,,,,1100,-18,8.0,110,3.84,-0.23,96,0.229,0.273,0.094,0.288,0.323,0.611,28.30,7.50,0.302,5.9,1.84
