Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Alex Gordon,$3.2K,L,KCR,OF,@ MIN,2 ,Jose Berrios,R,,,,,,500,27,9.0,195,3.55,0.28,231,0.268,0.331,0.143,0.340,0.411,0.751,21.50,7.40,0.325,6.7,2.09
Mitch Moreland,$4.2K,L,BOS,1B,NYY,3 ,Chance Adams,R,,,,,,1100,-9,9.5,-148,5.19,-0.27,212,0.274,0.363,0.222,0.350,0.495,0.845,19.20,10.80,0.304,8.73,2.08
Hunter Renfroe,$3.4K,R,SDP,OF,@ CHC,4 ,Kyle Hendricks,R, ,,,,,1000,4,10.5,213,4.05,4.05,128,0.219,0.289,0.180,0.270,0.398,0.668,29.90,5.80,0.280,7.06,2.08
Joe Mauer,$3.9K,L,MIN,1B,KCR,1 ,Burch Smith,R,,,,,,1300,-8,9.0,-218,5.45,0.22,215,0.274,0.327,0.102,0.355,0.377,0.732,11.40,11.40,0.305,8.11,2.08
Stephen Piscotty,$3.6K,R,OAK,OF,DET,6,Jordan Zimmermann,R, ,,,,,1000,6,8.5,-176,4.86,-0.05,256,0.273,0.343,0.211,0.320,0.484,0.804,19.80,5.40,0.306,7.5,2.08
Jurickson Profar,$4.5K,S,TEX,3B/SS,BAL,1 ,Dylan Bundy,R,,,,,,1200,-5,10.5,-142,5.67,-0.05,249,0.245,0.332,0.189,0.327,0.434,0.761,14.80,8.50,0.259,9.3,2.07
Jason Heyward,$3.8K,L,CHC,OF,SDP,3 ,Walker Lockett,R,,,,,,800,23,10.5,-225,6.45,6.45,259,0.270,0.329,0.147,0.337,0.417,0.754,11.00,9.00,0.287,7.88,2.07
J.T. Riddle,$3.0K,L,MIA,SS,@ PHI,7 ,Zach Eflin,R,,,,,,600,-4,8.5,143,3.77,0.04,140,0.243,0.292,0.157,0.279,0.400,0.679,22.10,4.70,0.291,6.21,2.07
Marwin Gonzalez,$3.3K,S,HOU,OF/SS,@ LAD,5,Kenta Maeda,R,,,,,,500,60,7.5,126,3.46,-0.21,215,0.209,0.299,0.140,0.313,0.349,0.662,26.50,12.30,0.273,6.83,2.07
A.J. Pollock,$4.9K,R,ARI,OF,SFG,4 ,Andrew Suarez,L,,,,,,1200,-4,8.5,-134,4.51,-0.04,82,0.280,0.397,0.329,0.341,0.610,0.951,18.70,7.70,0.271,10.13,2.07
Travis Jankowski,$3.6K,L,SDP,OF,@ CHC,1 ,Kyle Hendricks,R,,,,,,1500,-25,10.5,213,4.05,4.05,200,0.265,0.308,0.075,0.344,0.340,0.684,12.40,10.70,0.300,7.4,2.06
Brett Gardner,$4.3K,L,NYY,OF,@ BOS,1 ,Nathan Eovaldi,R,,,,,,1000,6,9.5,134,4.31,-0.23,274,0.245,0.327,0.153,0.341,0.398,0.739,14.30,11.80,0.267,8.86,2.06
John Hicks,$3.2K,R,DET,1B/C,@ OAK,6,Edwin Jackson,R, ,,,,,1000,-7,8.5,158,3.64,0.05,203,0.251,0.297,0.138,0.293,0.389,0.682,29.60,5.60,0.333,6.55,2.05
Jesus Sucre,$2.7K,R,TBR,C,CHW,9 ,Carlos Rodon,L,,,,,,700,-31,7.0,-138,3.75,-0.5,30,0.167,0.201,0.033,0.235,0.200,0.435,11.80,8.80,0.185,5.5,2.04
Rosell Herrera,$3.2K,S,KCR,OF,@ MIN,5 ,Jose Berrios,R,,,,,,800,9,9.0,195,3.55,0.28,94,0.266,0.302,0.128,0.300,0.394,0.694,26.00,5.00,0.353,6.51,2.03
Nick Williams,$4.1K,L,PHI,OF,MIA,3 ,Jose Urena,R,,,,,,1500,-20,8.5,-159,4.73,-0.04,228,0.259,0.343,0.206,0.329,0.465,0.794,23.40,8.30,0.299,8.32,2.03
Joey Votto,$4.5K,L,CIN,1B,@ WAS,2 ,Jeremy Hellickson,R,,,,,,800,2,10.0,153,4.35,0.07,252,0.313,0.408,0.159,0.449,0.472,0.921,13.00,19.30,0.354,9.13,2.03
Paul Goldschmidt,$5.0K,R,ARI,1B,SFG,3 ,Andrew Suarez,L,,,,,,900, ,8.5,-134,4.51,-0.04,121,0.298,0.435,0.298,0.414,0.595,1.009,22.10,15.90,0.346,10.15,2.03
Giancarlo Stanton,$4.7K,R,NYY,OF,@ BOS,2 ,Nathan Eovaldi,R, ,,,,,300,13,9.5,134,4.31,-0.23,318,0.248,0.322,0.189,0.313,0.437,0.750,31.80,7.30,0.327,9.55,2.03
Spencer Kieboom,$2.8K,R,WAS,C,CIN,7 ,Matt Harvey,R, ,,,,,600,-23,10.0,-166,5.65,-0.07,57,0.211,0.247,0.053,0.281,0.263,0.544,23.40,9.40,0.279,5.65,2.02
Cesar Hernandez,$3.9K,S,PHI,2B,MIA,1 ,Jose Urena,R,,,,,,900,5,8.5,-159,4.73,-0.04,299,0.261,0.340,0.124,0.369,0.385,0.754,21.90,14.20,0.326,7.82,2.01
Steven Souza,$4.0K,R,ARI,OF,SFG,5 ,Andrew Suarez,L,,,,,,1400,-15,8.5,-134,4.51,-0.04,41,0.293,0.345,0.146,0.356,0.439,0.795,33.30,8.90,0.440,8.01,2
Justin Bour,$3.8K,L,MIA,1B,@ PHI,4 ,Zach Eflin,R,,,,,,1100, ,8.5,143,3.77,0.04,242,0.231,0.355,0.223,0.354,0.455,0.809,25.80,16.20,0.266,7.59,2
John Ryan Murphy,$3.0K,R,ARI,C,SFG, ,Andrew Suarez,L,,,,,,1000,-37,8.5,-134,4.51,-0.04,76,0.224,0.308,0.224,0.272,0.447,0.719,22.20,6.20,0.226,6,2
Gleyber Torres,$4.1K,R,NYY,2B,@ BOS,5 ,Nathan Eovaldi,R, ,,,,,300,6,9.5,134,4.31,-0.23,180,0.267,0.358,0.244,0.325,0.511,0.836,26.30,6.60,0.308,8.14,1.99
Niko Goodrum,$3.7K,S,DET,2B/OF,@ OAK,3,Edwin Jackson,R,,,,,,700,9,8.5,158,3.64,0.05,211,0.223,0.316,0.227,0.291,0.450,0.741,32.10,8.10,0.295,7.35,1.99
Freddy Galvis,$3.1K,S,SDP,SS,@ CHC,6 ,Kyle Hendricks,R,,,,,,400,1,10.5,213,4.05,4.05,288,0.233,0.278,0.087,0.298,0.319,0.617,24.40,8.40,0.305,6.17,1.99
Andrew Knapp,$3.2K,S,PHI,C,MIA,7 ,Jose Urena,R,,,,,,1100,-43,8.5,-159,4.73,-0.04,126,0.230,0.302,0.151,0.305,0.381,0.686,34.00,9.90,0.342,6.32,1.98
Manuel Margot,$3.6K,R,SDP,OF,@ CHC,2 ,Kyle Hendricks,R, ,,,,,500,36,10.5,213,4.05,4.05,227,0.251,0.306,0.115,0.321,0.366,0.687,16.20,8.70,0.293,7.12,1.98
Aledmys Diaz,$3.0K,R,TOR,SS,@ SEA,7,James Paxton,L,,,,,,200,7,7.5,205,2.89,-0.06,73,0.205,0.268,0.151,0.256,0.356,0.612,17.90,5.10,0.214,5.95,1.98
Starling Marte,$4.9K,R,PIT,OF,STL,2 ,Austin Gomber,L,,,,,,1300,-5,8.5,-117,4.35,0.01,85,0.212,0.305,0.212,0.277,0.424,0.701,22.30,7.40,0.230,9.68,1.98
Adam Frazier,$3.7K,L,PIT,2B,STL,1 ,Austin Gomber,L, ,,,,,1300,-49,8.5,-117,4.35,0.01,17,0.235,0.257,0,0.316,0.235,0.551,31.60,10.50,0.364,7.24,1.96
Paul DeJong,$4.0K,R,STL,SS,@ PIT,3 ,Ivan Nova,R, ,,,,,900,1,8.5,103,4.15,-0.01,184,0.250,0.328,0.168,0.324,0.418,0.742,25.00,7.40,0.310,7.78,1.95
Melky Cabrera,$3.9K,S,CLE,OF,LAA,6 ,Felix Pena,R,,,,,,1500,-24,8.5,-228,5.21,-0.04,76,0.224,0.252,0.105,0.259,0.329,0.588,11.80,4.70,0.232,7.55,1.94
Andrew McCutchen,$4.1K,R,SFG,OF,@ ARI,1,Clay Buchholz,R, ,,,,,800,17,8.5,119,3.99,0.04,256,0.246,0.328,0.145,0.348,0.391,0.739,21.60,12.10,0.296,7.9,1.93
Rougned Odor,$5.1K,L,TEX,2B,BAL,2 ,Dylan Bundy,R,,,,,,1200,-1,10.5,-142,5.67,-0.05,198,0.268,0.353,0.212,0.338,0.480,0.818,24.70,8.10,0.319,9.86,1.93
Tim Anderson,$3.9K,R,CHW,SS,@ TBR,1 ,Blake Snell,L,,,,,,1200,-7,7.0,123,3.25, ,108,0.269,0.325,0.194,0.302,0.463,0.765,19.80,5.20,0.293,7.52,1.93
Eduardo Escobar,$4.3K,S,ARI,3B/SS,SFG,2 ,Andrew Suarez,L,,,,,,900,-2,8.5,-134,4.51,-0.04,122,0.262,0.313,0.107,0.333,0.369,0.702,20.60,9.90,0.316,8.32,1.93
Randal Grichuk,$3.4K,R,TOR,OF,@ SEA,1,James Paxton,L,,,,,,400,40,7.5,205,2.89,-0.06,82,0.232,0.290,0.146,0.289,0.378,0.667,24.40,6.70,0.288,6.56,1.93
Jean Segura,$4.4K,R,SEA,SS,TOR,2,Marco Estrada,R, ,,,,,1100,-2,7.5,-233,4.61,0.06,302,0.315,0.336,0.123,0.342,0.437,0.779,12.80,4.10,0.345,8.51,1.93
Lorenzo Cain,$4.8K,R,MIL,OF,COL,1 ,Tyler Anderson,L,,,,,,1800,-21,8.5,-138,4.56,0.03,81,0.358,0.439,0.222,0.447,0.580,1.027,8.50,13.80,0.371,9.28,1.93
Brandon Crawford,$3.9K,L,SFG,SS,@ ARI,4,Clay Buchholz,R,,,,,,1100,-2,8.5,119,3.99,0.04,238,0.277,0.337,0.134,0.351,0.412,0.763,20.90,9.30,0.341,7.54,1.93
Michael Conforto,$4.2K,L,NYM,OF,ATL,3 ,Kevin Gausman,R,,,,,,900,11,8.0,111,3.83,-0.05,232,0.211,0.328,0.164,0.353,0.375,0.728,22.00,16.80,0.242,8.05,1.92
Sandy Leon,$3.0K,S,BOS,C,NYY,8 ,Chance Adams,R,,,,,,1000,-37,9.5,-148,5.19,-0.27,132,0.212,0.253,0.114,0.252,0.326,0.578,25.50,3.50,0.269,5.77,1.92
Elias Diaz,$3.8K,R,PIT,C,STL,6 ,Austin Gomber,L,,,,,,1000,-22,8.5,-117,4.35,0.01,57,0.386,0.442,0.246,0.407,0.632,1.039,8.50,3.40,0.388,7.26,1.91
Joe Panik,$3.5K,L,SFG,2B,@ ARI,6,Clay Buchholz,R,,,,,,1500,1,8.5,119,3.99,0.04,126,0.278,0.330,0.119,0.350,0.397,0.747,6.30,8.40,0.282,6.7,1.91
Mike Zunino,$3.5K,R,SEA,C,TOR,8,Marco Estrada,R, ,,,,,1300,-40,7.5,-233,4.61,0.06,162,0.204,0.296,0.222,0.261,0.426,0.687,36.40,4.00,0.258,6.7,1.91
Maikel Franco,$4.0K,R,PHI,3B,MIA,6 ,Jose Urena,R, ,,,,,400,4,8.5,-159,4.73,-0.04,248,0.302,0.369,0.222,0.336,0.524,0.860,14.10,5.00,0.308,7.65,1.91
Jason Kipnis,$3.7K,L,CLE,2B,LAA,7 ,Felix Pena,R,,,,,,800,6,8.5,-228,5.21,-0.04,280,0.200,0.272,0.125,0.283,0.325,0.608,18.80,9.60,0.228,7.02,1.9
Eric Hosmer,$4.1K,L,SDP,1B,@ CHC,3 ,Kyle Hendricks,R,,,,,,1300,-7,10.5,213,4.05,4.05,281,0.274,0.337,0.149,0.344,0.423,0.767,23.80,9.60,0.347,7.73,1.89
Justin Turner,$4.0K,R,LAD,3B,HOU,3,Lance McCullers,R, ,,,,,1000,-1,7.5,-141,4.04,0.21,124,0.242,0.320,0.161,0.324,0.403,0.727,10.10,7.90,0.238,7.55,1.89
Austin Hedges,$3.3K,R,SDP,C,@ CHC,5 ,Kyle Hendricks,R, ,,,,,500,-19,10.5,213,4.05,4.05,117,0.231,0.305,0.179,0.286,0.410,0.696,27.80,6.30,0.286,6.2,1.88
Danny Valencia,$3.8K,R,BAL,3B/OF,@ TEX,5,Mike Minor,L,,,,,,1500,-63,10.5,128,4.83,0.05,103,0.320,0.390,0.214,0.381,0.534,0.915,14.40,10.20,0.325,7.14,1.88
Magneuris Sierra,$3.5K,L,MIA,OF,@ PHI,1 ,Zach Eflin,R,,,,,,1500,-21,8.5,143,3.77,0.04,18,0.222,0.195,0,0.222,0.222,0.444,38.90,0.00,0.364,6.57,1.88
Justin Smoak,$3.4K,S,TOR,1B,@ SEA,3,James Paxton,L,,,,,,-100,29,7.5,205,2.89,-0.06,127,0.252,0.320,0.142,0.329,0.394,0.723,23.10,9.10,0.308,6.4,1.88
Matt Chapman,$4.4K,R,OAK,3B,DET,2,Jordan Zimmermann,R, ,,,,,700, ,8.5,-176,4.86,-0.05,245,0.265,0.366,0.216,0.360,0.482,0.842,22.60,11.00,0.320,8.25,1.88
Manny Pina,$3.2K,R,MIL,C,COL,8 ,Tyler Anderson,L,,,,,,1000,-36,8.5,-138,4.56,0.03,47,0.213,0.273,0.085,0.302,0.298,0.600,13.00,11.10,0.231,6,1.88
Elvis Andrus,$4.3K,R,TEX,SS,BAL,3 ,Dylan Bundy,R, ,,,,,500,2,10.5,-142,5.67,-0.05,152,0.296,0.336,0.125,0.351,0.421,0.772,14.90,7.10,0.333,8.05,1.87
Starlin Castro,$3.9K,R,MIA,2B,@ PHI,5 ,Zach Eflin,R, ,,,,,1400,-5,8.5,143,3.77,0.04,320,0.291,0.320,0.119,0.326,0.409,0.735,18.90,5.50,0.343,7.27,1.86
Dee Gordon,$4.1K,L,SEA,2B/OF,TOR,1,Marco Estrada,R,,,,,,1200,-7,7.5,-233,4.61,0.06,286,0.273,0.274,0.063,0.292,0.336,0.628,15.00,2.00,0.320,7.61,1.86
Todd Frazier,$3.7K,R,NYM,3B,ATL,4 ,Kevin Gausman,R, ,,,,,1400,-8,8.0,111,3.83,-0.05,174,0.236,0.319,0.184,0.315,0.420,0.735,22.00,10.00,0.262,6.88,1.86
Adam Engel,$3.0K,R,CHW,OF,@ TBR,8 ,Blake Snell,L,,,,,,1000,-5,7.0,123,3.25, ,82,0.220,0.245,0.098,0.247,0.317,0.564,23.00,3.40,0.290,5.57,1.86
Kendrys Morales,$3.4K,S,TOR,1B,@ SEA,4,James Paxton,L,,,,,,200,21,7.5,205,2.89,-0.06,98,0.224,0.288,0.133,0.288,0.357,0.645,21.60,8.10,0.267,6.34,1.86
Evan Longoria,$3.9K,R,SFG,3B,@ ARI,3,Clay Buchholz,R, ,,,,,1000,-1,8.5,119,3.99,0.04,190,0.221,0.271,0.153,0.255,0.374,0.629,25.00,3.50,0.272,7.21,1.85
Joseph Wendle,$3.6K,L,TBR,2B/OF,CHW,6 ,Carlos Rodon,L, ,,,,,800,9,7.0,-138,3.75,-0.5,36,0.306,0.319,0.111,0.333,0.417,0.750,30.80,5.10,0.440,6.66,1.85
Edwin Encarnacion,$4.8K,R,CLE,1B,LAA,4 ,Felix Pena,R, ,,,,,800,1,8.5,-228,5.21,-0.04,276,0.246,0.354,0.261,0.321,0.507,0.828,23.30,8.60,0.257,8.86,1.85
Tyler Flowers,$3.0K,R,ATL,C,@ NYM,7 ,Zack Wheeler,R, ,,,,,600,-20,8.0,-125,4.17,0.05,106,0.160,0.235,0.075,0.258,0.236,0.494,26.70,8.30,0.219,5.51,1.84
Trea Turner,$5.5K,R,WAS,SS,CIN,1 ,Matt Harvey,R, ,,,,,1100, ,10.0,-166,5.65,-0.07,330,0.270,0.336,0.155,0.338,0.424,0.762,20.80,8.20,0.318,10.12,1.84
Rhys Hoskins,$5.3K,R,PHI,OF,MIA,2 ,Jose Urena,R, ,,,,,1000, ,8.5,-159,4.73,-0.04,290,0.276,0.395,0.286,0.365,0.562,0.927,25.70,11.70,0.323,9.73,1.84
Jeff McNeil,$3.3K,L,NYM,2B/3B,ATL,5 ,Kevin Gausman,R,,,,,,900,6,8.0,111,3.83,-0.05,19,0.211,0.355,0.158,0.375,0.368,0.743,20.00,12.00,0.231,6.06,1.84
Nick Martini,$3.8K,L,OAK,OF,DET,1,Jordan Zimmermann,R,,,,,,1000,11,8.5,-176,4.86,-0.05,44,0.318,0.402,0.159,0.446,0.477,0.923,17.90,14.30,0.400,6.97,1.83
Max Kepler,$4.1K,L,MIN,OF,KCR,6 ,Burch Smith,R,,,,,,1800,-41,9.0,-218,5.45,0.22,255,0.220,0.313,0.169,0.316,0.388,0.704,13.70,12.00,0.232,7.52,1.83
Chris Davis,$3.6K,L,BAL,1B,@ TEX,6,Mike Minor,L, ,,,,,1000, ,10.5,128,4.83,0.05,86,0.140,0.237,0.174,0.224,0.314,0.538,34.70,9.20,0.160,6.59,1.83
Teoscar Hernandez,$3.5K,R,TOR,OF,@ SEA,2,James Paxton,L,,,,,,300,47,7.5,205,2.89,-0.06,113,0.230,0.344,0.301,0.287,0.531,0.818,28.70,7.40,0.257,6.39,1.83
Whit Merrifield,$4.1K,R,KCR,2B/OF,@ MIN,1 ,Jose Berrios,R, ,,,,,700,1,9.0,195,3.55,0.28,283,0.265,0.312,0.085,0.348,0.350,0.698,17.10,9.80,0.322,7.47,1.82
Marcell Ozuna,$4.0K,R,STL,OF,@ PIT,4 ,Ivan Nova,R, ,,,,,800,18,8.5,103,4.15,-0.01,319,0.260,0.297,0.113,0.302,0.373,0.675,18.10,5.60,0.299,7.27,1.82
Carlos Gomez,$3.2K,R,TBR,OF,CHW,5 ,Carlos Rodon,L,,,,,,800,9,7.0,-138,3.75,-0.5,85,0.212,0.305,0.153,0.316,0.365,0.681,24.50,5.10,0.271,5.81,1.82
Bryce Harper,$5.5K,L,WAS,OF,CIN,4 ,Matt Harvey,R,,,,,,900,1,10.0,-166,5.65,-0.07,256,0.227,0.383,0.281,0.373,0.508,0.881,26.20,18.80,0.244,10.03,1.82
Aaron Hicks,$4.7K,S,NYY,OF,@ BOS,4 ,Nathan Eovaldi,R,,,,,,700,8,9.5,134,4.31,-0.23,219,0.251,0.352,0.187,0.361,0.438,0.799,20.00,14.70,0.281,8.52,1.81
Jose Reyes,$3.3K,S,NYM,3B/SS,ATL, ,Kevin Gausman,R,,,,,,900,-2,8.0,111,3.83,-0.05,122,0.180,0.234,0.082,0.248,0.262,0.510,15.80,8.30,0.202,5.98,1.81
C.J. Cron,$4.0K,R,TBR,1B,CHW,4 ,Carlos Rodon,L,,,,,,700,10,7.0,-138,3.75,-0.5,105,0.267,0.350,0.2,0.339,0.467,0.806,31.40,7.60,0.359,7.22,1.81
Yangervis Solarte,$3.1K,S,TOR,2B/3B,@ SEA,5,James Paxton,L,,,,,,100,23,7.5,205,2.89,-0.06,137,0.234,0.317,0.226,0.284,0.460,0.744,11.50,6.10,0.212,5.59,1.8
Josh Harrison,$3.7K,R,PIT,2B,STL,7 ,Austin Gomber,L,,,,,,800,6,8.5,-117,4.35,0.01,65,0.215,0.280,0.138,0.271,0.354,0.625,15.70,5.70,0.231,6.66,1.8
Matt Carpenter,$5.1K,L,STL,1B/3B,@ PIT,1 ,Ivan Nova,R,,,,,,900,-2,8.5,103,4.15,-0.01,282,0.287,0.409,0.291,0.391,0.578,0.969,22.40,14.30,0.325,9.17,1.8
Brian Anderson,$4.1K,R,MIA,3B/OF,@ PHI,2 ,Zach Eflin,R, ,,,,,1200,-33,8.5,143,3.77,0.04,309,0.291,0.344,0.126,0.362,0.417,0.779,17.40,7.00,0.344,7.38,1.8
Adam Eaton,$4.5K,L,WAS,OF,CIN, ,Matt Harvey,R,,,,,,1400,-6,10.0,-166,5.65,-0.07,143,0.329,0.382,0.119,0.418,0.448,0.866,13.30,10.30,0.373,8.05,1.79
Jedd Gyorko,$3.7K,R,STL,2B/3B,@ PIT,6 ,Ivan Nova,R, ,,,,,1200,-1,8.5,103,4.15,-0.01,175,0.223,0.284,0.103,0.297,0.326,0.623,22.10,9.20,0.277,6.63,1.79
