Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Matt Duffy,$3.3K,R,TBR,3B,@ BAL,5 ,Dylan Bundy,R, ,,,,,400,-1,8.5,106,4.38,-0.04,75,0.360,0.387,0.133,0.395,0.493,0.888,0.25,0.06,0.463,7.66,2.32
DJ LeMahieu,$4.4K,R,COL,2B,MIL,1 ,Freddy Peralta,R, ,,,,,600,-1,10.5,-156,5.82,5.82,80,0.275,0.329,0.125,0.341,0.400,0.741,0.13,0.09,0.309,10.12,2.3
Zack Cozart,$3.6K,R,LAA,2B/3B,MIN,1 ,Fernando Romero,R, ,,,,,400,1,7.5,-175,4.28,0.08,110,0.236,0.312,0.209,0.276,0.445,0.721,0.21,0.05,0.268,8.23,2.29
Victor Martinez,$3.0K,S,DET,1B,SEA,3 ,James Paxton,L,,,,,,500,1,8.5,201,3.3,-0.27,28,0.179,0.232,0.142,0.207,0.321,0.528,0.14,0.03,0.174,6.87,2.29
Yulieski Gurriel,$3.8K,R,HOU,1B,TEX,4 ,Matt Moore,L,,,,,,600,-2,8.5,-300,5.56,-0.23,32,0.219,0.293,0.187,0.265,0.406,0.671,0.15,0.06,0.231,8.72,2.29
Brandon Belt,$3.8K,L,SFG,1B,@ PIT,3 ,Ivan Nova,R,,,,,,200,9,9.0,136,4.05,0.13,84,0.274,0.394,0.274,0.365,0.548,0.913,0.22,0.13,0.298,8.71,2.29
Martin Prado,$2.7K,R,MIA,3B,ATL,2 ,Sean Newcomb,L,,,,,,500,-2,8.0,129,3.67,-0.13,9,0.000,0.000,0.000,0.000,0.000,0.000,0.00,0.00,0.000,6.19,2.29
Ian Desmond,$3.9K,R,COL,1B/OF,MIL,7 ,Freddy Peralta,R, ,,,,,600, ,10.5,-156,5.82,5.82,87,0.138,0.199,0.172,0.156,0.310,0.466,0.32,0.02,0.161,8.95,2.29
Mikie Mahtook,$2.9K,R,DET,OF,SEA,1 ,James Paxton,L,,,,,,700,-6,8.5,201,3.3,-0.27,6,0.000,0.000,0.000,0.000,0.000,0.000,0.33,0.00,0.000,6.63,2.29
Edwin Encarnacion,$4.5K,R,CLE,1B,KCR,4 ,Danny Duffy,L,,,,,,900,-2,8.0,-263,5.07,-0.07,44,0.136,0.244,0.205,0.208,0.341,0.549,0.29,0.08,0.111,10.2,2.27
Raffy Lopez,$2.8K,L,SDP,C,STL,5 ,Adam Wainwright,R,,,,,,300,-19,8.5,112,4.06,0.01,21,0.238,0.343,0.286,0.273,0.524,0.797,0.41,0.04,0.300,6.36,2.27
Daniel Descalso,$3.0K,L,ARI,3B,WAS,2 ,Jeremy Hellickson,R,,,,,,200,4,8.5,-124,4.43,0.3,78,0.282,0.373,0.205,0.379,0.487,0.866,0.19,0.15,0.328,6.82,2.27
Tony Wolters,$2.8K,L,COL,C,MIL,8 ,Freddy Peralta,R,,,,,,-200,-6,10.5,-156,5.82,5.82,38,0.105,0.198,0.079,0.222,0.184,0.406,0.20,0.13,0.103,6.34,2.26
Jon Jay,$2.8K,L,KCR,OF,@ CLE,1 ,Corey Kluber,R,,,,,,500,7,8.0,229,2.93,0.07,102,0.284,0.291,0.049,0.321,0.333,0.654,0.15,0.06,0.333,6.33,2.26
Peter Kozma,$2.6K,R,DET,2B/SS,SEA,2 ,James Paxton,L,,,,,,600,6,8.5,201,3.3,-0.27,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.88,2.26
David Peralta,$3.7K,L,ARI,OF,WAS,1 ,Jeremy Hellickson,R,,,,,,800,-3,8.5,-124,4.43,0.3,90,0.322,0.421,0.267,0.392,0.589,0.981,0.17,0.11,0.338,8.38,2.26
Jesus Aguilar,$4.0K,R,MIL,1B,@ COL,2 ,Jon Gray,R, ,,,,,200,6,10.5,141,4.68,4.68,54,0.333,0.376,0.167,0.381,0.500,0.881,0.22,0.10,0.390,8.99,2.25
Brian Anderson,$3.1K,R,MIA,3B/OF,ATL,5 ,Sean Newcomb,L,,,,,,100,4,8.0,129,3.67,-0.13,33,0.333,0.442,0.243,0.450,0.576,1.026,0.17,0.17,0.400,6.92,2.23
Jonathan Schoop,$3.5K,R,BAL,2B,TBR,4 ,Blake Snell,L,,,,,, ,10,8.5,-119,4.12,-0.46,20,0.350,0.329,0.000,0.381,0.350,0.731,0.14,0.05,0.412,7.82,2.23
Jake Marisnick,$2.8K,R,HOU,OF,TEX,9 ,Matt Moore,L,,,,,,800,-13,8.5,-300,5.56,-0.23,37,0.135,0.196,0.189,0.135,0.324,0.459,0.51,0.00,0.188,6.23,2.23
Devin Mesoraco,$2.6K,R,NYM,C,@ PHI,7 ,Aaron Nola,R, ,,,,,500,-26,7.0,108,3.38,0.03,35,0.171,0.257,0.200,0.216,0.371,0.587,0.30,0.05,0.182,5.76,2.22
Danny Valencia,$3.3K,R,BAL,3B,TBR,6 ,Blake Snell,L,,,,,,900,-7,8.5,-119,4.12,-0.46,34,0.206,0.320,0.206,0.308,0.412,0.720,0.15,0.13,0.192,7.31,2.22
Trey Mancini,$3.7K,R,BAL,1B/OF,TBR,1 ,Blake Snell,L,,,,,,500,-14,8.5,-119,4.12,-0.46,43,0.302,0.380,0.210,0.362,0.512,0.874,0.19,0.09,0.344,8.16,2.21
Giancarlo Stanton,$5.2K,R,NYY,OF,OAK,4 ,Brett Anderson,L,,,,,,400,1,8.5,-307,5.59,0.01,32,0.406,0.622,0.688,0.444,1.094,1.538,0.25,0.08,0.389,11.47,2.21
Starlin Castro,$3.4K,R,MIA,2B,ATL,4 ,Sean Newcomb,L,,,,,,600,5,8.0,129,3.67,-0.13,26,0.385,0.406,0.038,0.485,0.423,0.908,0.15,0.18,0.455,7.47,2.2
Evan Gattis,$3.2K,R,HOU,C,TEX,6 ,Matt Moore,L,,,,,,1200,-41,8.5,-300,5.56,-0.23,40,0.200,0.249,0.125,0.238,0.325,0.563,0.17,0.05,0.219,7.05,2.2
Marwin Gonzalez,$3.3K,S,HOU,1B/OF,TEX,5 ,Matt Moore,L,,,,,,500,-1,8.5,-300,5.56,-0.23,42,0.238,0.246,0.024,0.283,0.262,0.545,0.26,0.07,0.323,7.24,2.19
Pablo Sandoval,$3.1K,S,SFG,1B/3B,@ PIT,5 ,Ivan Nova,R,,,,,,800,10,9.0,136,4.05,0.13,41,0.317,0.391,0.220,0.364,0.537,0.901,0.29,0.07,0.423,6.8,2.19
Joseph Wendle,$3.5K,L,TBR,2B,@ BAL,3 ,Dylan Bundy,R,,,,,,1100,-1,8.5,106,4.38,-0.04,84,0.286,0.314,0.119,0.319,0.405,0.724,0.18,0.06,0.333,7.62,2.18
Josh Donaldson,$4.5K,R,TOR,3B,BOS,2 ,Drew Pomeranz,L,,,,,,400,1,9.5,117,4.48,-0.03,31,0.258,0.317,0.161,0.303,0.419,0.722,0.36,0.06,0.389,9.77,2.17
Cory Spangenberg,$2.7K,L,SDP,3B/OF,STL,6 ,Adam Wainwright,R,,,,,,600,-3,8.5,112,4.06,0.01,46,0.196,0.244,0.130,0.229,0.326,0.555,0.38,0.04,0.296,5.84,2.16
Travis Jankowski,$3.2K,L,SDP,OF,STL,1 ,Adam Wainwright,R,,,,,,900,-3,8.5,112,4.06,0.01,32,0.375,0.453,0.219,0.459,0.594,1.053,0.11,0.14,0.407,6.89,2.15
Josh Bell,$3.7K,S,PIT,1B,SFG,4 ,Derek Holland,L,,,,,,400,6,9.0,-152,4.95,0.37,23,0.304,0.388,0.218,0.393,0.522,0.915,0.18,0.14,0.368,7.96,2.15
Starling Marte,$4.4K,R,PIT,OF,SFG,3 ,Derek Holland,L,,,,,,400,6,9.0,-152,4.95,0.37,24,0.208,0.371,0.334,0.321,0.542,0.863,0.29,0.14,0.214,9.48,2.15
Javier Baez,$4.3K,R,CHC,2B,CHW,5 ,Lucas Giolito,R, ,,,,,100,2,8.5,-271,5.43,5.43,100,0.310,0.421,0.370,0.320,0.680,1.000,0.21,0.02,0.333,9.21,2.14
Miguel Rojas,$2.8K,R,MIA,SS,ATL,7 ,Sean Newcomb,L,,,,,,100, ,8.0,129,3.67,-0.13,29,0.241,0.309,0.138,0.313,0.379,0.692,0.06,0.09,0.231,5.99,2.14
Chris Young,$2.7K,R,LAA,OF,MIN,8 ,Fernando Romero,R, ,,,,,700,-7,7.5,-175,4.28,0.08,18,0.167,0.283,0.166,0.286,0.333,0.619,0.29,0.14,0.182,5.78,2.14
Gorkys Hernandez,$2.7K,R,SFG,OF,@ PIT,1 ,Ivan Nova,R, ,,,,,700,-7,9.0,136,4.05,0.13,32,0.219,0.246,0.094,0.242,0.313,0.555,0.36,0.03,0.316,5.79,2.14
Sean Rodriguez,$2.7K,R,PIT,OF/SS,SFG,7 ,Derek Holland,L,,,,,,600,56,9.0,-152,4.95,0.37,13,0.462,0.634,0.538,0.533,1.000,1.533,0.33,0.13,0.667,5.78,2.14
Logan Morrison,$3.2K,L,MIN,1B,@ LAA,6 ,Shohei Ohtani,L, ,,,,,600,2,7.5,157,3.22,-0.08,23,0.130,0.197,0.044,0.231,0.174,0.405,0.39,0.12,0.231,6.85,2.14
Ryan Rua,$2.7K,R,TEX,OF,@ HOU,8 ,Dallas Keuchel,L,,,,,,700,-7,8.5,255,2.94,-0.27,24,0.250,0.360,0.250,0.333,0.500,0.833,0.11,0.11,0.250,5.74,2.13
JaCoby Jones,$3.0K,R,DET,OF,SEA,6 ,James Paxton,L,,,,,,600,4,8.5,201,3.3,-0.27,30,0.200,0.219,0.067,0.226,0.267,0.493,0.19,0.03,0.250,6.37,2.12
Andrew Benintendi,$4.2K,L,BOS,OF,@ TOR,2 ,Joseph Biagini,R,,,,,,600,6,9.5,-131,5.02,0.03,107,0.290,0.365,0.187,0.366,0.477,0.843,0.13,0.11,0.319,8.89,2.12
Brock Holt,$3.2K,L,BOS,2B/SS,@ TOR,7 ,Joseph Biagini,R,,,,,,1100,-1,9.5,-131,5.02,0.03,50,0.300,0.349,0.160,0.340,0.460,0.800,0.07,0.06,0.311,6.77,2.12
Jean Segura,$4.0K,R,SEA,SS,@ DET,2 ,Blaine Hardy,L,,,,,,300, ,8.5,-230,5.2,0.27,50,0.360,0.371,0.120,0.373,0.480,0.853,0.16,0.02,0.429,8.42,2.11
Jose Altuve,$5.0K,R,HOU,2B,TEX,1 ,Matt Moore,L,,,,,,800, ,8.5,-300,5.56,-0.23,41,0.220,0.249,0.073,0.267,0.293,0.560,0.11,0.07,0.243,10.56,2.11
Justin Smoak,$3.6K,S,TOR,1B,BOS,3 ,Drew Pomeranz,L,,,,,,200,14,9.5,117,4.48,-0.03,47,0.340,0.388,0.171,0.385,0.511,0.896,0.19,0.08,0.389,7.55,2.1
Charlie Blackmon,$5.6K,L,COL,OF,MIL,3 ,Freddy Peralta,R,,,,,,500,1,10.5,-156,5.82,5.82,84,0.250,0.395,0.310,0.357,0.560,0.917,0.21,0.14,0.250,11.75,2.1
Anthony Rizzo,$4.7K,L,CHC,1B,CHW,3 ,Lucas Giolito,R,,,,,,400,1,8.5,-271,5.43,5.43,79,0.241,0.305,0.177,0.282,0.418,0.700,0.09,0.06,0.221,9.8,2.09
David Freese,$3.3K,R,PIT,1B/3B,SFG,6 ,Derek Holland,L,,,,,,900,5,9.0,-152,4.95,0.37,14,0.214,0.263,-0.000,0.333,0.214,0.547,0.17,0.17,0.250,6.91,2.09
Mitch Garver,$2.9K,R,MIN,C,@ LAA,5 ,Shohei Ohtani,L,,,,,,800,-33,7.5,157,3.22,-0.08,16,0.188,0.167,0.001,0.188,0.188,0.376,0.31,0.00,0.273,6.02,2.08
Ketel Marte,$3.0K,S,ARI,2B,WAS,8 ,Jeremy Hellickson,R,,,,,,800,5,8.5,-124,4.43,0.3,81,0.185,0.227,0.074,0.241,0.259,0.500,0.13,0.07,0.203,6.25,2.08
Kelby Tomlinson,$2.6K,R,SFG,2B/SS,@ PIT,8 ,Ivan Nova,R, ,,,,,600,6,9.0,136,4.05,0.13,24,0.250,0.273,0.042,0.308,0.292,0.600,0.12,0.08,0.286,5.38,2.07
Aaron Hicks,$3.5K,S,NYY,OF,OAK,6 ,Brett Anderson,L,,,,,,600,6,8.5,-307,5.59,0.01,19,0.105,0.161,0.053,0.182,0.158,0.340,0.14,0.09,0.118,7.25,2.07
Steven Souza,$3.4K,R,ARI,OF,WAS,5 ,Jeremy Hellickson,R, ,,,,,1100,-11,8.5,-124,4.43,0.3,19,0.000,0.094,0.000,0.136,0.000,0.136,0.23,0.14,0.000,7.04,2.07
Yasiel Puig,$3.4K,R,LAD,OF,CIN,8 ,Luis Castillo,R, ,,,,,900,-3,7.5,-156,4.15,-0.21,65,0.200,0.231,0.046,0.257,0.246,0.503,0.21,0.07,0.260,6.99,2.06
Jose Pirela,$3.1K,R,SDP,2B/OF,STL,3 ,Adam Wainwright,R, ,,,,,900,4,8.5,112,4.06,0.01,118,0.263,0.283,0.059,0.310,0.322,0.632,0.27,0.06,0.369,6.39,2.06
Alex Bregman,$4.1K,R,HOU,3B,TEX,2 ,Matt Moore,L,,,,,,800,-3,8.5,-300,5.56,-0.23,42,0.190,0.257,0.120,0.261,0.310,0.571,0.13,0.09,0.200,8.4,2.05
Isiah Kiner-Falefa,$3.0K,R,TEX,2B/3B,@ HOU,7 ,Dallas Keuchel,L,,,,,,600,8,8.5,255,2.94,-0.27,24,0.208,0.297,0.125,0.321,0.333,0.654,0.18,0.14,0.263,6.15,2.05
Alex Blandino,$2.8K,R,CIN,2B/3B,@ LAD,2 ,Rich Hill,L,,,,,,800,-2,7.5,140,3.35,-0.29,9,0.222,0.349,-0.000,0.462,0.222,0.684,0.23,0.31,0.333,5.72,2.04
Bobby Wilson,$2.4K,R,MIN,C,@ LAA,9 ,Shohei Ohtani,L,,,,,,400,-26,7.5,157,3.22,-0.08,3,0.333,0.424,0.334,0.333,0.667,1.000,0.00,0.00,0.333,4.9,2.04
Robert Refsnyder,$2.6K,R,TBR,2B/OF,@ BAL,9 ,Dylan Bundy,R, ,,,,,600,-53,8.5,106,4.38,-0.04,7,0.286,0.254,0.000,0.286,0.286,0.572,0.43,0.00,0.500,5.28,2.03
Brandon Nimmo,$3.3K,L,NYM,OF,@ PHI,1 ,Aaron Nola,R,,,,,,800,2,7.0,108,3.38,0.03,44,0.273,0.390,0.227,0.396,0.500,0.896,0.26,0.17,0.379,6.71,2.03
Jose Iglesias,$2.6K,R,DET,SS,SEA,8 ,James Paxton,L,,,,,,400,-2,8.5,201,3.3,-0.27,22,0.364,0.455,0.272,0.417,0.636,1.053,0.08,0.08,0.333,5.29,2.03
Martin Maldonado,$2.8K,R,LAA,C,MIN,9 ,Fernando Romero,R, ,,,,,500,-26,7.5,-175,4.28,0.08,72,0.264,0.294,0.097,0.303,0.361,0.664,0.14,0.05,0.300,5.68,2.03
Chris Owings,$2.9K,R,ARI,2B/OF,WAS,6 ,Jeremy Hellickson,R, ,,,,,700,-47,8.5,-124,4.43,0.3,59,0.220,0.277,0.119,0.281,0.339,0.620,0.28,0.08,0.300,5.89,2.03
Domingo Santana,$4.0K,R,MIL,OF,@ COL,5 ,Jon Gray,R, ,,,,,900,-8,10.5,141,4.68,4.68,85,0.318,0.346,0.070,0.385,0.388,0.773,0.29,0.10,0.456,8.13,2.03
Brad Miller,$3.2K,L,TBR,1B,@ BAL,6 ,Dylan Bundy,R,,,,,,800,-7,8.5,106,4.38,-0.04,69,0.232,0.328,0.203,0.316,0.435,0.751,0.27,0.11,0.283,6.45,2.02
Gary Sanchez,$4.5K,R,NYY,C,OAK,5 ,Brett Anderson,L,,,,,,400,-2,8.5,-307,5.59,0.01,28,0.250,0.418,0.393,0.344,0.643,0.987,0.28,0.13,0.250,9.08,2.02
Manny Machado,$4.8K,R,BAL,SS,TBR,3 ,Blake Snell,L,,,,,,100,3,8.5,-119,4.12,-0.46,34,0.265,0.403,0.323,0.366,0.588,0.954,0.05,0.15,0.200,9.7,2.02
Mark Trumbo,$3.6K,R,BAL,1B/OF,TBR,5 ,Blake Snell,L,,,,,,400,-10,8.5,-119,4.12,-0.46,12,0.333,0.328,0.084,0.333,0.417,0.750,0.17,0.00,0.400,7.28,2.02
Paul DeJong,$3.9K,R,STL,SS,@ SDP,6 ,Clayton Richard,L,,,,,,400,-1,8.5,-125,4.44,-0.01,27,0.111,0.279,0.259,0.250,0.370,0.620,0.25,0.16,0.059,7.86,2.02
Rafael Devers,$3.8K,L,BOS,3B,@ TOR,6 ,Joseph Biagini,R,,,,,,1000,-9,9.5,-131,5.02,0.03,111,0.270,0.325,0.180,0.303,0.450,0.753,0.29,0.05,0.347,7.66,2.02
Yolmer Sanchez,$3.4K,S,CHW,3B,@ CHC,2 ,Kyle Hendricks,R,,,,,,300,1,8.5,235,3.07,3.07,97,0.340,0.375,0.196,0.347,0.536,0.883,0.15,0.02,0.386,6.82,2.01
Jordy Mercer,$3.0K,R,PIT,SS,SFG,8 ,Derek Holland,L,,,,,,600,-5,9.0,-152,4.95,0.37,22,0.227,0.244,0.091,0.250,0.318,0.568,0.08,0.04,0.238,6.02,2.01
Christian Yelich,$4.9K,L,MIL,OF,@ COL,1 ,Jon Gray,R,,,,,,900,-1,10.5,141,4.68,4.68,71,0.296,0.369,0.155,0.383,0.451,0.834,0.18,0.12,0.352,9.85,2.01
J.T. Realmuto,$4.1K,R,MIA,C,ATL,3 ,Sean Newcomb,L,,,,,,700,-8,8.0,129,3.67,-0.13,13,0.154,0.317,0.308,0.267,0.462,0.729,0.13,0.13,0.100,8.23,2.01
Aaron Altherr,$3.3K,R,PHI,OF,NYM,2 ,Jacob deGrom,R, ,,,,,1000,-6,7.0,-121,3.62,-0.03,74,0.203,0.292,0.135,0.306,0.338,0.644,0.27,0.13,0.265,6.64,2.01
Tyler Saladino,$3.3K,R,MIL,2B/SS,@ COL,8 ,Jon Gray,R, ,,,,,300,4,10.5,141,4.68,4.68,5,0.200,0.178,0.000,0.200,0.200,0.400,0.40,0.00,0.333,6.6,2
Teoscar Hernandez,$4.0K,R,TOR,OF,BOS,1 ,Drew Pomeranz,L,,,,,,400,12,9.5,117,4.48,-0.03,38,0.263,0.371,0.263,0.333,0.526,0.859,0.31,0.10,0.348,8,2
Adeiny Hechavarria,$2.9K,R,TBR,SS,@ BAL,7 ,Dylan Bundy,R, ,,,,,600,-5,8.5,106,4.38,-0.04,76,0.224,0.257,0.105,0.256,0.329,0.585,0.17,0.05,0.242,5.79,2
Lewis Brinson,$2.9K,R,MIA,OF,ATL,6 ,Sean Newcomb,L,,,,,,600,3,8.0,129,3.67,-0.13,37,0.243,0.292,0.162,0.263,0.405,0.668,0.21,0.03,0.259,5.8,2
Albert Pujols,$3.6K,R,LAA,1B,MIN,4 ,Fernando Romero,R, ,,,,,500,2,7.5,-175,4.28,0.08,126,0.262,0.317,0.190,0.279,0.452,0.731,0.12,0.02,0.267,7.19,2
Tyler Austin,$4.0K,R,NYY,1B,OAK,7 ,Brett Anderson,L,,,,,,1100,-18,8.5,-307,5.59,0.01,27,0.222,0.286,0.074,0.323,0.296,0.619,0.26,0.13,0.316,7.99,2
Kurt Suzuki,$3.4K,R,ATL,C,@ MIA,6 ,Jose Urena,R, ,,,,,800,-23,8.0,-143,4.33,0.13,70,0.271,0.356,0.243,0.321,0.514,0.835,0.08,0.08,0.242,6.81,2
Nolan Arenado,$5.5K,R,COL,3B,MIL,4 ,Freddy Peralta,R, ,,,,, , ,10.5,-156,5.82,5.82,80,0.263,0.352,0.213,0.333,0.475,0.808,0.23,0.10,0.291,10.93,1.99
Max Kepler,$3.5K,L,MIN,OF,@ LAA,2 ,Shohei Ohtani,L, ,,,,,900,-4,7.5,157,3.22,-0.08,28,0.357,0.481,0.357,0.419,0.714,1.133,0.13,0.10,0.364,6.97,1.99
Brandon Crawford,$3.3K,L,SFG,SS,@ PIT,6 ,Ivan Nova,R,,,,,,400,-2,9.0,136,4.05,0.13,80,0.225,0.230,0.050,0.247,0.275,0.522,0.27,0.04,0.305,6.57,1.99
Russell Martin,$3.2K,R,TOR,C,BOS,6 ,Drew Pomeranz,L,,,,,,800,-29,9.5,117,4.48,-0.03,20,0.150,0.260,0.050,0.320,0.200,0.520,0.24,0.20,0.214,6.32,1.98
Andrew McCutchen,$3.8K,R,SFG,OF,@ PIT,2 ,Ivan Nova,R, ,,,,,500,10,9.0,136,4.05,0.13,78,0.269,0.349,0.103,0.396,0.372,0.768,0.21,0.18,0.345,7.51,1.98
Tony Cruz,$2.5K,R,CIN,C,@ LAD,7 ,Rich Hill,L,,,,,,500,-29,7.5,140,3.35,-0.29,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,4.95,1.98
Adam Jones,$3.8K,R,BAL,OF,TBR,2 ,Blake Snell,L,,,,,,700,4,8.5,-119,4.12,-0.46,41,0.293,0.273,0.024,0.302,0.317,0.619,0.16,0.02,0.343,7.51,1.98
Kole Calhoun,$2.9K,L,LAA,OF,MIN,2 ,Fernando Romero,R,,,,,,700,-6,7.5,-175,4.28,0.08,97,0.165,0.190,0.051,0.204,0.216,0.420,0.28,0.05,0.221,5.75,1.98
Kevin Pillar,$3.7K,R,TOR,OF,BOS,5 ,Drew Pomeranz,L,,,,,,600,7,9.5,117,4.48,-0.03,45,0.200,0.266,0.222,0.213,0.422,0.635,0.17,0.02,0.216,7.3,1.97
