Name,Salary,Hand,Team,Position,Opp,Order,Pitcher,PHND,PLTN?,Rank,Average,pOWN%,ContR,SalDiff,RankDiff,O/U,Line,Total,Movement,AB,AVG,wOBA,ISO,OBP,SLG,OPS,K%,BB%,BABIP,Points,Pt/$/K
Brian Anderson,$3.4K,R,MIA,3B/OF,@ WAS,2 ,Gio Gonzalez,L,,,,,,500,-28,9.0,189,3.6,-0.17,99,0.273,0.342,0.162,0.351,0.434,0.785,16.40,10.90,0.316,7.73,2.27
Adam Duvall,$3.5K,R,CIN,OF,@ CHC,5 ,Mike Montgomery,L,,,,,,500,16,7.5,141,3.34,3.34,72,0.236,0.350,0.236,0.321,0.472,0.793,23.30,16.30,0.255,7.91,2.26
Chase Utley,$2.8K,L,LAD,2B,@ LAA,9 ,Felix Pena,R,,,,,,800,1,9.0,-136,4.79,0.11,114,0.228,0.273,0.096,0.285,0.325,0.610,18.30,8.70,0.278,6.32,2.26
Cameron Maybin,$2.8K,R,MIA,OF,@ WAS,8 ,Gio Gonzalez,L,,,,,,700,-6,9.0,189,3.6,-0.17,87,0.264,0.287,0.080,0.301,0.345,0.646,14.70,7.40,0.311,6.31,2.25
Nick Williams,$3.2K,L,PHI,OF,@ PIT,5 ,Trevor Williams,R,,,,,,700,10,8.0,-115,4.08,-0.1,154,0.227,0.329,0.227,0.308,0.455,0.763,26.40,9.80,0.263,7.2,2.25
Chris Herrmann,$2.7K,L,SEA,C/OF,COL,8 ,German Marquez,R,,,,,,300,-12,8.0,-115,4.08,-0.39,17,0.176,0.293,0.176,0.300,0.353,0.653,20.00,15.00,0.167,6.03,2.23
Elias Diaz,$3.3K,R,PIT,C,PHI,5 ,Nick Pivetta,R, ,,,,,600,-15,8.0,101,3.92,-0.4,90,0.256,0.319,0.178,0.310,0.433,0.743,14.00,7.00,0.257,7.28,2.21
Jose Bautista,$3.4K,R,NYM,3B/OF,TBR,2 ,Ryne Stanek,R, ,,,,,700,-34,6.5,-155,3.59,-0.36,77,0.247,0.347,0.182,0.366,0.429,0.795,29.00,16.10,0.347,7.51,2.21
Starlin Castro,$3.6K,R,MIA,2B,@ WAS,1 ,Gio Gonzalez,L,,,,,,300,7,9.0,189,3.6,-0.17,86,0.244,0.289,0.070,0.320,0.314,0.634,19.20,12.10,0.299,7.94,2.21
Brett Gardner,$3.5K,L,NYY,OF,@ TOR,1 ,Sam Gaviglio,R,,,,,,300,25,9.5,-155,5.24,0.12,202,0.248,0.329,0.149,0.346,0.396,0.742,14.90,12.90,0.274,7.71,2.2
Elvis Andrus,$3.6K,R,TEX,SS,@ DET,2 ,Jordan Zimmermann,R, ,,,,,300,3,9.0,-121,4.65,-0.18,86,0.291,0.345,0.140,0.361,0.430,0.791,10.30,8.20,0.307,7.92,2.2
Alen Hanson,$3.5K,S,SFG,2B/OF,STL,1 ,John Gant,R,,,,,,1000,-3,8.5,-119,4.38,0.32,93,0.323,0.428,0.344,0.357,0.667,1.024,17.30,5.10,0.343,7.67,2.19
Logan Morrison,$3.5K,L,MIN,1B,BAL,5 ,Dylan Bundy,R,,,,,,500,5,8.5,-140,4.57,-0.32,181,0.188,0.299,0.199,0.285,0.387,0.672,18.70,11.00,0.180,7.64,2.18
Jedd Gyorko,$3.4K,R,STL,2B/3B,@ SFG,5 ,Dereck Rodriguez,R, ,,,,,400,10,8.5,107,4.12,0.18,135,0.215,0.264,0.111,0.267,0.326,0.593,27.20,6.80,0.280,7.42,2.18
Adam Jones,$3.5K,R,BAL,OF,@ MIN,2 ,Lance Lynn,R, ,,,,,400,21,8.5,125,3.93,-0.68,242,0.277,0.331,0.186,0.310,0.463,0.773,18.90,3.50,0.312,7.56,2.16
Eric Hosmer,$3.6K,L,SDP,1B,@ ARI,3 ,Zack Godley,R,,,,,,600,2,7.5,127,3.45,-0.25,222,0.284,0.345,0.167,0.343,0.450,0.793,22.90,10.80,0.354,7.79,2.16
Gregory Bird,$3.7K,L,NYY,1B,@ TOR,7 ,Sam Gaviglio,R,,,,,,1000,-9,9.5,-155,5.24,0.12,84,0.226,0.320,0.238,0.278,0.464,0.742,26.10,7.60,0.268,7.99,2.16
Jim Adduci,$3.3K,L,DET,OF,TEX,5 ,Bartolo Colon,R,,,,,,1100,-15,9.0,106,4.35,-0.32,8,0.375,0.330,0,0.375,0.375,0.750,25.00,0.00,0.500,7.08,2.15
Aledmys Diaz,$2.9K,R,TOR,SS,NYY,8 ,Sonny Gray,R, ,,,,,600,-5,9.5,137,4.26,-0.12,152,0.257,0.312,0.191,0.278,0.447,0.725,13.20,3.10,0.256,6.24,2.15
Steve Pearce,$3.8K,R,BOS,1B/OF,@ KCR,4 ,Jason Hammel,R, ,,,,,1300,-19,8.5,-363,5.81,0.54,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,8.16,2.15
Carlos Santana,$3.9K,S,PHI,1B,@ PIT,4 ,Trevor Williams,R,,,,,,400,9,8.0,-115,4.08,-0.1,204,0.216,0.345,0.211,0.358,0.426,0.784,13.80,20.80,0.209,8.37,2.15
Devon Travis,$2.9K,R,TOR,2B,NYY,9 ,Sonny Gray,R, ,,,,,600,4,9.5,137,4.26,-0.12,118,0.229,0.278,0.110,0.283,0.339,0.622,22.50,5.40,0.287,6.2,2.14
Austin Hedges,$2.9K,R,SDP,C,@ ARI,8 ,Zack Godley,R, ,,,,,600,-22,7.5,127,3.45,-0.25,70,0.171,0.243,0.143,0.227,0.314,0.541,37.30,8.00,0.250,6.2,2.14
Russell Martin,$2.9K,R,TOR,C,NYY,6 ,Sonny Gray,R, ,,,,,600,-22,9.5,137,4.26,-0.12,142,0.169,0.292,0.148,0.314,0.317,0.631,23.70,16.20,0.189,6.18,2.13
Andrew McCutchen,$3.8K,R,SFG,OF,STL,3 ,John Gant,R, ,,,,,500,13,8.5,-119,4.38,0.32,204,0.250,0.326,0.157,0.338,0.407,0.745,23.30,11.40,0.306,8.07,2.12
Miguel Andujar,$3.8K,R,NYY,3B,@ TOR,6 ,Sam Gaviglio,R, ,,,,,500,5,9.5,-155,5.24,0.12,202,0.297,0.346,0.203,0.313,0.500,0.813,17.40,2.90,0.331,8.01,2.11
Joe Panik,$3.3K,L,SFG,2B,STL,7 ,John Gant,R,,,,,,1200,-4,8.5,-119,4.38,0.32,120,0.283,0.330,0.125,0.343,0.408,0.751,6.60,8.80,0.288,6.93,2.1
Wilmer Difo,$3.0K,S,WAS,2B/3B,MIA,7 ,Dan Straily,R,,,,,,800, ,9.0,-212,5.4,0.17,183,0.262,0.298,0.098,0.308,0.361,0.669,16.70,7.80,0.309,6.29,2.1
Joe Mauer,$3.5K,L,MIN,1B,BAL,1 ,Dylan Bundy,R,,,,,,1000,-12,8.5,-140,4.57,-0.32,156,0.244,0.292,0.083,0.320,0.327,0.647,11.80,11.20,0.274,7.35,2.1
Wilmer Flores,$3.4K,R,NYM,1B/3B,TBR,5 ,Ryne Stanek,R, ,,,,,500,7,6.5,-155,3.59,-0.36,103,0.301,0.383,0.252,0.359,0.553,0.912,11.10,8.50,0.287,7.06,2.08
Kevin Pillar,$3.4K,R,TOR,OF,NYY,5 ,Sonny Gray,R, ,,,,,1100,-16,9.5,137,4.26,-0.12,224,0.259,0.301,0.152,0.291,0.411,0.702,19.90,4.20,0.305,7.08,2.08
Yangervis Solarte,$3.6K,S,TOR,2B/3B,NYY,3 ,Sonny Gray,R,,,,,,700,6,9.5,137,4.26,-0.12,213,0.254,0.321,0.178,0.307,0.432,0.739,16.40,7.80,0.269,7.44,2.07
Charlie Blackmon,$4.8K,L,COL,OF,@ SEA,2 ,Felix Hernandez,R,,,,,,1000,-1,8.0,102,3.92,-0.11,203,0.256,0.355,0.241,0.330,0.498,0.828,19.90,10.60,0.277,9.93,2.07
Giancarlo Stanton,$5.0K,R,NYY,OF,@ TOR,4 ,Sam Gaviglio,R, ,,,,,300,4,9.5,-155,5.24,0.12,242,0.231,0.312,0.186,0.301,0.417,0.718,33.20,7.80,0.312,10.36,2.07
Sandy Leon,$3.1K,S,BOS,C,@ KCR,8 ,Jason Hammel,R,,,,,,900,-34,8.5,-363,5.81,0.54,86,0.244,0.300,0.163,0.286,0.407,0.693,28.30,3.30,0.316,6.43,2.07
Luis Valbuena,$3.2K,L,LAA,1B/3B,LAD,7 ,Kenta Maeda,R,,,,,,1000,12,9.0,120,4.21,-0.11,196,0.214,0.266,0.148,0.250,0.362,0.612,33.00,5.70,0.281,6.58,2.06
Niko Goodrum,$3.7K,S,DET,2B/OF,TEX,3 ,Bartolo Colon,R,,,,,,300,6,9.0,106,4.35,-0.32,162,0.222,0.317,0.228,0.293,0.451,0.744,31.90,8.80,0.293,7.57,2.05
Dee Gordon,$3.9K,L,SEA,2B/OF,COL,1 ,German Marquez,R,,,,,,400,4,8.0,-115,4.08,-0.39,229,0.271,0.275,0.070,0.291,0.341,0.632,15.30,2.10,0.318,7.96,2.04
Tony Wolters,$3.0K,L,COL,C,@ SEA,9 ,Felix Hernandez,R,,,,,,1000,-41,8.0,102,3.92,-0.11,89,0.135,0.216,0.079,0.235,0.213,0.448,16.50,10.70,0.141,6.09,2.03
Bryce Harper,$5.2K,L,WAS,OF,MIA,4 ,Dan Straily,R,,,,,,800,-1,9.0,-212,5.4,0.17,199,0.216,0.355,0.291,0.322,0.508,0.830,23.90,18.20,0.211,10.56,2.03
Adam Eaton,$4.1K,L,WAS,OF,MIA,6 ,Dan Straily,R,,,,,,900, ,9.0,-212,5.4,0.17,81,0.333,0.383,0.136,0.407,0.469,0.876,16.70,7.80,0.391,8.32,2.03
Ryan Rua,$2.9K,R,TEX,OF,@ DET,8 ,Jordan Zimmermann,R, ,,,,,700,-1,9.0,-121,4.65,-0.18,60,0.150,0.155,0.067,0.148,0.217,0.365,44.30,0.00,0.242,5.88,2.03
Travis Jankowski,$3.6K,L,SDP,OF,@ ARI,1 ,Zack Godley,R,,,,,,900,-3,7.5,127,3.45,-0.25,150,0.293,0.328,0.073,0.369,0.367,0.736,12.60,10.80,0.336,7.3,2.03
Nomar Mazara,$3.8K,L,TEX,OF,@ DET,3 ,Jordan Zimmermann,R,,,,,,600,10,9.0,-121,4.65,-0.18,212,0.283,0.348,0.179,0.336,0.462,0.798,18.10,8.90,0.315,7.72,2.03
Scott Kingery,$3.2K,R,PHI,SS,@ PIT,6 ,Trevor Williams,R, ,,,,,800,-3,8.0,-115,4.08,-0.1,199,0.236,0.278,0.121,0.279,0.357,0.636,22.30,5.60,0.291,6.51,2.03
Tommy Pham,$4.2K,R,STL,OF,@ SFG,2 ,Dereck Rodriguez,R, ,,,,,1000,-2,8.5,107,4.12,0.18,231,0.242,0.320,0.173,0.315,0.416,0.731,27.10,10.10,0.298,8.48,2.02
Marwin Gonzalez,$3.3K,S,HOU,1B/OF,CHW,7 ,Reynaldo Lopez,R,,,,,,700,14,8.0,-262,5.07,-0.07,174,0.224,0.305,0.155,0.306,0.379,0.685,26.60,11.80,0.287,6.67,2.02
Eddie Rosario,$4.7K,L,MIN,OF,BAL,2 ,Dylan Bundy,R,,,,,,1000,-2,8.5,-140,4.57,-0.32,225,0.324,0.408,0.276,0.361,0.600,0.961,16.10,7.00,0.339,9.46,2.01
Billy Hamilton,$3.2K,S,CIN,OF,@ CHC,9 ,Mike Montgomery,L,,,,,,700,10,7.5,141,3.34,3.34,76,0.197,0.258,0.118,0.265,0.316,0.581,31.70,8.50,0.271,6.44,2.01
Neil Walker,$3.2K,S,NYY,1B/2B,@ TOR,9 ,Sam Gaviglio,R,,,,,,800,11,9.5,-155,5.24,0.12,137,0.197,0.253,0.080,0.275,0.277,0.552,21.60,10.50,0.243,6.42,2.01
Denard Span,$3.7K,L,SEA,OF,COL,3 ,German Marquez,R,,,,,,1200,-21,8.0,-115,4.08,-0.39,186,0.253,0.335,0.167,0.340,0.419,0.759,15.00,12.20,0.275,7.43,2.01
Asdrubal Cabrera,$4.1K,S,NYM,2B,TBR,3 ,Ryne Stanek,R,,,,,,600, ,6.5,-155,3.59,-0.36,222,0.284,0.364,0.230,0.338,0.514,0.852,19.70,7.10,0.317,8.25,2.01
Kyle Seager,$3.8K,L,SEA,3B,COL,5 ,German Marquez,R,,,,,,700,2,8.0,-115,4.08,-0.39,225,0.213,0.295,0.213,0.263,0.427,0.690,20.70,6.60,0.226,7.61,2
Amed Rosario,$2.8K,R,NYM,SS,TBR,8 ,Ryne Stanek,R, ,,,,,600,-5,6.5,-155,3.59,-0.36,184,0.245,0.279,0.103,0.289,0.348,0.637,20.40,6.50,0.298,5.59,2
Steven Souza,$3.6K,R,ARI,OF,SDP,5 ,Joey Lucchesi,L,,,,,,1100,-17,7.5,-143,4.05,-0.25,10,0.400,0.408,0,0.500,0.400,0.900,25.00,16.70,0.571,7.2,2
Chris Owings,$3.1K,R,ARI,2B/OF,SDP,8 ,Joey Lucchesi,L,,,,,,900,-58,7.5,-143,4.05,-0.25,86,0.233,0.267,0.105,0.269,0.337,0.606,25.00,8.30,0.302,6.2,2
Tyler Naquin,$3.2K,L,CLE,OF,OAK,8 ,Paul Blackburn,R,,,,,,800,1,9.0,-198,5.29,-0.18,107,0.280,0.302,0.093,0.316,0.374,0.690,25.20,4.30,0.364,6.38,1.99
Brian Dozier,$4.0K,R,MIN,2B,BAL,3 ,Dylan Bundy,R, ,,,,,200,5,8.5,-140,4.57,-0.32,250,0.220,0.309,0.192,0.292,0.412,0.704,19.60,9.60,0.238,7.97,1.99
Ryon Healy,$3.6K,R,SEA,1B,COL,6 ,German Marquez,R, ,,,,,1000,-11,8.0,-115,4.08,-0.39,197,0.254,0.321,0.223,0.278,0.477,0.755,23.00,2.90,0.268,7.15,1.99
George Springer,$4.8K,R,HOU,OF,CHW,1 ,Reynaldo Lopez,R, ,,,,,1000,-1,8.0,-262,5.07,-0.07,233,0.240,0.317,0.155,0.322,0.395,0.717,17.40,9.50,0.268,9.49,1.98
Anthony Rizzo,$4.7K,L,CHC,1B,CIN,4 ,Tyler Mahle,R,,,,,,900,2,7.5,-157,4.16,4.16,213,0.254,0.342,0.197,0.339,0.451,0.790,9.10,11.10,0.238,9.31,1.98
Jason Heyward,$4.2K,L,CHC,OF,CIN,2 ,Tyler Mahle,R,,,,,,1300,-16,7.5,-157,4.16,4.16,189,0.296,0.347,0.164,0.345,0.460,0.805,9.60,7.20,0.311,8.33,1.98
Trea Turner,$5.1K,R,WAS,SS,MIA,1 ,Dan Straily,R, ,,,,,900,-1,9.0,-212,5.4,0.17,255,0.278,0.341,0.153,0.343,0.431,0.774,20.80,9.20,0.332,10.1,1.98
Justin Turner,$4.1K,R,LAD,3B,@ LAA,3 ,Felix Pena,R, ,,,,,400,3,9.0,-136,4.79,0.11,101,0.248,0.313,0.168,0.303,0.416,0.719,7.30,5.50,0.236,8.1,1.98
Mark Trumbo,$4.0K,R,BAL,1B/OF,@ MIN,4 ,Lance Lynn,R, ,,,,,900,-24,8.5,125,3.93,-0.68,138,0.275,0.363,0.254,0.320,0.529,0.849,24.30,6.10,0.312,7.87,1.97
Aaron Judge,$5.4K,R,NYY,OF,@ TOR,2 ,Sam Gaviglio,R, ,,,,,500,2,9.5,-155,5.24,0.12,219,0.301,0.424,0.311,0.393,0.612,1.005,29.70,14.30,0.378,10.62,1.97
Dustin Fowler,$3.7K,L,OAK,OF,@ CLE,1 ,Carlos Carrasco,R,,,,,,1400,-34,9.0,173,3.71,-0.32,126,0.254,0.306,0.159,0.291,0.413,0.704,20.00,5.20,0.284,7.28,1.97
Corey Dickerson,$3.7K,L,PIT,OF,PHI,6 ,Nick Pivetta,R,,,,,,1200,-21,8.0,101,3.92,-0.4,221,0.299,0.336,0.163,0.323,0.462,0.785,11.50,4.30,0.316,7.29,1.97
Didi Gregorius,$4.3K,L,NYY,SS,@ TOR,5 ,Sam Gaviglio,R,,,,,,400,3,9.5,-155,5.24,0.12,212,0.259,0.351,0.255,0.315,0.514,0.829,12.80,9.50,0.241,8.42,1.96
Josh Bell,$3.5K,S,PIT,1B,PHI,1 ,Nick Pivetta,R,,,,,,1000,-12,8.0,101,3.92,-0.4,221,0.244,0.305,0.131,0.312,0.376,0.688,17.20,10.40,0.278,6.86,1.96
A.J. Pollock,$5.0K,R,ARI,OF,SDP,4 ,Joey Lucchesi,L,,,,,,1300,-12,7.5,-143,4.05,-0.25,49,0.306,0.439,0.429,0.340,0.735,1.075,24.10,7.40,0.312,9.8,1.96
Brad Miller,$3.8K,L,MIL,1B,ATL,6 ,Mike Foltynewicz,R,,,,,,900,3,8.0,-126,4.17,-0.23,153,0.275,0.352,0.196,0.343,0.471,0.814,31.20,11.00,0.385,7.46,1.96
Trey Mancini,$3.3K,R,BAL,1B/OF,@ MIN,7 ,Lance Lynn,R, ,,,,,600,-21,8.5,125,3.93,-0.68,205,0.229,0.302,0.156,0.295,0.385,0.680,24.80,9.10,0.275,6.48,1.96
Victor Reyes,$3.0K,S,DET,OF,TEX,9 ,Bartolo Colon,R,,,,,,900,-9,9.0,106,4.35,-0.32,63,0.206,0.204,0.063,0.206,0.270,0.476,19.00,0.00,0.255,5.88,1.96
James McCann,$2.9K,R,DET,C,TEX,6 ,Bartolo Colon,R, ,,,,,700,-25,9.0,106,4.35,-0.32,178,0.219,0.239,0.056,0.258,0.275,0.533,21.60,5.30,0.275,5.62,1.94
Ben Zobrist,$4.2K,S,CHC,2B/OF,CIN,5 ,Tyler Mahle,R,,,,,,1100,-32,7.5,-157,4.16,4.16,161,0.298,0.376,0.161,0.394,0.460,0.854,12.60,14.70,0.318,8.14,1.94
Garrett Cooper,$3.0K,R,MIA,1B,@ WAS,6 ,Gio Gonzalez,L,,,,,,1000,-57,9.0,189,3.6,-0.17,0,0.000,0,0,0.000,0.000,0.000,0.00,0.00,0.000,5.78,1.93
Kolten Wong,$3.0K,L,STL,2B,@ SFG,7 ,Dereck Rodriguez,R,,,,,,600,5,8.5,107,4.12,0.18,164,0.201,0.297,0.159,0.302,0.360,0.662,16.00,7.70,0.211,5.78,1.93
Marcell Ozuna,$3.6K,R,STL,OF,@ SFG,4 ,Dereck Rodriguez,R, ,,,,,600,8,8.5,107,4.12,0.18,253,0.273,0.308,0.123,0.307,0.395,0.702,19.70,5.60,0.320,6.93,1.93
Aaron Hicks,$4.7K,S,NYY,OF,@ TOR,3 ,Sam Gaviglio,R,,,,,,900,3,9.5,-155,5.24,0.12,163,0.252,0.348,0.202,0.346,0.454,0.800,19.10,13.40,0.273,9.03,1.92
Josh Reddick,$4.0K,L,HOU,OF,CHW,5 ,Reynaldo Lopez,R,,,,,,1400,-25,8.0,-262,5.07,-0.07,149,0.262,0.326,0.128,0.345,0.389,0.734,13.80,12.60,0.279,7.68,1.92
Jose Altuve,$5.1K,R,HOU,2B,CHW,3 ,Reynaldo Lopez,R, ,,,,,500,2,8.0,-262,5.07,-0.07,250,0.348,0.395,0.156,0.403,0.504,0.907,13.20,9.60,0.388,9.77,1.92
Matt Davidson,$3.4K,R,CHW,1B/3B,@ HOU,6 ,Lance McCullers,R, ,,,,,800,-3,8.0,230,2.93,0.07,182,0.225,0.333,0.209,0.322,0.434,0.756,36.60,13.10,0.330,6.54,1.92
Jose Abreu,$3.7K,R,CHW,1B,@ HOU,3 ,Lance McCullers,R, ,,,,,500,5,8.0,230,2.93,0.07,269,0.257,0.315,0.178,0.293,0.435,0.728,17.60,6.10,0.284,7.09,1.92
Eduardo Escobar,$4.4K,S,MIN,3B/SS,BAL,4 ,Dylan Bundy,R,,,,,,1100,-2,8.5,-140,4.57,-0.32,212,0.292,0.391,0.307,0.329,0.599,0.928,23.00,6.50,0.342,8.44,1.92
Ketel Marte,$3.5K,S,ARI,2B/SS,SDP,6 ,Joey Lucchesi,L,,,,,,600,4,7.5,-143,4.05,-0.25,108,0.306,0.384,0.25,0.353,0.556,0.909,8.60,6.90,0.316,6.73,1.92
Matt Olson,$4.1K,L,OAK,1B,@ CLE,5 ,Carlos Carrasco,R,,,,,,700,2,9.0,173,3.71,-0.32,213,0.230,0.347,0.258,0.317,0.488,0.805,25.90,11.10,0.252,7.83,1.91
Spencer Kieboom,$2.7K,R,WAS,C,MIA,8 ,Dan Straily,R, ,,,,,600,-28,9.0,-212,5.4,0.17,33,0.242,0.295,0.061,0.342,0.303,0.645,21.10,13.20,0.320,5.16,1.91
Christian Yelich,$4.7K,L,MIL,OF,ATL,2 ,Mike Foltynewicz,R,,,,,,900,3,8.0,-126,4.17,-0.23,198,0.293,0.373,0.202,0.361,0.495,0.856,22.90,10.80,0.355,8.99,1.91
Max Kepler,$3.4K,L,MIN,OF,BAL,7 ,Dylan Bundy,R,,,,,,700,11,8.5,-140,4.57,-0.32,205,0.200,0.270,0.117,0.284,0.317,0.601,14.30,11.30,0.225,6.46,1.9
Maikel Franco,$3.4K,R,PHI,3B,@ PIT,8 ,Trevor Williams,R, ,,,,,900,1,8.0,-115,4.08,-0.1,173,0.277,0.319,0.162,0.300,0.439,0.739,15.80,5.40,0.302,6.45,1.9
Cesar Hernandez,$4.3K,S,PHI,2B,@ PIT,1 ,Trevor Williams,R,,,,,,600,-1,8.0,-115,4.08,-0.1,234,0.261,0.340,0.141,0.358,0.402,0.760,22.10,14.50,0.319,8.16,1.9
Paul Goldschmidt,$5.4K,R,ARI,1B,SDP,3 ,Joey Lucchesi,L,,,,,,1200,-2,7.5,-143,4.05,-0.25,88,0.284,0.430,0.352,0.382,0.636,1.018,22.60,16.00,0.316,10.26,1.9
Jordy Mercer,$2.9K,R,PIT,SS,PHI,8 ,Nick Pivetta,R, ,,,,,700,-7,8.0,101,3.92,-0.4,198,0.237,0.286,0.141,0.278,0.379,0.657,22.50,7.30,0.293,5.47,1.89
Randal Grichuk,$3.4K,R,TOR,OF,NYY,7 ,Sonny Gray,R, ,,,,,1100,-16,9.5,137,4.26,-0.12,110,0.218,0.333,0.273,0.287,0.491,0.778,26.00,7.30,0.225,6.41,1.89
Josh Phegley,$2.9K,R,OAK,C,@ CLE,9 ,Carlos Carrasco,R, ,,,,,800,-32,9.0,173,3.71,-0.32,19,0.211,0.324,0.263,0.286,0.474,0.760,28.60,9.50,0.250,5.48,1.89
Justin Bour,$3.2K,L,MIA,1B,@ WAS,5 ,Gio Gonzalez,L, ,,,,,400,10,9.0,189,3.6,-0.17,99,0.212,0.283,0.061,0.333,0.273,0.606,23.30,15.50,0.282,6.06,1.89
Odubel Herrera,$4.3K,L,PHI,OF,@ PIT,3 ,Trevor Williams,R,,,,,,500,15,8.0,-115,4.08,-0.1,231,0.268,0.338,0.190,0.320,0.459,0.779,20.60,7.10,0.306,8.1,1.88
Joc Pederson,$4.4K,L,LAD,OF,@ LAA,1 ,Felix Pena,R,,,,,,800,3,9.0,-136,4.79,0.11,174,0.282,0.403,0.316,0.364,0.598,0.962,14.50,11.50,0.276,8.25,1.88
Ender Inciarte,$4.5K,L,ATL,OF,@ MIL,1 ,Freddy Peralta,R,,,,,,1200,-8,8.0,110,3.83,-0.27,250,0.268,0.311,0.124,0.321,0.392,0.713,12.10,7.30,0.288,8.45,1.88
Ian Desmond,$3.6K,R,COL,1B/OF,@ SEA,7 ,Felix Hernandez,R, ,,,,,400,7,8.0,102,3.92,-0.11,198,0.182,0.272,0.177,0.259,0.359,0.618,29.10,9.10,0.220,6.72,1.87
